Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-31,-3.498699,50.899945,,0.4,2019-03-04,20,20,20,,Mid Devon,http://opendatacommunities.org/id/district-council/mid-devon,owned by a public authority,,,,not permissioned,"Roundhill, Tiverton",MDDC/BF001,,,,
yes,,2017-12-31,-3.470391,50.905965,,3.5,2019-03-04,50,50,50,,Mid Devon,http://opendatacommunities.org/id/district-council/mid-devon,mixed ownership,,,,not permissioned,"Land between Blundells School and River Lowman, Tiverton",MDDC/BF002,,,,
,,2017-12-31,-3.486655,50.990841,,0.25,2019-03-04,5,5,5,,Mid Devon,http://opendatacommunities.org/id/district-council/mid-devon,not owned by a public authority,,,,not permissioned,"Newton Square, Bampton",MDDC/BF003,,,,
,,2017-12-31,-3.486069,50.901574,,1.1,2019-03-04,60,60,60,,Mid Devon,http://opendatacommunities.org/id/district-council/mid-devon,not owned by a public authority,,,,not permissioned,"Phoenix Lane, Tiverton",MDDC/BF004,,,,
,,2017-12-31,-3.647994,50.786521,,0.17,2019-03-04,8,8,8,,Mid Devon,http://opendatacommunities.org/id/district-council/mid-devon,not owned by a public authority,,,,not permissioned,"The Woods Group, Crediton",MDDC/BF005,,,,
yes,,2017-12-31,-3.3732,50.920494,,0.45,2019-03-04,10,10,10,,Mid Devon,http://opendatacommunities.org/id/district-council/mid-devon,not owned by a public authority,,,,not permissioned,"Former Tiverton Parkway Hotel, Sampford Peverell",MDDC/BF006,,,,
yes,,2017-12-31,-3.483059,50.811828,,0.11,2019-03-04,5,5,5,,Mid Devon,http://opendatacommunities.org/id/district-council/mid-devon,not owned by a public authority,,,,not permissioned,"The Garage, Silverton",MDDC/BF007,,,,
yes,,2017-12-31,-3.490878,50.984777,,3.41,2019-03-04,12,12,12,"62 dwellings in total (including 14 affordable) 44 completed, 6 under construction, 12 approved with planning permission.",Mid Devon,http://opendatacommunities.org/id/district-council/mid-devon,not owned by a public authority,2013-02-08,full planning permission,https://planning.middevon.gov.uk/online-applications/applicationDetails.do?keyVal=MDIZ5EKS07T00&activeTab=summary,permissioned,"Former Stone Crushing Works, Scotts Business Park, Bampton",MDDC/BF008,,,,
yes,,2017-12-31,-3.4794,50.987555,,0.45,2019-03-04,4,4,4,4 x 4 bed detached bungalows.,Mid Devon,http://opendatacommunities.org/id/district-council/mid-devon,not owned by a public authority,2017-07-25,reserved matters approval,https://planning.middevon.gov.uk/online-applications/applicationDetails.do?keyVal=ONO73FKS07T00&activeTab=summary,permissioned,"East of Simla Cottage, Ashleigh Park",MDDC/BF009,,,,
yes,,2017-12-31,-3.226089,50.9184,,0.27,2019-03-04,8,8,8,Erection of 8 dwellings (including 2 social & affordable rents).,Mid Devon,http://opendatacommunities.org/id/district-council/mid-devon,not owned by a public authority,2016-12-02,reserved matters approval,https://planning.middevon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,"Former St Ivel Site, Station Road, Hemyock",MDDC/BF012,,,,
yes,,2017-12-31,-3.488341,50.901495,,0.5,2019-03-04,39,39,39,Erection of 39 dwellings following demolition of existing garages and adjacent substructure),Mid Devon,http://opendatacommunities.org/id/district-council/mid-devon,owned by a public authority,2017-12-08,full planning permission,https://planning.middevon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,"Adjoining the Town Hall, St Andrews Street, Tiverton",MDDC/BF015,,,,
yes,,2017-12-31,-3.65627,50.791102,,0.05,2019-03-04,6,6,6,11 dwellings. 5 plots commenced 2009.,Mid Devon,http://opendatacommunities.org/id/district-council/mid-devon,not owned by a public authority,2006-10-27,full planning permission,https://planning.middevon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,"The Three Little Pigs, Parliament Street, Crediton",MDDC/BF016,,,,
yes,,2018-12-31,-3.391045,50.857162,,0.04,2019-03-04,6,6,6,Erection of 6 flats in three-storey building following demolition of 2 single storey redundant buildings. All units 1 bed,Mid Devon,http://opendatacommunities.org/id/district-council/mid-devon,not owned by a public authority,2017-06-14,full planning permission,https://planning.middevon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,"9 High Street, Cullompton",MDDC/BF018,,,,
yes,,2018-12-31,-3.228173,50.911907,,0.06,2019-03-04,6,6,6,"Erection of 6 dwellings with associated highways, sheds and stores following demolition of existing buildings",Mid Devon,http://opendatacommunities.org/id/district-council/mid-devon,not owned by a public authority,2017-11-09,full planning permission,https://planning.middevon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,"Land and Buildings at NGR 313669 113266, Builders Yard, Culmstock Road, Hemyock",MDDC/BF019,,,,
