Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
,,2017-04-01,-1.082693,52.961695,,1.18,2017-04-01,35,35,35,Information received in 2017 indicates that the landowners hope to develop the site before 2028.,Gedling Borough Council,http://opendatacommunities.org/id/district-council/gedling,not owned by a public authority,,,,not permissioned,,"Meadow Road Industrial Site, Meadow Road, Carlton",http://www.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&extent=461579.5008%2C340811.1175%2C461884.3014%2C340945.8568%2C27700,6/7
yes,,2017-04-01,-1.116093,53.003151,,3.64,2017-04-01,140,140,140,The site is proposed for allocation in the Local Planning Document (site H1). Site is still subject to Policy E3 of the Replacement Local Plan.,Gedling Borough Council,http://opendatacommunities.org/id/district-council/gedling,owned by a public authority,,,,not permissioned,,"Rolleston Drive (NCC Offices), Rolleston Drive, Arnold",http://www.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&extent=459156.4895%2C345341.8172%2C459664.4905%2C345566.3828%2C27700,6/18
,,2017-04-01,-1.180971,53.020485,,6.01,2017-04-01,220,220,220,The site is proposed for allocation in the Local Planning Document (site H13). Information received in March 2017 indicates that for the foreseeable future the owners see the Business Park as remaining as an employment site.. Up to 220 dwellings,Gedling Borough Council,http://opendatacommunities.org/id/district-council/gedling,not owned by a public authority,2015-03-26,outline planning permission,,permissioned,,"Bestwood Business Park, Park Road, Bestwood Village",http://www.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&extent=454511.8131%2C347084.9794%2C455527.8151%2C347534.1105%2C27700,6/20
yes,,2017-04-01,-1.102291,53.004843,,3.52,2017-04-01,90,90,106,The site is proposed for allocation in the Local Planning Document (site H2). The site is within the Green Belt. Planning application (2017/0155) for up to 32 apartments on part of the site submitted and is currently being determined.,Gedling Borough Council,http://opendatacommunities.org/id/district-council/gedling,not owned by a public authority,,,,pending decision,,"Brookfields Garden Centre, Mapperley Plains, Arnold",http://www.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&extent=460072.4945%2C345540.4172%2C460580.4955%2C345764.9828%2C27700,6/49
yes,,2017-04-01,-1.175968,53.022232,,0.15,2017-04-01,12,12,12,The conversion of the hotel into 6 flats has been completed in June 2016 (2012/1275). The remainder of the site has planning permission for a new block of 6 flats which is currently under construction (2015/0803).. A block of 6 x 2 bed apartments,Gedling Borough Council,http://opendatacommunities.org/id/district-council/gedling,not owned by a public authority,2015-09-24,full planning permission,,permissioned,,"Bestwood Hotel, Park Road, Bestwood Village",http://www.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&extent=455218.2047%2C347463.6553%2C455523.0053%2C347598.3947%2C27700,6/73
yes,,2017-04-01,-1.081313,53.041747,,0.11,2017-04-01,6,6,6,Site is currently under construction (2004/1471).. 3 x 3 bed detatched houses with garages and 3 x 3 bed townhouses,Gedling Borough Council,http://opendatacommunities.org/id/district-council/gedling,not owned by a public authority,2004-12-21,full planning permission,,permissioned,,"Mansfield Lane (110-112), Mansfield Lane, Calverton",http://www.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&extent=461538.5347%2C349711.9003%2C461843.3353%2C349846.6397%2C27700,6/154
yes,,2017-04-01,-1.085982,52.967558,,0.08,2017-04-01,8,8,8,Planning permission (2006/0202) for 3 dwellings lapsed in April 2009. Information received in 2017 indicates that the site has potential to deliver 8 apartments.,Gedling Borough Council,http://opendatacommunities.org/id/district-council/gedling,owned by a public authority,,,,not permissioned,,"Burton Road, Burton Road, Carlton",http://www.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&extent=461332.0797%2C341454.1303%2C461636.8803%2C341588.8697%2C27700,6/209
yes,,2017-04-01,-1.225325,53.069822,,0.2,2017-04-01,8,8,8,Planning permission for residential development (2016/0917) granted in October 2016. Information received in 2017 indicates work on site has started.. 8 x 4 bed semi-detached dwellings,Gedling Borough Council,http://opendatacommunities.org/id/district-council/gedling,not owned by a public authority,2016-10-04,full planning permission,,permissioned,,"Fraser Street (Site of 36), Fraser Street, Newstead",http://www.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&extent=451851.9647%2C352718.5703%2C452156.7653%2C352853.3097%2C27700,6/216
yes,,2017-04-01,-1.087855,52.974219,,0.09,2017-04-01,12,12,12,Planning permission (2010/0200) lapsed in May 2013. Planning application (2017/0157) for 12 apartments submitted on 3 February 2017 and is currently being determined.,Gedling Borough Council,http://opendatacommunities.org/id/district-council/gedling,not owned by a public authority,,,,pending decision,,"Westdale Lane East (72-74), Westdale Lane East, Carlton",http://www.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&extent=461196.5447%2C342193.5903%2C461501.3453%2C342328.3297%2C27700,6/229
yes,,2017-04-01,-1.092239,52.956619,,0.74,2017-04-01,44,44,44,Site is currently under construction (2008/0287). Site has been cleared and work has been delayed on site whilst the developer negotiates with the County Council about some highway construction requirements.. 44 dwellings,Gedling Borough Council,http://opendatacommunities.org/id/district-council/gedling,not owned by a public authority,2008-07-03,full planning permission,,permissioned,,"Sol Construction Ltd, Vale Road, Carlton",http://www.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&extent=460924.3747%2C340218.5303%2C461229.1753%2C340353.2697%2C27700,6/260
yes,,2017-04-01,-1.139634,52.999941,,0.93,2017-04-01,49,49,49,The site is proposed for allocation in the Local Planning Document (site X1).,Gedling Borough Council,http://opendatacommunities.org/id/district-council/gedling,not owned by a public authority,,,,not permissioned,,"Daybrook Laundry, Mansfield Road, Arnold",http://www.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&extent=457595.4795%2C344941.2922%2C458103.4805%2C345165.8578%2C27700,6/477
yes,,2017-04-01,-1.132587,53.014738,,1.33,2017-04-01,72,72,72,The site is proposed for allocation in the Local Planning Document (site X2). Planning application (2016/0854) for 72 dwellings was granted in August 2017 subject to the signing of the s106.,Gedling Borough Council,http://opendatacommunities.org/id/district-council/gedling,not owned by a public authority,,,,pending decision,,"Metallifacture Ltd, Mansfield Road, Arnold",http://www.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&extent=458042.5145%2C346607.7672%2C458550.5155%2C346832.3328%2C27700,6/479
yes,,2017-04-01,-1.098784,53.044722,,0.66,2017-04-01,20,20,20,The site is proposed for allocation (390 homes) in the Local Planning Document (site H16) together with other non-brownfield sites. The site is within the Green Belt.,Gedling Borough Council,http://opendatacommunities.org/id/district-council/gedling,not owned by a public authority,,,,not permissioned,,"Hollinwood Lane/North Green, Hollinwood Lane/North Green, Calverton",http://www.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&extent=460364.6097%2C350026.7603%2C460669.4103%2C350161.4997%2C27700,6/662
yes,,2017-04-01,-1.08972,53.039334,,0.21,2017-04-01,14,14,14,"Site is currently under construction (2012/1009). Site has been sold to another developer.. 4 x 3 bed terraced houses, 2 x 3 bed semi-detached houses, 1 x 4 bed townhouse, 5 x 2 bed apartments and 2 x 1 bed apartments",Gedling Borough Council,http://opendatacommunities.org/id/district-council/gedling,not owned by a public authority,2012-11-23,full planning permission,,permissioned,,"The Cherry Tree, Collyer Road, Calverton",http://www.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&extent=460978.5947%2C349435.6203%2C461283.3953%2C349570.3597%2C27700,6/686
yes,,2017-04-01,-1.161585,53.013194,,0.11,2017-04-01,6,6,6,Planning permission (2013/0555) lapsed in August 2016. Planning application (2017/0557) for 6 dwellings was submitted in August 2017 and is currently being determined.,Gedling Borough Council,http://opendatacommunities.org/id/district-council/gedling,not owned by a public authority,,,,pending decision,,"Warren Hill Community Church, Muirfield Road, Arnold",http://www.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&extent=456197.7247%2C346470.1203%2C456502.5253%2C346604.8597%2C27700,6/797
