Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
,,2019-01-24,0.560511,51.390115,,0.160847,2019-01-24,8,8,8,Demolish existing buildings and redevelop to provide 22 apartments with parking access and infrastructure works,Medway,http://opendatacommunities.org/id/unitary-authority/medway,not owned by a public authority,2018-10-24,full planning permission,https://publicaccess1.medway.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZZOYKNPM585,permissioned,,"89 Ingram Road, Gillingham",http://maps.medway.gov.uk/webmaplayersext/map.aspx,3
,,2019-01-24,0.54924,51.387726,,0.135217,2019-01-24,12,12,12,"Demolish existing buildings and construct a pair of 2 bed detahed bungalows and a two storey block of flats comprising 3 x 2 bed flats and 7 x 1 bed flats with associate amenity space, refuse, cycle storage and car parking",Medway,http://opendatacommunities.org/id/unitary-authority/medway,not owned by a public authority,2017-02-24,full planning permission,https://publicaccess1.medway.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZZP5KNPM797,permissioned,,"82 Jeffery Street, Gillingham",http://maps.medway.gov.uk/webmaplayersext/map.aspx,663
yes,,2016-06-30,0.552118,51.374087,,0.276901,2019-01-24,13,13,13,Construct 13 dwellings,Medway,http://opendatacommunities.org/id/unitary-authority/medway,not owned by a public authority,2018-03-15,outline planning permission,https://publicaccess1.medway.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PK1BNYKNJLQ00,pending decision,,"LIFT site, 551-555 Canterbury Street, Gillingham",http://maps.medway.gov.uk/webmaplayersext/map.aspx,707
,,2016-06-30,0.55045,51.39539,,0.593017,2019-01-24,51,20,51,,Medway,http://opendatacommunities.org/id/unitary-authority/medway,not owned by a public authority,,,,not permissioned,,"Junction of Pier Road and Medway Road, Gillingham",http://maps.medway.gov.uk/webmaplayersext/map.aspx,810
,,2019-01-24,0.549496,51.382161,,0.132592,2019-01-24,5,5,5,Construct a pair of semi detached houses and three detached bungalows,Medway,http://opendatacommunities.org/id/unitary-authority/medway,,2016-05-13,full planning permission,https://publicaccess1.medway.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZZP7KNPM465,permissioned,,"Meeting Hall, Queens Road, Gillingham",http://maps.medway.gov.uk/webmaplayersext/map.aspx,816
,,2019-01-24,0.551262,51.374112,,0.21343,2019-01-24,7,7,7,Replacement of boundary fencing approved February 2017. https://publicaccess1.medway.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZZP2KNPM317,Medway,http://opendatacommunities.org/id/unitary-authority/medway,mixed ownership,,,,not permissioned,,"111 Rainham Road (Jezreels), Gillingham",http://maps.medway.gov.uk/webmaplayersext/map.aspx,853
,,2019-01-24,0.546113,51.373142,,0.132603,2019-01-24,6,6,6,Construct 6 x 1 bed flats,Medway,http://opendatacommunities.org/id/unitary-authority/medway,not owned by a public authority,2018-10-02,full planning permission,https://publicaccess1.medway.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PCD7ARKNIZ700,permissioned,,"Land at 54 Beacon Road, Chatham",http://maps.medway.gov.uk/webmaplayersext/map.aspx,1048
,,2016-06-30,0.54674,51.373656,,0.413933,2019-01-24,13,13,13,,Medway,http://opendatacommunities.org/id/unitary-authority/medway,not owned by a public authority,,,,not permissioned,,"101 Beacon Road, Chatham",http://maps.medway.gov.uk/webmaplayersext/map.aspx,1052
,,2016-06-30,0.518122,51.38262,,0.284446,2019-01-24,70,9,70,,Medway,http://opendatacommunities.org/id/unitary-authority/medway,not owned by a public authority,,,,not permissioned,,"6-11 New Road Avenue, Chatham",http://maps.medway.gov.uk/webmaplayersext/map.aspx,1056
yes,,2016-06-30,0.469469,51.39112,,0.337659,2019-01-24,24,21,24,Part demolition and other works to facilitate the conversion into 24 flats (14 x 1 bed and 10 x 2 bed),Medway,http://opendatacommunities.org/id/unitary-authority/medway,not owned by a public authority,2018-12-19,full planning permission,https://publicaccess1.medway.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZZOXKNPM680,permissioned,,"Greatfield Lodge, Darnley Road, Strood",http://maps.medway.gov.uk/webmaplayersext/map.aspx,1100
