Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
,,2017-12-31,-2.272725,53.386315,,0.24,2017-12-31,32,32,32,Erection of a part 2 to part 4 storey apartment block to form a total of 32 apartments,Manchester City Council,http://opendatacommunities.org/id/metropolitan-district-council/manchester,,2016-02-11,full planning permission,http://pa.manchester.gov.uk/online-applications/,permissioned,Greenwood Road/Gladeside Road,110105 / 093793,https://mappinggm.org.uk/gmodin/,,,
yes,,2017-12-31,-2.163446,53.475402,,4.42,2017-12-31,162,162,162,OUTLINE APPLICATION for the erection of 162 dwellinghouses,Manchester City Council,http://opendatacommunities.org/id/metropolitan-district-council/manchester,,2015-08-10,outline planning permission,http://pa.manchester.gov.uk/online-applications/,permissioned,"Edge La Business Ctr, Fairfield Rd, Hr Openshw",108903/OO/2015/N2 / 095102,https://mappinggm.org.uk/gmodin/,,,
yes,,2017-12-31,-2.167619,53.471594,,0.26,2017-12-31,13,13,13,"Erection of 13 no. two storey dwelling houses with associated landscaping, boundary treatment and",Manchester City Council,http://opendatacommunities.org/id/metropolitan-district-council/manchester,,2015-07-15,full planning permission,http://pa.manchester.gov.uk/online-applications/,permissioned,Lees Street / Ogden Lane Openshaw,108268/FO/2015/N2,https://mappinggm.org.uk/gmodin/,,,
yes,,2017-12-31,-2.187046,53.483789,,0.07,2017-12-31,6,6,6,Notification for Prior Approval for a Proposed Change of Use of the ground floor from Office Use (Class B1(a)) to 1 x two-bedroom apartment and 5 x one-bedroom apartments,Manchester City Council,http://opendatacommunities.org/id/metropolitan-district-council/manchester,,2016-12-19,full planning permission,http://pa.manchester.gov.uk/online-applications/,permissioned,"Units 1-3, West Street, Clayton",114291/P3OPA/2016 / 103056,https://mappinggm.org.uk/gmodin/,,,
yes,,2017-12-31,-2.216325,53.421387,,0.22,2017-12-31,7,7,7,Prior Approval,Manchester City Council,http://opendatacommunities.org/id/metropolitan-district-council/manchester,,2013-08-19,full planning permission,http://pa.manchester.gov.uk/online-applications/,permissioned,179 - 199A Fog Lane Burnage,102721/P3JPA/2013/S2,https://mappinggm.org.uk/gmodin/,,,
yes,,2017-12-31,-2.236219,53.486974,,0.93,2017-12-31,466,466,466,"Erection of part 7 storey, part 35 storey buildings to form a mixed use development comprising 466 residential apartments (Use Class C3) and ground floor commercial units maximum of 1,769 sqm",Manchester City Council,http://opendatacommunities.org/id/metropolitan-district-council/manchester,,2016-06-30,full planning permission,http://pa.manchester.gov.uk/online-applications/,permissioned,"Land Bounded By Miller Street, Rochdale Road & Ang",111347/FO/2016/N1 / 107722,https://mappinggm.org.uk/gmodin/,,,
yes,,2017-12-31,-2.262822,53.475126,,0.45,2017-12-31,307,307,307,"Erection of a 28 storey building comprising 301 apartments (Use Class C3), 6 town houses (Use Class C3), ground floor commercial units (Use Classes A1, A2, B1, D1 or D2), two levels of basement car parking, landscape and public realm works, and associate",Manchester City Council,http://opendatacommunities.org/id/metropolitan-district-council/manchester,,2014-10-31,full planning permission,http://pa.manchester.gov.uk/online-applications/,permissioned,1 Water Street Manchester M3 4JU,105611/FO/2014/C1,https://mappinggm.org.uk/gmodin/,,,
yes,,2017-12-31,-2.238829,53.473954,,0.1,2017-12-31,114,114,114,Application change of use of premises from B1 offices to C3 (dwellinghouses) : 114 No. apartments.,Manchester City Council,http://opendatacommunities.org/id/metropolitan-district-council/manchester,,2014-05-27,full planning permission,http://pa.manchester.gov.uk/online-applications/,permissioned,Bracken House Charles Street Manchester M1 7BD,105328/P3JPA/2014/C1,https://mappinggm.org.uk/gmodin/,,,
yes,,2017-12-31,-2.229905,53.481386,,0.14,2017-12-31,91,91,91,"Erection of 11 storey building to comprising 91 residential apartments (29 x 1 bed, 54 x 2 bed and 8 x 3 bed) (Use Class C3)",Manchester City Council,http://opendatacommunities.org/id/metropolitan-district-council/manchester,,2014-09-15,full planning permission,http://pa.manchester.gov.uk/online-applications/,permissioned,"Burlington House, Tariff Street (Picc Basin Plot H)",106021/FO/2014/C2,https://mappinggm.org.uk/gmodin/,,,
yes,,2017-12-31,-2.248026,53.482842,,0.06,2017-12-31,71,71,71,"Prior approval for change of use of part ground, 1st, 2nd and 3rd floor offices to Class C3 (residential) comprising 71 apartments.",Manchester City Council,http://opendatacommunities.org/id/metropolitan-district-council/manchester,,2014-12-11,full planning permission,http://pa.manchester.gov.uk/online-applications/,permissioned,1 - 2 North Parade Manchester M3 2NH,107139/P3JPA/2014/C1,https://mappinggm.org.uk/gmodin/,,,
