Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,,-1.483806,52.471411,,0.16,2020-03-10,,19,19,Formerly Council owned garages in a residential area. Allocated as a Non-strategic site in NBBC Borough Plan 2011-2031 (NUN0239) Application for 13 dwellings Ref 032092 was refused on 6/11/2013,,http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,owned by a public authority,,,,not permissioned,,"Garage site, entrance adjacent to 35 Armson Road, Bedworth",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2027,BF011
yes,,,-1.468724,52.458569,,0.13,2020-03-10,,13,13,The site is a small area of hardstanding used partly as a carpark and open space. The site is part of the old Engine House. The site is located in a residential estate. Allocated as a Non-strategic site in NBBC Borough Plan 2011-2031 (NUN242),,http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,owned by a public authority,,,,not permissioned,,"Hawkesbury Pump House, Heritage Drive, Hawkesbury",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2028,BF012
yes,,,-1.508787,52.516431,,0.22,2020-03-10,,22,22,Existing garage/parking court shops with flats above. Allocated as a Non-strategic site in NBBC Borough Plan 2011-2031 (NUN245),,http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,not owned by a public authority,,,,not permissioned,,"21 Church Road, Nuneaton",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2029,BF013
yes,,,-1.455951,52.51327,,0.11,2020-03-10,,11,14,"Commercial and Residential unit in a local centre with existing residential properties. There is a public house (The Fox) to the south and a Liberal Club to the north. Allocated as a Non-strategic site in NBBC Borough Plan 2011-2031 for 11 dwellings (NUN258) Full planning permission 035370, 14 assisted living apartments granted 9/8/2019 November 2019 demolition works started",,http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,not owned by a public authority,2019-08-09,full planning permission,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,,"14-16 The Square, Attleborough, Nuneaton",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2030,BF014
yes,,,-1.475104,52.478942,,0.13,2020-03-10,,13,13,The site consists of a wooden Scout Hut and derelict land. Allocated as a Non-strategic site in NBBC Borough Plan 2011-2031 (NUN263),,http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,owned by a public authority,,,,not permissioned,,"Land rear of Aldi, Park Road, Bedworth",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2031,BF015
yes,,,-1.433025,52.494777,,1.4,2020-03-10,,43,43,The site is located in the Greenbelt consisting of farm buildings and farmland. Allocated as a Non-strategic site in NBBC Borough Plan 2011-2031 (NUN318),,http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,not owned by a public authority,,,,not permissioned,,"Land rear of Marston House Farm, Nuneaton Road, Bulkington",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2032,BF016
yes,,,-1.460848,52.484029,,0.14,2020-03-10,,13,13,Garage and parking site. Allocated as a Non-strategic site in NBBC Borough Plan 2011-2031 (NUN323),,http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,owned by a public authority,,,,not permissioned,,"Acacia Crescent, Bedworth",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2033,BF017
yes,,,-1.498257,52.524927,,0.28,2020-03-10,,27,27,"Former prefab site, the site has been cleared and laid out. Allocated as a Non-strategic site in NBBC Borough Plan 2011-2031 (NUN348)",,http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,owned by a public authority,,,,not permissioned,,"Vale View, opposite number 84, Nuneaton",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2034,BF018
yes,,,-1.458461,52.506871,,0.12,2020-03-10,,12,12,Disused garage site. Some garages have been demolished. Allocated as a Non-strategic site in NBBC Borough Plan 2011-2031 (NUN350),,http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,owned by a public authority,,,,not permissioned,,"Disused garage site, Raveloe Drive, Nuneaton",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2035,BF019
yes,,,-1.479201,52.483635,,0.14,2020-03-10,,13,13,The site was a former garage site that was demolished and changed to a play area. The play area has now been demolished and the site is part grass/ part concrete. Allocated as a Non-strategic site in NBBC Borough Plan 2011-2031 (NUN352),,http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,owned by a public authority,,,,not permissioned,,"Former play area, Cheveral Road, Bedworth",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2036,BF020
yes,,,-1.465328,52.482485,,0.68,2020-03-10,,18,18,Community centre and play area. No longer in use. Allocated as a Non-strategic site in NBBC Borough Plan 2011-2031 (NUN356),,http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,owned by a public authority,,,,not permissioned,,"The Elizabeth Centre, Johnson Road, Bedworth, CV12 9BH",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2037,BF021
yes,,,-1.470832,52.481557,,0.38,2020-03-10,,9,9,"Planning permission 012181 granted consent for 19 dwellings. 10 flats are complete and have been for a number of years, but they have never been occupied. The 9 houses are yet to be built. The planning permission is extant. 2018/19 Application for Reserved Matters 036108 granted 7/2/2019",,http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,not owned by a public authority,2008-04-22,full planning permission,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,,"Chapel Street, Bedworth",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2038,BF022
yes,,,-1.50965,52.461334,,0.17,2020-03-10,,14,14,"Planning permission 012088. Some trench foundations have been dug, but no dwellings have been built. The site is overgrown, but considered Extant",,http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,not owned by a public authority,2008-09-05,full planning permission,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,,"15 Ash Green Lane, Exhall",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2039,BF023
yes,,,-1.493532,52.512852,,0.14,2020-03-10,,11,11,"Planning permission 010399. Some works on site have commenced but no dwellings have been built. The site is overgrown, but considered extant. October 2017 land For Sale with Howkins & Harrison, as a development site.",,http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,not owned by a public authority,2006-07-13,full planning permission,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,,"Land off Atholl Cres, Nuneaton",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2040,BF024
yes,,,-1.480888,52.522857,,0.07,2020-03-10,,14,14,"Planning Permission 010197. Some works on site have commenced but no dwellings have been built. The site is overgrown, but considered extant. October 2017 the site For Sale with Loveitts.",,http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,not owned by a public authority,2011-06-12,full planning permission,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,,"Queens Rd, 265, Nuneaton",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2041,BF025
yes,,,-1.469827,52.516137,,0.08,2020-03-10,,8,8,The site presently comprises of two single story bungalows. Planning permission Ref: 032373 gives permission for the existing bungalows to be demolished. 32373 expired 4/3/2019. No new applications have been submitted. Applications for residential developments may be considered.,,http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,not owned by a public authority,2016-03-04,full planning permission,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,,"22 & 24 Deacon Street, Nuneaton, (Site 51C008)",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2042,BF026
yes,,,-1.468108,52.479091,,0.2,2020-03-10,,13,13,"Planning permission Ref: 032815 gives permission for 28 apartments and 2 houses. There is currently a disused Public House and former Cinema on the development site, both are in a poor condition. 32815 expired 12/11/2018. New permission granted 35826 31/7/2019",,http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,not owned by a public authority,2015-11-12,full planning permission,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,,"Site 106a014, (92a) King Street, Bedworth",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2043,BF027
yes,,,-1.480115,52.528445,,0.04,2020-03-10,,7,7,"Full planning permission Ref: 033133 granted for 7 flats, but not implemented, expired 31/3/2018. Site currently comprises of a residential property and a Repairs and Service Garage. No new planning applications have been submitted. Applications for residential developments may be considered.",,http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,not owned by a public authority,,,,not permissioned,,"24 Charles Street, Nuneaton",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2044,BF028
yes,2019-03-31,,-1.486099,52.513368,,0.07,2020-03-10,,8,8,Planning permission Ref: 033863 gives permission for 8 flats. There are currently buildings on site. The planning permission is for an extension and proposed demolition works. 2018/19 Development has commenced on site,,http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,not owned by a public authority,2016-04-11,full planning permission,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,,"225 Heath End Road, Nuneaton",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2045,BF029
yes,,,-1.501454,52.471648,,0.18,2020-03-10,,16,16,Planning permission Ref: 033551 gives permission for 3 houses and 14 flats. There is a public house on site which has been demolished. 2018/19: Trenches & footings have been dug,,http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,not owned by a public authority,2016-07-27,full planning permission,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,,"The Carousel, Dark Lane, Bedworth",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2046,BF030
yes,,,-1.454962,52.515818,,0.15,2020-03-10,,6,6,Planning permission Ref: 034403 gives permission for 6 flats. Vacant offices on site.,,http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,not owned by a public authority,2019-11-21,full planning permission,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,,"Site 52C043 (formerly offices 1A-1D The Lodge), School Walk, Nuneaton",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2047,BF031
yes,,,-1.462023,52.52404,,0.03,2020-03-10,,6,6,Planning permission Ref: 031929 for two houses expired 22/05/2015 without being implemented. Planning permission Ref: 34193 gives permission for 6 apartments. Lock up garages currently on site. 2018/19: Trenches have been dug and filled with concrete,,http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,not owned by a public authority,2017-02-22,full planning permission,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,,"Site 51B028 - Land and garages, Regent Street, Nuneaton",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2048,BF032
yes,2019-06-03,,-1.500129,52.520971,,0.52,2020-03-10,,2,2,"Planning permission Ref: 33300 for a mixed use, including a conversion for two flats. Disused pub and carpark on site, currently being used as a hand carwash. June 2019: Building Control have reported completion",,http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,not owned by a public authority,2016-06-30,full planning permission,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,,"Cherry Tree, Haunchwood Road, Nuneaton",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2049,BF033
yes,,,-1.432692,52.496565,,0.29,2020-03-10,,11,11,Planning permission Ref: 034349 is for 11 dwellings. 2017/18 the sales garage and workshop have been demolished and the site has been cleared.,,http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,not owned by a public authority,2017-08-30,full planning permission,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,,"Corner House Garage, Nuneaton Road, Bulkington",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2050,BF034
yes,,,-1.440491,52.507606,,0.05,2020-03-10,,5,5,Planning permission Ref: 034761 is for 5 flats. There is currently an occupied bungalow on this corner plot.,,http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,not owned by a public authority,2017-08-23,full planning permission,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,,"120 Lutterworth Road, Nuneaton",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2051,BF035
yes,2019-03-31,,-1.499196,52.538245,,1.73,2020-03-10,,38,38,"Planning permission Ref: 34919 is for 38 dwellings. The site currently accommodates the former Tuttle Hill covered reservoir, which has been decommissioned by Severn Trent. 18/19: Development had commenced with some completions",,http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,not owned by a public authority,2017-09-14,reserved matters approval,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,,"Site 27c003: Former Reservoir, Mancetter Road, Nuneaton",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2052,BF036
yes,,,-1.483359,52.513257,,0.12,2020-03-10,,10,10,Planning permission Ref: 034568 is for 10 apartments. The site currently accommodates a single residential property.,,http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,not owned by a public authority,2017-09-18,full planning permission,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,,"187 Heath End Road, Nuneaton",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2053,BF037
yes,,,-1.512815,52.531973,,3.2,2020-03-10,,154,154,"This is the Outline planning permission for the major regeneration project for Camp Hill. Ref: 029715. The site is being delivered by the Pride in Camphill project on a phased approach. The remaining land to which the Outline permission relates is occupied by residential dwellings, which are to be demolished a part of the redevelopment project. The Area (Ha) is approximate 2018/19 Several Resevered matters applications have been granted.",,http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,mixed ownership,2009-11-11,reserved matters approval,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,,"Camp Hill Phase 3, Nuneaton",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2054,BF038
yes,,,-1.461029,52.520979,,0.19,2020-03-10,,7,7,"Outline planning permission Ref 032266 granted for residential development, but not implemented, expired 21/10/2017. New Full planning application 036046 has been submitted and accepted on 11/12/2018 - the application is pending decision. Application for 14 appartments (WITHDRAWN) The site currently accommodates operational factory units , which are proposed to be demolished.",,http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,not owned by a public authority,,,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,not permissioned,,"Site 51B012: P & C Coils Ltd, Anker Street, Nuneaton, Warwickshire",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2055,BF039
yes,,,-1.510449,52.466282,,0.2,2020-03-10,,12,12,Outline planning permission 031685 for a residential development of 12 flats. The site currently accommodates two residential houses (Expired 17/2/2018) 2018/19: Full planning permission 036470 granted 19/07/2019 .,,http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,not owned by a public authority,2015-02-12,outline planning permission,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,,"2 Royal Oak Lane & 347 Goodyers End Lane, Ash Green",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2056,BF040
yes,,,-1.458467,52.518324,,0.1,2020-03-10,,12,12,Outline planning permission 033203 for a residential development of 12 dwellings. The site currently accommodates a series of buildings (Expired 5/11/2018). No new planning applications have been submitted. Applications for residential developments may be considered.,,http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,not owned by a public authority,2015-11-05,outline planning permission,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,,"12-18 Lister Street, Nuneaton",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2057,BF042
