Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-19,-2.579729,51.452634,,7.36,2018-12-19,78,78,78,78 dwellings,Bristol City Council,http://opendatacommunities.org/id/unitary-authority/bristol,mixed ownership,2009-07-07,reserved matters approval,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=0101606P,permissioned,Plot ND6 Temple Quay North Temple Gate Bristol,01/01606/P,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=0101606P,,,
yes,,2018-12-19,-2.61155,51.432542,,0.06,2018-12-19,4,4,4,4 dwellings,Bristol City Council,http://opendatacommunities.org/id/unitary-authority/bristol,,2004-01-29,full planning permission,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=0102588F,permissioned,Adjacent 1 South Liberty Lane Ashton Bristol BS3 2SJ,01/02588/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=0102588F,,,
yes,,2017-12-19,-2.588635,51.45398,,2.28,2018-12-19,201,201,201,201 dwellings,Bristol City Council,http://opendatacommunities.org/id/unitary-authority/bristol,mixed ownership,2006-11-21,full planning permission,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=HYMYT5DNDD000,permissioned,Former Courage Brewery Counterslip Redcliff Bristol,04/02177/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=HYMYT5DNDD000,,,
yes,,2018-12-19,-2.551278,51.459864,,0.04,2018-12-19,8,8,8,8 dwellings,Bristol City Council,http://opendatacommunities.org/id/unitary-authority/bristol,,2007-10-15,reserved matters approval,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=I4G002DN2D000,permissioned,Redfield Post Office Chalks Road Bristol BS5 9EW,04/03995/P,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=I4G002DN2D000,,,
yes,,2017-12-19,-2.598709,51.447254,,4.19,2018-12-19,468,468,468,468 dwellings,Bristol City Council,http://opendatacommunities.org/id/unitary-authority/bristol,mixed ownership,2016-12-23,reserved matters approval,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=I520C3DNGC000,permissioned,Land At Wapping Wharf Wapping Road Bristol,04/04126/P,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=I520C3DNGC000,,,
yes,,2018-12-19,-2.577935,51.441142,,0.1,2018-12-19,8,8,8,8 dwellings,Bristol City Council,http://opendatacommunities.org/id/unitary-authority/bristol,,2011-07-22,full planning permission,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=I9H9KLDN98000,permissioned,3-5 Bushy Park Bristol BS4 2EG,04/05284/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=I9H9KLDN98000,,,
yes,,2017-12-19,-2.560573,51.471848,,0.1,2017-12-19,21,21,21,21 Dwellings,Bristol City Council,http://opendatacommunities.org/id/unitary-authority/bristol,,2006-02-13,full planning permission,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=IPZY0IDN3J000,permissioned,81-93 Fishponds Road Eastville Bristol BS5 6PN,05/04521/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=IPZY0IDN3J000,,,
yes,,2018-12-19,-2.606018,51.440657,,0.07,2018-12-19,22,22,22,22 dwellings,Bristol City Council,http://opendatacommunities.org/id/unitary-authority/bristol,,2007-03-21,full planning permission,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=JAXIXDDNIM000,permissioned,100 - 110 North Street Bedminster Bristol BS3 1HF,06/05456/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=JAXIXDDNIM000,,,
yes,,2018-12-19,-2.700803,51.499502,,0.31,2018-12-19,23,23,23,23 dwellings,Bristol City Council,http://opendatacommunities.org/id/unitary-authority/bristol,,2010-02-04,reserved matters approval,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=JD6Z9ADNIM000,permissioned,The Harbour Centre 100 Gloucester Road Avonmouth Bristol BS11 9AQ,07/00557/P,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=JD6Z9ADNIM000,,,
yes,,2018-12-19,-2.694501,51.499439,,0.2,2018-12-19,23,23,23,23 dwellings,Bristol City Council,http://opendatacommunities.org/id/unitary-authority/bristol,,2012-11-21,full planning permission,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=JIFTQCDN0DD00,permissioned,Former Avonmouth Bus Depot Avonmouth Road Bristol BS11 9LP,07/02235/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=JIFTQCDN0DD00,,,
