Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-20,1.729122,52.604397,,0.04,2018-12-20,6,6,6,Conversion to 6 flats,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2004-10-12,full planning permission,,permissioned,"137-139 King Street, Great Yarmouth",BFR1,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2568&p=0,,,
yes,,2017-12-20,1.72094,52.615404,,1.19,2018-12-20,24,24,24,Erection of up to 24 units,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2009-04-30,full planning permission,,permissioned,"Land adjacent Runham Road / North River Road, Great Yarmouth",BFR2,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2569&p=0,,,
yes,,2017-12-20,1.733659,52.599037,,0.04,2018-12-20,12,12,12,Redevelopment (demolition) of former holiday accommodation for up to 12 units,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2010-04-27,full planning permission,,permissioned,"Gainsborough Court, Great Yarmouth",BFR3,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2570&p=0,,,
yes,,2017-12-20,1.735344,52.601305,,0.02,2018-12-20,6,6,6,Redevelopment (demolition) of lean to extension and replacement with 6 flats,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2010-10-05,full planning permission,,permissioned,"Rear of 5 Marine Parade, Great Yarmouth",BFR4,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2571&p=0,,,
yes,,2017-12-20,1.725011,52.585926,,0.26,2018-12-20,18,18,18,Redevelopment (demolition) of 2 existing buildings and replacement with 18 flats,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2017-11-28,full planning permission,,permissioned,"Former Ivy House & The Hollies, Burnt Lane / Addison Road , Great Yarmouth",BFR5,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2572&p=0,,,
yes,,2017-12-20,1.71416,52.584387,,5.08,2018-12-20,113,113,113,Redevelopment of site to provide up to 113 residential units,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2018-01-30,full planning permission,,permissioned,"Former Claydon High School, Beccles Road, Gorleston, Great Yarmouth",BFR6,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2573&p=0,,,
yes,,2017-12-20,1.725705,52.606097,,0.02,2018-12-20,6,6,6,Formation of 6 residential flats,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2013-08-21,full planning permission,,permissioned,"31/31A Hall Plain, Great Yarmouth",BFR7,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2574&p=0,,,
yes,,2017-12-20,1.720639,52.606112,,0.04,2018-12-20,10,10,10,Demolition of existing building and replacement with 10 self-contained apartments,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2014-12-01,full planning permission,,permissioned,"137 Mill Road, Great Yarmouth",BFR8,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2575&p=0,,,
yes,,2017-12-20,1.733408,52.600079,,0.02,2018-12-20,5,5,5,Change of use from hostel to 6 residential flats,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2015-12-21,full planning permission,,permissioned,"5-6 Nelson Road South, Great Yarmouth",BFR10,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2577&p=0,,,
yes,,2017-12-20,1.729079,52.605811,,0.02,2018-12-20,5,5,5,Redevelopment of former builders yard to four apartments and one house,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2013-05-30,full planning permission,,permissioned,"5 Deneside, Great Yarmouth",BFR11,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2578&p=0,,,
yes,,2017-12-20,1.720927,52.613857,,0.12,2018-12-20,14,14,14,14 Apartments,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2015-12-10,outline planning permission,,permissioned,"Peters Car Sales, Acle New Road, Great Yarmouth",BFR13,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2580&p=0,,,
yes,,2017-12-20,1.721118,52.6135,,0.12,2018-12-20,16,16,16,Erection of 2 apartment blocks comprising 16 units,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2015-12-10,outline planning permission,,permissioned,"Abbeville Lodge, Acle New Road, Great Yarmouth",BFR14,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2581&p=0,,,
yes,,2017-12-20,1.725035,52.608637,,0.05,2018-12-20,6,6,6,Demolition of part of bakery and erection of starter homes,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2015-12-15,outline planning permission,,permissioned,"Watsons Bakery, 6 Howard Street North, Great Yarmouth",BFR15,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2582&p=0,,,
yes,,2017-12-20,1.711515,52.559743,,0.02,2018-12-20,7,7,7,Demolition of existing building and erection of 7 dwellings,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2017-02-02,full planning permission,,permissioned,"1 Woodfarm Lane, Gorleston, Great Yarmouth",BFR17,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2584&p=0,,,
yes,,2017-12-20,1.723837,52.598537,,0.5,2018-12-20,24,24,24,Demolition of existing buildings and erection of 24 residential units,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2016-06-29,outline planning permission,,permissioned,"Horatio House, Southtown Road, Gorleston, Great Yarmouth",BFR18,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2585&p=0,,,
yes,,2017-12-20,1.713682,52.571755,,0.81,2018-12-20,46,46,46,Demolition of former care home and erection of 46 residential units,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2016-08-08,full planning permission,,permissioned,"Magdalen House, Magdalen Square, Gorleston, Great Yarmouth",BFR19,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2586&p=0,,,
yes,,2017-12-20,1.727633,52.60618,,0.03,2018-12-20,8,8,8,Conversion of office space to 8 flats,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2016-07-16,full planning permission,,permissioned,"165 King Street, Great Yarmouth",BFR21,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2588&p=0,,,
yes,,2017-12-20,1.728441,52.596224,,0.07,2018-12-20,6,6,6,Change of use of upper floor shop to 6 apartments,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2016-08-10,full planning permission,,permissioned,"26 Southgates Road, Great Yarmouth",BFR22,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2589&p=0,,,
yes,,2017-12-20,1.733744,52.600734,,0.01,2018-12-20,5,5,5,Change of use from HMO to 5 self-contained flats,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2016-12-23,full planning permission,,permissioned,"14 Camperdown, Great Yarmouth",BFR23,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2590&p=0,,,
yes,,2017-12-20,1.725787,52.604799,,0.03,2018-12-20,7,7,7,Change of use from offices to 7 apartments,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2017-03-08,full planning permission,,permissioned,"11/12 South Quay, Great Yarmouth",BFR24,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2591&p=0,,,
yes,,2017-12-20,1.734229,52.619437,,0.03,2018-12-20,7,7,7,Sub-division of property to 7 self-contained flats,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2016-10-28,full planning permission,,permissioned,"84 North Denes Road, Great Yarmouth",BFR25,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2592&p=0,,,
