Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,,-2.181736,52.53618,,0.4,2019-02-19,11,11,11,The site is suitable,South Staffordshire District Council,http://opendatacommunities.org/id/district-council/south-staffordshire,not owned by a public authority,,,,not permissioned,"Wombourne Police Station, Wombourne",SHELAA 556,https://www.sstaffs.gov.uk/planning/brownfield-land-register.cfm,,,
yes,,,-2.22636,52.446743,,0.24,2019-02-19,20,20,20,Demolition of existing bungalows. Erect 3 Storey residential apartments (20no 1 bedroom apartments) with communal lounge and providing 12 new car parking spaces to rear of building.,South Staffordshire District Council,http://opendatacommunities.org/id/district-council/south-staffordshire,not owned by a public authority,2018-12-13,full planning permission,,permissioned,"The Burgesses, High Street, Kinver",KV 361,https://www.sstaffs.gov.uk/planning/brownfield-land-register.cfm,,,
yes,,2017-11-21,-2.012466,52.665251,,1.2,2019-02-19,27,27,27,The site is suitable,South Staffordshire District Council,http://opendatacommunities.org/id/district-council/south-staffordshire,owned by a public authority,,,,not permissioned,"154a Walsall Road, Great Wyrley",SHELAA 141,https://www.sstaffs.gov.uk/planning/brownfield-land-register.cfm,,,
yes,,2017-11-21,-2.194506,52.626597,,0.7,2019-02-19,19,19,19,The site is suitable,South Staffordshire District Council,http://opendatacommunities.org/id/district-council/south-staffordshire,owned by a public authority,,,,not permissioned,Adult Training Centre off Histons Hill,SHELAA 228,https://www.sstaffs.gov.uk/planning/brownfield-land-register.cfm,,,
yes,,2017-11-21,-2.201629,52.533891,,1.06,2019-02-19,19,19,19,"Demolition of 3 no. redundant industrial buildings/warehouses, re-configuartion of an existing accessway and the principle of the erection of 19 no. dwellings.",South Staffordshire District Council,http://opendatacommunities.org/id/district-council/south-staffordshire,not owned by a public authority,2015-05-15,outline planning permission,,permissioned,"Land off Giggetty Lane, Wombourne",SHELAA 281,https://www.sstaffs.gov.uk/planning/brownfield-land-register.cfm,,,
yes,,2017-11-21,-2.051397,52.751972,,0.7,2019-02-19,6,6,6,Redevelopment of the existing buildings in general industrial (Class B2) use by way of the erection of 6 no. dwellinghouses with associated works,South Staffordshire District Council,http://opendatacommunities.org/id/district-council/south-staffordshire,not owned by a public authority,,full planning permission,,permissioned,"Springslade Works, Cannock Road, Bednall",AC 82,https://www.sstaffs.gov.uk/planning/brownfield-land-register.cfm,,,
yes,,2017-11-21,-2.209378,52.622625,,0.79,2019-02-19,12,12,12,Demolition of existing single- and two-storey buildings and development of 12 dwellings,South Staffordshire District Council,http://opendatacommunities.org/id/district-council/south-staffordshire,not owned by a public authority,,full planning permission,,permissioned,"Terrace Nurseries, Oaken Drive, Codsall",CD 191,https://www.sstaffs.gov.uk/planning/brownfield-land-register.cfm,,,
yes,,,-2.04623,52.629265,,0.89,2019-02-19,9,9,9,"Existing building (Old Mitre public house) demolished. Proposed residential development to form 9 apartments (all 2 bed), with associated parking, cycle and bin storage. Existing vehicle access altered.",South Staffordshire District Council,http://opendatacommunities.org/id/district-council/south-staffordshire,not owned by a public authority,2018-07-19,,,permissioned,"Old Mitre, Bursnips Road, Essington",ES/101,https://www.sstaffs.gov.uk/planning/brownfield-land-register.cfm,,,
yes,,,-2.101446,52.644468,,2.5,2019-02-19,60,60,60,The Site is suitable,South Staffordshire District Council,http://opendatacommunities.org/id/district-council/south-staffordshire,not owned by a public authority,,,,not permissioned,"Brinsford Lodge, Featherstone",SHELAA 168,https://www.sstaffs.gov.uk/planning/brownfield-land-register.cfm,,,
yes,,2017-11-21,-2.001702,52.658788,,2.7,2019-02-19,17,17,17,The scale and appearance of the dwellings and landscaping of the site,South Staffordshire District Council,http://opendatacommunities.org/id/district-council/south-staffordshire,not owned by a public authority,2017-03-03,reserved matters approval,,permissioned,"Hazelbrook Indsutrial Estate, Hazel Lane, Great Wyrley",GW 165,https://www.sstaffs.gov.uk/planning/brownfield-land-register.cfm,,,
yes,,2017-11-21,-2.115884,52.716319,,5.5,2019-03-19,154,154,154,Revision of application for the approval of reserved matters to outline permission 12/00497/OUT. The application is for 154 units (increased from 144),South Staffordshire District Council,http://opendatacommunities.org/id/district-council/south-staffordshire,not owned by a public authority,2016-09-19,reserved matters approval,,permissioned,"Lyne Hill (Phase 3), Boscomoor Lane, Penkridge",PK 165,https://www.sstaffs.gov.uk/planning/brownfield-land-register.cfm,,,
yes,,2019-04-10,-2.201323,52.534746,,1,2019-04-10,72,72,72,"Full planning application for the construction of a Class C2 66 bed care home, Class D1 children's day nursery and 6 no.2 bed apartment building.",South Staffordshire District Council,http://opendatacommunities.org/id/district-council/south-staffordshire,not owned by a public authority,2019-02-07,full planning permission,,permissioned,"Land at Ounsdale, Wombourne",SHELAA 281b,https://www.sstaffs.gov.uk/planning/brownfield-land-register.cfm,,,
yes,,2019-04-10,-2.071495,52.675154,,1,2019-04-10,5,5,5,Conversion of redundant barns to five dwellings with associated works,South Staffordshire District Council,http://opendatacommunities.org/id/district-council/south-staffordshire,not owned by a public authority,2019-03-08,full planning permission,,permissioned,"Boulton Farm, Boulton Lane, Saredon",SE01,https://www.sstaffs.gov.uk/planning/brownfield-land-register.cfm,,,
