Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2016-06-30,-2.580663,51.525853,,81.22,2018-12-31,207,207,207,"Major mixed-use development across 81.25 hectares of land including 2,200 new dwellings Figure shows remaining homes (Net) to be completed",South Gloucestershire Council,http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,not owned by a public authority,2008-03-15,outline planning permission,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZTQSOKXT810,permissioned,Charlton Hayes Northfield Filton Airfield Patchway,1,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZTQSOKXT810,,,
yes,,2016-06-30,-2.57844,51.529038,,1.19,2018-12-31,56,56,56,Permission Lapsed. Erection of 56 dwellings Figure shows remaining homes (Net) to be completed,South Gloucestershire Council,http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,not owned by a public authority,2014-05-22,reserved matters approval,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MW3V4UOK7T000,permissioned,Charlton Hayes Northfield Patchway BS34 5AG,4,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MW3V4UOK7T000,,,
yes,,2016-06-30,-2.580488,51.527913,,2.33,2018-12-31,127,127,127,50 completions since last update. Erection of 205 dwellings Figure shows remaining homes (Net) to be completed,South Gloucestershire Council,http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,not owned by a public authority,2016-05-27,reserved matters approval,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O2QE7FOKHFS00,permissioned,Charlton Hayes Northfield Patchway,7,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O2QE7FOKHFS00,,,
yes,,2016-06-30,-2.510444,51.457007,,4.81,2018-12-31,316,316,316,18 completions since last update. Demolition of existing buildings on site and redevelopment of the land for housing,South Gloucestershire Council,http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,not owned by a public authority,2014-12-18,full planning permission,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=L1W5GQOK7T000,permissioned,Former Douglas Motorcycle Works Douglas Road Kingswood BS15 8NL,13,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=L1W5GQOK7T000,,,
yes,,2016-06-30,-2.511495,51.469888,,1.3,2018-12-31,75,75,75,Residential development,South Gloucestershire Council,http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,not owned by a public authority,2008-12-17,outline planning permission,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZTQQOKXT248,permissioned,Bristol Water Depot Soundwell Road Kingswood BS16 4QQ,14,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZTQQOKXT248,,,
yes,,2016-06-30,-2.528863,51.496462,,29.15,2018-12-31,234,234,234,Redevelopment of hospital site to facilitate the construction of up to 490 residential units Figure shows remaining homes (Net) to be completed,South Gloucestershire Council,http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,not owned by a public authority,2014-12-05,outline planning permission,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MFZRODOK02R00,permissioned,Frenchay Hospital Frenchay Park Road Frenchay BS16 1LE,20,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MFZRODOK02R00,,,
yes,,2016-06-30,-2.595451,51.516877,,0.32,2018-12-31,13,13,13,Outline Application PT13/0404/O. Erection of 13 dwellings,South Gloucestershire Council,http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,not owned by a public authority,2017-07-03,reserved matters approval,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MHUH58OK7T000,permissioned,Cedar Lodge Charlton Common Brentry BS10 6LB,23,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OI9T3AOKJEG00,,,
yes,,2016-06-30,-2.472101,51.629561,,2.08,2018-12-31,10,10,10,Erection of 20 dwellings Figure shows remaining homes (Net) to be completed,South Gloucestershire Council,http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,not owned by a public authority,2012-11-21,outline planning permission,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MD4KKMOK7T000,permissioned,Eastwood Park Training and Conference Centre Falfield GL12 8DA,24,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MD4KKMOK7T000,,,
yes,,2016-06-30,-2.524242,51.617148,,0.94,2018-12-31,30,30,30,Permission Lapsed. Demolition of existing buildings and the erection of up to 30 homes,South Gloucestershire Council,http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,not owned by a public authority,2014-08-29,outline planning permission,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MJK626OK7T000,permissioned,3 Alexandra Way Thornbury BS35 1LA,25,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MJK626OK7T000,,,
yes,,2016-06-30,-2.400336,51.540337,,0.5,2018-12-31,11,11,11,Erection of 11 dwellings,South Gloucestershire Council,http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,not owned by a public authority,2015-12-04,full planning permission,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MNPA4GOK7T000,permissioned,Concrete Batching Plant Quarry Road Chipping Sodbury BS37 6AY,30,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NPQHUUOKHVW00,,,
