Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-12-31,-1.089371,51.261669,,0.13657,2019-12-23,,37,37,A prior notification was approved for the conversion of the building to residential use (14/03542/GPDOFF) for 29 units in January 2015 with a further 1 unit added through an application in January 2016 (15/03960/FUL). An application for 7 additional units on an additional floor was granted in December 2016 (16/00971/FUL). The development is under construction. The site is deliverable within five years.,,http://opendatacommunities.org/id/district-council/basingstoke,not owned by a public authority,2016-12-16,full planning permission,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=O470CHCRG9B00&activeTab=summary,permissioned,,Vantage (Fairfield House) Victoria Street Basingstoke,,16/00971/FUL
yes,2019-12-23,2017-12-31,-1.104813,51.253292,,0.020575,2019-12-23,,6,6,Small site granted consent via prior approval (16/01362/GPDOFF) in September 2016. No start on site has been recorded at 1 April 2018 but the site considered deliverable within five years.,,http://opendatacommunities.org/id/district-council/basingstoke,not owned by a public authority,2016-09-27,full planning permission,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=O5U024CR0FP00&activeTab=summary,permissioned,,Brackenwood House 1st & 2nd Floor Kimbell Road Basingstoke,,16/01362/GPDOFF
yes,,2017-12-31,-1.0878,51.263274,,0.046766,2019-12-23,,5,5,Small site granted permission (16/01585/FUL) in November 2016. Currently under construction and considered deliverable within five years.,,http://opendatacommunities.org/id/district-council/basingstoke,not owned by a public authority,2016-11-09,full planning permission,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=O6LSBICRI7100&activeTab=summary,permissioned,,21 & 23 Church Street Basingstoke,,16/01585/FUL
yes,,2017-12-31,-1.257537,51.357905,,0.113733,2019-12-23,,6,6,Small site granted permission (16/02465/FUL) in November 2016. Construction has started on site and site considered deliverable within five years.,,http://opendatacommunities.org/id/district-council/basingstoke,not owned by a public authority,2016-11-28,full planning permission,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=O9URSKCRLFM00&activeTab=summary,permissioned,,Raja Newbury Road Headley,,16/02465/FUL
yes,,2018-12-31,-1.380698,51.239902,,2.440332,2019-12-23,,44,44,This site has detailed planning permission (16/02664/FUL) granted in November 2017. The applicant is working to discharge relevant conditions (including in relation to contaminated land) and expects completions on site from 2021. The site is deliverable within five years.,,http://opendatacommunities.org/id/district-council/basingstoke,not owned by a public authority,2017-11-09,full planning permission,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=OAO18FCRMAW00&activeTab=summary,permissioned,,JA Hirst & Sons Recycling Yard Hurstbourne Station Stoke Lane,,16/02664/FUL
yes,,2017-12-31,-1.088352,51.262632,,0.08928,2019-12-23,,15,15,Planning permission was granted in October 2013 for the conversion of the upper floors of the building to form 14 residential units (BDB/75489). A further application has since been granted for one additional flat (16/02676/FUL in September 2016). The site is under construction and is due to be completed in 2019/20. The site is deliverable within five years.,,http://opendatacommunities.org/id/district-council/basingstoke,not owned by a public authority,2016-10-20,full planning permission,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=OAPTJXCRMDS00&activeTab=summary,permissioned,,20 Winchester Street Basingstoke,,16/02676/FUL
yes,,2018-12-31,-1.342471,51.330098,,1.009092,2019-12-23,,5,5,Small site granted permission (16/03918/OUT) in April 2017. No start on site recorded at 1 April 2019 but site considered deliverable within five years.,,http://opendatacommunities.org/id/district-council/basingstoke,not owned by a public authority,2017-04-11,outline planning permission,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=OFCTUICRJ1O00&activeTab=summary,permissioned,,Whitway Farm Whitway Newbury,,16/03918/OUT
yes,2019-12-23,2018-12-31,-1.141565,51.354178,,0.150465,2019-12-23,,8,8,Small site granted permission for 8 self contained apartments (C3) in March 2017 (16/04074/FUL). As at the 1 April 2018 construction was yet to start. Site considered deliverable within five years.,,http://opendatacommunities.org/id/district-council/basingstoke,not owned by a public authority,2017-03-02,full planning permission,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=OG0M89CRJN700&activeTab=summary,permissioned,,Mulfords Hill Centre 37-39 Mulfords Hill,,16/04074/FUL
yes,,2017-12-31,-1.084192,51.259787,,0.128013,2019-12-23,,10,10,The site gained full planning permission for 10 units in May 2017 (16/04288/FUL). The site is under construction and completions are expected from 2019/20. The site is deliverable within five years.,,http://opendatacommunities.org/id/district-council/basingstoke,not owned by a public authority,2017-05-19,full planning permission,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=OGUIDVCRKFQ00&activeTab=summary,permissioned,,The Former Lamb Inn Hackwood Road,,16/04288/FUL
yes,2019-12-23,2018-12-31,-1.041119,51.198029,,0.143079,2019-12-23,,5,5,Small site granted permission via prior approval (16/04684/GPDOFF) in April 2017. Site under construction and considered deliverable within five years.,,http://opendatacommunities.org/id/district-council/basingstoke,not owned by a public authority,2017-04-26,full planning permission,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=OIFK4QCR0GT00&activeTab=summary,permissioned,,5-9 Summerlea Court Herriard,,16/04684/GPDOFF
yes,2019-12-23,2017-12-31,-1.087786,51.262598,,0.018705,2019-12-23,,5,5,Small site granted permission (16/04685/FUL) in March 2017. No start on site has been recorded at 1 April 2018 but the site considered deliverable within five years.,,http://opendatacommunities.org/id/district-council/basingstoke,not owned by a public authority,2017-03-01,full planning permission,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=OIFLPRCRLST00&activeTab=summary,permissioned,,10 Winchester Street Basingstoke,,16/04685/FUL
yes,2019-12-23,2017-12-31,-1.043469,51.298139,,0.2798,2019-12-23,,9,9,Small site granted permission (16/04693/FUL) in March 2017. The site is under construction. Site considered deliverable within five years.,,http://opendatacommunities.org/id/district-council/basingstoke,not owned by a public authority,2017-03-08,full planning permission,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=OIGOOFCRLTU00&activeTab=summary,permissioned,,Former Dairy Farm Reading Road Sherfield On Loddon,,16/04693/FUL
yes,,2018-12-31,-1.086323,51.258794,,0.087623,2019-12-23,,8,8,Small site granted permission (16/04730/FUL) in June 2017. As at the 1 April 2019 construction was yet to start. Site considered deliverable within five years.,,http://opendatacommunities.org/id/district-council/basingstoke,not owned by a public authority,2017-06-09,full planning permission,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=OIKXLMCRLY000&activeTab=summary,permissioned,,4 Fairfields Road,,16/04730/FUL
yes,,2017-12-31,-1.089319,51.262634,,0.187878,2019-12-23,,38,38,The site gained prior approval for 38 units in June 2017 (17/00135/GPDOFF). A further application for 20 units (17/02933/FUL) was refused in December 2017. The site is deliverable within five years.,,http://opendatacommunities.org/id/district-council/basingstoke,not owned by a public authority,2017-06-05,full planning permission,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=OJQ2J6CR0AP00&activeTab=summary,permissioned,,32 Copenhagen Court New Street,,17/00135/GPDOFF
yes,,2017-12-31,-1.084429,51.266218,,0.825477,2019-12-23,,285,285,"A prior notification was first approved for the conversion of the building to residential use (16/00504/GPDOFF) in May 2016 for 257 flats. This was increased to 283 flats by a further prior notification in April 2017 (17/00416/GPDOFF) and for an additional 2 (penthouse) flats also in April (17/00625/FUL). The investor and developer (Seven Capital) has confirmed, through the site monitoring consultation, that all 285 units will be delivered in 2019, although a slightly more cautious approach has been used for land supply purposes. Construction is currently ongoing. The site is deliverable within five years.",,http://opendatacommunities.org/id/district-council/basingstoke,not owned by a public authority,2017-04-20,full planning permission,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=OLIJC5CRGQO00&activeTab=summary,permissioned,,Churchill Plaza Churchill Way Basingstoke,,17/00625/FUL
yes,,2018-12-31,-1.396959,51.25304,,0.813264,2019-12-23,,8,8,Small site granted permission (17/00965/FUL ) in December 2017. As at the 1 April 2019 construction has started on site. Site considered deliverable within five years.,,http://opendatacommunities.org/id/district-council/basingstoke,not owned by a public authority,2017-12-11,full planning permission,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=OMRFGNCR0GT00&activeTab=summary,permissioned,,Bank Top Spring Hill Lane St Mary Bourne,,17/00965/FUL
yes,2019-12-23,2017-12-31,-1.120503,51.254494,,0.115217,2019-12-23,,5,5,Planning permission granted in July 2017 for 5 affordable units (17/01207/FUL). The site is vacant and has been cleared. It is considered that the site is deliverable within five years.,,http://opendatacommunities.org/id/district-council/basingstoke,owned by a public authority,2017-07-31,full planning permission,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=ONKV6ZCRILM00&activeTab=summary,permissioned,,Land Adjacent To 96 Paddock Road Basingstoke,,17/01207/FUL
yes,,2018-12-31,-1.08413,51.264585,,0.126114,2019-12-23,,10,10,"The site gained permission for 10 units in December 2017 (17/01292/FUL). The original building has been demolished and significant progress has been made, completions are expected from 2019/20. The site is deliverable within five years.",,http://opendatacommunities.org/id/district-council/basingstoke,not owned by a public authority,2017-12-07,full planning permission,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=ONW5XNCRIWO00&activeTab=summary,permissioned,,15 New Road Basingstoke,,17/01292/FUL
yes,,2017-12-31,-1.096966,51.270089,,2.023111,2019-12-23,,491,491,Outline planning permission granted for 578 units (14/00865/OUT) in January 2015. Reserved matters consent for the full 578 units (15/03667/RES) was granted in May 2016. Work has commenced on site and the first 12 units were completed in 2016/17 and 115 in 2017/18 and 132 in 2018/19. 56 of the units are to be delivered in the existing 'white building' and an application to increase this to 96 units (17/02279/FUL) was granted in March 2018. The site is deliverable within five years.,,http://opendatacommunities.org/id/district-council/basingstoke,not owned by a public authority,2018-03-23,full planning permission,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=OSBDQHCRN0Q00&activeTab=summary,permissioned,,Land At Chapel Hill Kingsclere Road Basingstoke,,17/02279/FUL
yes,,2018-12-31,-1.05982,51.29757,,0.411764,2019-12-23,,36,36,A prior approval application for conversion from office to residential was approved in February 2017 (16/04426/GPDOFF) for 33 units. A further prior approval application (17/02516/GPDOFF) for 36 units was granted in December 2017. Conversion of the ground floor has now commenced. The site is deliverable within five years.,,http://opendatacommunities.org/id/district-council/basingstoke,not owned by a public authority,2017-12-20,full planning permission,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=OTDRNXCR0GT00&activeTab=summary,permissioned,,Spinnaker House Lime Tree Way Chineham Basingstoke,,17/02516/GPDOFF
yes,,2017-12-31,-1.073896,51.272301,,0.204516,2019-12-23,,18,18,Prior notification was approved for 13 flats on the site in December 2015 (15/03777/GPDOFF). A further prior notification was approved for 18 flats in September 2017 (17/02605/GDPOFF). It is understood that the site has been sold to a developer who will implement the scheme. Completions expected from 2021/22. The site is deliverable within five years.,,http://opendatacommunities.org/id/district-council/basingstoke,not owned by a public authority,2017-09-20,full planning permission,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=OTP7K2CR0GT00&activeTab=summary,permissioned,,Spectrum House 8 Woodlands Business Village Coronation Road Basingstoke,,17/02605/GPDOFF
yes,,2018-12-31,-1.090731,51.261103,,0.811121,2019-12-23,,9,9,Small site granted outline permission for 9 dwellings in March 2017 (17/03309/OUT). No starts recorded at 1 April 2019 but site considered deliverable within five years.,,http://opendatacommunities.org/id/district-council/basingstoke,not owned by a public authority,2017-03-01,outline planning permission,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=OX1TGCCRJY000&activeTab=summary,permissioned,,Centenary House 10 Winchester Road,,17/03309/OUT
yes,,2018-12-31,-1.126015,51.255129,,0.344844,2019-12-23,,15,15,This site gained planning permission in (17/03673/FUL). Soverign who are taking the site forward state that the site will be completed by 2020/21. The site is deliverable within five years.,,http://opendatacommunities.org/id/district-council/basingstoke,owned by a public authority,2019-02-11,full planning permission,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=OYQJP6CRLFS00&activeTab=summary,permissioned,,Deeside Alliston Way,,17/03673/FUL
yes,,2017-12-31,-1.1191,51.255846,,0.156739,2019-12-23,,13,13,The site gained full planning permission in Feburary 2019 (17/04029/FUL). The site is being actively persued by a housing association. The site is deliverable within five years.,,http://opendatacommunities.org/id/district-council/basingstoke,owned by a public authority,2019-02-19,full planning permission,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=P0544CCRMRI00&activeTab=summary,permissioned,,Sandringham Court Paddock Road Basingstoke,,17/04029/FUL
yes,,2017-12-31,-1.075252,51.280971,,0.12983,2019-12-23,,10,10,Planning permission for the conversion of this council owned building was granted in October 2014 (14/00759/FUL). This permission lapsed in 2018 and a new permission was granted in September 2018 (17/04259/FUL). The site is deliverable within five years.,,http://opendatacommunities.org/id/district-council/basingstoke,owned by a public authority,2018-05-25,full planning permission,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=P19XN0CRFZC00&activeTab=summary,permissioned,,Chineham House Shakespeare Road Basingstoke,,17/04259/FUL
yes,,2017-12-31,-1.150834,51.355794,,1.408238,2019-12-23,,36,36,Outline planning permission for 36 residential units was granted in March 2016 (14/02200/OUT) and reserved matters approval in October 2018 (18/00524/RES). Aster Communities who are developing the site expect it be complete in 2019/20. The site is deliverable within five years.,,http://opendatacommunities.org/id/district-council/basingstoke,owned by a public authority,2018-10-08,reserved matters approval,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=P4EQ9KCRIHF00&activeTab=summary,permissioned,,Burnham Copse Infant School New Church Road Tadley,,18/00524/RES
yes,,2017-12-31,-1.122148,51.267083,,0.192581,2019-12-23,,6,6,This site benefits from full planning permission granted in June 2018 (18/01184/FUL). The site is considered deliverable within five years.,,http://opendatacommunities.org/id/district-council/basingstoke,owned by a public authority,2018-06-19,full planning permission,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=P7NBIVCRLCN00&activeTab=summary,permissioned,,Site Of Harlech Hall Harlech Close Winklebury Basingstoke,,18/01184/FUL
yes,,2018-12-31,-1.085914,51.262597,,0.031583,2019-12-23,,10,10,This site gained planning permission in July 2018 (18/01270/FUL) for 10 units. The agent has confirmed that the development is under construction and completions are expected in 2019/20. The site is deliverable within five years.,,http://opendatacommunities.org/id/district-council/basingstoke,not owned by a public authority,2018-07-13,full planning permission,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=P820CXCRLQC00&activeTab=summary,permissioned,,12 London Street Basingstoke,,18/01270/FUL
yes,,2017-12-31,-1.089891,51.26301,,0.409138,2019-12-23,,46,46,A prior notification was approved for the conversion of the building to residential use (16/00031/GPDOFF) in March 2016 for 35 flats. A further prior notification was approved to take the number of units up to 46 was approved in August 2018 (18/01504/GPDOFF). The site is deliverable within five years.,,http://opendatacommunities.org/id/district-council/basingstoke,not owned by a public authority,2018-08-09,full planning permission,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=P9862DCR0AQ00&activeTab=summary,permissioned,,Innovation Court New Street Basingstoke,,18/01504/GPDOFF
yes,,2018-12-31,-1.092578,51.26266,,0.182657,2019-12-23,,9,9,This site benefits from permission in principle granted in October 2018 (18/02735/PIP). The site is currently being marketed. The site is deliverable within five years.,,http://opendatacommunities.org/id/district-council/basingstoke,not owned by a public authority,2018-10-19,full planning permission,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=PF1WD8CR0AP00&activeTab=summary,permissioned,,Kings School Brambleys Close Basingstoke,,18/02735/PIP
yes,,2019-05-14,-1.054928,51.271564,,0.323839,2019-12-23,,11,11,A prior notification was approved for the conversion of the building to residential use (18/03671/GPDOFF) in May 2019. The site is deliverable within five years.,,http://opendatacommunities.org/id/district-council/basingstoke,not owned by a public authority,2019-05-09,full planning permission,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=PJXX6TCR0AP00&activeTab=summary,permissioned,,Riverside View Basing Road Old Basing,,18/03671/GPDOFF
yes,,2017-12-31,-1.08919,51.260733,,0.12128,2019-12-23,,40,40,The site gained prior approval for 40 units in September 2018 (18/02398/GPDOFF). Following this full planning permision was granted in Feburary 2019 (18/03684/FUL). Previously the site had prior approval (17/01714/GPDOFF) and full planning permission (17/03275/FUL) for 37 units. The site is deliverable within five years.,,http://opendatacommunities.org/id/district-council/basingstoke,not owned by a public authority,2019-02-25,full planning permission,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=PJZODJCRGW900&activeTab=summary,permissioned,,Global House Victoria Street Basingstoke,,18/03684/FUL
yes,,2019-05-14,-1.067293,51.331126,,0.188227,2019-12-23,,14,14,Prior approval granted for 14 flats (18/01517/GPDOFF) in October 2018. External alterations were then approved in April 2019 (19/00373/FUL). The site is deliverable within five years.,,http://opendatacommunities.org/id/district-council/basingstoke,not owned by a public authority,2019-02-05,full planning permission,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=PMH8UOCRIRD00&activeTab=summary,permissioned,,Minchens Court Minchens Lane Bramley,,19/00373/FUL
yes,,2019-05-14,-1.064105,51.298152,,3.138532,2019-12-23,,240,240,A prior notification was approved for the conversion of the building to residential use (19/00717/GPDOFF) in April 2019. An application for condition discharge was submitted in early May (19/01269/CONDN). The site is deliverable within five years.,,http://opendatacommunities.org/id/district-council/basingstoke,not owned by a public authority,2019-04-30,full planning permission,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=POARJZCR0AQ00&activeTab=summary,permissioned,,Unity Place Lime Tree Way Chineham,,19/00717/GPDOFF
,,2017-12-31,-1.076987,51.268749,,25.85579,2018-12-31,,300,300,"The regeneration of Basing View is being actively pursued by the borough council. This is reflected in Local Plan policy SS8 which supports the redevelopment of the area for a mix of uses including a residential component of approximately 300 units. The site is in a suitable location for housing development, lying in a highly accessible location with good access to public transport interchanges, town centre facilities and employment opportunities. The Council has recently published the Basing View Masterplan which includes provision for residential development. The site plan shows the whole of basing view reflecting the local plan allocation. The precise location of the residential element will be determined through site masterplanning.",,http://opendatacommunities.org/id/district-council/basingstoke,owned by a public authority,,,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=&activeTab=summary,not permissioned,,Basing View Basingstoke,,BAS004
,,2017-12-31,-1.082542,51.262864,,0.325571,2019-05-14,,30,30,The site is a SHELAA site (BAS012) which falls within the built up area of Basingstoke and within the SPB in an area of predominantly residential development in close proximity to the town. The current use as a police station is due to cease (as part of the wider review of Hampshire Constabulary sites) and the site is currently being marketed for redevelopment. An applicaton was submited in Feburary 2019 (19/00436/FUL) and is pending consideration for 55 retirements apartments.,,http://opendatacommunities.org/id/district-council/basingstoke,not owned by a public authority,,,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=&activeTab=summary,pending decision,,Police Station London Road Basingstoke,,BAS012
,,2017-12-31,-1.123164,51.270351,,0.380557,2019-05-14,,12,12,"Consent was originally granted on the wider site for the demolition of the Former Newman Bassett House building and a replacement smaller ‘respite unit’ which has now been completed. (Hindson House).Therefore, this retains the facility and service use and frees up the remainder of the land for residential redevelopment. The land is vacant but not currently available as it is being used as a temporary construction compound, the requirement for which is due to cease in late 2018. Afterwhich HCC confirm that they intend to apply for planning permission for residential development.",,http://opendatacommunities.org/id/district-council/basingstoke,owned by a public authority,,,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=&activeTab=summary,not permissioned,,Land At Former Newman Bassett House Basingstoke,,BAS031
,,2017-12-31,-1.257512,51.354703,,0.284375,2019-12-23,,6,6,"The site is the remainder of a larger scheme for tied staff accommodation at Cheam Hawtreys School (BDB/63103, approved 2006). The school has confirmed, through the site monitoring consultation, that whilst the site will be delivered in due course, at present they have no intention to build out the remaining 6 units within the next 5 years. The site has therefore been phased into the 5-10 year time band and its future delivery will continue to be reviewed through the annual monitoring process.",,http://opendatacommunities.org/id/district-council/basingstoke,owned by a public authority,2006-06-21,full planning permission,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZTBZCRBJ724&activeTab=summary,permissioned,,Cheam Hawtreys Newbury Road Headley,,BDB/63103
,,2017-12-31,-1.334432,51.23491,,0.430117,2018-12-31,,15,15,The site is allocated for approximately 15 dwellings in the Whitchurch Neighbourhood Plan (Policy HA1) which was made in October 2017 . The brownfield site is currently in use as a police station and is therefore not currently available. The Police Commissioners have confirmed that this site will cease to be used for its present purpose and will be available for housing development within the Plan Period which ends in 2029.,,http://opendatacommunities.org/id/district-council/basingstoke,owned by a public authority,,,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=&activeTab=summary,not permissioned,,Police Station Dances Lane Whitchurch,,WHIT004
,,2017-12-31,-1.337708,51.227053,,0.166308,2018-12-31,,10,10,"The site is allocated for approximately 10 dwellings in the Whitchurch Neighbourhood Plan (Policy HA3) which was made in October 2017 . The brownfield site is currently in use as a car centre and is therefore not currently available. However, the owners have confirmed their intention to redevelop the site for housings over the Local Plan period which runs to 2029.",,http://opendatacommunities.org/id/district-council/basingstoke,not owned by a public authority,,,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=&activeTab=summary,not permissioned,,57 Winchester Road (Whitchurch Car Centre) Whitchurch,,WHIT007
,,2019-12-23,-1.088227,51.26569,,0.42074,2019-12-23,,300,300,The site has been promoted for development through the council's Call for Sites in 2019 and the council consider this site to be potentially developable for 300 dwellings within a 5-10 year time period,,http://opendatacommunities.org/id/district-council/basingstoke,owned by a public authority,,,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=&activeTab=summary,not permissioned,,Festival Place Hampstead House Kensington House Chelsea House and Westminster House Basingstoke,,BAS009
,,2019-12-23,-1.122203,51.271896,,7.252993,2019-12-23,,74,74,The site has been promoted for development through the council's Call for Sites in 2019 by HCC. The site is considered to be potentially developable for 74 dwellings within a 5-10 year time period.,,http://opendatacommunities.org/id/district-council/basingstoke,owned by a public authority,,,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?keyVal=&activeTab=summary,not permissioned,,Former Fort Hill Community School,,BAS054
