Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-31,-1.150374,53.512336,,2.47,2017-12-31,196,196,196,"11/00246/EXTM - Erection of 112 houses and 84 apartments (being extension of time on planning application 06/00014/FULM, granted on 09/04/2008). Application approved by Planning Committee subject to S106. Erection of 196 dwellings (112 houses and 84 apartments)",Doncaster MBC,http://opendatacommunities.org/id/metropolitan-district-council/doncaster,not owned by a public authority,,,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,pending decision,"Land at Stevens Road, Balby",111,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,,,
yes,,2017-12-31,-1.111185,53.517875,,1.74,2017-12-31,46,46,58,,Doncaster MBC,http://opendatacommunities.org/id/metropolitan-district-council/doncaster,owned by a public authority,,,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,not permissioned,"Former Bloodstock Sales Site, Carr House Road",253,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,,,
yes,,2017-12-31,-1.103768,53.504858,,2,2017-12-31,53,53,66,,Doncaster MBC,http://opendatacommunities.org/id/metropolitan-district-council/doncaster,owned by a public authority,,,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,not permissioned,"Plot 5A, off Carolina Way / Lakeside Boulevard",261,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,,,
yes,,2017-12-31,-1.10271,53.508572,,3.11,2017-12-31,87,87,109,"Has previously been granted planning permission (Ref:06/02537/FULA) for the erection of 308 apartments in 4 complexes, each varying in height between 2 and 4 storeys with limited 5 storey elements, with associated public open space, landscaped areas and car parking, together with a building for Class A3 use",Doncaster MBC,http://opendatacommunities.org/id/metropolitan-district-council/doncaster,owned by a public authority,,,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,not permissioned,"Plot 6, Lakeside Boulevard",262,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,,,
yes,,2017-12-31,-1.186665,53.486656,,0.24,2017-12-31,7,7,9,,Doncaster MBC,http://opendatacommunities.org/id/metropolitan-district-council/doncaster,owned by a public authority,,,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,not permissioned,"Barnburgh House, Edlington Lane, New Edlington",375,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,,,
,,2017-12-31,-1.292033,53.494328,,0.51,2017-12-31,15,15,19,,Doncaster MBC,http://opendatacommunities.org/id/metropolitan-district-council/doncaster,owned by a public authority,,,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,not permissioned,"Garden Street, Mexborough",379,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,,,
,,2017-12-31,-1.271756,53.497991,,3.33,2017-12-31,112,112,140,Former housing area that has been cleared of existing housing stock under housing renewal programme.,Doncaster MBC,http://opendatacommunities.org/id/metropolitan-district-council/doncaster,owned by a public authority,,,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,not permissioned,"Windhill, Whinhill Avenue, Mexborough",414,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,,,
,,2017-12-31,-1.196765,53.563109,,0.61,2017-12-31,14,14,18,,Doncaster MBC,http://opendatacommunities.org/id/metropolitan-district-council/doncaster,owned by a public authority,,,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,not permissioned,"Woodland View, Edwin Road, Woodlands",415,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,,,
yes,,2017-12-31,-1.130694,53.519709,,11.26,2017-12-31,33,33,33,"08/02535/OUTA - This is a large mixed use Outline permission, a significant proportion has now come forward with Reserved Matters and indeed built. There is a 1ha site (Scarborough House) identified for residential uses that has not yet had Reserved Matters. Although this site has been temporary greened over, it previosuly contained Council Offices and car parking so is considered to be Brownfield. The capacity in this register reflects this part of the scheme only. Other residential elements are under construction (see 12/02500/REMM) and the original capacity of 450 units is no longer expected to materialise with a revised total of 130 units now expected. Mixed Use Civic & Cultural Quarter comprising new performance venue, public library, civic offices, A1/A2/A3/A4 retail, B1 offices, D2 leisure, C1 hotels and C3 residential and open space",Doncaster MBC,http://opendatacommunities.org/id/metropolitan-district-council/doncaster,owned by a public authority,2010-03-30,outline planning permission,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,permissioned,"Civic And Cultural Quarter, Waterdale",440,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,,,
yes,,2017-12-31,-1.1507,53.611356,,15.08,2017-12-31,220,220,220,"08/01077/OUTA - Reserved Matters now submitted (16/01651/REMM) but not yet determined.. Mixed use redevelopment of saw mill and land to the south for up to 220 dwellings, up to 310 sq. m A1 use, up to 310 sq. m A3 use, up to 560 sq. m A4 use, up to 1400 sq. m B1c use, up to 8550 sq. m Class B2 use and public open space and retention of 3.81 ha of open storage in B8 use and existing building on approx. 15.17 ha of land",Doncaster MBC,http://opendatacommunities.org/id/metropolitan-district-council/doncaster,not owned by a public authority,2013-07-11,outline planning permission,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,permissioned,"Askern Saw Mills, High Street, Askern",569,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,,,
yes,,2017-12-31,-1.0458,53.535556,,0.26,2017-12-31,7,7,7,15/00828/FUL. Erection of 8 houses following demolition of existing bungalow and commercial premises,Doncaster MBC,http://opendatacommunities.org/id/metropolitan-district-council/doncaster,not owned by a public authority,2015-09-01,full planning permission,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,permissioned,"28 Cow House Lane, Armthorpe",602,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,,,
,,2017-12-31,-1.084883,53.480742,,0.53,2017-12-31,43,43,54,Previous planning permission (Ref: 11/01655/EXTM) but now lapsed. Subsequent temporary change of use from former factory and factory outlet to HGV parking for a period of 18 months (Retrospective - 16/02386/COUM). Residential development of 43 dwellings,Doncaster MBC,http://opendatacommunities.org/id/metropolitan-district-council/doncaster,not owned by a public authority,,,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,not permissioned,"Land off Bankwood Lane, Rossington",629,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,,,
,,2017-12-31,-1.14785,53.505828,,1.11,2017-12-31,36,36,45,Previous planning permission (Ref: 11/02159/EXTM) but now lapsed. This was for a high density 3 x blocks apartment scheme totalling 125 units.. Residential development of 36 dwellings,Doncaster MBC,http://opendatacommunities.org/id/metropolitan-district-council/doncaster,not owned by a public authority,,,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,not permissioned,"Land At 41 Sandford Road, Balby",633,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,,,
yes,,2017-12-31,-1.173685,53.489164,,17.6,2017-12-31,375,375,375,14/02665/OUTM. Residential development for up to 375 dwellings and public house (Class A4). http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,Doncaster MBC,http://opendatacommunities.org/id/metropolitan-district-council/doncaster,not owned by a public authority,2015-12-16,outline planning permission,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,permissioned,"Site At Former Yorkshire Main Colliery , Broomhouse Lane, Balby",646,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,,,
,,2017-12-31,-1.147747,53.507939,,0.16,2017-12-31,9,9,11,Previous planning permission (Ref: 12/00648/FUL ) but now lapsed.. Alterations & conversions of former office and retail unit to form 9 apartments. http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,Doncaster MBC,http://opendatacommunities.org/id/metropolitan-district-council/doncaster,not owned by a public authority,,,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,not permissioned,"163 Balby Road, Balby",654,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,,,
yes,,2017-12-31,-1.092678,53.479813,,51.7,2017-12-31,1034,1034,1034,"12/01107/OUTA - Outline permission capacity has been reduced to reflect subsequent Reserved Matters (15/00008/REMM & 14/02683/REM) approvals and starts on site for initial residential phases of this large development scheme.. Mixed use development comprising up to 1200 residential units, local superstore (Use Class A1), hotel, (Use Class C1), restaurant (Use Class A3/A4), fast food outlet (Use Class A3/A5), petrol filling station with ancillary retail (Sui Generis), community building (Use Class D1) and land for new primary school. http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access",Doncaster MBC,http://opendatacommunities.org/id/metropolitan-district-council/doncaster,not owned by a public authority,2013-10-01,outline planning permission,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,permissioned,"Site Of Former Rossington Colliery, West End Lane, New Rossington",662,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,,,
,,2017-12-31,-1.284917,53.491724,,0.55,2017-12-31,24,24,24,14/02813/FULM - Evidence provided from landowner/developer that site not currently viable as part of evidence submitted to Public Inquiry May 2017 hence excluded from 5YHLS. More recent evidence that the scheme will now go ahead however: http://wearedoncaster.co.uk/news/multimillion-pound-doncaster-waterfront-scheme-set-to-move-ahead/?utm_source=newsletter&amp;utm_medium=email&amp;utm_campaign=Mexborough&amp;utm_content=November%20(2). Erection of 17 houses & 7 apartments,Doncaster MBC,http://opendatacommunities.org/id/metropolitan-district-council/doncaster,not owned by a public authority,2016-01-18,full planning permission,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,permissioned,"The Embankment, Leach Lane Industrial Estate, Leach Lane, Mexborough",687,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,,,
yes,,2017-12-31,-1.238725,53.491412,,6.63,2017-12-31,175,175,175,14/02981/FULM. Residential development of 175 houses,Doncaster MBC,http://opendatacommunities.org/id/metropolitan-district-council/doncaster,not owned by a public authority,2015-10-15,full planning permission,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,permissioned,"Former Earth Centre Car Park, Kilners Bridge, Denaby Main",691,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,,,
,,2017-12-31,-1.283863,53.492545,,0.06,2017-12-31,16,16,16,"11/02702/FULM - Planning permission lapsed, but post 1st April 2017 base date hence excluded from 5YHLS but still identfied as being permissioned in the BF Register.. Conversion of existing public house to form 4 apartments and erection of apartment block containing 12 apartments",Doncaster MBC,http://opendatacommunities.org/id/metropolitan-district-council/doncaster,not owned by a public authority,2014-04-15,full planning permission,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,permissioned,"Red Lion Hotel, 41 Bank Street, Mexborough",790,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,,,
yes,,2017-12-31,-1.156484,53.54712,,2.28,2017-12-31,80,80,80,12/01046/OUTM. Residential development following demolition of existing buildings and means of access. http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,Doncaster MBC,http://opendatacommunities.org/id/metropolitan-district-council/doncaster,not owned by a public authority,2014-06-18,outline planning permission,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,permissioned,"Bentley House, Jossey Lane, Scawthorpe",791,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,,,
yes,,2017-12-31,-1.027463,53.602239,,4.14,2017-12-31,152,152,152,13/00897/FULM. Residential development of 152 dwellings. http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,Doncaster MBC,http://opendatacommunities.org/id/metropolitan-district-council/doncaster,not owned by a public authority,2015-02-17,full planning permission,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,permissioned,"Land at Former Industrial Estate, Briars Lane, Stainforth",794,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,,,
yes,,2017-12-31,-0.958528,53.611178,,0.11,2017-12-31,11,11,11,14/02119/FULM. Conversion former elderly persons residence to form 11 self contained apartments. http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,Doncaster MBC,http://opendatacommunities.org/id/metropolitan-district-council/doncaster,not owned by a public authority,2014-12-16,full planning permission,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,permissioned,"The Old Vicarage, Stonegate, Thorne",805,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,,,
,,2017-12-31,-1.111959,53.514079,,1.3,2017-12-31,39,39,49,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,Doncaster MBC,http://opendatacommunities.org/id/metropolitan-district-council/doncaster,not owned by a public authority,,,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,not permissioned,"Sandy Lane, Doncaster",833,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,,,
,,2017-12-31,-1.184635,53.493491,,0.6,2017-12-31,18,18,29,,Doncaster MBC,http://opendatacommunities.org/id/metropolitan-district-council/doncaster,not owned by a public authority,,,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,not permissioned,"Warmsworth Reservoir, Warmsworth",835,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,,,
yes,,2017-12-31,-1.150979,53.519765,,21.3,2017-12-31,930,930,930,"There are several planning approvals for this site (06/03071/OUTM; 11/01077/REMM;14/00616/FULM). The original Outline permission included proposals for a wider mixed use development, but viability issues has subsequently resulted in further approvals for just additional residential uses. The site has had planning permission implemented (development platform created), but that scheme is no longer being delivered and no houses have been built. Likely that a fresh application will be required therefore.. Residential development for 930 dwellings. http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access",Doncaster MBC,http://opendatacommunities.org/id/metropolitan-district-council/doncaster,not owned by a public authority,2015-02-27,full planning permission,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,permissioned,Kirk Street/Ramsden Road/Eden Grove,838,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,,,
yes,,2017-12-31,-1.30441,53.498805,,0.24,2017-12-31,9,9,9,15/00827/OUT. Erection of 9 dwellings. http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,Doncaster MBC,http://opendatacommunities.org/id/metropolitan-district-council/doncaster,not owned by a public authority,2015-06-11,outline planning permission,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,permissioned,"Land At Alagu Close ,Off Highwoods Road, Mexborough",850,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,,,
yes,,2017-12-31,-1.145451,53.509685,,0.02,2017-12-31,10,10,10,14/02130/FULM. Change of Use of 5 shop units (Class A1) to 10 studio flats (C3). http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,Doncaster MBC,http://opendatacommunities.org/id/metropolitan-district-council/doncaster,not owned by a public authority,2014-12-19,full planning permission,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,permissioned,"125A, 127, 127A, 129 AND 131A Balby Road, Balby",862,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,,,
,,2017-12-31,-1.17831,53.621796,,0.38,2017-12-31,14,14,18,Previous planning permission (Ref: 12/00308/OUT) but now lapsed.. Residential development of 14 units following demolition of Working Men's Club. http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,Doncaster MBC,http://opendatacommunities.org/id/metropolitan-district-council/doncaster,not owned by a public authority,,,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,not permissioned,"Campsall and District Working Men's Social Club, The Avenue, Campsall",867,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,,,
yes,,2017-12-31,-1.155199,53.50552,,0.25,2017-12-31,22,22,22,13/00522/FULM. Residential development of 22 dwellings following demolition of commercial units. http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,Doncaster MBC,http://opendatacommunities.org/id/metropolitan-district-council/doncaster,not owned by a public authority,2015-10-08,full planning permission,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,permissioned,"Oswin Avenue, Balby",886,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,,,
yes,,2017-12-31,-1.178419,53.549169,,0.86,2017-12-31,14,14,14,13/02635/FULM. Residential development of 14 dwellings following demolition of redundant reservoir. http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,Doncaster MBC,http://opendatacommunities.org/id/metropolitan-district-council/doncaster,not owned by a public authority,2015-09-17,full planning permission,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,permissioned,"Former Reservoir, Green Lane, Scawthorpe",888,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,,,
yes,,2017-12-31,-1.023263,53.585791,,0.16,2017-12-31,7,7,7,14/01809/FUL. Residential development for 7 dwellings,Doncaster MBC,http://opendatacommunities.org/id/metropolitan-district-council/doncaster,not owned by a public authority,2015-06-04,full planning permission,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,permissioned,"Land Rear Of 67 - 79 South End, Station Road, Dunscroft",890,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,,,
