Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-12-17,-1.231234,54.675333,,0.6,2020-12-14,,10,15,Former colleague buildings.,Hartlepool Borough Council,http://opendatacommunities.org/id/unitary-authority/hartlepool,owned by a public authority,,,,not permissioned,,"Blakelock Road, Blakelock Rd, Foggy Furze Ward",,BR1 - Blakelock Road
yes,,2017-12-17,-1.206668,54.657138,,4.72,2020-12-14,,100,140,A mix of industrial buildings a hardstanding. Land is included in a minded to grant permission which is still awaiting the s106 to be signed.. http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet,Hartlepool Borough Council,http://opendatacommunities.org/id/unitary-authority/hartlepool,not owned by a public authority,,,,not permissioned,,"Brenda Road East, Brenda Rd, Seaton Ward",,BR2 - Brenda Road East
yes,,2019-12-11,-1.236061,54.68258,,0.28,2020-12-14,,,,"Former ambulance station and paddock, paddock not included on spreadsheet. Heritage asset, ideally for conversion.",Hartlepool Borough Council,http://opendatacommunities.org/id/unitary-authority/hartlepool,owned by a public authority,,,,not permissioned,,"Former Ambulance Station, Elwick Road",,BR6 - The Former Ambulance Station
yes,,2017-12-17,-1.336851,54.653795,,3.01,2020-12-14,3,3,3,Conversion of old farm buildings. Work ongoing.. Conversion of existing outbuildings into 3 dwellings,Hartlepool Borough Council,http://opendatacommunities.org/id/unitary-authority/hartlepool,not owned by a public authority,2012-10-26,full planning permission,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=95894,permissioned,,"Close Farm Cottage, Wolviston, Rural West Ward",,BR7 - Close Farm Cottage
yes,,2019-12-11,-1.220992,54.684605,,0.049,2020-12-14,13,13,13,Currently has permission for 13.. Change of use of former care home to 13no. residential flats.,Hartlepool Borough Council,http://opendatacommunities.org/id/unitary-authority/hartlepool,not owned by a public authority,2017-09-14,full planning permission,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=114093,permissioned,,"9, 11 Hutton Avenue, Hartlepool",,"BR9 - 9,11 Hutton Avenue"
yes,,2017-12-17,-1.234304,54.710806,,0.25,2020-12-14,8,8,8,Former pub site. Development started but has stalled.. 8 semi detached bungalows,Hartlepool Borough Council,http://opendatacommunities.org/id/unitary-authority/hartlepool,not owned by a public authority,2017-05-15,full planning permission,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=117039,permissioned,,"Former King Oswy Public House, KingOswy Dr,DeBruce",,BR10 - Former King Oswy Public House
yes,,2017-12-17,-1.205011,54.684843,,0.45,2020-12-14,,6,9,Previously had permission which has expired.,Hartlepool Borough Council,http://opendatacommunities.org/id/unitary-authority/hartlepool,not owned by a public authority,,,,not permissioned,,"Former Mas Agraa Palace, Lynn St, Headland&Harbour",,BR11 - Former Mas Agraa Palace
yes,,2017-12-17,-1.221009,54.668348,,0.47,2020-12-14,,8,12,Former garden centre.,Hartlepool Borough Council,http://opendatacommunities.org/id/unitary-authority/hartlepool,not owned by a public authority,,,,not permissioned,,"GardenCentre&AmenityBlock,TanfieldRd, Foggy Furze",,BR12 - Garden Centre & Amenity Block
yes,,2017-12-17,-1.225712,54.703112,,3.38,2020-12-14,,80,100,Vacant land at hospital site. Previously had permission but expired.,Hartlepool Borough Council,http://opendatacommunities.org/id/unitary-authority/hartlepool,not owned by a public authority,,,,not permissioned,,"Hartlepool Hospital, Holdforth Rd, De Bruce Ward",,BR13 - Hartlepool Hospital
yes,,2017-12-17,-1.22194,54.668282,,0.41,2020-12-14,,6,10,Former coffee shop and council offices,Hartlepool Borough Council,http://opendatacommunities.org/id/unitary-authority/hartlepool,owned by a public authority,,,,not permissioned,,"InspirationsCoffeeHouse, Tanfield RD, Foggy Furze",,BR14 - Inspirations Coffee House
