Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
,,2020-01-10,,,,0,2020-01-10,,,,Extensions involving two additional floors and rear to provide additional offices.,London Borough of Merton,http://opendatacommunities.org/id/london-borough-council/merton,,1998-08-05,full planning permission,,permissioned,,153-161 The Broadway SW19,https://maps.london.gov.uk/brownfield-site-register/,96P0219
,,2020-01-10,,,,0,2020-01-10,,,,Redevelopment of site by the erection of 4 light industrial units.,London Borough of Merton,http://opendatacommunities.org/id/london-borough-council/merton,,2000-12-14,full planning permission,,permissioned,,Land At Batsworth Road CR4 3BX,https://maps.london.gov.uk/brownfield-site-register/,99P1419
,,2017-12-31,,,,0.61,2020-01-10,25,25,25,REDEVELOPMENT TO PROVIDE 25 RESIDENTIAL UNITS (COMPRISING 21 HOUSES AND A BLOCK OF 4 FLATS) WITH NEW ACCESS ROAD AND ASSOCIATED PARKING PROVISION (OUTLINE APPLICATION),London Borough of Merton,http://opendatacommunities.org/id/london-borough-council/merton,,2004-06-10,outline planning permission,,permissioned,,122-136 London Road CR4 3LB,https://maps.london.gov.uk/brownfield-site-register/,01/P0805
,,2020-01-10,,,,0.03,2020-01-10,5,5,5,ERECTION OF 2 STOREY EXTENSION ABOVE THE EXISTING SHOP T0 PROVIDE 5 RESIDENTIAL UNITS WITH OFF STREET PARKING PROVISION,London Borough of Merton,http://opendatacommunities.org/id/london-borough-council/merton,,2001-11-15,full planning permission,,permissioned,,32 - 34 South Lodge Avenue CR4 1LU,https://maps.london.gov.uk/brownfield-site-register/,01/P1596
,,2017-12-31,,,,0.34,2020-01-10,11,11,11,RENEWAL OF CONSENT DATED 5/2/98 ( REF: 97/P0066 ) FOR THE ERECTION OF 11 X 2 STOREY (THREE BEDROOM) HOUSES WITH ASSOCIATED OFF-STREET CAR PARKING.,London Borough of Merton,http://opendatacommunities.org/id/london-borough-council/merton,,2003-11-12,full planning permission,,permissioned,,Land Adjacent To 4 Caesars Walk CR4 4LE,https://maps.london.gov.uk/brownfield-site-register/,03/P0216
,,2020-01-10,,,,0.08,2020-01-10,,,,DEMOLITION OF EXISTING HOUSE AND ERECTION OF A TWO-STOREY HOUSE WITH ADDITIONAL ACCOMMODATION IN THE ROOFSPACE AND A SINGLE-STOREY ADDITION TO THE REAR AND SIDE (OUTLINE APPLICATION).,London Borough of Merton,http://opendatacommunities.org/id/london-borough-council/merton,,2004-12-05,outline planning permission,,permissioned,,18 Lancaster Gardens SW19 5DG,https://maps.london.gov.uk/brownfield-site-register/,03/P2198
,,2019-01-28,,,,0.04,2020-01-10,5,5,5,"PARTIAL DEMOLITION OF EXISTING STRUCTURES; GROUND AND FIRST FLOOR REAR EXTENSIONS, FOUR STOREY REAR EXTENSION (TOP FLOOR OF ACCOMMODATION IN MANSARD STYLE ROOF) WITH UNDERCROFT PARKING (6 PARKING SPAC",London Borough of Merton,http://opendatacommunities.org/id/london-borough-council/merton,,2006-04-05,full planning permission,,permissioned,,Land At Rear And At 34 Coombe Lane SW20,https://maps.london.gov.uk/brownfield-site-register/,05/P0164
,,2020-01-10,,,,3.97,2020-01-10,137,137,137,Redevelopment to provide a mixed use scheme comprising 1.74 hectares of residential (Use Class within Class C3) and community uses (Use Class within Class D1 - 600 sq.m); 1.78 hectares of employment (,London Borough of Merton,http://opendatacommunities.org/id/london-borough-council/merton,,2009-07-28,outline planning permission,,permissioned,,"Segas House, 49 Western Road CR4 3ED",https://maps.london.gov.uk/brownfield-site-register/,06/P0984
,,2020-01-10,,,,0,2020-01-10,14,14,14,Redevelopment to provide 14 flats and a retail or food & drink outlet on ground floor. Also provision of 3 off-street car parking spaces at rear.,London Borough of Merton,http://opendatacommunities.org/id/london-borough-council/merton,,2000-12-14,full planning permission,,permissioned,,222-224 The Broadway SW19 1RY,https://maps.london.gov.uk/brownfield-site-register/,07/P0055
,,2020-01-10,,,,0.26,2020-01-10,,,,DEMOLITION OF EXISTING SINGLE STOREY WAREHOUSE EXTENSION TO FRONT OF BUILDING. CONSTRUCTION OF A THREE STOREY WAREHOUSE (USE WITHIN CLASS B8) (GROSS FLOOR AREA 2859 SQ.M) ON SAME FOOTPRINT. 20 PARKIN,London Borough of Merton,http://opendatacommunities.org/id/london-borough-council/merton,,2010-07-29,full planning permission,,permissioned,,22 Deer Park Road SW19 3TL,https://maps.london.gov.uk/brownfield-site-register/,07/P1133
,,2017-12-31,,,,0.02,2020-01-10,5,5,5,"PART SINGLE, PART DOUBLE STOREY REAR EXTENSION AND THIRD STOREY/MANSARD ROOF EXTENSION TO PROVIDE 3 X 1 BEDROOM AND 2 STUDIO FLATS WITH THE RETENTION OF TWO RETAIL UNITS AT GROUND FLOOR LEVEL, ALTERAT",London Borough of Merton,http://opendatacommunities.org/id/london-borough-council/merton,,2011-06-24,full planning permission,,permissioned,,"143 Part Of Ground, 1st & 2nd Floors Cannon Hill Lane SW20 9BZ",https://maps.london.gov.uk/brownfield-site-register/,08/P0258
,,2019-01-28,,,,0.12,2020-01-10,14,14,14,"DEVELOPMENT OF A PART TWO, PART THREE AND PART FOUR-STOREY BUILDING COMPRISING 2 GROUND FLOOR B1 COMMERCIAL UNITS, 1 FIRST FLOOR B1 COMMERCIAL UNIT, 11 [4 X3 BEDROOM & 7 X 2 BEDROOM] SELF CONTAINED FL",London Borough of Merton,http://opendatacommunities.org/id/london-borough-council/merton,,2009-12-15,full planning permission,,permissioned,,360-364 London Road CR4 3ND,https://maps.london.gov.uk/brownfield-site-register/,08/P2129
