Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
,,2017-12-20,-0.338922,53.748176,,0.120785,2018-12-01,24,24,24,Hull Local Plan 2016 to 2032 - Housing Allocation with an indicative capacity of 24 flats/dwellings. 04/01171/OUT Erection of a three storey apartment block for 18 two bedroom and 6 one bedroom apartments. Hull Local Plan 2016 to 2032 - Housing Allocation with an indicative capacity of 24 flats/dwellings. 04/01171/OUT Erection of a three storey apartment block for 18 two bedroom and 6 one bedroom apartments,"Kingston upon Hull, City of",http://opendatacommunities.org/id/unitary-authority/hull,owned by a public authority,2007-09-26,,https://www.hullcc.gov.uk/padcbc/publicaccess-live/applicationDetails.do?activeTab=summary&keyVal=I13TFJSO50000,Not Permissioned,,"Egginton Street Car Park, Egginton Street, Hull Local Plan Housing Allocation H2, HU2 8BT",http://hullcc.limehouse.co.uk/file/4808511,BLR002
,,2017-12-20,-0.337181,53.74622,,0.068855,2018-12-01,6,6,6,"Hull Local Plan 2016 to 2032 - Housing Allocation with an indicative capacity of 6 (net) flats. Change of use of floors 1, 2 and 3 from existing single apartment per floor to 3 apartments per floor.. Hull Local Plan 2016 to 2032 - Housing Allocation with an indicative capacity of 6 (net) flats. Change of use of floors 1, 2 and 3 from existing single apartment per floor to 3 apartments per floor.","Kingston upon Hull, City of",http://opendatacommunities.org/id/unitary-authority/hull,not owned by a public authority,2013-09-25,,https://www.hullcc.gov.uk/padcbc/publicaccess-live/applicationDetails.do?activeTab=summary&keyVal=MR3T8TSO05500,Not Permissioned,,"Upper Floors 41 - 65 George Street (Upper Floors), Hull Local Plan Housing Allocation H7, HU1 3BA",http://hullcc.limehouse.co.uk/file/4808525,BLR007
yes,,2017-12-20,-0.336344,53.745835,,0.020367,2018-12-01,9,9,9,"Hull Local Plan 2016 to 2032 - Housing Allocation with an indicative capacity of 9 flats/dwellings. 14/01212/FULL (implemented) & 11/01161/FULL Erection of 7 storey building, offices on first floor/self contained flats on floors 2 - 6 (9 flats). Hull Local Plan 2016 to 2032 - Housing Allocation with an indicative capacity of 9 flats/dwellings. 14/01212/FULL (implemented) & 11/01161/FULL Erection of 7 storey building, offices on first floor/self contained flats on floors 2 - 6 (9 flats)","Kingston upon Hull, City of",http://opendatacommunities.org/id/unitary-authority/hull,not owned by a public authority,2014-12-05,full planning permission,https://www.hullcc.gov.uk/padcbc/publicaccess-live/applicationDetails.do?activeTab=summary&keyVal=NCV1DOSO00300,permissioned,,"25 - 27 Dock Street, Hull Local Plan Housing Allocation H8, HU1 3DL",http://hullcc.limehouse.co.uk/file/4808530,BLR008
,,2017-12-20,-0.366058,53.763602,,0.353893,2018-12-01,15,15,15,Hull Local Plan 2016 to 2032 - Housing Allocation with an indicative capacity of 15 dwellings. Erection of 15 dwellings.. Hull Local Plan 2016 to 2032 - Housing Allocation with an indicative capacity of 15 dwellings. Erection of 15 dwellings.,"Kingston upon Hull, City of",http://opendatacommunities.org/id/unitary-authority/hull,not owned by a public authority,2016-07-25,full planning permission,https://www.hullcc.gov.uk/padcbc/publicaccess-live/applicationDetails.do?activeTab=summary&keyVal=OKN5AKSOHTZ00,permissioned,,"177 Sharp Street (West End), Hull Local Plan Housing Allocation H27, HU5 2AD",http://hullcc.limehouse.co.uk/file/4808528,BLR027
yes,,2017-12-20,-0.304055,53.759389,,0.202109,2018-12-01,13,13,13,"Erection of three storey building comprising 4 units on ground floor for use within classes A1, A2, A3 and A5 with 4 flats on the first and second floors and erection of 5 two storey dwellings.. Erection of three storey building comprising 4 units on ground floor for use within classes A1, A2, A3 and A5 with 4 flats on the first and second floors and erection of 5 two storey dwellings.","Kingston upon Hull, City of",http://opendatacommunities.org/id/unitary-authority/hull,not owned by a public authority,2016-04-27,full planning permission,https://www.hullcc.gov.uk/padcbc/publicaccess-live/applicationDetails.do?activeTab=summary&keyVal=NSYGPHSOHHJ00,permissioned,,"United Reformed Church and Car Park Holderness Road, Kingston Upon Hull, HU9 3DW",http://hullcc.limehouse.co.uk/file/4808529,BLR029
,,2017-12-20,-0.3638,53.763337,,0.050861,2018-12-01,5,5,5,Erection of two storey building 3 self contained flats. Erection of 2 dwellings at the rear. Erection of two storey building 3 self contained flats. Erection of 2 dwellings at the rear,"Kingston upon Hull, City of",http://opendatacommunities.org/id/unitary-authority/hull,not owned by a public authority,2015-01-29,,https://www.hullcc.gov.uk/padcbc/publicaccess-live/applicationDetails.do?activeTab=summary&keyVal=MGZF3VSO05500,permissioned,,"121 - 123 Sharp Street, Kingston Upon Hull, HU5 2AE",http://hullcc.limehouse.co.uk/file/4808537,BLR035
,,2017-12-20,-0.355062,53.75993,,0.053281,2018-12-01,6,6,6,Hull Local Plan 2016 to 2032 - Housing Allocation with an indicative capacity of 6 dwellings. 13/01025/PCOU Change of use from offices to 6 flats. Hull Local Plan 2016 to 2032 - Housing Allocation with an indicative capacity of 6 dwellings. 13/01025/PCOU Change of use from offices to 6 flats,"Kingston upon Hull, City of",http://opendatacommunities.org/id/unitary-authority/hull,owned by a public authority,2013-12-05,,https://www.hullcc.gov.uk/padcbc/publicaccess-live/applicationDetails.do?activeTab=summary&keyVal=MU5EYESO3B000,Not Permissioned,,"48 Pearson Park, Hull Local Plan Housing Allocation H43, HU5 2TG",http://hullcc.limehouse.co.uk/file/4808531,BLR043
yes,,2017-12-20,-0.353557,53.763822,,0.070416,2018-12-01,5,5,9,Hull Local Plan 2016 to 2032 - Housing Allocation indicative capacity 5 flats/dwellings. 10/01024/FULL Erection Part three and part two storey building -5 flats. Two storey building - 2 flats.Single storey building -2 flats. Hull Local Plan 2016 to 2032 - Housing Allocation indicative capacity 5 flats/dwellings. 10/01024/FULL Erection Part three and part two storey building -5 flats. Two storey building - 2 flats.Single storey building -2 flats,"Kingston upon Hull, City of",http://opendatacommunities.org/id/unitary-authority/hull,not owned by a public authority,2012-09-07,full planning permission,https://www.hullcc.gov.uk/padcbc/publicaccess-live/applicationDetails.do?activeTab=summary&keyVal=LAC47NSO05500,permissioned,,"20-24 Lambert Street, Hull Local Plan Housing Allocation H51, HU5 2SJ",http://hullcc.limehouse.co.uk/file/4808536,BLR051
yes,,2017-12-20,-0.296325,53.778579,,0.989064,2018-12-01,23,23,23,Hull Local Plan 2016 to 2032 -Housing Allocation indicative capacity of 23 dwellings/flats. 15/00759/OUT Outline application 13 dwellings & conversion of Woodside House building - 7 dwellings plus erection of 3 new dwellings. Hull Local Plan 2016 to 2032 -Housing Allocation indicative capacity of 23 dwellings/flats. 15/00759/OUT Outline application 13 dwellings & conversion of Woodside House building - 7 dwellings plus erection of 3 new dwellings,"Kingston upon Hull, City of",http://opendatacommunities.org/id/unitary-authority/hull,not owned by a public authority,2015-10-02,,https://www.hullcc.gov.uk/padcbc/publicaccess-live/applicationDetails.do?activeTab=summary&keyVal=NQEN67SOLMI00,permissioned,,"Former Sutton Place Safe Centre, Saltshouse Road, Hull Local Plan Housing Allocation H54, HU8 9HR",http://hullcc.limehouse.co.uk/file/4808538,BLR054
,,2017-12-20,-0.355612,53.742576,,0.241012,2018-12-01,12,12,12,Potential for housing - New build 12 dwellings.. Potential for housing - New build 12 dwellings.,"Kingston upon Hull, City of",http://opendatacommunities.org/id/unitary-authority/hull,owned by a public authority,,,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,Not Permissioned,,"Land at Convent Lane, Anlaby Road. HU3 2SA",http://hullcc.limehouse.co.uk/file/4808576,BLR1001
,,2017-12-20,-0.347378,53.742782,,0.172799,2018-12-01,24,24,24,Potential for housing - 24 Flats. Potential for housing - 24 Flats,"Kingston upon Hull, City of",http://opendatacommunities.org/id/unitary-authority/hull,not owned by a public authority,,,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,Not Permissioned,,"Land at Former New York Hotel, Anlaby Road HU3 2LL",http://hullcc.limehouse.co.uk/file/4808583,BLR1004
yes,,2018-10-23,-0.379419,53.753183,,0.038597,2018-12-01,9,9,9,16/01727/FULL - Erection of 2 storey building with accommodation in roofspace to provide 9 Apartments with associated parking and bin storage.. 16/01727/FULL - Erection of 2 storey building with accommodation in roofspace to provide 9 Apartments with associated parking and bin storage.,"Kingston upon Hull, City of",http://opendatacommunities.org/id/unitary-authority/hull,not owned by a public authority,2017-06-16,full planning permission,https://www.hullcc.gov.uk/padcbc/publicaccess-live/applicationDetails.do?activeTab=summary&keyVal=OHVJ8PSOKXX00,permissioned,,"Perth Street Club, 229 Perth Street West. HU5 3TZ",http://hullcc.limehouse.co.uk/file/5159074,BLR1021
yes,,2018-10-23,-0.347034,53.746973,,0.315827,2018-12-01,48,48,48,17/01258/PCOU - Prior approval change of use from offices to 48 residential units ( Class C3 ). 17/01258/PCOU - Prior approval change of use from offices to 48 residential units ( Class C3 ),"Kingston upon Hull, City of",http://opendatacommunities.org/id/unitary-authority/hull,not owned by a public authority,2018-02-16,full planning permission,https://www.hullcc.gov.uk/padcbc/publicaccess-live/applicationDetails.do?activeTab=summary&keyVal=OWH67NSO03400,permissioned,,"Cherry Court, 36 Ferensway, HU2 8LP",http://hullcc.limehouse.co.uk/file/5159073,BLR1051
