Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-08-02,-4.047098,51.083753,,0.41,2021-12-13,27,27,27,"DEMOLITION OF EXISTING DWELLINGS & CAR PARKING AREAS & ERECTION OF 27 DWELLINGS, COMMUNITY CENTRE & ASSOCIATED AMENITY SPACE, LANDSCAPING & PARKING (AMENDED DESCRIPTION & PLANS)",North Devon Council,http://opendatacommunities.org/id/district-council/north-devon,not owned by a public authority,2019-04-10,full planning permission,,permissioned,"Beaufort Walk, Gorwell Barnstaple EX32 7JD",BFL/BAR/003,https://www.northdevon.gov.uk/media/378044/bfl-bar-003-beaufort-walk-1-1250.pdf,,,
yes,,2017-08-02,-4.130708,51.206531,,0.24,2021-12-13,6,6,6,CONVERSION OF NURSING HOME TO FORM 11 APARTMENTS,North Devon Council,http://opendatacommunities.org/id/district-council/north-devon,not owned by a public authority,2007-02-22,full planning permission,,permissioned,"Willow Court, Torrs Park ILFRACOMBE EX34 8AZ",BFL/ILF/006,https://www.northdevon.gov.uk/media/380413/bfl-ilf-006-willow-court-torrs-park-ilfracombe-1-1250.pdf,,,
,,2017-08-02,-4.226619,51.126985,,0.25,2021-12-13,3,3,6,,North Devon Council,http://opendatacommunities.org/id/district-council/north-devon,not owned by a public authority,,,,Not permissioned,"Bay View Farm, Croyde Road Croyde Braunton EX33 1PN",BFL/GEO/012,https://www.northdevon.gov.uk/media/378081/bfl-geo-012-bay-view-caravan-park-croyde-1-1250.pdf,,,
,,2017-08-02,-5.932885,51.087495,,0.37,2021-12-13,7,7,10,DEMOLITION OF EXISTING BUILDINGS & ERECTION OF 8 DWELLINGS TOGETHER WITH THE ERECTION OF 2 ADDITIONAL DWELLINGS (GROSS 10 NET 7),North Devon Council,http://opendatacommunities.org/id/district-council/north-devon,not owned by a public authority,2017-04-19,full planning permission,,permissioned,"Fairleigh, Crowborough Road Georgeham Braunton EX33 1JZ",BFL/GEO/017,https://www.northdevon.gov.uk/media/378082/bfl-geo-017-fairleigh-crowborough-road-georgeham-1-1250.pdf,,,
yes,,2017-08-02,-4.058974,51.081727,,0.03,2021-12-13,6,6,6,ALTERATIONS TO & CONVERSION OF BUILDING TO FORM 6 FLATS TO INCLUDE SEVERAL MINOR AMENDMENTS FROM THE ORIGINAL APPROVAL (61963),North Devon Council,http://opendatacommunities.org/id/district-council/north-devon,not owned by a public authority,2018-11-06,full planning permission,,permissioned,"The Tile Centre, 113 Boutport Street Barnstaple EX31 1TD",BFL/BAR/018,https://www.northdevon.gov.uk/media/378046/bfl-bar-018-113-boutport-street-1-750.pdf,,,
,,2017-08-02,-4.02085,51.078751,,0.6,2021-12-13,18,18,21,,North Devon Council,http://opendatacommunities.org/id/district-council/north-devon,not owned by a public authority,,,,Not permissioned,"Westacott Heights, Whiddon Valley BARNSTAPLE EX32 7NF",BFL/LAN/027,https://www.northdevon.gov.uk/media/378093/bfl-lan-027-westacott-heights-whiddon-valley-1-2500.pdf,,,
,,2017-08-02,-4.162247,51.069771,,11.9,2021-12-13,250,250,250,OUTLINE APPLICATION FOR 250 DWELLINGS (USE CLASS C3),North Devon Council,http://opendatacommunities.org/id/district-council/north-devon,not owned by a public authority,,,,Not permissioned,"Land at Yelland Quay, Yelland BARNSTAPLE EX31 3EZ",BFL/FRE/028,https://www.northdevon.gov.uk/media/378052/bfl-fre-028-land-at-yelland-quay-1-3500.pdf,,,
yes,,2017-08-02,-4.03796,51.072068,,1.6,2021-12-13,44,44,44,DEMOLITION OF EXISTING GARDEN CENTRE & REDEVELOPMENT OF SITE TO ACCOMMODATE 44 RESIDENTIAL DWELLINGS TOGETHER WITH NEW ADOPTABLE HIGHWAY & ASSOCIATED WORKS (AMENDED DRAWINGS),North Devon Council,http://opendatacommunities.org/id/district-council/north-devon,not owned by a public authority,2014-10-21,full planning permission,,permissioned,"St Johns Garden Centre, St Johns Lane Newport Barnstaple EX32 9DD",BFL/BAR/031,https://www.northdevon.gov.uk/media/378042/bfl-bar-031-st-johns-garden-centre-1-2000.pdf,,,
,,2017-08-02,-4.061825,51.080013,,0.04,2021-12-13,3,3,6,Demolition of Existing Buildings/Structures & Erection of 3 Dwellings (Amended plans & Certificate),North Devon Council,http://opendatacommunities.org/id/district-council/north-devon,not owned by a public authority,,,,pending decision,"Land Adjacent Holland Street and Paiges Lane, Barnstaple EX31 1DP",BFL/BAR/033,https://www.northdevon.gov.uk/media/378045/bfl-bar-033-holland-street-paiges-lane-1-750.pdf,,,
,,2017-08-02,-3.971107,51.052161,,0.56,2021-12-13,5,5,5,,North Devon Council,http://opendatacommunities.org/id/district-council/north-devon,not owned by a public authority,,,,Not permissioned,"Tannery Site, Hannaford Lane Swimbridge EX32 0PL",BFL/SWI/037,https://www.northdevon.gov.uk/media/378100/bfl-swi-037-former-tannery-site-swimbridge-1-1250.pdf,,,
