Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-12-19,-0.209359,52.589761,,2.8,2017-12-19,8,8,8,,Peterborough,http://opendatacommunities.org/id/unitary-authority/peterborough,,2010-11-30,full planning permission,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P0N3VCML0CW00,permissioned,,Land To The Rear Of 105 Oxney Road Peterborough,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0N3VCML0CW00,PDL/0001/17
yes,,2017-12-19,-0.242821,52.577342,,0.7,2017-12-19,6,6,6,,Peterborough,http://opendatacommunities.org/id/unitary-authority/peterborough,,2016-11-16,full planning permission,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P0N4EVML0CW00,permissioned,,16 - 18 Manor House Street Peterborough,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0N4EVML0CW00,PDL/0002/17
yes,,2017-12-19,-0.246281,52.588264,,1.3,2017-12-19,8,8,8,,Peterborough,http://opendatacommunities.org/id/unitary-authority/peterborough,,2016-07-08,full planning permission,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P0N5U4ML0CW00,permissioned,,3 - 7 Oxford Road Millfield Peterborough PE1 3BL,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0N5U4ML0CW00,PDL/0003/17
yes,,2017-12-19,-0.246721,52.561333,,0.9,2017-12-19,10,10,10,,Peterborough,http://opendatacommunities.org/id/unitary-authority/peterborough,,2011-06-30,full planning permission,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P0N6A0ML0CW00,permissioned,,38 Elm Street Woodston Peterborough,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0N6A0ML0CW00,PDL/0004/17
yes,,2017-12-19,-0.256084,52.59383,,1.9,2017-12-19,23,23,23,,Peterborough,http://opendatacommunities.org/id/unitary-authority/peterborough,,2007-06-28,full planning permission,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P0N7BTML0CW00,permissioned,,659 Lincoln Road Peterborough PE1 3HA,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0N7BTML0CW00,PDL/0005/17
yes,,2017-12-19,-0.193822,52.608586,,1.9,2017-12-19,5,5,5,,Peterborough,http://opendatacommunities.org/id/unitary-authority/peterborough,,2009-11-25,full planning permission,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P0N7JDML0CW00,permissioned,,78 High Street Eye Peterborough PE6 7UY,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0N7JDML0CW00,PDL/0006/17
yes,,2017-12-19,-0.2118,52.588917,,1.6,2017-12-19,5,5,5,,Peterborough,http://opendatacommunities.org/id/unitary-authority/peterborough,,2016-10-19,outline planning permission,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P0N7O9ML0CW00,permissioned,,83 Oxney Road Peterborough PE1 5NG,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0N7O9ML0CW00,PDL/0007/17
yes,,2017-12-19,-0.241319,52.578003,,0.3,2017-12-19,6,6,6,,Peterborough,http://opendatacommunities.org/id/unitary-authority/peterborough,,2016-11-23,other,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P0N8E2ML0CW00,permissioned,,85 Park Road Peterborough,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0N8E2ML0CW00,PDL/0008/17
yes,,2017-12-19,-0.10739,52.624409,,4.7,2017-12-19,9,9,9,,Peterborough,http://opendatacommunities.org/id/unitary-authority/peterborough,,2017-01-30,reserved matters approval,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P0N8LYML0CW00,permissioned,,Land Adjacent To 39-41 Station Road Thorney Peterborough,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0N8LYML0CW00,PDL/0009/17
yes,,2017-12-19,-0.259204,52.563163,,24.6,2017-12-19,70,70,70,,Peterborough,http://opendatacommunities.org/id/unitary-authority/peterborough,,,,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P0N92GML0CW00,Not permissioned,,British Sugar Oundle Road Woodston Peterborough PE2 9AY,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0N92GML0CW00,PDL/0010/17
