Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
,,2017-12-31,-3.471904,51.206442,,0.07,2017-12-31,6,6,6,"Conversion of existing multiple occupancy home, (HMO) consisting of 13 rooms and 1 flat, into 7 flats. Demolition of the existing ground and first floor rear extension, and construction of new, smaller extension rebuilt on first floor. Renovation and restoration of original exterior details and associated hard and soft landscaping",West Somerset Council,http://opendatacommunities.org/id/district-council/west-somerset,not owned by a public authority,2014-06-26,full planning permission,,permissioned,"52 The Avenue, Minehead, TA24 5BB",3/21/14/040,https://www.westsomersetonline.gov.uk/Docs/Brownfield-Register/52-The-Avenue-Minehead,,,
,,2017-12-31,-3.471725,51.20622,,0.04,2017-12-31,5,5,5,"Erection of five mews houses with associated car parking, refuse store, cycle store and associated hard and soft landscaping",West Somerset Council,http://opendatacommunities.org/id/district-council/west-somerset,not owned by a public authority,2014-07-23,full planning permission,,permissioned,"Rear of 52 The Avenue, Minehead, TA24 5BB",3/21/14/042,https://www.westsomersetonline.gov.uk/Docs/Brownfield-Register/Rear-of-52-The-Avenue-Minehead,,,
,,2017-12-31,-3.47679,51.206129,,0.26,2017-12-31,4,4,4,"Change of use from community hospital (Class C2) to community hub (Class D1), Assembly Room (Class D2), café (Class A3) four apartments (Class C3), associated parking and public open space",West Somerset Council,http://opendatacommunities.org/id/district-council/west-somerset,not owned by a public authority,2016-09-30,full planning permission,,permissioned,"The Old Hospital, The Avenue, Minehead, TA24 5LY",3/21/15/113,https://www.westsomersetonline.gov.uk/Docs/Brownfield-Register/The-Old-Hospital-The-Avenue-Minehead,,,
,,2017-12-31,-3.463849,51.195294,,0.1,2017-12-31,10,10,10,"Demolition of houses and erection of an assisted housing development to provide 11 self-contained one bedroom living units with housekeeper accommodation, car park and ancillary facilities",West Somerset Council,http://opendatacommunities.org/id/district-council/west-somerset,not owned by a public authority,2017-04-19,full planning permission,,permissioned,"Tikoh and Rosslea, Bircham Road, Minehead, TA24 6BQ",3/21/16/115,https://www.westsomersetonline.gov.uk/Docs/Brownfield-Register/Tikoh-and-Rosslea-Bircham-Road-Minehead,,,
,,2017-12-31,-3.312949,51.157671,,0.29,2017-12-31,1,1,1,Erection of dwellinghouse (Class C3) together with provision of garden and manoeuvring area,West Somerset Council,http://opendatacommunities.org/id/district-council/west-somerset,not owned by a public authority,2016-07-29,full planning permission,,permissioned,"Land at Union Quarry, Tower Hill, Williton, Taunton, TA4 4JR",3/28/16/002,https://www.westsomersetonline.gov.uk/Docs/Brownfield-Register/Land-at-Union-Quarry-Tower-Hill-Williton,,,
,,2017-12-31,-3.141366,51.178041,,0.26,2017-12-31,11,11,11,"Demolition of existing bungalow and redundant agricultural building and construction of 12 new dwellings, associated parking and turning and improvements to existing vehicular entrance",West Somerset Council,http://opendatacommunities.org/id/district-council/west-somerset,not owned by a public authority,2016-07-06,full planning permission,,permissioned,"Land at and adjoining 16 Castle Street, Stogursey, Bridgwater, TA5 1TG",3/32/14/004,https://www.westsomersetonline.gov.uk/Docs/Brownfield-Register/16-Castle-Street-Stogursey-(1),,,
,,2017-12-31,-3.333202,51.179635,,0.94,2017-12-31,10,10,10,"Conversion of commercial units into 10 residential units, erection of a 70 bedroom care home, redesigned access & associated works",West Somerset Council,http://opendatacommunities.org/id/district-council/west-somerset,not owned by a public authority,2013-12-06,full planning permission,,permissioned,"The Mill, Anchor Street, Watchet, TA23 0AZ",3/37/08/036,https://www.westsomersetonline.gov.uk/Docs/Brownfield-Register/The-Mill-Anchor-Street-Watchet,,,
,,2017-12-31,-3.319877,51.165416,,0.13,2017-12-31,3,3,3,Erection of three terrace dwellings with associated vehicle parking and gardens,West Somerset Council,http://opendatacommunities.org/id/district-council/west-somerset,not owned by a public authority,2016-08-26,full planning permission,,permissioned,"Land at Larviscombe Road, Williton, TA4 4SA",3/39/16/007,https://www.westsomersetonline.gov.uk/Docs/Brownfield-Register/Land-at-Larviscombe-Road-Williton,,,
,,,-3.50373,51.201253,,1.2,2018-05-22,20,20,20,,West Somerset Council,http://opendatacommunities.org/id/district-council/west-somerset,,,,,,"Minehead and Exmoor Caravan and Camping Park, Middlecombe Cross, Minehead, TA24 8SW",SHLAAMHD5,https://www.westsomersetonline.gov.uk/Docs/Brownfield-Register/Minehead-and-Exmoor-Caravan-and-Camping-Park-Middl,,,
,,,,,,2.23,2018-05-22,50,50,50,,West Somerset Council,http://opendatacommunities.org/id/district-council/west-somerset,,,,,,"Staunton Quarry, Alcombe, Minehead, TA24 6EE",SHLAAMHD16,https://www.westsomersetonline.gov.uk/Docs/Brownfield-Register/Staunton-Quarry-Alcombe-Minehead,,,
