Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,,-6.310517,49.916017,,0.2,2018-05-22,7,7,7,Conversion of historic old school building and demolition of later modern additions with replacement with new build residential accommodation.,Council of the Isles of Scilly,http://opendatacommunities.org/id/unitary-authority/scilly,not owned by a public authority,,,,not permissioned,"Former Carn Thomas Primary School now Council of the Isles of Scilly Children's Services, Telegraph Road, St Mary's Isles of Scilly TR21 0PT",SHLAA A7-a,http://www.scilly.gov.uk/sites/default/files/document/planning/SHLAA%20Methodology%20and%20Site%20Assessments%20FINAL%202017.pdf,,,
yes,,,-6.310517,49.916017,,0.6,2018-05-22,26,26,26,The old Secondary School has now been demolished and the Council intends to develop this site for residential use.,Council of the Isles of Scilly,http://opendatacommunities.org/id/unitary-authority/scilly,owned by a public authority,,,,not permissioned,"Former Carn Thomas Secondary School, Telegraph Road, St Mary's Isles of Scilly TR21 0PT",SHLAA A7,http://www.scilly.gov.uk/sites/default/files/document/planning/SHLAA%20Methodology%20and%20Site%20Assessments%20FINAL%202017.pdf,,,
