Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-21,0.049879,50.794866,,0.35,2021-12-15,,6,6,"Conversion of the upper floors to create six self-contained residential flats, internal alterations including new ground floor lobby area and associated works. Planning application reference LW/15/0500",,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,2015-08-06,full planning permission,https://planningpa.lewes.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,"The Bridge Inn, High Street, Newhaven",BLR01,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,,
yes,,2017-12-21,-0.010799,50.926396,,9.14,2021-12-15,,49,49,Redevelopment of industrial estate with 8 x B1 (business) units and enabling residential development of 37 open market houses and 12 affordable dwellings. Planning application reference LW/18/0849,,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,2019-01-23,reserved matters approval,https://planningpa.lewes.gov.uk/online-applications/applicationDetails.do?keyVal=PHGWDHJDFLF00&activeTab=summary,permissioned,"Former Hamsey Brickworks, South Road, South Common, Chailey Parish",05HY,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,,
yes,,2017-12-21,0.045145,50.790413,,0.12,2021-12-15,,7,7,Construction of seven x three storey houses. Planning application reference LW/21/0224,,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,,,,pending decision,"Newhaven fire station, Fort Road, Newhaven",52NH,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,,
yes,,2017-12-21,0.057149,50.793668,,2.8,2021-12-15,,145,145,"145 dwellings and associated access, car parking, servicing, and open space. Planning application reference LW/18/0826",,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,2019-02-04,reserved matters approval,https://planningpa.lewes.gov.uk/online-applications/applicationDetails.do?keyVal=PGURJHJDN4I00&activeTab=summary,permissioned,"Former Parker Pen Site,52 Railway Road, Newhaven",46NH,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,,
yes,,2017-12-21,0.046253,50.797286,,0.64,2021-12-15,,66,66,"Demolition of existing boatyard including commercial buildings and construction of new mixed residential development of 66 dwellings including 4 houses and 62 flats. Planning application reference LW/14/0686 lapsed, new application LW/19/0858 pending decision",,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,,application pending decision,,pending decision,"Old Shipyard, Robinson Road, Newhaven",16NH,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,,
yes,,2017-12-21,0.055358,50.794896,,0.22,2021-12-15,,22,22,,,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,,,,not permissioned,"Seahaven Caravans, Railway Road, Newhaven",02NH,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,,
,,2017-12-21,0.047147,50.795975,,0.8,2021-12-15,,80,80,,,http://opendatacommunities.org/id/district-council/lewes,mixed ownership,,,,not permissioned,"Robinson Road Depot, Robinson Road, Newhaven",39NH,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,,
yes,2021-12-15,2017-12-21,0.051282,50.790929,,0.13,2021-12-15,,6,6,Change of use and demolition of the existing class B1 building and construction of 13 new residential units (C3 use) over three stories to provide affordable housing. Accommodation includes 6 x 2 bedroom apartments and 7 x 1 bedroom apartments. Planning application reference LW/19/0012,,http://opendatacommunities.org/id/district-council/lewes,owned by a public authority,2019-04-04,full planning permission,https://planningpa.lewes.gov.uk/online-applications/applicationDetails.do?keyVal=PKYTOVJDGKU00&activeTab=summary,permissioned,"LDC Offices, Fort Road Newhaven",40NH,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,,
,,2017-12-21,0.053468,50.794515,,0.46,2021-12-15,,25,25,,,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,,,,not permissioned,"Clubhouse, Railway Quay, Newhaven",48NH,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,,
yes,,2017-12-21,0.05039,50.793238,,0.15,2021-12-15,,10,10,planning application currently under consideration ref: LW/20/0701,,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,,,,pending decision,"Newhaven Police Station, South Road, Newhaven",51NH,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,,
,,2017-12-21,0.047294,50.793832,,0.1,2021-12-15,,10,10,,,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,,,,not permissioned,"Royal Mail Depot,High Street, Newhaven",54NH,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,,
yes,2021-12-15,2017-12-21,0.049237,50.789598,,0.84,2021-12-15,,26,26,Redevelopment to provide 27 dwelling houses. Planning application reference LW/17/0608,,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,2018-04-18,full planning permission,https://planningpa.lewes.gov.uk/online-applications/applicationDetails.do?keyVal=OSQ608JDFL500&activeTab=summary,permissioned,"Former Grays Primary School, Western Road, Newhaven",55NH,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,,
,,2017-12-21,0.085514,51.602847,,0.03,2021-12-15,,8,8,Erection of a three storey building comprising of two x one bed apartments and six x two bed apartments (LW/13/0023 permission has now expired). Discharge of Conditions LW/16/0573/CD undetermined,,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,,,,not permissioned,"11A Newhaven Square, High Street",03PP,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,,
yes,,2017-12-21,0.052117,50.787016,,5.7,2021-12-15,,100,100,"Erection of 319 residential apartments & 12 town houses arranged in 11 blocks (between 3 & 9 storeys high) with car parking. 973sqm of commercial floorspace (including A3 restaurant &/or A1 marina related shops; marina facilities (including office, clubroom etc); boat/car park; berths & riverside walkway Permission Lapsed Ref: LW/07/1475, planning application under consideration ref: LW/19/0926",,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,,,,pending decision,"Newhaven Marina, Fort Road, Newhaven",31NH,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,,
yes,,2017-12-21,0.055521,50.792681,,1.43,2021-12-15,,10,10,The proposals provide for 10 No dwellings each of gross floor area of approximately 144m2. Planning application reference LW/17/0192. Variation of Condition app LW/20/0230,,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,2017-06-16,full planning permission,http://planningpa.lewes.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0015MSJDLI000,permissioned,"Marco Trailers, Railway Road, Newhaven",BLR03,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,,
yes,,2017-12-21,0.02068,50.787389,,0.42,2021-12-15,,26,26,"Planning approval granted July 2012 for 25 units now lapsed, recent application submitted June 2015 (LW/15/0462) for 26 units – approved subject to S106. Planning application reference LW/15/0462",,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,,,,pending decision,"The Old Motel Site, 1 South Coast Road, Peacehaven",19PT,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,,
yes,,2017-12-21,0.060393,50.89738,,1,2021-12-15,,12,12,"Demolition of commercial buildings, retention of industrial units and erection of 10 dwellings with garages, parking, replacement access road and external works. Planning application reference LW/16/0704",,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,2017-06-22,full planning permission,http://planningpa.lewes.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZ43JDXD821,permissioned,"Diplocks Yard, Bishops Lane, Ringmer",02RG,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,,
,,2017-12-21,0.060002,50.893987,,0.12,2021-12-15,,8,8,,,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,,,,not permissioned,"Busy Bee Garage, Lewes Road Ringmer",15RG,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,,
,,2017-12-21,0.057134,50.893138,,0.49,2021-12-15,,14,14,,,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,,,,not permissioned,"Shopping precinct, Springett Avenue, Ringmer",36RG,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,,
