Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-11-24,0.274958,51.198212,,0.07,2017-11-24,12,12,12,Demolition of existing office building and the erection of a new structure to provide 12 (twelve) new 1 and 2 bedroom apartments together with 12 on-site car and cycle parking spaces and refuse facilities. Restoration of existing garden and front boundary,Tonbridge and Malling Borough Council,http://opendatacommunities.org/id/district-council/tonbridge-and-malling,not owned by a public authority,2015-10-28,full planning permission,https://publicaccess2.tmbc.gov.uk/online-applications/,permissioned,"180 High Street, Tonbridge, Kent, TN9 1BX",TMBC-BFR-002,,,,
yes,,2017-11-25,0.275192,51.198315,,0.06,2017-11-25,12,12,12,"Variation of conditions 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 17, 18, 19 and 21 of planning permission TM/12/03803/FL (Construction of 9 town houses and 3 apartments; provision of 15 parking spaces for the residential development together with a further 9 garages, plus a further 30 spaces for the existing commercial use of 182 High Street; works to the scheduled ancient monument; associated landscape works; and the safeguarding of land for the provision of the Lansdowne Road link road)",Tonbridge and Malling Borough Council,http://opendatacommunities.org/id/district-council/tonbridge-and-malling,not owned by a public authority,2013-07-09,full planning permission,https://publicaccess2.tmbc.gov.uk/online-applications/,permissioned,"Land Rear Of 182 High Street, Tonbridge, Kent, TN9 1BE",TMBC-BFR-003,,,,
yes,,2017-11-28,0.44726,51.308026,,0.53,2017-11-28,32,32,32,"Erection of 32 no. dwellings, access road, car parking and landscaping at Bellingham Way, Aylesford, Kent",Tonbridge and Malling Borough Council,http://opendatacommunities.org/id/district-council/tonbridge-and-malling,not owned by a public authority,2016-03-01,full planning permission,https://publicaccess2.tmbc.gov.uk/online-applications/,permissioned,"Ferns Surfacing Ltd, Bellingham Way, Larkfield, Aylesford, Kent",TMBC-BFR-004,,,,
yes,,2017-12-04,0.295145,51.29527,,0.71,2017-12-04,5,5,5,"The retention, refurbishment and conversion of Crickets Farmhouse into 5 apartments with access, parking and landscaping works, and extensions to create a garden room and lobby/entrance area",Tonbridge and Malling Borough Council,http://opendatacommunities.org/id/district-council/tonbridge-and-malling,not owned by a public authority,2016-03-14,full planning permission,https://publicaccess2.tmbc.gov.uk/online-applications/,permissioned,"Cricketts Farm House, Borough Green Road, Ightham, Sevenoaks, Kent",TMBC-BFR-006,,,,
yes,,2017-12-08,0.447635,51.328011,,0.69,2017-12-08,42,42,42,Latest pemission: 11/02330/FL: Temporary storage of 108 no. shipping containers on redundant car park at junction of East Street and May Street. Outline Application: Redevelopment of car park for 42 no. houses and flats including associated roads and parking,Tonbridge and Malling Borough Council,http://opendatacommunities.org/id/district-council/tonbridge-and-malling,not owned by a public authority,2013-06-21,outline planning permission,https://publicaccess2.tmbc.gov.uk/online-applications/,permissioned,"Land At East Street, Snodland, Kent",TMBC-BFR-007,,,,
yes,,2017-12-09,0.466585,51.302081,,1.19,2017-12-09,79,79,79,Residential development of 58 no. apartments and 21 no. town houses,Tonbridge and Malling Borough Council,http://opendatacommunities.org/id/district-council/tonbridge-and-malling,not owned by a public authority,2013-05-31,full planning permission,https://publicaccess2.tmbc.gov.uk/online-applications/,permissioned,"Pickfords (brs Depot), Mill Hall, Aylesford, Kent",TMBC-BFR-008,,,,
yes,,2017-12-09,0.279045,51.194014,,0.35,2017-12-09,,,,"Expired Permission: Redevelopment of site to provide 73 residential apartments, 34 units of boarding accommodation for students and conference delegates, lecture and meeting rooms and ancillary facilities, a children's nursery, pedestrian and cycle bridge and associated park",Tonbridge and Malling Borough Council,http://opendatacommunities.org/id/district-council/tonbridge-and-malling,not owned by a public authority,2011-06-21,,https://publicaccess2.tmbc.gov.uk/online-applications/,not permissioned,"The River Centre Medway Wharf Road, Tonbridge, Kent",TMBC-BFR-009,,,,
yes,,2017-12-09,0.326442,51.292944,,0.32,2017-12-09,,,,Expired Permission: Extension of time limit on planning permission TM/07/01810/FL (Demolition of existing buildings and erection of 11 dwellings with car ports and access road),Tonbridge and Malling Borough Council,http://opendatacommunities.org/id/district-council/tonbridge-and-malling,not owned by a public authority,2012-04-17,,https://publicaccess2.tmbc.gov.uk/online-applications/,not permissioned,"Platt C Of E Primary School, Maidstone Road, Platt, Sevenoaks, Kent, TN15 8JY",TMBC-BFR-010,,,,
yes,,2017-12-13,0.276448,51.186923,,1.68,2017-12-13,,,,,Tonbridge and Malling Borough Council,http://opendatacommunities.org/id/district-council/tonbridge-and-malling,not owned by a public authority,,,https://publicaccess2.tmbc.gov.uk/online-applications/,not permissioned,"Drayton Road Industial Estate, Tonbridge",TMBC-BFR-011,,,,
yes,,2017-11-14,0.302863,51.28841,,0.28,2017-11-14,5,5,5,"GREEN BELT REFUSED: Planning App 16/03760/FL: Demolition of existing office building and the erection of 10 residential dwellings. Access from existing Quarry Hill Roundabout, provision of public open space, works associated with de-culverting and diversion of the watercourse, sustainable urban drainage systems; associated landscaping, infrastructure and earthworks",Tonbridge and Malling Borough Council,http://opendatacommunities.org/id/district-council/tonbridge-and-malling,not owned by a public authority,,,,not permissioned,"Office site, Quarry Hill Rd, Borough Green",TMBC-BFR-012,,,,
