Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
,,2016-07-18,-0.524563,51.908063,,0.75,2019-10-11,18,10,20,Redevelopment to provide approx. 20-25 dwellings,,http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,not owned by a public authority,,,,Not Permissioned,,"Dell Mount, Bedford Road, Houghton Regis",,BR1
,,2016-07-18,-0.307983,52.008922,,2.85,2019-10-11,53,40,65,Erection of up to 77 dwellings,,http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,not owned by a public authority,,,,Not Permissioned,,"Henlow Greyhound Stadium, Bedford Road, Lower Stondon",,BR2
,,2016-07-18,-0.334809,52.022998,,1.1,2019-10-11,34,30,44,Erection of between 30-40 dwellings,,http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,not owned by a public authority,,,,Not Permissioned,,"Meppershall Nursing Home, Shefford Road, Meppershall",,BR3
,,2016-07-18,-0.505483,51.885937,,3.19,2019-10-11,100,80,120,Erection of 100 dwellings,,http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,not owned by a public authority,2016-08-31,outline planning permission,,permissioned,,"Former Interbrew, Eastern Avenue Industrial Estate, Eastern Avenue, Dunstable",,BR4
,,2016-07-18,-0.305035,52.00673,,0.38,2019-10-11,13,10,15,Allocated site for 13 dwellings,,http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,not owned by a public authority,,,,Not Permissioned,,"Peckworth Industrial Estate, Bedford Road, Lower Stondon",,BR5
,,2018-11-19,-0.506608,52.008847,,2.792,2019-10-11,72,66,95,Erection of 72 dwellings,,http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,not owned by a public authority,2014-09-11,outline planning permission,,permissioned,,"Flitwick Leisure Centre Site, Steppingley Road, Flitwick",,BR6
,,2018-11-19,-0.49486,51.961187,,0.85,2019-10-11,45,30,50,Erection of 45 dwellings,,http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,not owned by a public authority,,reserved matters approval,,pending decision,,"Harlington Station Yard, Station Road, Harlington",,BR7
,,2018-11-19,-0.559733,51.914325,,2.03,2019-10-11,12,9,14,Erection of 12 dwellings,,http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,not owned by a public authority,2017-06-28,full planning permission,,permissioned,,"A 5 Salvage Works, Watling Street, Hockliffe, Leighton Buzzard,",,BR8
,,2018-11-19,-0.519041,51.885029,,0.57,2019-10-11,10,5,14,Erection of 10 self-contained flats,,http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,not owned by a public authority,2017-06-21,full planning permission,,permissioned,,"37 & 39 High Street South, Dunstable, LU6 3RZ, Dunstable",,BR9
,,2018-12-07,-0.482702,52.079798,,6.8,2019-10-11,217,180,250,Reserved matters following permission of CB/11/02181/VOC for 217 dwellings,,http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,not owned by a public authority,2017-09-14,reserved matters approval,,permissioned,,Wixams (original Site),,BR10
,,2018-12-07,-0.266838,52.00283,,0.27,2019-10-11,41,37,52,Erection of 41 dwellings,,http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,not owned by a public authority,2018-05-10,other,,permissioned,,"Hampden house, Hitchin Road, Arlesey",,BR11
,,2019-10-11,-0.503738,51.886409,,3.19,2019-10-11,100,80,120,Erection of 100 dwellings,,http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,not owned by a public authority,2016-08-31,other,,not permissioned,,"Linpac GPG International, Luton Road, Dunstable",,BR12
,,2018-12-07,-0.225335,52.024107,,1.02,2019-10-11,32,26,37,Erection of 32 dwellings,,http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,not owned by a public authority,2018-09-13,full planning permission,,permissioned,,"Land at Taylors Road, Stotfold",,BR13
,,2018-12-07,-0.330078,52.038487,,0.3,2019-10-11,10,7,14,Erection 10 Dwellings,,http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,not owned by a public authority,2018-07-06,full planning permission,,permissioned,,"2 mayfields, Shefford",,BR14
,,2019-10-11,-0.520473,51.885209,,,2019-10-11,,,,Site will come forward through Dunstable Masterplan,,http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,owned by a public authority,,,,Not Permissioned,,"Ashton Square Car Park, Dunstable",,BR15
,,2019-10-11,-0.518807,51.885512,,,2019-10-11,,,,Site will come forward through Dunstable Masterplan,,http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,owned by a public authority,,,,Not Permissioned,,"Priory House Gardens, Dunstable",,BR16
,,2019-10-11,,,,,2019-10-11,,,,Site will come forward through Dunstable Masterplan,,http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,owned by a public authority,,,,Not Permissioned,,Redevelopment of Wilkinson's Area,,BR17
