Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2019-10-14,-2.2313,53.8472,,0.512,2019-10-14,,10,10,Outline: Erection of 5 No. dwelling houses and improvements to access from Wheatley Lane Road (Access and Layout only). No work has been started been started on this site as yet.,Pendle Borough Council,http://opendatacommunities.org/id/district-council/pendle,not owned by a public authority,2018-08-13,outline planning permission,https://publicaccess.pendle.gov.uk/online-applications/,permissioned,Trough Laithe Farm,BD072,https://www.pendle.gov.uk/downloads/download/3052/brownfield_register_site_plans,,,
yes,2019-12-17,2017-12-14,-2.1735,53.9209,,0.11,2019-10-14,,6,6,Erection of 6 two-storey houses in three blocks Complete,Pendle Borough Council,http://opendatacommunities.org/id/district-council/pendle,not owned by a public authority,2005-06-08,full planning permission,https://publicaccess.pendle.gov.uk/online-applications/,permissioned,"Land at Kirkstall Drive, Barnoldswick",BK045,https://www.pendle.gov.uk/downloads/download/3052/brownfield_register_site_plans,,,
yes,,2017-12-14,-2.1882,53.9126,,0.22,2019-10-14,,9,9,"Full: Erection of 9 dwellings with associated access, parking and landscaping. Work has not started at this site. A further application at the site was dismissed at appeal. It is unclear as to the owners intentions. No Building Control records available. The owner has returned the Housing Land Survey form and indicated that they intend to start development within 1 year and complete it within 2-5 years.",Pendle Borough Council,http://opendatacommunities.org/id/district-council/pendle,not owned by a public authority,2015-04-02,full planning permission,https://publicaccess.pendle.gov.uk/online-applications/,permissioned,"Land to the rear of the Greyhound Pub, Manchester Road, Barnoldswick",BK090,https://www.pendle.gov.uk/downloads/download/3052/brownfield_register_site_plans,,,
yes,,2017-12-14,-2.1839,53.9178,,0.034,2019-10-14,,5,5,"Full: Erection of 5 dwellings with associated curtilages, landscaping and parking area to side.Development at the site has not yet started. The demolition of the existing workshop building has now been carried out. No Building Control records available. Owner has returned the Housing Land Survey form indicating they intend to start the development within 1 year and complete it within 2-5 years.",Pendle Borough Council,http://opendatacommunities.org/id/district-council/pendle,not owned by a public authority,2015-11-25,full planning permission,https://publicaccess.pendle.gov.uk/online-applications/,permissioned,"B Preston Joinery Works, Bank Street, Barnoldswick",BK110,https://www.pendle.gov.uk/downloads/download/3052/brownfield_register_site_plans,,,
yes,,2017-12-14,-2.1716,53.9199,,0.14,2019-10-14,,5,5,"Outline: Demolition of existing nursing home and construction of 5 dwelling houses in a terrace row (Access, Layout and Scale).No work has started at this site - Outline permission only. No Reserved Matters application submitted. No Building Control records available. Owner has returned the Housing Land Survey form indicating that they intend to start and complete the site within 2-5 years.",Pendle Borough Council,http://opendatacommunities.org/id/district-council/pendle,not owned by a public authority,2016-06-13,other,https://publicaccess.pendle.gov.uk/online-applications/,not permissioned,"Briercliffe Lodge, Rainhall Crescent, Barnoldswick",BK115,https://www.pendle.gov.uk/downloads/download/3052/brownfield_register_site_plans,,,
yes,,2017-12-14,-2.1851,53.9156,,0.14,2019-10-14,,6,6,"Full: Part demolition of school building and conversion to six 1 and 2 bed apartments and erection of two storey extension to rear, erection of single storey extension to rear of church.No work has started at this site. A Building Control application for the extension has been submitted. Owner did not return the Housing Land Survey form.",Pendle Borough Council,http://opendatacommunities.org/id/district-council/pendle,not owned by a public authority,2016-07-06,full planning permission,https://publicaccess.pendle.gov.uk/online-applications/,permissioned,"St Andrews Methodist Church, Mosley Street, Barnoldswick",BK116,https://www.pendle.gov.uk/downloads/download/3052/brownfield_register_site_plans,,,
yes,,2019-10-14,-2.1885,53.9207,,0.093,2019-10-14,,3,3,"Full: Demolition of garage, joiners workshop and office and erection of 7 dwelling houses. Work has started on site",Pendle Borough Council,http://opendatacommunities.org/id/district-council/pendle,not owned by a public authority,2019-02-27,full planning permission,https://publicaccess.pendle.gov.uk/online-applications/,permissioned,"Gisburn Street Works, Barnoldswick",BK132 / P077,https://www.pendle.gov.uk/downloads/download/3052/brownfield_register_site_plans,,,
yes,,2017-12-14,-2.2309,53.8185,,0.39,2019-10-14,,9,9,"Erection of 9 dwellinghouses (Extension of time). Development at the site has not yet started, although Building Control records indicate that some foundations for one of the dwellings has now been laid. Owner did not return the Housing Land Survey form.",Pendle Borough Council,http://opendatacommunities.org/id/district-council/pendle,not owned by a public authority,2013-09-04,full planning permission,https://publicaccess.pendle.gov.uk/online-applications/,permissioned,"Four Oaks, The Crescent, Brierfield",BR037,https://www.pendle.gov.uk/downloads/download/3052/brownfield_register_site_plans,,,
yes,,2017-12-14,-2.2205,53.8224,,0.26,2019-10-14,,4,10,"Full: Major: Conversion of former Public House into 10 No. one bed flats, car parking and access. Work has started on this site",Pendle Borough Council,http://opendatacommunities.org/id/district-council/pendle,not owned by a public authority,2019-12-19,full planning permission,https://publicaccess.pendle.gov.uk/online-applications/,permissioned,"Marsden Cross, 30 Higher Reedley Road, Brierfield",BR072,https://www.pendle.gov.uk/downloads/download/3052/brownfield_register_site_plans,,,
yes,,2017-12-14,-2.2725,53.8603,,0.25,2019-10-14,,5,5,"Reserved Matters: Erection of 5 detached dwelling houses (Appearance, Landscaping, Layout and Scale) of Planning Permission 13/15/0290P and formation of access road (Re-Submission). Work has not started at this site - Outline permission only. A Reserved Matters application has not been submitted. No Building Control records available. Owner did not return the Housing Land Survey form.",Pendle Borough Council,http://opendatacommunities.org/id/district-council/pendle,not owned by a public authority,2015-09-15,outline planning permission,https://publicaccess.pendle.gov.uk/online-applications/,permissioned,"Barley House Farm, Barley Lane, Barley",BY011,https://www.pendle.gov.uk/downloads/download/3052/brownfield_register_site_plans,,,
