Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2018-01-02,-1.29618,51.400647,,1.9,2019-01-08,17,17,17,Application to determine if Prior Approval is required for the Change of Use of office (Class B1) to 17 residential dwellings,West Berkshire District Council,http://opendatacommunities.org/id/unitary-authority/west-berkshire,not owned by a public authority,2016-11-04,other,https://publicaccess.westberks.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=ODRF1YRD09N00,permissioned,"Bridge House, Overbridge Square, Hambridge Lane, Newbury",BR/2018/01,https://publicaccess.westberks.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ODRF1YRD09N00,,,
yes,,2018-01-02,-1.295814,51.40015,,1.9,2019-01-08,17,17,17,Application to determine if Prior Approval is required for the Change of Use of office (Class B1) to 17 residential dwellings,West Berkshire District Council,http://opendatacommunities.org/id/unitary-authority/west-berkshire,not owned by a public authority,2016-11-04,other,https://publicaccess.westberks.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=ODRF3ZRD09N00,permissioned,"Lock House, Overbridge Square, Hambridge Lane, Newbury",BR/2018/02,https://publicaccess.westberks.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ODRF3ZRD09N00,,,
yes,,2019-01-02,-1.296559,51.400262,,1.9,2019-01-08,24,24,24,Application to determine if Prior Approval is required for the Change of Use of office (Class B1) to 24 residential dwellings,West Berkshire District Council,http://opendatacommunities.org/id/unitary-authority/west-berkshire,not owned by a public authority,2016-11-04,other,https://publicaccess.westberks.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=ODRF5IRD09N00,permissioned,"Leat House, Overbridge Square, Hambridge Lane, Newbury",BR/2018/03,https://publicaccess.westberks.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ODRF5IRD09N00,,,
yes,,2019-01-02,-1.296968,51.399878,,1.9,2019-01-08,25,25,25,Application to determine if Prior Approval is required for the Change of Use of office (Class B1) to 25 residential dwellings,West Berkshire District Council,http://opendatacommunities.org/id/unitary-authority/west-berkshire,not owned by a public authority,2016-11-04,other,https://publicaccess.westberks.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=ODRF78RD09N00,permissioned,"Mill House, Overbridge Square, Hambridge Lane, Newbury",BR/2018/04,https://publicaccess.westberks.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ODRF78RD09N00,,,
yes,,2019-01-02,-1.29539,51.400579,,1.9,2019-01-08,24,24,24,Application to determine if Prior Approval is required for the Change of Use of office (Class B1) to 24 residential dwellings,West Berkshire District Council,http://opendatacommunities.org/id/unitary-authority/west-berkshire,not owned by a public authority,2016-11-04,other,https://publicaccess.westberks.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=ODRF8NRD09N00,permissioned,"Weir House, Overbridge Square, Hambridge Lane, Newbury",BR/2018/05,https://publicaccess.westberks.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ODRF8NRD09N00,,,
yes,,2019-01-02,-1.290092,51.39927,,0.68,2019-01-08,24,24,24,Application to determine if Prior Approval is required for conversion of existing office B1 building to 24 x 2 bedroom residential flats,West Berkshire District Council,http://opendatacommunities.org/id/unitary-authority/west-berkshire,not owned by a public authority,2017-08-17,other,https://publicaccess.westberks.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=ORY7RBRD09N00,permissioned,"Units 3-6, The Vo-Tec Centre, Hambridge Lane",BR/2018/06,https://publicaccess.westberks.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ORY7RBRD09N00,,,
yes,,2019-01-02,-1.05795,51.439977,,0.63,2019-01-08,27,27,27,Change of use/conversion of 5 buildings from offices to residential use for 27 units. Internal and external alterations,West Berkshire District Council,http://opendatacommunities.org/id/unitary-authority/west-berkshire,not owned by a public authority,2018-03-01,full planning permission,https://publicaccess.westberks.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=OCQ1MARD09N00,permissioned,"Beansheaf Farm, Bourne Close",BR/2018/07,https://publicaccess.westberks.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OCQ1MARD09N00,,,
yes,,2019-01-02,-1.509595,51.413818,,0.31,2019-01-08,8,8,8,"Erection of 8 no. dwellings with associated new bin/cycle store, access road, landscaping and parking on land at Station Yard",West Berkshire District Council,http://opendatacommunities.org/id/unitary-authority/west-berkshire,not owned by a public authority,2016-07-01,full planning permission,https://publicaccess.westberks.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=O53V7SRD0E700,permissioned,"Station Yard, Station Road, Hungerford, Berkshire",BR/2018/08,https://publicaccess.westberks.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O53V7SRD0E700,,,
yes,,2019-01-02,-1.513801,51.418538,,0.18,2019-01-08,7,7,7,"Removal of existing porch, the change of use of No. 26 from part retail/part residential (A1/C3) to full residential use (C3), in the form of three apartments (incl. internal/external alterations). Change of use of garden cottage, and orangery for retail",West Berkshire District Council,http://opendatacommunities.org/id/unitary-authority/west-berkshire,not owned by a public authority,2017-05-26,full planning permission,https://publicaccess.westberks.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=OH5IO1RD0K500,permissioned,"26 Charnham Street, Hungerford, Berkshire",BR/2018/09,https://publicaccess.westberks.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OH5IO1RD0K500,,,
,,2019-01-02,-1.308894,51.400192,,0.31,2019-01-08,17,17,17,Application to determine if Prior Approval is required for the Change of Use of the first floor from B1 (a) to C3 with the installation of an internal courtyard and refuse/recycling/parking and cycle provision,West Berkshire District Council,http://opendatacommunities.org/id/unitary-authority/west-berkshire,not owned by a public authority,2016-03-30,other,https://publicaccess.westberks.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=O8TK3URD09N00,permissioned,"Consort House, 42 Bone Lane, Newbury",BR/2018/10,https://publicaccess.westberks.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O1VAL8RD0HD00,,,
