Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2018-11-13,-0.468882,51.435732,,0.1,2018-11-13,5,5,5,"Erection of two storey rear extension to 7-9 Woodthorpe Road and two storey building with accommodation in the roofspace at 5 Station Road following demolition of existing building and part of arcade area to provide 5 no. 2 bed flats with associated amenity space, servicing and cycle storage.",Spelthorne Borough Council,http://opendatacommunities.org/id/district-council/spelthorne,not owned by a public authority,2018-02-23,full planning permission,,permissioned,,Land to r/o 7-9 Woodthorpe Road & 5 Station Road Ashford,,BL14
yes,,2018-12-10,-0.41684,51.41084,,0.1,2018-12-21,6,6,6,"Conversion of House of multiple occupation (HMO) to 6 residential flats (1 x 1 bed , 3 x 2 bed and 2 x 3 bed) involving extension and alteration to front and rear with associated parking, refuse storage and amenity space",Spelthorne Borough Council,http://opendatacommunities.org/id/district-council/spelthorne,not owned by a public authority,2017-11-10,full planning permission,,permissioned,,"Inglewood Hall, Green Street, Sunbury",,BL15
yes,,2017-12-02,-0.503891,51.436153,,1.05,2018-12-21,260,260,260,Provison of 260 flats as part of redevelopment of the site,Spelthorne Borough Council,http://opendatacommunities.org/id/district-council/spelthorne,not owned by a public authority,2016-06-07,reserved matters approval,,permissioned,,"Majestic House, to the north of High Street, Staines",,BL16
yes,,2018-12-10,-0.514167,51.432914,,0.14,2018-12-21,13,13,13,"Change of use from a pub/restaurant use (within Class A3/A4) to 13 residential units, comprising 2 no. studio flats, 6 no. 1-bed flats and 5 no. 2-bed flats, and associated alterations",Spelthorne Borough Council,http://opendatacommunities.org/id/district-council/spelthorne,not owned by a public authority,2018-02-09,full planning permission,,permissioned,,"Staines Town Hall, Market Square, Staines",,Bl17
yes,,2018-12-10,-0.442715,51.39135,,0.18,2018-12-21,33,33,33,Prior approval for change of use from office (B1a) to Residential (C3) comprising 33 units.,Spelthorne Borough Council,http://opendatacommunities.org/id/district-council/spelthorne,owned by a public authority,2018-01-15,other,,permissioned,,"Benwell House, Green Street, Sunbury",,BL18
yes,,2018-12-10,-0.43099,51.41618,,0.35,2017-12-21,7,7,7,Erection of a 7th floor on top of main building to create 7 no. flats and other external alterations including an increase in height of existing parapet by 850 mm and new roof to towe,Spelthorne Borough Council,http://opendatacommunities.org/id/district-council/spelthorne,not owned by a public authority,2017-07-03,full planning permission,,permissioned,,"Dolphin House, 140 Windmill Road, Sunbury",,BL19
yes,,2017-12-02,-0.425377,51.420095,,0.05,2017-12-22,5,5,5,Alterations to facilitate the conversion of the ground floor retail units (A1) and first floor flats to provide 5 no. residential flats with associated parking and amenity space.,Spelthorne Borough Council,http://opendatacommunities.org/id/district-council/spelthorne,not owned by a public authority,2016-11-01,full planning permission,,permissioned,,"251-253 Staines Road West, Sunbury",,BL20
yes,,2017-12-02,-0.51558,51.434237,,0.06,2017-12-22,9,9,9,"Erection of one additional floor level to the existing building, creating a second floor and change the use of the existing office building into residential thus providing 2 no. one bed apartments and 7 no. two bed apartments with associated car parking",Spelthorne Borough Council,http://opendatacommunities.org/id/district-council/spelthorne,not owned by a public authority,2016-12-15,full planning permission,,permissioned,,"Bridge House, Bridge Street, Staines",,BL21
yes,,2018-12-10,-0.51597,51.43436,,0.01,2018-12-21,8,8,8,Erection of a four storey building of 8 self-contained flats comprising 3 no. 1 bed flats and 5 no. 2 bed flats with associated cycle parking following demolition of existing two storey buildin,Spelthorne Borough Council,http://opendatacommunities.org/id/district-council/spelthorne,not owned by a public authority,2018-07-30,full planning permission,,permissioned,,"20 Bridge Street, Staines",,BL22
yes,,2018-12-10,-0.51379,51.43358,,0.01,2018-12-21,5,5,5,Prior Approval notification for the change of use of the first and second floors from office (B1) to 5 no. residential flats (C3),Spelthorne Borough Council,http://opendatacommunities.org/id/district-council/spelthorne,not owned by a public authority,2018-08-22,other,,permissioned,,"5-7 Clarence Street, Staines",,BL23
yes,,2018-12-10,-0.50008,51.4293,,0.67,2018-12-21,25,25,25,Prior approval for change of use from office (B1a) to Residential (C3) comprising 25 units.,Spelthorne Borough Council,http://opendatacommunities.org/id/district-council/spelthorne,owned by a public authority,2018-10-17,other,,permissioned,,"West Wing, Council Offices, Knowle Green, Staines",,BL24
yes,,2018-12-10,-0.50202,51.43305,,0.02,2018-12-21,5,5,5,"Demolition of existing dwelling and erection of a four-storey building to provide 4 no. one bedroom and 1 no. two bedroom flats with balconies, associated car parking, bin store and landscaping with access from Kingston Road",Spelthorne Borough Council,http://opendatacommunities.org/id/district-council/spelthorne,not owned by a public authority,2018-12-10,full planning permission,,permissioned,,"62 Kingston Road, Staines",,BL25
yes,,2018-12-10,-0.4075,51.41499,,,2018-12-21,12,12,12,: Prior approval for the change of use from offices (use class B1a) to residential (use class C3) consisting of,Spelthorne Borough Council,http://opendatacommunities.org/id/district-council/spelthorne,not owned by a public authority,2018-12-10,other,,permissioned,,"Strata Technology Ltd, Strata House, Batavia Road, Sunbury",,BL26
