Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
,,2017-12-31,-2.918437,54.886287,yes,1.99,2017-12-31,50,50,50,,Carlisle City Council,http://opendatacommunities.org/id/district-council/carlisle,not owned by a public authority,,,,not permissioned,"Former Goods Yard, London Road Carlisle",CA51,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,,,
,,2017-12-31,-2.934552,54.882067,yes,3.11,2017-12-31,90,90,90,Authority to issue permission on site for 7 years. Contamination issues. Not deliverable in 5 years,Carlisle City Council,http://opendatacommunities.org/id/district-council/carlisle,not owned by a public authority,,,http://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_CARLI_DCAPR_53082,not permissioned,"South Western Terrace, Carlisle",CA25,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,,,
yes,,2017-12-31,-2.964508,54.881293,,1.67,2017-12-31,54,54,54,Permission for 60 bed care home,Carlisle City Council,http://opendatacommunities.org/id/district-council/carlisle,owned by a public authority,2010-03-30,other,https://cloud2.atriumsoft.com/ePlanningCMB/loadFullDetails.do?aplId=45192,permissioned,Site of Morton Primary School Carlisle,CA12,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,,,
,,2017-12-31,-2.944281,54.888848,,2.84,2017-12-31,80,80,80,"Outline permission for residential development on site since 2004, regularly renewed.",Carlisle City Council,http://opendatacommunities.org/id/district-council/carlisle,not owned by a public authority,,outline planning permission,http://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_CARLI_DCAPR_56003,permissioned,Nelson Street Carlisle,CA49,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,,,
,,2017-12-31,-2.901525,54.887052,yes,1.51,2017-12-31,66,66,66,outline permission for 66 dwellings. RM pending.,Carlisle City Council,http://opendatacommunities.org/id/district-council/carlisle,not owned by a public authority,2014-03-26,outline planning permission,http://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_CARLI_DCAPR_70305,pending decision,Hollywell Crescent Carlisle,CA42,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,,,
,,2017-12-31,-2.947993,54.890886,,1.12,2017-12-31,30,30,30,,Carlisle City Council,http://opendatacommunities.org/id/district-council/carlisle,not owned by a public authority,,,,not permissioned,Dalston Road Carlisle,CA31,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,,,
yes,,2017-12-31,-2.966951,54.897396,,1.4,2017-12-31,40,40,40,outline permission for 63 dwellings. Reserved matters currently being considered.,Carlisle City Council,http://opendatacommunities.org/id/district-council/carlisle,not owned by a public authority,2016-08-11,outline planning permission,http://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activhttp://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_CARLI_DCAPR_71165,permissioned,Caxton Rd Carlisle,CA75,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,,,
,,2017-12-31,-2.954388,54.937828,,10.59,2017-12-31,300,300,300,,Carlisle City Council,http://opendatacommunities.org/id/district-council/carlisle,not owned by a public authority,,,http://publicaccess.carlisle.gov.uk/online-applications/simpleSearchResults.do;jsessionid=DEDBAF9DA529115979CC5176DAB07EF4?action=firstPage,not permissioned,Harker Carlisle,OC23,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,,,
,,2017-12-31,-2.89453,54.882323,,3.46,2017-12-31,103,103,103,Land to be used for temporary relocation of school until 2021,Carlisle City Council,http://opendatacommunities.org/id/district-council/carlisle,not owned by a public authority,2016-07-14,other,http://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_CARLI_DCAPR_67551,permissioned,Edgehill Road Carlisle,CA100,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,,,
,,2017-12-31,-2.943084,54.883654,,0.59,2017-12-31,44,44,44,,Carlisle City Council,http://opendatacommunities.org/id/district-council/carlisle,not owned by a public authority,2017-06-02,full planning permission,http://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_CARLI_DCAPR_70255,permissioned,Former KSS Factory Constable St Carlisle,17/0232,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,,,
yes,,2017-12-31,-2.901627,54.891608,,0.28,2017-12-31,7,7,7,,Carlisle City Council,http://opendatacommunities.org/id/district-council/carlisle,not owned by a public authority,2017-10-17,full planning permission,http://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activeTab=dates&keyVal=_CARLI_DCAPR_70638,permissioned,The Grange Wood St Carlisle,17/0429,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,,,
,,2017-12-31,-2.914201,54.872004,,3.09,2017-12-31,132,132,132,,Carlisle City Council,http://opendatacommunities.org/id/district-council/carlisle,not owned by a public authority,2017-01-31,outline planning permission,http://publicaccess.carlisle.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,St Ninians Road Carlisle,15/1003,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,,,
,,2017-12-31,-2.936055,54.892453,,0.08,2017-12-31,10,10,10,"Former hotel falling into disrepair. Small site area, but potentially developable over several floors",Carlisle City Council,http://opendatacommunities.org/id/district-council/carlisle,not owned by a public authority,,,,not permissioned,Central Plaza Hotel Carlisle,,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,,,
,,2017-12-31,-2.934159,54.892054,,1.83,2017-12-31,36,36,36,,Carlisle City Council,http://opendatacommunities.org/id/district-council/carlisle,owned by a public authority,,,,not permissioned,The Citadel Carlisle,,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,,,
,,2017-12-31,-2.940023,54.892781,,5.46,2017-12-31,100,100,100,,Carlisle City Council,http://opendatacommunities.org/id/district-council/carlisle,owned by a public authority,,,,not permissioned,Caldew Riverside Carlisle,,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,,,
,,2017-12-31,-2.966123,55.011875,,3.56,2017-12-31,106,106,106,,Carlisle City Council,http://opendatacommunities.org/id/district-council/carlisle,owned by a public authority,,,,not permissioned,Site of former Lochinvar School Longtown,R 4,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,,,
yes,,2017-12-31,-2.962128,54.889355,,1.5,2017-12-31,45,45,45,,Carlisle City Council,http://opendatacommunities.org/id/district-council/carlisle,owned by a public authority,,,,permissioned,Raffles Carlisle,,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,,,
yes,,2017-12-31,-2.928372,54.892583,,0.93,2017-12-31,22,22,22,Redevelopment of former council offices.,Carlisle City Council,http://opendatacommunities.org/id/district-council/carlisle,owned by a public authority,2016-12-23,full planning permission,http://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=_CARLI_DCAPR_68011,permissioned,Former Offices Portland Square Carlisle,,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,,,
yes,,2017-12-31,-2.948953,54.88865,,0.38,2017-12-31,11,11,11,,Carlisle City Council,http://opendatacommunities.org/id/district-council/carlisle,not owned by a public authority,,,,not permissioned,Former Caldew Hospital Carlisle,,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,,,
yes,,2017-12-31,-2.948953,54.88865,,0.38,2017-12-31,11,11,11,,Carlisle City Council,http://opendatacommunities.org/id/district-council/carlisle,not owned by a public authority,,,,not permissioned,Former Caldew Hospital Carlisle,,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,,,
