Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-31,-3.498699,50.899945,,0.4,2017-12-31,20,20,20,,Mid Devon,http://opendatacommunities.org/id/district-council/mid-devon,owned by a public authority,,,,not permissioned,"Roundhill, Tiverton",MDDC/BF001,,,,
yes,,2017-12-31,-3.470391,50.905965,,3.5,2017-12-31,50,50,50,,Mid Devon,http://opendatacommunities.org/id/district-council/mid-devon,mixed ownership,,,,not permissioned,"Land between Blundells School and River Lowman, Tiverton",MDDC/BF002,,,,
,,2017-12-31,-3.486655,50.990841,,0.25,2017-12-31,5,5,5,,Mid Devon,http://opendatacommunities.org/id/district-council/mid-devon,not owned by a public authority,,,,not permissioned,"Newton Square, Bampton",MDDC/BF003,,,,
,,2017-12-31,-3.486069,50.901574,,1.1,2017-12-31,60,60,60,,Mid Devon,http://opendatacommunities.org/id/district-council/mid-devon,not owned by a public authority,,,,not permissioned,"Phoenix Lane, Tiverton",MDDC/BF004,,,,
,,2017-12-31,-3.647994,50.786521,,0.17,2017-12-31,8,8,8,,Mid Devon,http://opendatacommunities.org/id/district-council/mid-devon,not owned by a public authority,,,,not permissioned,"The Woods Group, Crediton",MDDC/BF005,,,,
yes,,2017-12-31,-3.3732,50.920494,,0.45,2017-12-31,10,10,10,,Mid Devon,http://opendatacommunities.org/id/district-council/mid-devon,not owned by a public authority,,,,not permissioned,"Former Tiverton Parkway Hotel, Sampford Peverell",MDDC/BF006,,,,
yes,,2017-12-31,-3.483059,50.811828,,0.11,2017-12-31,5,5,5,,Mid Devon,http://opendatacommunities.org/id/district-council/mid-devon,not owned by a public authority,,,,not permissioned,"The Garage, Silverton",MDDC/BF007,,,,
yes,,2017-12-31,-3.490878,50.984777,,3.41,2017-12-31,13,13,13,"62 dwellings in total (including 14 affordable) 44 completed, 5 under construction, 13 approved with planning permission.",Mid Devon,http://opendatacommunities.org/id/district-council/mid-devon,not owned by a public authority,2017-10-04,full planning permission,http://docs.middevon.gov.uk/pap/index.asp?caseref=12/01625/MFUL,permissioned,"Former Stone Crushing Works, Scotts Business Park, Bampton",MDDC/BF008,,,,
yes,,2017-12-31,-3.4794,50.987555,,0.45,2017-12-31,4,4,4,4 x 4 bed detached bungalows.,Mid Devon,http://opendatacommunities.org/id/district-council/mid-devon,not owned by a public authority,2017-07-25,reserved matters approval,https://planning.middevon.gov.uk/online-applications/applicationDetails.do?keyVal=ONO73FKS07T00&activeTab=summary,permissioned,"East of Simla Cottage, Ashleigh Park",MDDC/BF009,,,,
yes,,2017-12-31,-3.647031,50.787283,,0.07,2017-12-31,9,9,9,"Demolition of building and new build of 10 flats. 1 under construction, 9 approved with planning permission.",Mid Devon,http://opendatacommunities.org/id/district-council/mid-devon,not owned by a public authority,2015-04-06,full planning permission,http://docs.middevon.gov.uk/pap/index.asp?caseref=14/02130/MFUL,permissioned,"47 Mill Street, Crediton, EX17 3AA",MDDC/BF010,,,,
yes,,2017-12-31,-3.379148,50.856269,,2.78,2017-12-31,10,10,10,"Erection of 100 dwellings including 30 affordable. 40 dwellings completed, 50 under construction. 10 remaining approved with planning permission.",Mid Devon,http://opendatacommunities.org/id/district-council/mid-devon,not owned by a public authority,2015-09-14,reserved matters approval,http://docs.middevon.gov.uk/pap/index.asp?caseref=15/00934/MARM,permissioned,"Land and Buildings at NGR 302994 107178 (Former Cummings Nursery), Culm Lea, Cullompton",MDDC/BF011,,,,
yes,,2017-12-31,-3.226089,50.9184,,0.27,2017-12-31,8,8,8,Erection of 8 dwellings (including 2 social & affordable rents).,Mid Devon,http://opendatacommunities.org/id/district-council/mid-devon,not owned by a public authority,2012-12-13,outline planning permission,http://docs.middevon.gov.uk/pap/index.asp?caseref=12/01498/OUT,permissioned,"Former St Ivel Site, Station Road, Hemyock",MDDC/BF012,,,,
yes,,2017-12-31,-3.519959,50.806871,,1.1,2017-12-31,2,2,2,"20 dwellings, including 10 affordable homes (8 social rented, 2 intermediate). 18 under construction. 2 remaining approved with planning permission.",Mid Devon,http://opendatacommunities.org/id/district-council/mid-devon,not owned by a public authority,2014-07-24,full planning permission,http://docs.middevon.gov.uk/pap/index.asp?caseref=14/00537/MFUL,permissioned,"Land and Buildings at NGR 292868, Silver Street, Thorverton",MDDC/BF013,,,,
yes,,2017-12-31,-3.322967,50.909945,,0.46,2017-12-31,10,10,10,"10 dwellings, inclusive of 2 affordable homes.",Mid Devon,http://opendatacommunities.org/id/district-council/mid-devon,not owned by a public authority,2014-04-03,outline planning permission,http://docs.middevon.gov.uk/pap/index.asp?caseref=13/01702/MOUT,permissioned,"Land at NGR 306965 113252 (Belle View), Ashley Road, Uffculme",MDDC/BF014,,,,
yes,,2017-12-31,-3.488341,50.901495,,0.5,2017-12-31,44,44,44,"Erection of 58 dwellings in total. 14 built, 44 remaining with planning permisson (flats)",Mid Devon,http://opendatacommunities.org/id/district-council/mid-devon,owned by a public authority,2015-02-09,full planning permission,http://docs.middevon.gov.uk/pap/index.asp?caseref=14/01847/MFUL,permissioned,"Adjoining the Town Hall, St Andrews Street, Tiverton",MDDC/BF015,,,,
yes,,2017-12-31,-3.65627,50.791102,,0.05,2017-12-31,6,6,6,11 dwellings. 5 plots commenced 2009.,Mid Devon,http://opendatacommunities.org/id/district-council/mid-devon,not owned by a public authority,2009-10-30,full planning permission,http://docs.middevon.gov.uk/pap/index.asp?caseref=06/01751/FULL,permissioned,"The Three Little Pigs, Parliament Street, Crediton",MDDC/BF016,,,,
yes,,2017-12-31,-3.478854,50.906155,,0.15,2017-12-31,8,8,8,Conversion and extension of former public house into six dwellings (14/02132/FULL) and Erection of 2d (16/00319/FULL),Mid Devon,http://opendatacommunities.org/id/district-council/mid-devon,not owned by a public authority,2016-09-21,full planning permission,https://planning.middevon.gov.uk/online-applications/applicationDetails.do?keyVal=NH18H7KS07T00&activeTab=summary,permissioned,"Former Hare & Hounds, 138 Chapel Street, Tiverton",MDDC/BF017,,,,
