Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-20,1.729122,52.604397,,0.04,2017-12-20,6,6,6,06/04/0783/F. Conversion to 6 flats,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2004-10-12,full planning permission,,permissioned,"137-139 King Street, Great Yarmouth",BFR1,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2568&p=0,,,
yes,,2017-12-20,1.72094,52.615404,,1.19,2017-12-20,24,24,24,06/05/0866/F. Erection of up to 24 units,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2009-04-30,full planning permission,,permissioned,"Land adjacent Runham Road / North River Road, Great Yarmouth",BFR2,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2569&p=0,,,
yes,,2017-12-20,1.733659,52.599037,,0.04,2017-12-20,12,12,12,06/12/0647/F & 06/14/0551/F. Redevelopment (demolition) of former holiday accommodation for up to 12 units,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2010-04-27,full planning permission,,permissioned,"Gainsborough Court, Great Yarmouth",BFR3,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2570&p=0,,,
yes,,2017-12-20,1.735344,52.601305,,0.02,2017-12-20,6,6,6,06/10/0448/F. Redevelopment (demolition) of lean to extension and replacement with 6 flats,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2010-10-05,full planning permission,,permissioned,"Rear of 5 Marine Parade, Great Yarmouth",BFR4,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2571&p=0,,,
yes,,2017-12-20,1.725011,52.585926,,0.26,2017-12-20,18,18,18,06/16/0189/F. Redevelopment (demolition) of 2 existing buildings and replacement with 18 flats,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,,,,pending decision,"Former Ivy House & The Hollies, Burnt Lane / Addison Road , Great Yarmouth",BFR5,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2572&p=0,,,
yes,,2017-12-20,1.71416,52.584387,,5.08,2017-12-20,113,113,113,06/15/0737/F. Redevelopment of site to provide up to 113 residential units,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,,,,pending decision,"Former Claydon High School, Beccles Road, Gorleston, Great Yarmouth",BFR6,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2573&p=0,,,
yes,,2017-12-20,1.725705,52.606097,,0.02,2017-12-20,6,6,6,06/13/0391/F. Formation of 6 residential flats,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2013-08-21,full planning permission,,permissioned,"31/31A Hall Plain, Great Yarmouth",BFR7,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2574&p=0,,,
yes,,2017-12-20,1.720639,52.606112,,0.04,2017-12-20,10,10,10,06/14/0592/F. Demolition of existing building and replacement with 10 self-contained apartments,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2014-12-01,full planning permission,,permissioned,"137 Mill Road, Great Yarmouth",BFR8,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2575&p=0,,,
yes,,2017-12-20,1.734188,52.599533,,0.12,2017-12-20,7,7,7,06/14/0096/O. Demolition of existing bungalow and replacement with 8 dwellings,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2014-06-02,outline planning permission,,permissioned,"Te-aroha, Albert Square, Great Yarmouth",BFR9,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2576&p=0,,,
yes,,2017-12-20,1.733408,52.600079,,0.02,2017-12-20,5,5,5,06/15/0647/F. Change of use from hostel to 6 residential flats,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2015-12-21,full planning permission,,permissioned,"5-6 Nelson Road South, Great Yarmouth",BFR10,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2577&p=0,,,
yes,,2017-12-20,1.729079,52.605811,,0.02,2017-12-20,5,5,5,06/13/0083/F. Redevelopment of former builders yard to four apartments and one house,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2013-05-30,full planning permission,,permissioned,"5 Deneside, Great Yarmouth",BFR11,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2578&p=0,,,
yes,,2017-12-20,1.728988,52.605957,,0.02,2017-12-20,6,6,6,06/15/0558/F. Conversion of existing building to 6 flats,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2015-11-27,full planning permission,,permissioned,"Deneside House, Deneside, Great Yarmouth",BFR12,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2579&p=0,,,
yes,,2017-12-20,1.720927,52.613857,,0.12,2017-12-20,14,14,14,06/15/0584/O. 14 Apartments,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2015-12-10,outline planning permission,,permissioned,"Peters Car Sales, Acle New Road, Great Yarmouth",BFR13,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2580&p=0,,,
yes,,2017-12-20,1.721118,52.6135,,0.12,2017-12-20,16,16,16,06/15/0587/O. Erection of 2 apartment blocks comprising 16 units,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2015-12-10,outline planning permission,,permissioned,"Abbeville Lodge, Acle New Road, Great Yarmouth",BFR14,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2581&p=0,,,
yes,,2017-12-20,1.725035,52.608637,,0.05,2017-12-20,6,6,6,06/15/0634/O. Demolition of part of bakery and erection of starter homes,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2015-12-15,outline planning permission,,permissioned,"Watsons Bakery, 6 Howard Street North, Great Yarmouth",BFR15,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2582&p=0,,,
yes,,2017-12-20,1.728938,52.584174,,0.06,2017-12-20,5,5,5,06/15/0736/O. Demolition of workshop and erection of 5 houses,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2016-05-09,outline planning permission,,permissioned,"Former Shepherd Engineering Premises, Riverside Road, Gorleston, Great Yarmouth",BFR16,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2583&p=0,,,
yes,,2017-12-20,1.711515,52.559743,,0.02,2017-12-20,7,7,7,06/16/0781/F. Demolition of existing building and erection of 7 dwellings,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2017-02-02,full planning permission,,permissioned,"1 Woodfarm Lane, Gorleston, Great Yarmouth",BFR17,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2584&p=0,,,
yes,,2017-12-20,1.723837,52.598537,,0.5,2017-12-20,24,24,24,06/15/0348/O. Demolition of existing buildings and erection of 24 residential units,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2016-06-29,outline planning permission,,permissioned,"Horatio House, Southtown Road, Gorleston, Great Yarmouth",BFR18,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2585&p=0,,,
yes,,2017-12-20,1.713682,52.571755,,0.81,2017-12-20,46,46,46,06/14/0773/F. Demolition of former care home and erection of 46 residential units,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2016-08-08,full planning permission,,permissioned,"Magdalen House, Magdalen Square, Gorleston, Great Yarmouth",BFR19,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2586&p=0,,,
yes,,2017-12-20,1.712097,52.57257,,0.18,2017-12-20,6,6,6,06/16/0387/SU. Demolition of existing offices and erection of 6 residential units,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,owned by a public authority,2016-08-23,full planning permission,,permissioned,"North of Hertford Way, Gorleston, Great Yarmouth",BFR20,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2587&p=0,,,
yes,,2017-12-20,1.727633,52.60618,,0.03,2017-12-20,8,8,8,06/16/0278/F. Conversion of office space to 8 flats,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2016-07-16,full planning permission,,permissioned,"165 King Street, Great Yarmouth",BFR21,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2588&p=0,,,
yes,,2017-12-20,1.728441,52.596224,,0.07,2017-12-20,6,6,6,06/16/0193/F. Change of use of upper floor shop to 6 apartments,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2016-08-10,full planning permission,,permissioned,"26 Southgates Road, Great Yarmouth",BFR22,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2589&p=0,,,
yes,,2017-12-20,1.733744,52.600734,,0.01,2017-12-20,5,5,5,06/16/0126/F. Change of use from HMO to 5 self-contained flats,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2016-12-23,full planning permission,,permissioned,"14 Camperdown, Great Yarmouth",BFR23,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2590&p=0,,,
yes,,2017-12-20,1.725787,52.604799,,0.03,2017-12-20,7,7,7,06/16/0661/F. Change of use from offices to 7 apartments,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2017-03-08,full planning permission,,permissioned,"11/12 South Quay, Great Yarmouth",BFR24,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2591&p=0,,,
yes,,2017-12-20,1.734229,52.619437,,0.03,2017-12-20,7,7,7,06/16/0523/F. Sub-division of property to 7 self-contained flats,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2016-10-28,full planning permission,,permissioned,"84 North Denes Road, Great Yarmouth",BFR25,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2592&p=0,,,
yes,,2017-12-20,1.714324,52.60865,,0.17,2017-12-20,11,11,11,06/16/0431/F. Redevelopment of site and construction of 11 dwellings,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,,,,pending decision,"Former trailer storage yard, Mill Road, Cobholm, Great Yarmouth",BFR26,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2593&p=0,,,
yes,,2017-12-20,1.722944,52.599501,,0.12,2017-12-20,22,22,22,06/16/0188/F. Demolition of existing storgae buildings and erection of 22 residential units,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,,,,pending decision,"132 Gordon Road, Great Yarmouth",BFR27,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2594&p=0,,,
yes,,2017-12-20,1.730013,52.618005,,2.18,2017-12-20,79,79,79,"06/13/0472/O, potential for contaminated land associated with hospital, a Site Investigation Report has been considered with the application. Erection of up to 79 residential units on former hospital site",Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,owned by a public authority,,,,pending decision,"Northgate Hospital, Great Yarmouth",BFR28,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2595&p=0,,,
yes,,2017-12-20,1.735939,52.604479,,0.22,2017-12-20,18,18,18,06/15/0769/F. Conversion of upper floors to residential uses,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,,,,pending decision,"Atlantis Complex, Marine Parade, Great Yarmouth",BFR29,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2596&p=0,,,
yes,,2017-12-20,1.685183,52.674142,,0.11,2017-12-20,7,7,7,06/16/0140/F. Demolition of care home and construction of 7 dwellings,Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,not owned by a public authority,2016-12-15,full planning permission,,permissioned,"Clere House, Pippin Close, Ormesby St Margaret, Great Yarmouth",BFR30,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2597&p=0,,,
,,2017-12-20,1.72098,52.610482,,40,2017-12-20,1000,1000,1000,"Site Allocation - Policy CS17, contains comtaminated land associated with previous industrial uses and requires signficant flood infrastructure to protect site and surrounding land.. Mixture of types and tenures, 300 units delivered within plan period",Great Yarmouth,http://opendatacommunities.org/id/district-council/great-yarmouth,mixed ownership,,,,not permissioned,Great Yarmouth Waterfront,BFR31,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2598&p=0,,,
