Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-09-29,-1.629437,52.787579,,0.53,2018-09-30,21,21,21,Site included in the Housing Permissions - Not yet commenced - Suitable Brownfield Site taken from the SHLAA (SHLAA 26). Demolition of school buildings and erection of 21 affordable dwellings including details of access,East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,owned by a public authority,2018-08-03,full planning permission,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,permissioned,,Short Street Community Infants School,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ESBC-BR1
yes,,2017-09-29,-1.630465,52.809849,,9.08,2017-09-29,272,272,272,Suitable Brownfield Site taken from the SHLAA (SHLAA 71) and also Allocated in the Adopted Local Plan 2012-2031,East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,Not Permissioned,,Coors Middle Yard,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ESBC-BR2
yes,,2017-09-29,-1.627397,52.804257,,2.91,2017-09-29,212,212,212,Site Allocated in the Adopted Local Plan 2012-2031,East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,Not Permissioned,,Coors High Street,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ESBC-BR3
yes,,2017-09-29,-1.625899,52.80605,,2.64,2018-09-30,140,140,140,"Site Allocated in the Adopted Local Plan 2012-2031 - Application submitted December 2017, awaiitng determination. Erection of 140 dwellings comprising 72 sheltered apartments, 24 private apartments and 44 houses",East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,owned by a public authority,,full planning permission,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,pending decision,,Bargates,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ESBC-BR4
,,2017-09-29,-1.65443,52.790324,,19.27,2017-09-29,483,483,483,Site Allocated in the Adopted Local Plan 2012-2031 - Resolution to approve 27/08/2013 subject to S106 legal agreement. Outline planning application for up to 483 dwellings (excluding conversion),East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,outline planning permission,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,pending decision,,Branston Depot,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ESBC-BR5
yes,,2017-09-29,-1.630615,52.816628,,8.09,2017-09-29,250,250,250,Site Allocated in the Adopted Local Plan 2012-2031,East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,Not Permissioned,,Derby Road Burton,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ESBC-BR6
yes,,2017-09-29,-1.865325,52.896205,,1.94,2018-09-30,148,148,148,"Site Allocated in the Adopted Local Plan 2012-2031 - Residential Part of the Site Not Started, Retail Part complete (Outline Planning permission granted 09/08/2013, since expired, New Outline submitted 06.11.2017). Outline application for the erection of up to 148 dwellings",East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,outline planning permission,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,pending decision,,JCB Pinfold Street,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ESBC-BR7
,,2017-09-29,-1.857961,52.898156,,4.4,2017-09-29,90,90,90,Site Allocated in the Adopted Local Plan 2012-2031 - Resolution to Approve – 22/09/2015 subject to S106 legal agreement. Outline application for a mixed use development for up to 90 residential dwellings,East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,outline planning permission,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,pending decision,,Brookside Business Park,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ESBC-BR8
yes,,2017-09-29,-1.84243,52.950679,,0.52,2017-09-29,90,90,90,Site Allocated in the Adopted Local Plan 2012-2031 (only part of the allocated site is Brownfield so the site area has been amended to reflect this) - Applications totalling 90 units submitted in May 2017 to the LPA.. Erection of 70 new dwellings and demolition of all existing buildings and erection of 20 dwellings,East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,Not Permissioned,,Churnet Farm Rocester,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ESBC-BR9
yes,,2017-09-29,-1.633345,52.811431,,4.1,2018-09-30,203,203,203,"Site historically a SHLAA site, removed as was being retained for employment use (i.e.: Tesco Store). Residential application for 203 units approved 18/06/2018 - not yet commenced. Erection of 203 dwellings, comprising 87no. affordable dwellings,",East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,2018-06-18,full planning permission,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,permissioned,,Former Alumasc Grundy Ltd Hawkins Lane,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ESBC-BR10
yes,,2017-09-29,-1.652351,52.820505,,0.37,2017-09-29,14,14,14,Site historically a SHLAA site - Resolution to Approve – 17/01/2017 subject to S106 legal agreement. Outline application for the erection of up to 14 dwellings,East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,outline planning permission,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,pending decision,,Land to the rear of 2 Harbury Street,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ESBC-BR11
yes,,2017-09-29,-1.646053,52.804764,,2.21,2018-09-30,66,66,66,Site historically a SHLAA site - Site now being demolished,East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,Not Permissioned,,Imex Business Park,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ESBC-BR12
