Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-12-18,1.286255,52.932845,,1.03,2017-12-18,25,25,29,The calculation used for net minimum (and net dwelling range from) is 60% of the site area multiplied by minimum indicative density (Policy HO7) (in this case 40 dwellings per hectare). The calculation used for net dwelling range to is 70% of the site area multiplied by the same minimum indicative density.,North Norfolk District Council,http://opendatacommunities.org/id/district-council/north-norfolk,not owned by a public authority,,,,not permissioned,,Land at Runton Road Cromer,https://www.north-norfolk.gov.uk/media/3776/blr01-map.jpg,BLR01
yes,,2017-12-18,0.850795,52.836309,,0.21,2017-12-18,7,7,7,"Erection of 3, two storey, two bedroom dwellings; 2, two storey, three bedroom dwellings and 2, three storey, 4 bedroom dwellings",North Norfolk District Council,http://opendatacommunities.org/id/district-council/north-norfolk,not owned by a public authority,2013-09-27,full planning permission,https://idoxpa.north-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_NNORF_DCAPR_81584多ttps://idoxpa.north-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_NNORF_DCAPR_50197,permissioned,,Coach Depot Claypit Lane Fakenham,https://www.north-norfolk.gov.uk/media/3777/blr02-map.jpg,BLR02
,,2017-12-18,1.380457,52.824163,,0.82,2017-12-18,20,20,23,The calculation used for net minimum (and net dwelling range from) is 60% of the site area multiplied by minimum indicative density (Policy HO7) (in this case 40 dwellings per hectare). The calculation used for net dwelling range to is 70% of the site area multiplied by the same minimum indicative density.,North Norfolk District Council,http://opendatacommunities.org/id/district-council/north-norfolk,not owned by a public authority,,,https://idoxpa.north-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_NNORF_DCAPR_78356多ttps://idoxpa.north-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_NNORF_DCAPR_78329多ttps://idoxpa.north-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_NNORF_DCAPR_79602,not permissioned,,Maces Yard 34 - 36 Cromer Road North Walsham,https://www.north-norfolk.gov.uk/media/3778/blr03-map.jpg,BLR03
yes,,2017-12-18,1.401853,52.828191,,1.09,2017-12-18,8,8,8,Change of use/conversion of main house to one dwelling and three flats and the conversion of outbuildings/barn to five dwellings,North Norfolk District Council,http://opendatacommunities.org/id/district-council/north-norfolk,not owned by a public authority,2017-08-23,full planning permission,https://idoxpa.north-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_NNORF_DCAPR_90826多ttps://idoxpa.north-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_NNORF_DCAPR_90827多ttps://idoxpa.north-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_NNORF_DCAPR_74273,permissioned,,Melborne House Bacton Road North Walsham,https://www.north-norfolk.gov.uk/media/3779/blr04-map.jpg,BLR04
yes,,2017-12-18,1.392121,52.820805,,0.54,2017-12-18,45,45,45,"By virtue of condition 1 of the planning permission, development must be begun not later than 1 November 2018. The planning permission is subject to pre-commencement conditions.. Demolition of existing buildings and erection of 45 retirement living apartments for the elderly including communal facilities, landscaping, car parking and ancillary development. https://idoxpa.north-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=constraints&keyVal=_NNORF_DCAPR_90574",North Norfolk District Council,http://opendatacommunities.org/id/district-council/north-norfolk,not owned by a public authority,2017-10-25,full planning permission,https://idoxpa.north-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_NNORF_DCAPR_90574,permissioned,,29 New Road North Walsham,https://www.north-norfolk.gov.uk/media/3773/blr05-map.jpg,BLR05
,,2017-12-18,1.204369,52.937765,,0.44,2017-12-15,6,6,6,"The wider site has extant permission (PM/02/0556) for 6 bungalows. There are currently 4 permissions for revised designs replacing the bungalows with one and a half, two and two and a half storey dwellings. References and expiry dates are as follows: 15/1468 one dwelling expires 09/03/19, 14/0143 two dwellings expires 29/05/19, 13/0815 two dwellings expires 22/10/18 and 13/0345 one dwelling expires 31/05/18. Erection of 3 two and a half storey dwellings 2 two storey dwellings and 1 one and a half storey dwelling",North Norfolk District Council,http://opendatacommunities.org/id/district-council/north-norfolk,not owned by a public authority,2016-03-09,full planning permission,https://idoxpa.north-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_NNORF_DCAPR_86444多ttps://idoxpa.north-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_NNORF_DCAPR_82508多ttps://idoxpa.north-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_NNORF_DCAPR_81323多ttps://idoxpa.north-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_NNORF_DCAPR_80703,permissioned,,Land at Abbey Road Sheringham,https://www.north-norfolk.gov.uk/media/3774/blr06-map.jpg,BLR06
,,2017-12-18,1.534578,52.739396,,0.26,2017-12-18,7,7,7,Demolition of the former coach depot/workshop has been undertaken under DP/14/1621.. Site for the erection of 7 dwellings (details of appearance and landscaping reserved).,North Norfolk District Council,http://opendatacommunities.org/id/district-council/north-norfolk,not owned by a public authority,2017-03-15,outline planning permission,https://idoxpa.north-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_NNORF_DCAPR_88420多ttps://idoxpa.north-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_NNORF_DCAPR_84487,permissioned,,Coach Depot The Street Catfield,https://www.north-norfolk.gov.uk/media/3775/blr07-map.jpg,BLR07
