Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-11-30,-1.857352,53.685658,,0.07,2017-11-30,7,7,7,Residential development of seven dwellings,Calderdale Metropolitan District Council,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2015-11-18,full planning permission,,permissioned,,"Victoria Works, Dean Street, West Vale, Elland",,BLR015
yes,,2017-11-30,-1.833543,53.740436,,0.05,2017-11-30,5,5,5,Conversion of disused Engineering Works to form 5 dwellings and extension to South elevation,Calderdale Metropolitan District Council,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2014-03-04,full planning permission,,permissioned,,"Baxter Lane Works, Baxter Lane, Northowram, Halifax",,BLR017
yes,,2017-11-30,-1.885727,53.73585,,0.02,2017-11-30,5,5,5,Conversion of former public house to form 5 dwellings,Calderdale Metropolitan District Council,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2013-06-28,full planning permission,,permissioned,,"Wheatley Wells Inn, 106-112 Wheatley Road, Wheatley, Halifax",,BLR018
yes,,2017-11-30,-1.860335,53.726885,,0.02,2017-11-30,27,27,27,Conversion of former restaurant to 27 bedsits and construction of stairway,Calderdale Metropolitan District Council,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2014-01-28,full planning permission,,permissioned,,"8-12 Cross Hills, Halifax",,BLR019
,,2017-11-30,-1.901284,53.747034,,0.07,2017-11-30,14,14,14,,Calderdale Metropolitan District Council,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,,,,not permissioned,,"Garage site adjacent to Dodge Holme Court, Dodge Holme Close, Mixenden, Halifax",,BLR020
yes,,2017-11-30,-1.850941,53.699819,,0.1,2017-11-30,7,7,7,Demolition of former public house to facilitate residential development of seven townhouses,Calderdale Metropolitan District Council,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2016-04-15,full planning permission,,permissioned,,"Exley Park PH, Park Lane, Siddal, Halifax",,BLR021
,,2017-11-30,-1.897335,53.756406,,2.25,2017-11-30,77,77,77,,Calderdale Metropolitan District Council,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,,,,not permissioned,,"Land at Abbey Park, Illingworth, Halifax",,BLR022
,,2017-11-30,-1.902118,53.746667,,0.48,2017-11-30,15,15,15,,Calderdale Metropolitan District Council,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,,,,not permissioned,,"Hebble Court, Mixenden Road, Halifax",,BLR023
,,2017-11-30,-1.865274,53.737684,,0.26,2017-11-30,49,49,49,Residential development of 49 dwellings,Calderdale Metropolitan District Council,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2017-04-10,outline planning permission,,permissioned,,"Land at Titan Works, Claremount Road, Boothtown, Halifax",,BLR024
yes,,2017-11-30,-1.836096,53.684194,,0.02,2017-11-30,6,6,6,"Conversion to six residential studios, single storey extension to rear with access stairs to first floor",Calderdale Metropolitan District Council,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2014-06-05,full planning permission,,permissioned,,"The Old Coach House, Oak Street, Elland",,BLR025
yes,,2017-11-30,-1.860738,53.690335,,0.08,2017-11-30,5,5,5,Conversion of redundant chapel to five apartments,Calderdale Metropolitan District Council,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2015-02-04,full planning permission,,permissioned,,"Lindwell Methodist Church, Lindwell, Halifax",,BLR026
yes,,2017-11-30,-1.862949,53.711252,,0.23,2017-11-30,7,7,7,Conversion of Nursing home to 7 dwellings and construction of detached dwelling. (amended design to planning approval 14/00963/CON),Calderdale Metropolitan District Council,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2015-06-17,full planning permission,,permissioned,,"Heath Bank Nursing Home, Linden Road, Halifax",,BLR027
yes,,2017-11-30,-2.100821,53.694432,,0.04,2017-11-30,13,13,13,Conversion and alterations to derelict church to create 13 apartments.,Calderdale Metropolitan District Council,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2016-07-20,full planning permission,,permissioned,,"Walsden Methodist Church, Rochdale Road, Todmorden",,BLR028
yes,,2017-11-30,-1.861307,53.722644,,0.04,2017-11-30,10,10,10,14/56013/CLASSJ - prior approval not required - October 2014 for 8 flats. Total capacity for the site therefore 10.. Change of use of offices to two flats,Calderdale Metropolitan District Council,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2015-08-24,full planning permission,,permissioned,,"Upper floors, 20-26 Commerical Street, Halifax",,BLR029
yes,,2017-11-30,-1.861895,53.722601,,0.03,2017-11-30,12,12,12,Prior approval application for a change of use from Offices (B1a) to twelve apartments (C3),Calderdale Metropolitan District Council,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2014-11-19,other,,permissioned,,"District Bank Chambers, George Square, Halifax",,BLR030
yes,,2017-11-30,-1.858735,53.720318,,0.11,2017-11-30,18,18,18,14/56019/CLASSJ Prior approval granted 100315 for COU from office to 15 apartments. Minimum net dwelling capacity based on both applications.. Conversion of lower and ground floors from restaurant to three apartments,Calderdale Metropolitan District Council,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2015-09-17,full planning permission,,permissioned,,"5 Clare Road, Halifax",,BLR031
yes,,2017-11-30,-1.864539,53.721944,,0.02,2017-11-30,11,11,11,Conversion of Club and construction of a three-storey rear extension to create 11 bedroom House in Multiple Occupation,Calderdale Metropolitan District Council,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2015-06-16,full planning permission,,permissioned,,"8 Lord Street, Halifax",,BLR032
yes,,2017-11-30,-1.859881,53.721036,,0.09,2017-11-30,51,51,51,Prior approval application for a change of use from office (B1a) to 51 apartments (C3),Calderdale Metropolitan District Council,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2016-10-27,other,,permissioned,,"1st, 2nd, 3rd and 4th floors, Southgate House, Wards Ends, Halifax",,BLR033
yes,,2017-11-30,-1.861668,53.721522,,0.03,2017-11-30,9,9,9,Prior approval for a change of use from offices (B1a) to nine apartments (C3),Calderdale Metropolitan District Council,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2015-08-26,other,,permissioned,,"3rd & 4th Floors, 39-47 Commerical Street, Halifax",,BLR034
yes,,2017-11-30,-1.859895,53.719459,,0.05,2017-11-30,12,12,12,Change of use from commercial premises to twelve apartments,Calderdale Metropolitan District Council,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2016-04-22,full planning permission,,permissioned,,"Kingfisher House, Portland Place, Halifax",,BLR035
yes,,2017-11-30,-1.862096,53.721288,,0.03,2017-11-30,7,7,7,Prior approval application for a change of use from office (B1a) to seven apartments (C3),Calderdale Metropolitan District Council,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2016-08-26,other,,permissioned,,"Fountain Chambers, 22 Fountain Street, Halifax",,BLR036
yes,,2017-11-30,-1.777269,53.721765,,0.14,2017-11-30,6,6,6,16/00657/FUL approved July 2015 for conversion of the church to B1 use. Demolition of church and garages to facilitate residential development (Outline),Calderdale Metropolitan District Council,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2015-01-21,outline planning permission,,permissioned,,"Ebenezer Methodist Church, 605 Bradford Road, Brighouse",,BLR037
yes,,2017-11-30,-1.780521,53.697735,,0.02,2017-11-30,5,5,5,Residential development of 5 one bedroom apartments,Calderdale Metropolitan District Council,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2015-07-15,full planning permission,,permissioned,,"Land east of 11 Gooder Lane, Brighouse",,BLR038
yes,,2017-11-30,-1.79624,53.682805,,0.2,2017-11-30,10,10,10,Demolition of existing building and construction of 10 No dwellings and associated external works (Amended Plans),Calderdale Metropolitan District Council,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2015-12-15,full planning permission,,permissioned,,"Slade Lane Works, Slade Lane, Brighouse",,BLR039
yes,,2017-11-30,-1.775954,53.723912,,0.67,2017-11-30,24,24,24,,Calderdale Metropolitan District Council,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,,,,not permissioned,,"Firth's Carpets, Bradford Road, Baliff Bridge, Brighouse",,BLR040
yes,,2017-11-30,-1.773137,53.692474,,0.14,2017-11-30,9,9,9,Conversion of existing dwelling into 9 apartments.,Calderdale Metropolitan District Council,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2016-04-26,full planning permission,,permissioned,,"Ash Lea, 19 Woodhouse Lane, Brighouse",,BLR041
yes,,2017-11-30,-2.101937,53.695423,,0.14,2017-11-30,12,12,12,"Conversion of former engine room, boiler room and workshop buildings to form 12 No flats with communal lift, stair and storage area. Upgrading of parking area in existing courtyard. Re-cladding of existing goods lift to 4 storey former spinning mill",Calderdale Metropolitan District Council,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2015-03-27,full planning permission,,permissioned,,"Former Engine Room Hollins Mill, Rochdale Road, Todmorden",,BLR042
yes,,2017-11-30,-1.862209,53.723211,,0.02,2017-11-30,11,11,11,"Three separate approvals for this site - 14/01322/CON, 15/00252/CON and 16/01675/FUL total 11 partments for the site.. Change of use of third floor to form 3 No 1 bedroom flats",Calderdale Metropolitan District Council,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2017-03-13,full planning permission,,permissioned,,"Floors 1-3, 2 Silver Street, Halifax",,BLR043
yes,,2017-11-30,-1.893937,53.737338,,0.17,2017-11-30,10,10,10,"Construction of 10 dwellings and the creation of a new access. Modification of existing access, car parking and landscaping.",Calderdale Metropolitan District Council,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2015-04-01,full planning permission,,permissioned,,"Site of Macmillans, Long Lane, Wheatley, Halifax",,BLR044
,,2017-11-30,-2.140326,53.733702,,0.43,2017-11-30,23,23,23,Residential development of twenty three dwellings (Amended Plan),Calderdale Metropolitan District Council,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2014-07-21,full planning permission,,permissioned,,"Land off Pudsey Road, Todmorden",,BLR045
