Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-11-15,,,,0.18,2017-11-15,20,20,20,15/22060/FUL - Conversion of Mill building to create twenty two-bedroom apartments with associated car parking,Stafford Borough Council,http://opendatacommunities.org/id/district-council/stafford,mixed ownership,2016-04-11,full planning permission,http://www.staffordbc.gov.uk/planning-public-access,permissioned,,"Land at George Street Press and Car Park, Fancy Walk, Stafford",http://www.staffordbc.gov.uk/live/Documents/Planning%20Policy/Brownfield%20Land%20Register/Brownfield-Land-Register-Site-Plans.pdf,"Land at George Street Press and Car Park, Fancy Walk, Stafford"
yes,,2017-11-15,,,,0.35,2017-11-15,5,5,5,14/20374/FUL - Five new dwellings,Stafford Borough Council,http://opendatacommunities.org/id/district-council/stafford,not owned by a public authority,2014-09-26,full planning permission,http://www.staffordbc.gov.uk/planning-public-access,permissioned,,"Land at Rock House Drive, Barlaston",http://www.staffordbc.gov.uk/live/Documents/Planning%20Policy/Brownfield%20Land%20Register/Brownfield-Land-Register-Site-Plans.pdf,"Land at Rock House Drive, Barlaston"
yes,,2017-11-15,,,,0.5,2017-11-15,76,76,76,15/23463/FUL - Residential Care Home (Use Class C2). 76 bedroom units with on-suite facilities.,Stafford Borough Council,http://opendatacommunities.org/id/district-council/stafford,mixed ownership,2016-05-25,full planning permission,http://www.staffordbc.gov.uk/planning-public-access,permissioned,,"Land at Silkmore Lane, Stafford",http://www.staffordbc.gov.uk/live/Documents/Planning%20Policy/Brownfield%20Land%20Register/Brownfield-Land-Register-Site-Plans.pdf,"Land at Silkmore Lane, Stafford"
yes,,2017-11-15,,,,0.34,2017-11-15,7,7,7,16/24687/REM - Erection of 7 dwellings & associated works,Stafford Borough Council,http://opendatacommunities.org/id/district-council/stafford,not owned by a public authority,2016-12-02,reserved matters approval,http://www.staffordbc.gov.uk/planning-public-access,permissioned,,"Land at Walton Garage Car Park, Milford Road",http://www.staffordbc.gov.uk/live/Documents/Planning%20Policy/Brownfield%20Land%20Register/Brownfield-Land-Register-Site-Plans.pdf,"Land at Walton Garage Car Park, Milford Road"
yes,,2017-11-15,,,,2.85,2017-11-15,45,45,45,"15/21721/OUT - The provision of dwellings and associated infrastructure, including parking provision and roads",Stafford Borough Council,http://opendatacommunities.org/id/district-council/stafford,not owned by a public authority,2015-06-11,outline planning permission,http://www.staffordbc.gov.uk/planning-public-access,permissioned,,"Land at Yarnfield Park, Yarnfield",http://www.staffordbc.gov.uk/live/Documents/Planning%20Policy/Brownfield%20Land%20Register/Brownfield-Land-Register-Site-Plans.pdf,"Land at Yarnfield Park, Yarnfield"
yes,,2017-11-15,,,,0.18,2017-11-15,15,15,15,15/23103/FUL - Erection of three storey block of 15 supported living units with associated open space and car parking,Stafford Borough Council,http://opendatacommunities.org/id/district-council/stafford,owned by a public authority,2016-02-03,full planning permission,http://www.staffordbc.gov.uk/planning-public-access,permissioned,,"Land SCC Development Service Parcel 4, Riverway, Stafford",http://www.staffordbc.gov.uk/live/Documents/Planning%20Policy/Brownfield%20Land%20Register/Brownfield-Land-Register-Site-Plans.pdf,"Land SCC Development Service Parcel 4, Riverway, Stafford"
yes,,2017-11-15,,,,0.08,2017-11-15,7,7,7,16/25181/FUL - Conversion of a 12 bedroom hostel with staff accommodation and support into 6 one-bedroom flats and 1 two-bedroom duplex flat; extensions; shared parking,Stafford Borough Council,http://opendatacommunities.org/id/district-council/stafford,not owned by a public authority,2017-01-26,full planning permission,http://www.staffordbc.gov.uk/planning-public-access,permissioned,,"Lichfield House, 24a Lovatt Street, Stafford",http://www.staffordbc.gov.uk/live/Documents/Planning%20Policy/Brownfield%20Land%20Register/Brownfield-Land-Register-Site-Plans.pdf,"Lichfield House, 24a Lovatt Street, Stafford"
yes,,2017-11-15,,,,0.37,2017-11-15,11,11,11,"14/21159/OUT - Outline application for the demolition of a public house, the erection of 11 dwellings and the construction of an access drive",Stafford Borough Council,http://opendatacommunities.org/id/district-council/stafford,not owned by a public authority,2015-10-07,outline planning permission,http://www.staffordbc.gov.uk/planning-public-access,permissioned,,"Rickerscote Arms, Rickerscote Road, Stafford",http://www.staffordbc.gov.uk/live/Documents/Planning%20Policy/Brownfield%20Land%20Register/Brownfield-Land-Register-Site-Plans.pdf,"Rickerscote Arms, Rickerscote Road, Stafford"
yes,,2017-11-15,,,,0.3,2017-11-15,26,26,26,"14/20683/OUT - Demolish buildings; proposed residential development consisting of 25, 2-bed apartments and 1, 3-bed apartment; access (outline)",Stafford Borough Council,http://opendatacommunities.org/id/district-council/stafford,not owned by a public authority,2014-12-15,outline planning permission,http://www.staffordbc.gov.uk/planning-public-access,permissioned,,"Sandon Road Motors, Sandon Road",http://www.staffordbc.gov.uk/live/Documents/Planning%20Policy/Brownfield%20Land%20Register/Brownfield-Land-Register-Site-Plans.pdf,"Sandon Road Motors, Sandon Road"
yes,,2017-11-15,,,,0.09,2017-11-15,9,9,9,16/24928/FUL - Conversion of hotel to nine apartments and two storey extension to rear,Stafford Borough Council,http://opendatacommunities.org/id/district-council/stafford,not owned by a public authority,2017-01-13,full planning permission,http://www.staffordbc.gov.uk/planning-public-access,permissioned,,"The Albridge Hotel, 72-73 Wolverhampton Road, Stafford",http://www.staffordbc.gov.uk/live/Documents/Planning%20Policy/Brownfield%20Land%20Register/Brownfield-Land-Register-Site-Plans.pdf,"The Albridge Hotel, 72-73 Wolverhampton Road, Stafford"
yes,,2017-11-15,,,,0.04,2017-11-15,16,16,16,16/24784/POR - Change Of Use from Office B1(A) to Residential C3 To provide 16 units,Stafford Borough Council,http://opendatacommunities.org/id/district-council/stafford,not owned by a public authority,2016-10-06,full planning permission,http://www.staffordbc.gov.uk/planning-public-access,permissioned,,"The Whitehouse, Chapel Street, Stafford",http://www.staffordbc.gov.uk/live/Documents/Planning%20Policy/Brownfield%20Land%20Register/Brownfield-Land-Register-Site-Plans.pdf,"The Whitehouse, Chapel Street, Stafford"
yes,,2017-11-15,,,,0.36,2017-11-15,11,11,11,13/18706/EXTO - Residential development,Stafford Borough Council,http://opendatacommunities.org/id/district-council/stafford,not owned by a public authority,2015-12-03,outline planning permission,http://www.staffordbc.gov.uk/planning-public-access,permissioned,,"Whitebridge Lane, Stone, Staffordshire",http://www.staffordbc.gov.uk/live/Documents/Planning%20Policy/Brownfield%20Land%20Register/Brownfield-Land-Register-Site-Plans.pdf,"Whitebridge Lane, Stone, Staffordshire"
