Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-18,,,,0.07,2018-12-12,10,10,10,Part demolition of former bingo hall and conversion to form retail unit (Class A1/A2) and 10 dwellinghouse; conversion/extension of outbuilding to form dwellinghouse; provision of associated refuse/ bicycle stores and car parking,Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,2018-05-30,full planning permission,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OTLPCOMOG6Y00,permissioned,140-142 KINGSTON ROAD (BINGO HALL),011,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2018-12-18,,,,0.11,2018-12-12,8,8,8,Construction of 8 three-storey dwellinghouses following demolition of existing buildings,Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,2018-10-17,full planning permission,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=P8I92PMOFOW00,permissioned,GARAGES AT EXMOUTH ROAD,012,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2017-12-18,,,,0.25,2018-12-12,7,7,7,Construction of four 3-storey houses and three 2-storey houses with associated access road and car parking after demolition of existing buildings,Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,2015-09-11,full planning permission,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NR2RVQMOLKU00,permissioned,"FORMER AQUATICS CENTRE, 201 HIGHLAND ROAD AND 197 AND LAND AT REAR",013,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2017-12-18,,,,0.19,2018-12-12,15,15,15,"Promoted through SHLAA call for sites. The site has considerable contaminated land issues. The site has considerable contaminated land issues. Therefore, before any development can take place the council will need to be satisfied that thorough investigation of the site has taken place and an appropriate scheme for remediation of the site is in place to deal with the historic land contamination.. Site adjacent to existing marina, previously promoted for residential development.",Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,,,,Not permissioned,LAND SOUTH OF MARINA KEEP,014,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2017-12-18,,,,0.17,2018-12-12,10,10,10,"Vacant retail unit, being promoted for residential development",Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,,,,Not permissioned,NORTH END KWIKSAVE,015,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2017-12-18,,,,0.04,2018-12-12,15,15,15,Construction of 3-storey building to form a 17 study bedroom halls of residence for student use (Class C1) and 2 shops on ground floor (Class A1) with associated cycle and refuse stores,Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,2015-05-01,full planning permission,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NKXUNKMOIS300,permissioned,108 - 112 ELM GROVE,016,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2017-12-18,,,,0.06,2018-12-12,8,8,8,Construction of a terrace of nine 2 and 2.5-storey dwellinghouse,Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,2017-02-01,full planning permission,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OGN2Y3MOHQM00,permissioned,251 - 253 NEW ROAD (GOSPORT METAL TREATMENT),017,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2017-12-18,,,,0.35,2018-12-12,60,60,60,"Promoted through SHLAA call for sites. The site has considerable contaminated land issues. Therefore, before any development can take place the council will need to be satisfied that thorough investigation of the site has taken place and an appropriate scheme for remediation of the site is in place to deal with the historic land contamination.. Existing car park site, identified as suitable for residential development",Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,,,,Not permissioned,WIGHTLINK CAR PARK,018,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2017-12-18,,,,0.5,2018-12-12,150,150,150,Promoted through SHLAA call for sites. Vacant site with potential for mixed use development including residential,Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,,,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=P5VYDIMO0F800,Not permissioned,PORTSMOUTH MAIL CENTRE,019,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2017-12-18,,,,0.27,2018-12-12,150,150,150,Prior approval for change of use from office (Class B1) to form 153 residential dwellings (Class C3),Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,2017-09-20,Other,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OT2TUNMO02T00,permissioned,BRUNEL HOUSE,020,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2017-12-18,,,,1.18,2018-12-12,50,50,50,Construction of 2-storey building to form 72 bed residential care home and car parking,Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,owned by a public authority,2013-12-05,full planning permission,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=MUIJE3MO5G000,permissioned,EAST LODGE,021,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2017-12-18,,,,2.54,2018-12-12,100,100,100,Part of the site still in use as printing press and distribution area. Former offices potential for residential redevelopment.,Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,,,,Not permissioned,THE NEWS CENTRE,022,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2017-12-18,,,,33.13,2018-12-12,444,444,444,"Promoted through SHLAA call for sites. Identified as potential for residential development, possible mixed use.",Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,mixed ownership,,,,Not permissioned,ST JAMES HOSPITAL,023,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2017-12-18,,,,0.2,2018-12-12,70,70,70,"Construction of up to 10-storey building to form halls of residence comprising 96 study bedrooms (Class C1) and communal facilities, cycle and refuse stores and car parking",Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,2017-11-25,outline planning permission,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OQTMEKMOMII00,permissioned,UNITY HALL AND DEAF CENTRE,024,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2018-12-12,,,,0.31,2018-12-12,6,6,6,Conversion of second floor from Dance Studio (Class D2) to form six dwellings (Class C3) with associated external alterations,Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,2018-09-14,full planning permission,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=P6O0TLMOMGO00,permissioned,75 LONDON ROAD,025,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2018-12-12,,,,0.09,2018-12-12,6,6,6,Change of use to first and second floors from offices (Class B1) to form 6 flats (Class C3),Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,2018-08-24,full planning permission,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=P94UULMOG0000,permissioned,"COSHAM DELIVERY OFFICE, NORTHERN ROAD",026,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2018-12-12,,,,0.16,2018-12-12,20,20,20,,Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,,,,Not permissioned,ROYAL MARINE MUSEUM,027,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2018-12-12,,,,0.03,2018-12-12,40,40,40,"Outline application for construction of a twelve storey building (3,317sqm GEA) to provide 76no. 'co-living' bedspaces�",Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,,,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=P8TM2KMOFUE00,pending decision,"THE INVINCIBLE, WICKHAM STREET",028,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2018-12-12,,,,0.12,2018-12-12,40,40,40,,Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,owned by a public authority,,,,Not permissioned,"POLICE STATION, KINGSTON CRESCENT",029,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2018-12-12,,,,0.28,2018-12-12,50,50,50,,Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,owned by a public authority,,,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZWCDMOXD000&activeTab=summary,Not permissioned,COSHAM POLICE STATION/ HEALTH CENTRE,030,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2018-12-12,,,,0.74,2018-12-12,50,50,50,,Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,owned by a public authority,,,,Not permissioned,PCMI SIGNS,031,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2018-12-12,,,,0.39,2018-12-12,91,91,91,,Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,owned by a public authority,,,,Not permissioned,CITY RECORDS OFFICE,032,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2018-12-12,,,,0.03,2018-12-12,20,20,20,Outline application for the demolition of existing buildings and the construction of student residential accommodation (21 units) in a four storey building (Scale and access to be considered).,Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,mixed ownership,,,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PIUYABMOKFB00,pending decision,MIDDLE STREET,033,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2018-12-12,,,,0.28,2018-12-12,200,200,200,Change of use of building from offices (Class B1(a)) to a Student Hall of Residence (Class C1) comprising 309 study studios,Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,,,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PHXQBUMOK0000,pending decision,WINGFIELD HOUSE,034,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2018-12-12,,,,0.02,2018-12-12,5,5,5,CONSTRUCTION OF A 3 STOREY BUILDING TO FORM 5 DWELLINGS (FOLLOWING DEMOLITION OF EXISTING REAR PART OF BUILDING),Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,2018-03-06,full planning permission,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OHEWTFMOI2V00,permissioned,REAR OF 40 HIGH STREET,035,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,,,,,0.09,2018-12-12,20,20,20,Construction of minimum of 20 residential dwellings with retail use at ground and first floor,Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,,,,Not permissioned,208-220 COMMERCIAL ROAD & 7-13 CRASSWELL STREET,036,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2018-12-12,,,,0.13,2018-12-12,12,12,12,CONVERSION OF EXISTING BUILDING TO 12 FLATS,Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,2017-05-18,full planning permission,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OE1RD8MOGI500,permissioned,"PORTLAND HOTEL, 38 KENT ROAD",037,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2018-12-12,,,,0.27,2018-12-12,15,15,15,"15 DWELLINGS COMPRISING 8 THREE-STOREY HOUSES IN 2 TERRACES, 6 FLATS IN PART 2/3-STOREY BUILDING & 1 MAISONETTE",Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,2018-03-22,outline planning permission,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OIJDPZMOIMK00,permissioned,REAR OF ODEON CINEMA 92/96 LONDON ROAD,038,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2017-12-18,,,,0.06,2018-12-12,6,6,6,"Construction of a 3.5-storey block of seven flats with associated parking, landscaping, cycle and refuse stores following demolition of existing garage blocks",Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,,,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NXCHQGMOGPA00,pending decision,GARAGES ADJACENT TO 1A ST CHADS AVENUE,039,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2018-12-12,,,,0.04,2018-12-12,11,11,11,CONSTRUCTION OF 4 STOREY BUILDING COMPRISING 11 NO. 1 BED APARTMENTS (FOLLOWING DEMOLTION OF EXISTING BUILDING),Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,mixed ownership,2017-12-18,full planning permission,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OMWVN9MOKOM00,permissioned,FORMER AMBULANCE STATION LAND ADJACENT TO THE HARBOUR CAR PARK,040,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2018-12-12,,,,0.22,2018-12-12,153,153,153,APPLICATION FOR PRIOR APPROVAL RELATING TO THE CHANGE OF USE FROM OFFICES (CLASS B1A) TO 153 RESIDENTIAL UNITS,Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,2017-09-20,full planning permission,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OT2TUNMO02T00,permissioned,BRUNEL HOUSE 42 THE HARD,041,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2018-12-12,,,,0.19,2018-12-12,30,30,30,APPLICATION FOR PRIOR APPROVAL RELATING TO THE CHANGE OF USE FROM OFFICE USE (CLASS B1) OF PART OF FLOORS TO FLATS,Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,2017-12-18,full planning permission,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OJVX08MOJ8500,permissioned,ENTERPRISE HOUSE ISAMBARD BRUNEL ROAD,042,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2018-12-12,,,,0.05,2018-12-12,6,6,6,CHANGE OF USE OF PUBLIC HOUSE (CLASS A4) TO 6 DWELLINGS,Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,2017-09-28,full planning permission,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OQD5NJMOMA400,permissioned,PUBLIC HOUSE 127 ST MARYS ROAD,043,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2018-12-12,,,,0.04,2018-12-12,6,6,6,CONS OF BUILDING WITH UNDERCROFT TO FORM 7 SELF CONTAINED FLATS AFTER DEMO OF EXISTING BUIDING,Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,2016-11-03,full planning permission,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=O6RGZ1MOKVF00,permissioned,GARAGE AND WORKSHOPS TRAFALGAR PLACE,044,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2018-12-12,,,,0.04,2018-12-12,7,7,7,CHANGE OF USE FROM STUDENT HALLS OF RESIDENCE TO FORM 7 FLATS,Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,2017-05-26,full planning permission,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ON3ZTJMOKRH00,permissioned,32 WESTERN PARADE,045,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2018-12-12,,,,0.01,2018-12-12,9,9,9,"APP FOR PRIOR APPROVAL RELATING TO THE CHANGE OF USE FROM B1(A) OFFICE USE OF FLOOR 1, 2 & 3 TO 9 C3 FLATS",Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,2017-03-23,full planning permission,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OKFND9MO0DR00,permissioned,"FLOORS 1,2 &3, 101 COMMERCIAL ROAD",046,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2018-12-12,,,,0.03,2018-12-12,5,5,5,CONVERSION OF EXISTING 5 DWELLINGS (CLASS C4) TO FORM 10 DWELLINGS (CLASS C3),Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,2017-09-08,full planning permission,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ORNOTDMOMYO00,permissioned,11 OSBORNE ROAD,047,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2018-12-12,,,,0.33,2018-12-12,70,70,70,CONSTRUCTION OF 2 BLOCKS TO FORM 70 FLATS AFTER DEMOLITION OF EXISTING BUILDINGS,Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,2016-04-13,full planning permission,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NZT70ZMOHUG00,permissioned,235-249 GOLDSMITH AVENUE,048,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2018-12-12,,,,0.07,2018-12-12,6,6,6,"CONVERSION OF PART GROUND FLOOR, 1ST & 2ND FLOORS TO FORM 6 FLATS. RESUBMISSION OF 17/00365/FUL",Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,2017-11-08,full planning permission,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OV8UB4MO0F800,permissioned,158-160 LONDON ROAD,049,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2018-12-12,,,,0.08,2018-12-12,23,23,23,CONST OF 5 STOREY BUILDING TO FORM 23 FLATS,Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,owned by a public authority,2015-07-28,full planning permission,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NNIPLTMOJYO00,permissioned,FORMER SOUTHSEA COMMMUNITY CENTRE KING STREET,050,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2018-12-12,,,,0.05,2018-12-12,9,9,9,CONSTRUCTION OF MANSARD ROOF TO FORM 3 FLATS,Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,owned by a public authority,2016-12-14,full planning permission,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OFJMG2MOH7S00,permissioned,DIANE RUSSEL COURT 81 KINGSTON ROAD,051,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2018-12-12,,,,0.03,2018-12-12,6,6,6,CONVERSION TO FORM 4 FLATS & 2 MAISONETTES WITH EXTERNAL ALTERATIONS,Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,2016-06-24,full planning permission,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=O59RQHMOK6L00,permissioned,229-231 FIRST AND SECOND FLOOR COMMERCIAL ROAD,052,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2018-12-12,,,,0.04,2018-12-12,6,6,6,EXTERNAL ALTERATIONS & CONVERSION OF GROUND FLOOR TO FORM 6 FLATS,Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,2018-03-08,full planning permission,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OT1DKNMOFXA00,permissioned,UNITS 8-10 PORTSMOUTH ROAD,053,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
yes,,2018-12-12,,,,2.66,2018-12-12,230,230,230,REDEVELOPMENT/CONVERSION OF FORMER PRISON TO 271 DWELLINGS AND COMMERCIAL UNIT (A1/A3),Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,,,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PHVPZ9MOJZ200,Not permissioned,FORMER KINGSTON PRISON MILTON ROAD,054,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,,,
