Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-12-17,-1.231234,54.675333,,0.6,2017-12-17,,10,15,Former colleague buildings.,Hartlepool Borough Coucil,http://opendatacommunities.org/id/unitary-authority/hartlepool,owned by a public authority,,,,not permissioned,,"Blakelock Road, Blakelock Rd, Foggy Furze Ward",,BR1 - Blakelock Road
yes,,2017-12-17,-1.206668,54.657138,,4.72,2017-12-17,,100,140,A mix of industrial buildings a hardstanding. Land is included in a minded to grant permission which is still awaiting the s106 to be signed.. http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet,Hartlepool Borough Coucil,http://opendatacommunities.org/id/unitary-authority/hartlepool,not owned by a public authority,,,,not permissioned,,"Brenda Road East, Brenda Rd, Seaton Ward",,BR2 - Brenda Road East
yes,,2017-12-17,-1.203922,54.705631,,3.6,2017-12-17,69,69,69,Former industrial site which was remediated.. 6 2 bed. 27 3 bed. 21 4 bed. 15 bungalows.,Hartlepool Borough Coucil,http://opendatacommunities.org/id/unitary-authority/hartlepool,not owned by a public authority,2016-12-22,reserved matters approval,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=114627,permissioned,,"Britmag Central, Old Cemetery Rd, Headland&Harbour",,BR3 - Britmag Central
yes,,2017-12-17,-1.220611,54.710979,,21,2017-12-17,373,373,373,Former industrial site which was remediated.. 20 2 bed. 224 3 bed. 129 4 bed.,Hartlepool Borough Coucil,http://opendatacommunities.org/id/unitary-authority/hartlepool,not owned by a public authority,2014-12-18,reserved matters approval,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet,permissioned,,"Britmag North, Old Cemetery Rd, De Bruce Ward",,BR4 - Britmag North
yes,,2017-12-17,-1.200364,54.704251,,1.2,2017-12-17,41,41,41,Former industrial site which was remediated.. 5 2 bed. 19 3 bed. 10 4 bed. 7 bungalows.,Hartlepool Borough Coucil,http://opendatacommunities.org/id/unitary-authority/hartlepool,not owned by a public authority,2016-12-22,reserved matters approval,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=114627,permissioned,,"Britmag South, Old Cemetery Rd, Headland&Harbour",,BR5 - Britmag South
yes,,2017-12-17,-1.220912,54.689592,,2.2,2017-12-17,89,89,89,HMR scheme - only included in case current works stalled.. Cert of Lawful Development for proposed works - bringing old housing back into use,Hartlepool Borough Coucil,http://opendatacommunities.org/id/unitary-authority/hartlepool,not owned by a public authority,2016-08-15,other,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=113611,permissioned,,"Carr & Hopps, Hartlane/Jobson St, Victoria ward",,BR6 - Carr & Hopps
yes,,2017-12-17,-1.336851,54.653795,,3.01,2017-12-17,3,3,3,Conversion of old farm buildings. Conversion of existing outbuildings into 3 dwellings,Hartlepool Borough Coucil,http://opendatacommunities.org/id/unitary-authority/hartlepool,not owned by a public authority,2012-10-26,full planning permission,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=95894,permissioned,,"Close Farm Cottage, Wolviston, Rural West Ward",,BR7 - Close Farm Cottage
yes,,2017-12-17,-1.238945,54.666862,,1.39,2017-12-17,,100,110,Previously had permission for 109 houses but application has expired.,Hartlepool Borough Coucil,http://opendatacommunities.org/id/unitary-authority/hartlepool,owned by a public authority,,,,not permissioned,,"FormerBriertonRoadSite, Brierton Lane, Manor House",,BR8 - Former Brierton Road Site
yes,,2017-12-17,-1.184535,54.657036,,0.49,2017-12-17,,15,30,Possibly suitable for mixed use scheme or apartment development.,Hartlepool Borough Coucil,http://opendatacommunities.org/id/unitary-authority/hartlepool,owned by a public authority,,,,not permissioned,,"Former Fairground Site, Seaton Carew, Seaton Ward",,"BR9 - Former Fairground Site, Seaton Carew"
yes,,2017-12-17,-1.234304,54.710806,,0.25,2017-12-17,8,8,8,Former pub site. 8 semi detached bungalows,Hartlepool Borough Coucil,http://opendatacommunities.org/id/unitary-authority/hartlepool,not owned by a public authority,2017-05-15,full planning permission,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=117039,permissioned,,"Former King Oswy Public House, KingOswy Dr,DeBruce",,BR10 - Former King Oswy Public House
yes,,2017-12-17,-1.205011,54.684843,,0.45,2017-12-17,,6,9,Previously had permission which has expired.,Hartlepool Borough Coucil,http://opendatacommunities.org/id/unitary-authority/hartlepool,owned by a public authority,,,,not permissioned,,"Former Mas Agraa Palace, Lynn St, Headland&Harbour",,BR11 - Former Mas Agraa Palace
yes,,2017-12-17,-1.221009,54.668348,,0.47,2017-12-17,,8,12,Former garden centre.,Hartlepool Borough Coucil,http://opendatacommunities.org/id/unitary-authority/hartlepool,owned by a public authority,,,,not permissioned,,"GardenCentre&AmenityBlock,TanfieldRd, Foggy Furze",,BR12 - Garden Centre & Amenity Block
yes,,2017-12-17,-1.225712,54.703112,,3.38,2017-12-17,100,100,100,Vacant land at hospital site. As outline no breakdown of housing,Hartlepool Borough Coucil,http://opendatacommunities.org/id/unitary-authority/hartlepool,not owned by a public authority,2014-08-01,outline planning permission,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet,permissioned,,"Hartlepool Hospital, Holdforth Rd, De Bruce Ward",,BR13 - Hartlepool Hospital
yes,,2017-12-17,-1.22194,54.668282,,0.41,2017-12-17,,6,10,Former coffee shop and council offices,Hartlepool Borough Coucil,http://opendatacommunities.org/id/unitary-authority/hartlepool,owned by a public authority,,,,not permissioned,,"InspirationsCoffeeHouse, Tanfield RD, Foggy Furze",,BR14 - Inspirations Coffee House
