Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-31,-2.272725,53.386315,,0.24,2018-12-31,32,32,32,Erection of a part 2 to part 4 storey apartment block to form a total of 32 apartments,Manchester City Council,http://opendatacommunities.org/id/metropolitan-district-council/manchester,,2016-02-11,full planning permission,http://pa.manchester.gov.uk/online-applications/,permissioned,Greenwood Road/Gladeside Road,110105 / 093793,https://mappinggm.org.uk/gmodin/,,,
,,2017-12-31,-2.163446,53.475402,,4.42,2018-12-31,162,162,162,OUTLINE APPLICATION for the erection of 162 dwellinghouses,Manchester City Council,http://opendatacommunities.org/id/metropolitan-district-council/manchester,,2015-08-10,outline planning permission,http://pa.manchester.gov.uk/online-applications/,permissioned,"Edge La Business Ctr, Fairfield Rd, Hr Openshw",108903/OO/2015/N2 / 095102,https://mappinggm.org.uk/gmodin/,,,
yes,,2017-12-31,-2.216325,53.421387,,0.22,2018-12-31,7,7,7,Prior Approval,Manchester City Council,http://opendatacommunities.org/id/metropolitan-district-council/manchester,,2013-08-19,full planning permission,http://pa.manchester.gov.uk/online-applications/,permissioned,179 - 199A Fog Lane Burnage,102721/P3JPA/2013/S2,https://mappinggm.org.uk/gmodin/,,,
,,2017-12-31,-2.248026,53.482842,,0.06,2018-12-31,71,71,71,"Prior approval for change of use of part ground, 1st, 2nd and 3rd floor offices to Class C3 (residential) comprising 71 apartments.",Manchester City Council,http://opendatacommunities.org/id/metropolitan-district-council/manchester,,2014-12-11,full planning permission,http://pa.manchester.gov.uk/online-applications/,permissioned,1 - 2 North Parade Manchester M3 2NH,107139/P3JPA/2014/C1,https://mappinggm.org.uk/gmodin/,,,
yes,,2017-12-31,-2.225857,53.465377,,0.1,2018-12-31,61,61,61,Erection of an apartment block with a maximum height of 7 storeys (excluding roof top plant) constructed above a semi-raised basement to form 16 x one bedroom and 45 x two bedroom units (61 in total,Manchester City Council,http://opendatacommunities.org/id/metropolitan-district-council/manchester,,2017-10-11,full planning permission,http://pa.manchester.gov.uk/online-applications/,permissioned,1-5 Plymouth Grove Ardwick Manchester M13 9PZ,115969/FO/2017,https://mappinggm.org.uk/gmodin/,,,
yes,,2017-12-31,-2.242642,53.365796,,0.31,2018-12-31,15,15,15,"Erection of 15 x 2 storey dwellinghouses consisting of 6 pairs of semi-detached dwellings and 3 No.detached dwellings (Class C3) together with associated landscaping, boundary treatments and car parking following demolition of existing buildings",Manchester City Council,http://opendatacommunities.org/id/metropolitan-district-council/manchester,,2016-05-31,full planning permission,http://pa.manchester.gov.uk/online-applications/,permissioned,Land At 30 Trenchard Drive Woodhouse Park Wythenshawe Manchester M22 5NA,111674 / 106943/FO/2014/S2,https://mappinggm.org.uk/gmodin/,,,
yes,,2017-12-31,-2.201527,53.429539,,0.2,2018-12-31,13,13,13,"Change of use of vacant former nursing home to 13 apartments (eight, one bedroom, one studio and four, two bedroom) including widening of existing vehicle entrance together with associated car parking,and hard and soft landscaping",Manchester City Council,http://opendatacommunities.org/id/metropolitan-district-council/manchester,,2017-10-30,full planning permission,http://pa.manchester.gov.uk/online-applications/,permissioned,Santiadd House Burnage Lane Burnage Manchester M19 1EN,CDN/17/0512 / 105462,https://mappinggm.org.uk/gmodin/,,,
yes,,2017-12-31,-2.240336,53.482094,,0.04,2018-12-31,14,14,14,Change of use of floors 2-5 from a single flat and offices to 15 flats and alterations to external elevations to provide an additional storey new circulation core and additional windows,Manchester City Council,http://opendatacommunities.org/id/metropolitan-district-council/manchester,,2016-05-12,full planning permission,http://pa.manchester.gov.uk/online-applications/,permissioned,86 - 88 Market Street Manchester M1 1PD,111631/P3OPA/2016 / 107712,https://mappinggm.org.uk/gmodin/,,,
yes,,2017-12-31,-2.246946,53.481173,,0.02,2018-12-31,5,5,5,"Notice of prior approval for conversion of first, second and third floor offices into five apartments (Use Class C3).",Manchester City Council,http://opendatacommunities.org/id/metropolitan-district-council/manchester,,2014-11-27,full planning permission,http://pa.manchester.gov.uk/online-applications/,permissioned,16 - 18 King Street Manchester M2 6AG,107025/P3JPA/2014/C1,https://mappinggm.org.uk/gmodin/,,,
yes,,2017-12-31,-2.244072,53.481853,,0.02,2018-12-31,12,12,12,"3 apps give Notice of Prior Approval for conversion of first, second, third and fourth floor offices into a total of twelve apartments (Use Class C3)",Manchester City Council,http://opendatacommunities.org/id/metropolitan-district-council/manchester,,2015-02-12,full planning permission,http://pa.manchester.gov.uk/online-applications/,permissioned,Old Half Moon Chambers 5 - 7 Chapel Walks Manchester M2 1HN,107731/P3JPA/2014/C1,https://mappinggm.org.uk/gmodin/,,,
yes,,2017-12-31,-2.182933,53.508433,,0.1,2018-12-31,7,7,7,"Creation of 7 no. three storey dwellinghouses (Class C3) within the shell of the existing building, together with associated elevational and roof alterations",Manchester City Council,http://opendatacommunities.org/id/metropolitan-district-council/manchester,,2016-10-14,full planning permission,http://pa.manchester.gov.uk/online-applications/,permissioned,94-102 St Marys Road Newton Heath Manchester M40 0AG,111593 / 105558,https://mappinggm.org.uk/gmodin/,,,
yes,,2017-12-31,-2.17105,53.463203,,0.09,2018-12-31,6,6,6,OUTLINE APPICATION for a mixed use development comprising 6no. retail/commercial premises with 6no. apartments at first floor,Manchester City Council,http://opendatacommunities.org/id/metropolitan-district-council/manchester,,2015-04-01,outline planning permission,http://pa.manchester.gov.uk/online-applications/,permissioned,Land At Wellington Street/Cross Lane Gorton,107099/OO/2014/N2,https://mappinggm.org.uk/gmodin/,,,
yes,,2017-12-31,-2.210018,53.494196,,0.33,2018-12-31,36,36,36,"Erection of a part two, part three, part four and part five storey building to form 36 residential apartments (Use Class C3)",Manchester City Council,http://opendatacommunities.org/id/metropolitan-district-council/manchester,,2015-07-14,full planning permission,http://pa.manchester.gov.uk/online-applications/,permissioned,Land At The Site Of The Former St Lukes School Sawley Road Miles Platting,108482/FO/2015/N1,https://mappinggm.org.uk/gmodin/,,,
yes,,2017-12-31,-2.246034,53.482397,,0.08,2018-12-31,21,21,21,"Notification of prior approval for conversion of part first floor, second and third floors of the building into twenty one residential apartments (Use Class C3)",Manchester City Council,http://opendatacommunities.org/id/metropolitan-district-council/manchester,,2015-10-14,full planning permission,http://pa.manchester.gov.uk/online-applications/,permissioned,8-14 St Anns Square Manchester,108824/P3JPA/2015/C1,https://mappinggm.org.uk/gmodin/,,,
yes,,2017-12-31,-2.255078,53.477687,,0.91,2018-12-31,57,57,57,"Construction of nine mixed use blocks for retail use (A1, A2 and A3) and workspace/office (B1) on the lower floors, with residential above (C3),",Manchester City Council,http://opendatacommunities.org/id/metropolitan-district-council/manchester,,2015-10-21,full planning permission,http://pa.manchester.gov.uk/online-applications/,permissioned,South Village (The Village Phase 1),109466/FO/2015/C1,https://mappinggm.org.uk/gmodin/,,,
