Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-11-01,-3.493786,50.549744,,0.26,2017-11-01,,15,15,Part of this site was started in 2002,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2001-10-26,full planning permission,,permissioned,"Glendaragh, Barn Park Road, Teignmouth TQ14 8PN",BFR001,http://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=01%2f03478%2fCOU,,,
yes,,2017-11-01,-3.626255,50.533836,,0.12,2017-11-01,,6,6,Groundworks commenced keeping this live,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2006-03-22,full planning permission,,permissioned,"Rosemary Avenue, Newton Abbot TQ12 1SB",BFR002,http://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=05%2f04278%2fFUL,,,
yes,,2017-11-01,-3.510666,50.5399,,0.47,2017-11-01,,9,9,started,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2008-07-01,full planning permission,,permissioned,"Platway House, Torquay Road, Shaldon TQ14 0AU",BFR003,http://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=08%2f01449%2fMAJ,,,
yes,,2017-11-01,-3.466788,50.58151,,0.04,2018-03-16,,9,9,Site completed,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2012-07-31,full planning permission,,permissioned,"Shapters Yard, Strand Hill, Dawlish EX7 9PS",BFR004,http://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=12%2f01811%2fFUL,,,
yes,,2017-11-01,-3.620686,50.520592,,1.14,2017-11-01,,13,15,started,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2013-01-21,full planning permission,,permissioned,"Former Wolborough Hospital, Old Totnes Road, Newton Abbot TQ12 6AA",BFR005,http://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=13%2f01497%2fMAJ,,,
yes,,2017-11-01,-3.474219,50.563331,,0.73,2018-08-28,,7,7,Site completed,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2014-10-10,full planning permission,,permissioned,"Holcombe Hall, Holcombe Drive, Dawlish EX7 0JW",BFR006,http://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=13%2f02517%2fFUL,,,
yes,,2017-11-01,-3.476809,50.580036,,0.04,2017-11-01,,5,5,started,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2014-10-10,full planning permission,,permissioned,"14 Barton Villas, Dawlish EX7 9QJ",BFR007,http://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=13%2f03658%2fFUL,,,
yes,,2017-11-01,-3.613841,50.52908,,0.18,2017-11-01,,38,38,started,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2014-10-10,full planning permission,,permissioned,"22 - 26 Wolborough Street, Newton Abbot TQ12 1JJ",BFR008,http://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=17%2f02715%2fMAJ,,,
yes,,2017-11-01,-3.501459,50.547259,,0.08,2017-11-01,,21,21,2 phase scheme part 1 completed in 2009 - this phase started,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2014-10-09,full planning permission,,permissioned,"Clay Lane, Teignmouth TQ14 8FW",BFR009,http://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=14%2f01918%2fMAJ,,,
yes,,2017-11-01,-3.654263,50.562608,,26.45,2017-11-01,,23,23,unimplemented,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2016-06-01,full planning permission,,permissioned,"land at Ilford Park, Stover, Newton Abbot TQ12 6PW",BFR010,http://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=14%2f02580%2fMAJ,,,
yes,,2017-11-01,-3.497028,50.545919,,0.03,2017-11-01,,8,8,started,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2015-01-26,full planning permission,,permissioned,"5 George Street, Teignmouth TQ14 8AH",BFR011,http://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=14%2f03008%2fCOU,,,
