Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-12-21,-1.0725,53.9534,,0.96,2017-12-21,187,0,0,"13/02135/FULM. Erection of 1 no. part 4/part 5 storey building comprising 175no. apartments and 1 no. 3 storey building comprising 12no. apartments with associated access, parking and landscaping",City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2017-08-24,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,,York Barbican Paragon Street,https://www.york.gov.uk/downloads/download/4172/brownfield_register,BR-022
yes,,2017-12-21,-1.1181,53.9347,,0.12,2017-12-21,8,0,0,14/01191/FUL. Residential development to include 6no. apartments and 2no. houses with associated parking and landscaping,City of York Council,http://opendatacommunities.org/id/unitary-authority/york,owned by a public authority,2014-08-08,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,,Garage Court Site at Challoner Road,https://www.york.gov.uk/downloads/download/4172/brownfield_register,BR-013
yes,,2017-12-21,-1.073,53.9491,,0.15,2017-12-21,6,0,0,"14/01857/FUL. Additional floor to accommodate 6no. roof top apartments with three new staircase pods and associated cycle stores, bin stores and parking to 1-12 Kensal Rise",City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2015-01-09,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,,1-12 Kensal Rise,https://www.york.gov.uk/downloads/download/4172/brownfield_register,BR-014
yes,,2017-12-21,-1.0751,53.9591,,4.1,2017-12-21,683,0,0,"15/01709/OUTM. Outline application for Blocks G and H comprising either use class C3 or C2 and flexible commercial uses. Full application for Block D (186 residential units); and Block F (101 residential units), community centre (use class D1) and multi-storey car park",City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2006-07-18,outline planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,,"Hungate Development Site (Blocks D, F, G & H)",https://www.york.gov.uk/downloads/download/4172/brownfield_register,BR-025
yes,,2017-12-21,-1.0948,53.954,,0.03,2017-12-21,6,0,0,15/02295/FUL. Erection of 3 storey block of 6 no. Apartments,City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2016-03-01,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,,Car Parking Area Holgate Road,https://www.york.gov.uk/downloads/download/4172/brownfield_register,BR-003
yes,,2017-12-21,-1.0812,53.9601,,0.06,2017-12-21,8,0,0,"16/01532/FUL. Conversion of upper floors of 4-6 Church Street and 26-30 Swinegate (use Class B1a) to form 8no. apartments, bin/recycling storage at ground floor and alterations to ground floor shop front",City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2016-10-07,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,,26-30 Swinegate,https://www.york.gov.uk/downloads/download/4172/brownfield_register,BR-009
yes,,2017-12-21,-1.0834,53.9577,,0.02,2017-12-21,8,0,0,16/02710/ORC. Proposed change of use from offices to flats (use class C3) under Class J Part 3 Schedule 2 of Article 3 of The Town and Country Planning (General Permitted Development) Order 2015 (resubmission),City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2017-03-06,other,https://www.york.gov.uk/SearchPlanningApplications,permissioned,,Mack & Lawler Builders Ltd 2a Low Ousegate,https://www.york.gov.uk/downloads/download/4172/brownfield_register,BR-001
yes,,2017-12-21,-1.079,53.9747,,2.35,2017-12-21,258,0,0,17/00284/FULM. Conversion and extension of the former Confectionery blocks to 258no. apartments; demolition of buildings and extension to accommodate concierge and community room; erection of convenience store,City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2017-09-14,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,,The Cocoa Works Haxby Road,https://www.york.gov.uk/downloads/download/4172/brownfield_register,BR-024
yes,,,-1.0837,53.9642,,0.07,2019-12-20,17,0,0,17/00580/FULM. Conversion of ground floor public house (use class A4) to retail (use class A1) with new shop front and change of use of first and second floors to student residential accommodation (18no. studio apartments) with first floor rear extension,City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2017-10-06,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,,The Fleeting Arms 54 Gillygate,https://www.york.gov.uk/downloads/download/4172/brownfield_register,BR-010
yes,,,-1.0773,53.9559,,0.24,2019-12-20,73,0,0,16/02022/ORC. Proposed change of use from offices to 73 apartments (use class C3) under Class O Part 3 Schedule 2 of Article 3 of The Town and Country Planning (General Permitted Development) Order 2015,City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2016-12-23,other,https://www.york.gov.uk/SearchPlanningApplications,permissioned,,Ryedale House 58-60 Piccadilly,https://www.york.gov.uk/downloads/download/4172/brownfield_register,BR-017
yes,,,-1.0909,53.9572,,0.55,2019-12-20,127,0,0,"17/00576/FULM. Erection of 4 no. buildings comprising 127no. flats (C3), office (B1a) use and office or restaurant (B1 or A3) uses following the demolition of existing office building (B1a)",City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2017-08-23,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,,Hudson House Toft Green,https://www.york.gov.uk/downloads/download/4172/brownfield_register,BR-021
yes,,,-1.0719,53.9617,,0.16,2019-12-20,32,0,0,15/01571/FULM. Erection of four storey block for student accommodation (84 units) following demolition of existing building,City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2016-11-23,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,,Coal Yard 11 Mansfield Street,https://www.york.gov.uk/downloads/download/4172/brownfield_register,BR-015
yes,,,-1.0672,53.9566,,0.48,2019-12-20,60,0,0,17/00474/ORC. Proposed change of use from offices (use class B1a) to 60no. apartments (use class C3) under Class O Part 3 Schedule 2 of Article 3 of The Town and Country Planning (General Permitted Development) Order 2015 (previously approved app: 16/02631/ORC),City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2017-04-12,other,https://www.york.gov.uk/SearchPlanningApplications,permissioned,,Land Registry James House James Street,https://www.york.gov.uk/downloads/download/4172/brownfield_register,BR-019
yes,,,-1.0985,53.9861,,0.11,2019-12-20,8,0,0,17/00732/FUL. Erection of three storey building comprising 8no. Apartments,City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2017-06-09,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,,Buildmark House George cayley Drive,https://www.york.gov.uk/downloads/download/4172/brownfield_register,BR-011
yes,,,-1.0749,53.9501,,0.05,2019-12-20,10,0,0,15/02888/FUL. Conversion of guesthouse (use Class C1) to 10no. flats (use class C3),City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2017-11-15,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,,Former Saxon House 71-73 Fulford Road,https://www.york.gov.uk/downloads/download/4172/brownfield_register,BR-008
yes,,2017-12-21,-1.0894,53.9569,,0.04,2017-12-21,10,0,0,"17/01468/FULM. External alterations relating to retained ground floor public house and renovation of upper floors to form two flats, and demolition of extensions and construction of two residential blocks to rear forming 9no flats",City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2017-11-13,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,,The Falcon Tap 94 Micklegate,https://www.york.gov.uk/downloads/download/4172/brownfield_register,BR-005
