Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-09-29,-1.629437,52.787579,,0.53,2019-09-30,21,21,21,Site included in the Housing Permissions - Under Construction but no residential completions on site yet - Suitable Brownfield Site taken from the SHLAA (SHLAA 26). Demolition of school buildings and erection of 21 affordable dwellings including details of access,East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,owned by a public authority,2018-08-03,full planning permission,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,permissioned,Short Street Community Infants School,ESBC-BR1,http://www.eaststaffsbc.gov.uk/planning/planning-policy,,,
yes,,2017-09-29,-1.630465,52.809849,,9.08,2017-09-29,272,272,272,Suitable Brownfield Site taken from the SHLAA (SHLAA 71) and also Allocated in the Adopted Local Plan 2012-2031,East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,Not Permissioned,Coors Middle Yard,ESBC-BR2,http://www.eaststaffsbc.gov.uk/planning/planning-policy,,,
yes,,2017-09-29,-1.627397,52.804257,,2.91,2017-09-29,212,212,212,Site Allocated in the Adopted Local Plan 2012-2031,East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,Not Permissioned,Coors High Street,ESBC-BR3,http://www.eaststaffsbc.gov.uk/planning/planning-policy,,,
yes,,2017-09-29,-1.625899,52.80605,,2.64,2019-09-30,133,133,133,"Site Allocated in the Adopted Local Plan 2012-2031 - Application submitted December 2017, awaiting determination (amended drawings being negotiated). Erection of 133 dwellings comprising 72 sheltered apartments, 23 private apartments and 38 houses i",East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,owned by a public authority,,full planning permission,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,pending decision,Bargates,ESBC-BR4,http://www.eaststaffsbc.gov.uk/planning/planning-policy,,,
,,2017-09-29,-1.65443,52.790324,,19.27,2017-09-29,483,483,483,Site Allocated in the Adopted Local Plan 2012-2031 - Resolution to approve 27/08/2013 subject to S106 legal agreement. Outline planning application for up to 483 dwellings (excluding conversion),East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,outline planning permission,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,pending decision,Branston Depot,ESBC-BR5,http://www.eaststaffsbc.gov.uk/planning/planning-policy,,,
yes,,2017-09-29,-1.630615,52.816628,,8.09,2017-09-29,250,250,250,Site Allocated in the Adopted Local Plan 2012-2031,East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,Not Permissioned,Derby Road Burton,ESBC-BR6,http://www.eaststaffsbc.gov.uk/planning/planning-policy,,,
yes,,2017-09-29,-1.865325,52.896205,,1.94,2019-09-30,148,148,148,"Site Allocated in the Adopted Local Plan 2012-2031 - Residential Part of the Site Not Started, Retail Part complete (Outline Planning permission granted 09/08/2013, since expired, New Outline submitted 06.11.2017 - Resolution to Approve ? 24/04/2019 subject to S106 legal agreement. Outline application for the erection of up to 148 dwellings",East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,outline planning permission,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,pending decision,JCB Pinfold Street,ESBC-BR7,http://www.eaststaffsbc.gov.uk/planning/planning-policy,,,
,,2017-09-29,-1.857961,52.898156,,4.4,2017-09-29,90,90,90,Site Allocated in the Adopted Local Plan 2012-2031 - Resolution to Approve ? 22/09/2015 subject to S106 legal agreement. Outline application for a mixed use development for up to 90 residential dwellings,East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,outline planning permission,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,pending decision,Brookside Business Park,ESBC-BR8,http://www.eaststaffsbc.gov.uk/planning/planning-policy,,,
yes,,2017-09-29,-1.84243,52.950679,,0.52,2017-09-29,90,90,90,Site Allocated in the Adopted Local Plan 2012-2031 (only part of the allocated site is Brownfield so the site area has been amended to reflect this) - Applications totalling 90 units submitted in May 2017 to the LPA.. Erection of 70 new dwellings and demolition of all existing buildings and erection of 20 dwellings,East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,Not Permissioned,Churnet Farm Rocester,ESBC-BR9,http://www.eaststaffsbc.gov.uk/planning/planning-policy,,,
yes,,2017-09-29,-1.652351,52.820505,,0.37,2019-09-30,14,14,14,Site historically a SHLAA site - Outline application approved 21/12/2018 one S106 signed. Outline application for the erection of up to 14 dwellings,East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,2018-12-21,outline planning permission,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,permissioned,Land to the rear of 2 Harbury Street,ESBC-BR11,http://www.eaststaffsbc.gov.uk/planning/planning-policy,,,
yes,,2017-09-29,-1.646053,52.804764,,2.21,2019-09-30,144,144,144,Site historically a SHLAA site - Site now being demolished. Resolution to approve 16/07/2019. Outline application for residential development for up to 144 dwellings,East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,outline planning permission,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,pending decision,Imex Business Park,ESBC-BR12,http://www.eaststaffsbc.gov.uk/planning/planning-policy,,,
yes,,2017-09-29,-1.631766,52.808559,,0.26,2018-09-30,8,8,8,"Site now included in the Housing Permissions - Not yet commenced. Site historically a SHLAA site - Site vacant, Extention to time limit application for dwellings never implemented (Full Application approved 19/01/2010 - PA/00560/068/CLF). Demolition of No.'s 137-139 Horninglow Street and the warehouse building to the north end of the site to facilitate the erection of 10 townhouses and 4 flats, formation of vehicular access with associated car parking, hard and soft landscaping and boundar",East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,2018-07-16,full planning permission,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,permissioned,Mead Works 137-139 Horninglow Street,ESBC-BR13,http://www.eaststaffsbc.gov.uk/planning/planning-policy,,,
,,2017-09-29,-1.643232,52.799658,,0.19,2017-09-29,60,60,60,"Site historically a SHLAA site - Site vacant (PA/07932/027 - 2006 Application for the conversion of the Goat Maltings to 60 apartments , never implemented). Conversion of the Goat Maltings building to form 60 apartments",East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,Not Permissioned,Goat Maltings,ESBC-BR14,http://www.eaststaffsbc.gov.uk/planning/planning-policy,,,
