Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
,,2020-01-04,-2.44,50.57,,0.21,2020-01-04,25,25,25,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,Islanders Club for young people,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/PORT/005
yes,,2020-01-04,-2.3,50.93,,0.14,2020-01-04,5,5,5,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,Hammonds Yard,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/SNEW/007
,,2020-01-04,-1.97,50.62,,0.39,2020-01-04,11,11,11,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,"Cauldron Barn, Caravan Site",https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/SWAN/007
yes,,2020-01-04,-1.96,50.62,,0.93,2020-01-04,27,27,27,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,Former grammar school,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/SWAN/008
,,2020-01-04,-1.87,50.88,,2.3,2020-01-04,83,83,83,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,Verwood Industrial Estate,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/VERW/011
yes,,2020-01-04,-2.45,50.61,,0.44,2020-01-04,35,35,35,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,2016-11-15,full planning permission,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,permissioned,,Brewers Quay,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/WEYM/001
,,2020-01-04,-2.46,50.62,,2.16,2020-01-04,67,67,67,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,Swannary Car Park,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/WEYM/002
,,2020-01-04,-2.47,50.65,,0.19,2020-01-04,6,6,6,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,"Dorset Vehicle Rentals, Dorchester Road",https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/WEYM/025
yes,,2020-01-04,-2.45,50.6,,4.8,2020-01-04,195,195,195,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,2016-08-01,full planning permission,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,permissioned,,"Former QinetiQ Site, Bincelaves",https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/WEYM/026
yes,,2020-01-04,-2.48,50.62,,0.4,2020-01-04,15,15,15,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,Land adjoining Southill shopping centre,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/WEYM/027
,,2020-01-04,-1.98,50.79,,0.23,2020-01-04,11,11,11,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,30 New Borough,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/WIMI/008
,,2020-01-04,-1.99,50.8,,0.52,2020-01-04,13,13,13,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,Wimborne First School,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/WIMI/010
,,2020-01-04,-1.97,50.8,,0.36,2020-01-04,13,13,13,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,Land at Old Manor Farmhouse,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/WIMI/011
,,2020-01-04,-1.99,50.8,,0.23,2020-01-04,8,8,12,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,Old Road Car Park and Old Dairy,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/WIMI/012
,,2020-01-04,-1.97,50.8,,1.81,2020-01-04,50,50,50,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,Northern Portion Flight Refuelling Site,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/WIMI/013
yes,,2020-01-04,-2.53,50.95,,0.39,2020-01-04,30,13,30,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,mixed ownership,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,"Aldhelmsted East, Sherborne School For Girls",https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/SHER/011
yes,,2020-01-04,-2.45,50.61,,0.15,2020-01-04,8,8,8,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,Land at the Nothe,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/WEYM/028
,,2020-01-04,-2.46,50.61,,2.9,2020-01-04,90,90,90,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,Westwey Road (South),https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/WEYM/029
yes,,2020-01-04,-2.22,50.75,,0.7,2020-01-04,23,23,23,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,Former Bere Regis School,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/BERE/009
yes,,2020-01-04,-2.17,50.86,,0.04,2020-01-04,9,9,9,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,2019-12-23,other,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,permissioned,,Land adj Shorts Lane & Luton Mews,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/BLFO/009
yes,,2020-01-04,-2.16,50.86,,1.25,2020-01-04,40,40,40,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,Nordon Council offices,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/BLFO/010
yes,,2020-01-04,-2.16,50.85,,3.3,2020-01-04,180,130,180,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,2018-05-29,outline planning permission,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,permissioned,,Blandford Brewery,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/BLSM/003
,,2020-01-04,-2.76,50.73,,0.67,2020-01-04,27,27,27,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,Bradfords Builders Merchants,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/BRID/002
,,2020-01-04,-2.76,50.73,,1,2020-01-04,40,40,40,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,mixed ownership,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,Coach Station Square,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/BRID/003
,,2020-01-04,-2.77,50.73,,0.29,2020-01-04,7,7,7,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,Proton Garage and Works,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/BRID/004
,,2020-01-04,-2.76,50.73,,1.8,2020-01-04,20,20,20,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,mixed ownership,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,Rope Walks Car Park,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/BRID/005
,,2020-01-04,-2.76,50.74,,0.3,2020-01-04,12,12,12,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,mixed ownership,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,St Swithins Road,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/BRID/006
,,2020-01-04,-2.39,50.68,,0.27,2020-01-04,6,6,6,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,Land off Chalky Road,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/BRWK/010
yes,,2020-01-04,-2.48,50.81,,0.64,2020-01-04,14,14,14,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,2019-05-31,full planning permission,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,permissioned,,Land at Francombe Farm,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/CERN/001
,,2020-01-04,-2.5,50.62,,0.38,2020-01-04,12,12,12,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,Chickerell Bus Depot,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/CHIC/015
,,2020-01-04,-1.94,50.8,yes,0.83,2020-01-04,26,26,26,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,26 - 32 Canford Bottom,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/COLE/021
,,2020-01-04,-1.98,50.82,,1.46,2020-01-04,40,40,40,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,East Dorset Council Offices,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/COLE/022
,,2020-01-04,-2.43,50.71,,0.16,2020-01-04,6,6,6,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,"Fordington Farm, Armada Way",https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/DORC/005
yes,,2020-01-04,-2.44,50.72,,1.74,2020-01-04,185,185,185,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,2017-02-16,full planning permission,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,permissioned,,Former HMP Dorchester,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/DORC/006
,,2020-01-04,-2.44,50.72,,0.28,2020-01-04,10,10,10,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,mixed ownership,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,"Garages and car park, Friary Lane",https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/DORC/007
,,2020-01-04,-2.42,50.71,,0.29,2020-01-04,6,6,6,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,Jonson Trading Park,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/DORC/008
,,2020-01-04,-2.42,50.71,,0.21,2020-01-04,5,5,5,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,"Land adj The Barn, Little Britain",https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/DORC/009
,,2020-01-04,-2.42,50.71,,0.55,2020-01-04,8,8,8,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,Land to the east of Wareham Bridge,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/DORC/010
,,2020-01-04,-2.43,50.71,,0.67,2020-01-04,20,20,20,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,"Old Industrial Buildings, Salisbury Walk",https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/DORC/011
,,2020-01-04,-2.45,50.71,,1.34,2020-01-04,30,30,30,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,Wessex Water Site,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/DORC/012
,,2020-01-04,-2.17,50.68,,0.13,2020-01-04,3,3,3,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,Kemps Country House Hotel,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/ESTK/003
yes,,2020-01-04,-2.27,51.04,,0.17,2020-01-04,7,7,7,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,2018-03-28,full planning permission,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,permissioned,,Lloyds Bank,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/GILL/017
yes,,2020-01-04,-2.36,50.88,,0.64,2020-01-04,14,14,14,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,2017-07-17,full planning permission,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,permissioned,,Handley Cross Farm,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/HAZE/009
yes,,2020-01-04,-2.35,50.88,,0.66,2020-01-04,13,13,13,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,Martin Richards AG Eng Ltd,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/HAZE/010
yes,,2020-01-04,-2.77,50.84,,0.49,2020-01-04,8,8,8,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,2018-08-16,full planning permission,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,permissioned,,The Old Mill,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/MOST/005
,,2020-01-04,-1.99,50.81,,1.94,2020-01-04,62,62,62,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,Stone Lane Industrial Estate,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/PAMP/002
yes,,2020-01-04,-2.38,50.96,,0.18,2020-01-04,8,8,8,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,2019-01-17,full planning permission,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,permissioned,,Stalbridge Barns,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/STAL/007
yes,,2020-01-04,-2.3,50.93,,0.76,2020-01-04,40,40,40,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,mixed ownership,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,"Former Creamery and Car Park, Station Road",https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/SNEW/009
yes,,2020-01-04,-2.31,50.93,,0.5,2020-01-04,29,29,29,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,2017-08-04,outline planning permission,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,permissioned,,Clarkes Yard,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/SNEW/010
yes,,2020-01-04,-2.3,50.93,,0.19,2020-01-04,28,28,28,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,2006-11-30,reserved matters approval,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,permissioned,,Former livestock market site & railway gardens,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/SNEW/011
yes,,2020-01-04,-1.97,50.61,,0.05,2020-01-04,4,4,7,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,2016-12-21,full planning permission,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,permissioned,,Former Police Station Premises,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/SWAN/009
,,2020-01-04,-2.11,50.69,yes,0.39,2020-01-04,10,10,20,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,Former Gas Works,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/WARE/007
yes,,2020-01-04,-2.12,50.68,,1.77,2020-01-04,42,42,42,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,Wareham Middle School,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/WARE/008
,,2020-01-04,-2.46,50.61,,0.45,2020-01-04,60,60,60,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,"Bus Depot, King Street",https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/WEYM/030
,,2020-01-04,-2.46,50.61,,0.3,2020-01-04,25,25,25,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,"Harbourside Car Park, Commercial Road",https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/WEYM/031
,,2020-01-04,-2.46,50.62,,2,2020-01-04,80,80,80,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,Jubilee Sidings,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,LA/WEYM/032
