Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
,,2018-03-23,-1.691076,52.429101,,5.21,2018-12-03,,5,10,,,http://opendatacommunities.org/id/metropolitan-district-council/solihull,not owned by a public authority,,,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001R4FOELI000,not permissioned,"Meriden Road Depot, Meriden Road, Hampton in Arden",BLR/010,http://www.solihull.gov.uk/Portals/0/Planning/BLR/BLR-010.pdf,,,
,,2018-03-23,-1.765529,52.389311,,1,2018-12-03,,1,2,,,http://opendatacommunities.org/id/metropolitan-district-council/solihull,not owned by a public authority,,,,not permissioned,"Widney Manor House, Widney Manor House, Bentley Heath",BLR/013,http://www.solihull.gov.uk/Portals/0/Planning/BLR/BLR-013.pdf,,,
yes,2019-12-09,2018-03-23,-1.852375,52.387779,,0.13,2018-12-03,,2,4,Planning permission granted. Now included as PR42,,http://opendatacommunities.org/id/metropolitan-district-council/solihull,not owned by a public authority,2017-12-12,outline planning permission,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=OJXAJ3OE03G00,permissioned,"The Glider Yard, Houndsfield Lane, Shirley",BLR/014,http://www.solihull.gov.uk/Portals/0/Planning/BLR/BLR-014.pdf,,,
,,2018-03-23,-1.703676,52.436307,,0.5,2018-12-03,,1,2,,,http://opendatacommunities.org/id/metropolitan-district-council/solihull,not owned by a public authority,,,https://publicaccess.solihull.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZV0BOETA917,not permissioned,"Land East of 106 - 118 Old Station Road,Old Station Road, Hampton in Arden",BLR/015,http://www.solihull.gov.uk/Portals/0/Planning/BLR/BLR-015.pdf,,,
,,2018-03-23,-1.631804,52.383459,,1.37,2018-12-03,,10,20,,,http://opendatacommunities.org/id/metropolitan-district-council/solihull,not owned by a public authority,,,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000DK8OELI000,not permissioned,"Pheasant Oak Farm, Hob Lane Balsall Common",BLR/016,http://www.solihull.gov.uk/Portals/0/Planning/BLR/BLR-016.pdf,,,
,,2018-03-23,-1.706375,52.444019,,3.6,2018-12-03,,50,125,,,http://opendatacommunities.org/id/metropolitan-district-council/solihull,not owned by a public authority,,,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000HWGOELI000,not permissioned,"National Motorcycle Museum, Coventry Road, Bickenhill",BLR/017,http://www.solihull.gov.uk/Portals/0/Planning/BLR/BLR-017.pdf,,,
,,2018-03-23,-1.636381,52.380651,,0.3,2018-12-03,,2,3,,,http://opendatacommunities.org/id/metropolitan-district-council/solihull,not owned by a public authority,,,,not permissioned,"Windmill House, Windmill Lane, Balsall Common",BLR/018,http://www.solihull.gov.uk/Portals/0/Planning/BLR/BLR-018.pdf,,,
yes,2019-12-09,2018-03-23,-1.632172,52.422262,,0.83,2018-12-03,,2,4,Planning permission granted. Now included as PR68,,http://opendatacommunities.org/id/metropolitan-district-council/solihull,not owned by a public authority,2018-12-14,full planning permission,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000DJSOELI000,permissioned,"Whitehouse Kennels, Back Lane, Meriden",BLR/020,http://www.solihull.gov.uk/Portals/0/Planning/BLR/BLR-020.pdf,,,
,,2018-03-23,-1.851985,52.390107,,0.87,2018-12-03,,5,10,,,http://opendatacommunities.org/id/metropolitan-district-council/solihull,not owned by a public authority,,,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000L9QOELI000,not permissioned,"Land at and to the rear of 146-152 Tilehouse Lane, Tidbury Green",BLR/021,http://www.solihull.gov.uk/Portals/0/Planning/BLR/BLR-021.pdf,,,
,,2018-03-23,-1.736289,52.381707,,3.01,2018-12-03,,1,3,,,http://opendatacommunities.org/id/metropolitan-district-council/solihull,not owned by a public authority,,,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000R3JOELI000,not permissioned,"1806 Warwick Road, Knowle",BLR/024,http://www.solihull.gov.uk/Portals/0/Planning/BLR/BLR-024.pdf,,,
