Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-13,-0.347007,51.441515,,0.03,2017-12-13,9,9,9,,London Borough of Richmond upon Thames,http://opendatacommunities.org/id/london-borough-council/richmond,,2009-12-11,full planning permission,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=08/0225/FUL,permissioned,Pouparts Yard And Land Rear Of 84A Hampton Road Twickenham,RBR/17/0001,https://maps.london.gov.uk/brownfield-site-register,,,
yes,,2017-12-13,-0.237988,51.486913,,17.98,2017-12-13,46,46,46,,London Borough of Richmond upon Thames,http://opendatacommunities.org/id/london-borough-council/richmond,,2017-06-30,outline planning permission,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=08/1760/EXT,permissioned,"St Paul's School, Lonsdale Road, Barnes",RBR/17/0002,https://maps.london.gov.uk/brownfield-site-register,,,
yes,,2017-12-13,-0.33455,51.452894,,0.03,2017-12-13,9,9,9,,London Borough of Richmond upon Thames,http://opendatacommunities.org/id/london-borough-council/richmond,,2014-10-20,full planning permission,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=10/1864/FUL,permissioned,84 Whitton Road Twickenham TW1 1BS,RBR/17/0006,https://maps.london.gov.uk/brownfield-site-register,,,
yes,,2017-12-13,-0.309611,51.413429,,0.2,2017-12-13,11,11,11,,London Borough of Richmond upon Thames,http://opendatacommunities.org/id/london-borough-council/richmond,,2011-03-07,full planning permission,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=11/0468/PS192,permissioned,Becketts Wharf And Osbourne House Becketts Place Hampton Wick,RBR/17/0007,https://maps.london.gov.uk/brownfield-site-register,,,
yes,,2017-12-13,-0.32931,51.450536,,1.18,2017-12-13,115,115,115,,London Borough of Richmond upon Thames,http://opendatacommunities.org/id/london-borough-council/richmond,,2012-03-30,full planning permission,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=11/1443/FUL,permissioned,Twickenham Railway Station London Road Twickenham,RBR/17/0008,https://maps.london.gov.uk/brownfield-site-register,,,
yes,,2017-12-13,-0.330368,51.447961,,0.01,2017-12-13,7,7,7,,London Borough of Richmond upon Thames,http://opendatacommunities.org/id/london-borough-council/richmond,,2012-03-30,full planning permission,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=11/3248/FUL,permissioned,37 Grosvenor Road Twickenham TW1 4AD,RBR/17/0009,https://maps.london.gov.uk/brownfield-site-register,,,
yes,,2017-12-13,-0.341675,51.44769,,0.02,2017-12-13,9,9,9,,London Borough of Richmond upon Thames,http://opendatacommunities.org/id/london-borough-council/richmond,,2015-06-23,full planning permission,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=14/0157/FUL,permissioned,Lockcorp House 75 Norcutt Road Twickenham TW2 6SR,RBR/17/0011,https://maps.london.gov.uk/brownfield-site-register,,,
yes,,2017-12-13,-0.296573,51.427997,,2.53,2017-12-13,42,42,42,,London Borough of Richmond upon Thames,http://opendatacommunities.org/id/london-borough-council/richmond,,2015-01-05,full planning permission,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=14/0451/FUL,permissioned,HMP Latchmere House Church Road Ham Richmond TW10 5HH,RBR/17/0012,https://maps.london.gov.uk/brownfield-site-register,,,
yes,,2017-12-13,-0.253709,51.470539,,0.1,2017-12-13,5,5,5,,London Borough of Richmond upon Thames,http://opendatacommunities.org/id/london-borough-council/richmond,,2014-12-18,full planning permission,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=14/2490/FUL,permissioned,29 Charles Street Barnes London,RBR/17/0014,https://maps.london.gov.uk/brownfield-site-register,,,
yes,,2017-12-13,-0.339641,51.425998,,0.01,2017-12-13,5,5,5,,London Borough of Richmond upon Thames,http://opendatacommunities.org/id/london-borough-council/richmond,,2015-04-20,full planning permission,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=14/3011/FUL,permissioned,2 Broad Street Teddington TW11 8RF,RBR/17/0015,https://maps.london.gov.uk/brownfield-site-register,,,
yes,,2017-12-13,-0.303943,51.463588,,0.12,2017-12-13,8,8,8,,London Borough of Richmond upon Thames,http://opendatacommunities.org/id/london-borough-council/richmond,,2015-04-30,full planning permission,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=14/3780/FUL,permissioned,Richmond Film Services Park Lane Richmond TW9 2RA,RBR/17/0016,https://maps.london.gov.uk/brownfield-site-register,,,
yes,,2017-12-13,-0.253471,51.467703,,0.01,2017-12-13,8,8,8,,London Borough of Richmond upon Thames,http://opendatacommunities.org/id/london-borough-council/richmond,,2015-07-30,full planning permission,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=14/4721/FUL,permissioned,97A White Hart Lane Barnes London SW13 0JL,RBR/17/0017,https://maps.london.gov.uk/brownfield-site-register,,,
yes,,2017-12-13,-0.332669,51.426277,,0.22,2017-12-13,6,6,6,,London Borough of Richmond upon Thames,http://opendatacommunities.org/id/london-borough-council/richmond,,2016-10-07,full planning permission,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=15/3072/FUL,permissioned,Christ Church Station Road Teddington,RBR/17/0018,https://maps.london.gov.uk/brownfield-site-register,,,
yes,,2017-12-13,-0.321264,51.428983,,1.8,2018-12-20,237,237,237,,London Borough of Richmond upon Thames,http://opendatacommunities.org/id/london-borough-council/richmond,,2016-07-18,full planning permission,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=15/3973/VRC,permissioned,Teddington Studios Broom Road Teddington,RBR/17/0019,https://maps.london.gov.uk/brownfield-site-register,,,
yes,,2017-12-13,-0.311039,51.419151,,0.52,2017-12-13,15,15,15,,London Borough of Richmond upon Thames,http://opendatacommunities.org/id/london-borough-council/richmond,,2016-10-21,full planning permission,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=15/5216/FUL,permissioned,The Avenue Centre 1 Normansfield Avenue Hampton Wick Teddington TW11 9RP,RBR/17/0020,https://maps.london.gov.uk/brownfield-site-register,,,
yes,,2017-12-13,-0.294891,51.458862,,0.24,2017-12-13,8,8,8,,London Borough of Richmond upon Thames,http://opendatacommunities.org/id/london-borough-council/richmond,,2016-10-21,full planning permission,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=15/5217/FUL,permissioned,Silver Birches 2 - 6 Marchmont Road Richmond TW10 6HH,RBR/17/0021,https://maps.london.gov.uk/brownfield-site-register,,,
yes,,2017-12-13,-0.303908,51.460656,,0.15,2017-12-13,9,9,9,,London Borough of Richmond upon Thames,http://opendatacommunities.org/id/london-borough-council/richmond,,2016-07-14,full planning permission,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=16/0058/FUL,permissioned,29 George Street Richmond TW9 1HY,RBR/17/0022,https://maps.london.gov.uk/brownfield-site-register,,,
yes,,2017-12-13,-0.365564,51.41505,,0.26,2017-12-13,28,28,28,,London Borough of Richmond upon Thames,http://opendatacommunities.org/id/london-borough-council/richmond,,2017-09-05,full planning permission,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=16/0606/FUL,permissioned,"Police Station, 60-68 Station Road, Hampton",RBR/17/0023,https://maps.london.gov.uk/brownfield-site-register,,,
yes,,2017-12-13,-0.286299,51.474203,,0.05,2017-12-13,6,6,6,,London Borough of Richmond upon Thames,http://opendatacommunities.org/id/london-borough-council/richmond,,2017-02-23,full planning permission,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=16/0905/FUL,permissioned,275 Sandycombe Road Richmond TW9 3LU,RBR/17/0024,https://maps.london.gov.uk/brownfield-site-register,,,
