Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
,,2018-01-09,-1.893679,53.980846,,4.36,2018-02-02,,,,,CravenDistrictCouncil,http://opendatacommunities.org/id/district-council/craven,not owned by a public authority,,,,Not permissioned,GreenLane,BRL02,,,,
yes,,2018-01-09,-1.992397,53.933254,,0.616,2018-02-02,5,5,5,The demolition of existing agricultural buildings and erection of 5 dwellings and a B1 office - resubmission of withdrawn application 11/2016/17253,CravenDistrictCouncil,http://opendatacommunities.org/id/district-council/craven,not owned by a public authority,2017-06-06,full planning permission,https://publicaccess.cravendc.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZYYFKJV947,permissioned,LandatCollegeFarm,BRL03,,,,
yes,,2018-01-09,-2.540095,54.145002,,0.73,2018-02-02,,15,15,,CravenDistrictCouncil,http://opendatacommunities.org/id/district-council/craven,not owned by a public authority,,,,Not permissioned,RichardThornton'sCEPrimarySchool,BRL04,,,,
,,2018-01-09,-2.424813,54.059099,,0.37,2018-02-02,,,,,CravenDistrictCouncil,http://opendatacommunities.org/id/district-council/craven,not owned by a public authority,,,,Not permissioned,KeasdenWaterTreatmentWorks,BRL05,,,,
yes,,2018-01-09,-2.011574,53.918424,,2.16,2018-02-02,92,93,93,"The site will also aim to provide 1,445 sqm of B1 use.. Redevelopment of former mill site to include the conversion and extension of mill building to provide 46 apartments, restoration of existing house attached to the mill building, 1,445 sqm of new B1 commercial floorspace and 46 dwellings on the remainder of the site.. The site will also aim to provide 1,445 sqm of B1 use.",CravenDistrictCouncil,http://opendatacommunities.org/id/district-council/craven,not owned by a public authority,,full planning permission,https://publicaccess.cravendc.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=ZZZZYZFKJV814,pending decision,StationWorksnorthofCononleyLane,BRL06,,,,
,,2018-01-09,-2.11248,53.942153,,0.46,2018-02-02,,,,,CravenDistrictCouncil,http://opendatacommunities.org/id/district-council/craven,not owned by a public authority,,,,Not permissioned,LandatStationYard,BRL07,,,,
,,2018-01-09,-2.100251,53.986536,,0.5,2018-02-02,,,,,CravenDistrictCouncil,http://opendatacommunities.org/id/district-council/craven,not owned by a public authority,,,,Not permissioned,FormerHighwaysDepotoffEshtonRoad,BRL08,,,,
yes,,2018-01-09,-2.109214,53.984376,,0.42,2018-02-02,,14,14,,CravenDistrictCouncil,http://opendatacommunities.org/id/district-council/craven,owned by a public authority,,,,Not permissioned,"NevilleHouse,NevilleCrescent",BRL09,,,,
yes,,2018-01-09,-2.101859,53.986899,,1.12,2018-02-02,,,,,CravenDistrictCouncil,http://opendatacommunities.org/id/district-council/craven,not owned by a public authority,,,,Not permissioned,"FredGreenandSonLtd,CanalWaterhouse,EshtonRoad",BRL10,,,,
,,2018-01-09,-2.095383,53.985153,,8.21,2018-02-02,,,,,CravenDistrictCouncil,http://opendatacommunities.org/id/district-council/craven,not owned by a public authority,,,,Not permissioned,SystagenixFactorySite,BRL11,,,,
