Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-12-22,-0.961103,51.278094,,0.55,2017-12-22,78,78,78,Redevelopment of the site to provide 78 residential flats,Hart District Council,http://opendatacommunities.org/id/district-council/hart,not owned by a public authority,2016-03-23,full planning permission,,permissioned,,"Landata House, Station Road, Hook",https://publicaccess.hart.gov.uk/online-applications/,15/01603/FUL
yes,,2017-12-22,-0.96069,51.277317,,0.6,2017-12-22,53,53,53,Change of use from B1(a) to C3,Hart District Council,http://opendatacommunities.org/id/district-council/hart,not owned by a public authority,2016-05-31,other,,permissioned,,"Bartley House, Station Road, Hook",https://publicaccess.hart.gov.uk/online-applications/,16/00571/PRIOR 16/03378/FUL
yes,,2017-12-22,-0.953759,51.278847,,1.69,2017-12-22,107,107,107,Change of use from B1 to C3,Hart District Council,http://opendatacommunities.org/id/district-council/hart,not owned by a public authority,2016-05-24,other,,permissioned,,"Providence House, 2 Bartley Way, Hook",https://publicaccess.hart.gov.uk/online-applications/,16/00883/PRIOR
yes,,2017-12-22,-0.917354,51.28749,,0.98,2017-12-22,16,16,16,Conversion from B1 (office) to 4 residential dwellings plus the erection of 12 additional dwellings,Hart District Council,http://opendatacommunities.org/id/district-council/hart,not owned by a public authority,2013-12-03,full planning permission,,permissioned,,"Winchfield Lodge, Old Potbridge Road",https://publicaccess.hart.gov.uk/online-applications/,13/00720/MAJOR
yes,,2017-12-22,-0.899212,51.307383,,0.25,2017-12-22,11,11,11,"Conversion and extension of existing hotel buildings to form offices, retail unit, one 2-bedroom flat, one 4-bedroom house and one 3-bedroom house and the erection of one 3-bedroom house, six 2-bedroom houses and one 1-bedroom flat",Hart District Council,http://opendatacommunities.org/id/district-council/hart,not owned by a public authority,2013-09-23,full planning permission,,permissioned,,"Lamb Hotel, High Street, Hartley Wintney",https://publicaccess.hart.gov.uk/online-applications/,13/01215/MAJOR
yes,,2017-12-22,-0.878382,51.246721,,0.3,2017-12-22,14,14,14,"Demolition of office building, car parking and hard standing and erection of new building to create 14 x 2 bed apartments",Hart District Council,http://opendatacommunities.org/id/district-council/hart,not owned by a public authority,2015-09-10,full planning permission,,permissioned,,"Rose Court, Rye Common Lane, Crondall",https://publicaccess.hart.gov.uk/online-applications/,15/01083/FUL
yes,,2017-12-22,-0.840724,51.2828,,0.09,2017-12-22,12,12,12,Reserved Matters (Appearance and Landscaping): Demolition of existing storage buildings and erection of a single block containing 10 x 1 & 2 x 2-bed residential flats. Outline application: 14/00106/MAJOR,Hart District Council,http://opendatacommunities.org/id/district-council/hart,not owned by a public authority,2015-07-01,REM,,permissioned,,"Land rear of 102-108 Fleet Road, Fleet",https://publicaccess.hart.gov.uk/online-applications/,15/00276/REM
yes,,2017-12-22,-0.840016,51.282478,,0.08,2017-12-22,10,10,10,Demolition of existing office block at 18 Church Road and erection of 10 apartments,Hart District Council,http://opendatacommunities.org/id/district-council/hart,not owned by a public authority,2015-06-19,full planning permission,,permissioned,,"18 Church Road, Fleet",https://publicaccess.hart.gov.uk/online-applications/,15/00275/FUL
yes,,2017-12-22,-0.839039,51.282558,,0.04,2017-12-22,6,6,6,Change of use from B1 to C3,Hart District Council,http://opendatacommunities.org/id/district-council/hart,not owned by a public authority,2016-03-15,other,,permissioned,,"Consort House, 46-48 Albert Street, Fleet",https://publicaccess.hart.gov.uk/online-applications/,16/00032/PRIOR
yes,,2017-12-22,-0.839038,51.282567,,0.04,2017-12-22,7,7,7,Change of use from B1 to C3,Hart District Council,http://opendatacommunities.org/id/district-council/hart,not owned by a public authority,2016-05-26,other,,permissioned,,"Consort House, 46-48 Albert Street, Fleet",https://publicaccess.hart.gov.uk/online-applications/,16/00796/PRIOR
yes,,2017-12-22,-0.8383,51.283972,,0.14,2017-12-22,6,6,6,Change of use of B1a offices to 6 flats,Hart District Council,http://opendatacommunities.org/id/district-council/hart,not owned by a public authority,2017-05-30,other,,permissioned,,"115-123 Fleet Road, Fleet",https://publicaccess.hart.gov.uk/online-applications/,17/00828/PRIOR
yes,,2017-12-22,-0.8383,51.283972,,0.14,2017-12-22,12,12,12,"Change of use of ground floor (part), 1st floor (part) and 2nd floor (part) from Use Class B1a offices to 12 flats (8 x 1 bedroom and 4 x 2 bedroom)",Hart District Council,http://opendatacommunities.org/id/district-council/hart,not owned by a public authority,2017-02-02,other,,permissioned,,"115-123 Fleet Road, Fleet",https://publicaccess.hart.gov.uk/online-applications/,16/03413/PRIOR
yes,,2017-12-22,-0.837967,51.284112,,0.1,2017-12-22,12,12,12,Change of use of 1st and 2nd floors from Use Class B1a offices to 12 flats (10 x 1 bedroom and 2 x 2 bedroom),Hart District Council,http://opendatacommunities.org/id/district-council/hart,not owned by a public authority,2017-02-02,other,,permissioned,,"111-113 Fleet Road, Fleet",https://publicaccess.hart.gov.uk/online-applications/,16/03411/PRIOR
yes,,2017-12-22,-0.836563,51.285213,,0.17,2017-12-22,10,10,10,"Conversion of existing office to form eight two-bedroom flats, and erection of new detached three storey building to the rear to form two one-bedroom flats",Hart District Council,http://opendatacommunities.org/id/district-council/hart,not owned by a public authority,2014-11-20,full planning permission,,permissioned,,93 Fleet Road,https://publicaccess.hart.gov.uk/online-applications/,14/02101/MAJOR
yes,,2017-12-22,-0.831667,51.298456,,0.48,2017-12-22,33,33,33,Conversion of the building into 33 residential units,Hart District Council,http://opendatacommunities.org/id/district-council/hart,not owned by a public authority,2015-10-14,full planning permission,,permissioned,,"Pioneer House, Unit 2 Fleetwood Park, Barley Way, Fleet",https://publicaccess.hart.gov.uk/online-applications/,15/01540/FUL
yes,,2017-12-22,-0.829882,51.256308,,0.75,2017-12-22,16,16,16,Redevelopment of the site to provide 16 Dwellings,Hart District Council,http://opendatacommunities.org/id/district-council/hart,not owned by a public authority,2015-07-31,full planning permission,,permissioned,,"Former Auxiliary Stores Unit, Former Queen Elizabeth Barracks, Naishes Lane, Fleet",https://publicaccess.hart.gov.uk/online-applications/,15/00828/FUL
yes,,2017-12-22,-0.82585,51.298164,,0.61,2017-12-22,14,14,14,To create 14 new flats on the second floor of Oak House,Hart District Council,http://opendatacommunities.org/id/district-council/hart,not owned by a public authority,2016-11-14,full planning permission,,permissioned,,"Oak House, Harvest Crescent, Fleet",https://publicaccess.hart.gov.uk/online-applications/,16/01441/FUL
yes,,2017-12-22,-0.82585,51.298164,,0.61,2017-12-22,31,31,31,Change of use from offices (Class B1a) to form 31 apartments,Hart District Council,http://opendatacommunities.org/id/district-council/hart,not owned by a public authority,2016-07-26,other,,permissioned,,"Oak House, Harvest Crescent, Fleet",https://publicaccess.hart.gov.uk/online-applications/,16/01445/PRIOR
yes,,2017-12-22,-0.791975,51.30451,,3.4,2017-12-22,102,102,102,Demolition of the existing part-built steel framed structures. Redevelopment of the site for the construction of 150 dwellings,Hart District Council,http://opendatacommunities.org/id/district-council/hart,not owned by a public authority,2014-11-21,full planning permission,,permissioned,,"Guillemont Park, Minley Road, Blackwater",https://publicaccess.hart.gov.uk/online-applications/,13/02633/MAJOR
