Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
,,2017-12-31,-3.205686,51.062229,,57.24,2017-12-31,28,28,28,Residential development of 54 units,Taunton Deane Borough Council,http://opendatacommunities.org/id/district-council/taunton-deane,not owned by a public authority,2013-08-01,full planning permission,,permissioned,,"Sandhill Park, Bishops Lydeard",https://www.tauntondeane.gov.uk/media/2057/sandhill-park-mansion-sandhill-park-bishops-lydeard-06080010.pdf,06/08/0010
,,2017-12-31,-3.001253,51.064456,,13.29,2017-12-31,8,8,8,Conversion of barn and stable courtyard into 8 no dwellings,Taunton Deane Borough Council,http://opendatacommunities.org/id/district-council/taunton-deane,not owned by a public authority,2016-04-22,full planning permission,,permissioned,,"Sandhill Park Mansion, Sandhill Park, Bishops Lydeard",https://www.tauntondeane.gov.uk/media/2056/sandhill-park-mansion-sandhill-park-06150019.pdf,06/15/0019
,,2017-12-31,-3.138134,51.027494,,6.77,2017-12-31,227,227,227,"Mixed use development inc. up to 407 dwellings, idustrial units on 2.78ha",Taunton Deane Borough Council,http://opendatacommunities.org/id/district-council/taunton-deane,not owned by a public authority,2013-04-11,outline planning permission,,permissioned,,"Langford Mead, Norton Fitzwarren, TA2",https://www.tauntondeane.gov.uk/media/2047/langford-mead-norton-fitzwarren-25120032.pdf,25/12/0032oa
,,2017-12-31,-3.139018,51.028645,,1.93,2017-12-31,86,86,86,Residential development phase H6 Phase 2,Taunton Deane Borough Council,http://opendatacommunities.org/id/district-council/taunton-deane,not owned by a public authority,2013-08-06,reserved matters approval,,permissioned,,"Langford Mead, Norton Fitzwarren, TA2",https://www.tauntondeane.gov.uk/media/2046/langford-mead-norton-fitzwarren-23130014.pdf,25/13/0014
,,2017-12-31,-3.149987,51.023592,,0.14,2017-12-31,6,6,6,Erection of 6 dwellings,Taunton Deane Borough Council,http://opendatacommunities.org/id/district-council/taunton-deane,not owned by a public authority,2013-12-13,outline planning permission,,permissioned,,"Little Acre, Station Road, Norton Fitzwarren, TA2 6RG",https://www.tauntondeane.gov.uk/media/2048/little-acre-station-road-norton-fitzwarren.pdf,25/12/0017oa
,,2017-12-31,-3.109253,51.019507,,0.16,2017-12-31,14,14,14,Conversion of guesthouse to 14 two bedroom flats,Taunton Deane Borough Council,http://opendatacommunities.org/id/district-council/taunton-deane,not owned by a public authority,2005-12-21,full planning permission,,permissioned,,"57-59 Staplegrove Road, Taunton, TA1 1DG",https://www.tauntondeane.gov.uk/media/2176/57-59-staplegrove-road-taunton.pdf,38/05/0430
,,2017-12-31,-3.095512,51.015419,,0.05,2017-12-31,10,10,10,Erection of block of 8 flats and block of 2 flats,Taunton Deane Borough Council,http://opendatacommunities.org/id/district-council/taunton-deane,not owned by a public authority,2016-10-14,full planning permission,,permissioned,,"Rear 12-13 East Reach, Taunton, TA1 3EW",https://www.tauntondeane.gov.uk/media/2118/rear-12-13-east-reach-taunton.pdf,38/12/0164
,,2017-12-31,-3.099226,51.022345,,2.4,2017-12-31,204,204,204,Redevelopment to provide 204 dwellings,Taunton Deane Borough Council,http://opendatacommunities.org/id/district-council/taunton-deane,not owned by a public authority,2012-01-20,reserved matters approval,,permissioned,,"Areas A, B, C and D, Firepool Lock, Taunton, TA1",https://www.tauntondeane.gov.uk/media/2119/areas-a-b-c-and-d-firepool-lock-taunton.pdf,38/11/0596
,,2017-12-31,-3.098772,51.022457,,0.24,2017-12-31,44,44,44,Redevelopment for up to 44 dwellings,Taunton Deane Borough Council,http://opendatacommunities.org/id/district-council/taunton-deane,not owned by a public authority,2015-04-30,outline planning permission,,permissioned,,"Area I, Firepool Lock, Taunton, TA1",https://www.tauntondeane.gov.uk/media/2120/area-i-firepool-lock-taunton.pdf,38/13/0477oa
,,2017-12-31,-3.098887,51.022501,,0.63,2017-12-31,55,55,55,Erection of 55 apartments (inc. 45 retirement),Taunton Deane Borough Council,http://opendatacommunities.org/id/district-council/taunton-deane,not owned by a public authority,2016-03-02,reserved matters approval,,permissioned,,"Area H, Firepool Lock, Taunton, TA1",https://www.tauntondeane.gov.uk/media/2121/area-h-firepool-lock-taunton.pdf,38/15/0506
