Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
,,2016-06-17,-2.17635,53.652819,,1.53,2016-07-08,49,49,49,Permission subject to s106 agreement being signed off. A small part of the site is owned by the public sector.,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,owned by a public authority,,,http://www.rossendale.gov.uk/site/scripts/planx_details.php?appID=2992,Not Permissioned,,"Market Street, Whitworth, OL12 8PJ",,ROSBS001
,,2016-06-17,-2.251179,53.694168,,0.4,2016-07-08,28,28,28,Planning permission 2015/0037 approved,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,,,http://www.rossendale.gov.uk/site/scripts/planx_details.php?appID=3967,permissioned,,"Thornfield Avenue, Waterfoot",,ROSBS002
,,2016-06-17,-2.305961,53.67122,,0.21,2016-07-08,10,10,10,Planning permission 2015/0238 approved,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,,,http://www.rossendale.gov.uk/site/scripts/planx_details.php?appID=4166,permissioned,,"85 Market Street, Edenfield, BL0 0JQ",,ROSBS003
,,2016-06-17,-2.274792,53.70101,,0.72,2016-07-08,29,29,29,Underconstruction,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,,,http://www.rossendale.gov.uk/site/scripts/planx_details.php?appID=3804,permissioned,,"Bacup Road, Rawtenstall, BB4 7PA",,ROSBS004
,,2016-06-17,-2.210749,53.693094,,0.19,2016-07-08,11,11,11,Low market area,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,,,http://www.rossendale.gov.uk/site/scripts/planx_details.php?appID=1811,Not Permissioned,,Stacksteads,,ROSBS005
,,2016-06-17,-2.195352,53.706652,,0.11,2016-07-08,7,7,7,Site is advertised for sale,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,,,http://www.rossendale.gov.uk/site/scripts/planx_details.php?appID=4190,permissioned,,Bacup,,ROSBS006
,,2016-06-17,-2.196131,53.704355,,0.5,2016-07-08,15,15,15,Low market area,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,,,http://www.rossendale.gov.uk/site/scripts/planx_details.php?appID=99,Not Permissioned,,Bacup,,ROSBS007
,,2016-06-17,-2.342265,53.695105,,0.25,2016-07-08,15,15,15,,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,,,http://www.rossendale.gov.uk/site/scripts/planx_details.php?appID=2806,permissioned,,"Holcombe Road, Helmshore",,ROSBS008
,,2016-06-17,-2.231968,53.692298,,0.14,2016-07-08,9,9,9,,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,,,http://www.rossendale.gov.uk/site/scripts/planx_details.php?appID=3985,permissioned,,"Newchurch Road, Stacksteads",,ROSBS009
,,2016-06-17,-2.199426,53.703122,,0.05,2016-07-08,5,5,5,,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,,,http://www.rossendale.gov.uk/site/scripts/planx_details.php?appID=4003,permissioned,,"Irwell Terrace, Bacup, OL13 9AW",,ROSBS010
