Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-08-10,0.857208,52.568943,yes,2.93,2017-11-20,106,106,106,"Erection of 106 dwellings and a community centre, together with associated access roads and public open space.. http://planning.breckland.gov.uk/OcellaWeb/viewDocument?file=dv_pl_files%5C3PL_2016_0084_F%5C3PL_2016_0084_F-CL.pdf&module=pl",Breckland District Council,http://opendatacommunities.org/id/district-council/breckland,not owned by a public authority,2017-01-19,full planning permission,http://planning.breckland.gov.uk/OcellaWeb/planningDetails?reference=3PL/2016/0084/F&from=planningSearch,permissioned,,"Land off Lancaster Avenue, Carbrooke",http://planning.breckland.gov.uk/OcellaWeb/viewDocument?file=dv_pl_files%5C3PL_2016_0084_F%5C3PL_2016_0084_F-LP.pdf&module=pl,BLR_11
yes,,2017-08-10,0.58423,52.683664,yes,0.53,2017-11-20,21,21,21,Erection of 33 dwellings including 31 affordable and two open market dwellings. The existing 12 semi-detached properties would be demolished.. http://planning.breckland.gov.uk/OcellaWeb/viewDocument?file=dv_pl_files%5C3PL_2015_0623_F%5C3PL_2015_0623_F-CL.pdf&module=pl,Breckland District Council,http://opendatacommunities.org/id/district-council/breckland,not owned by a public authority,2016-05-24,full planning permission,http://planning.breckland.gov.uk/OcellaWeb/planningDetails?reference=3PL/2015/0623/F&from=planningSearch,permissioned,,"Dennys Walk, Narborough",https://www.breckland.gov.uk/media/6184/BLR-12/pdf/BLR_12.pdf,BLR_12
yes,,2017-08-10,0.619799,52.454089,yes,0.55,2017-11-20,21,21,21,"Only part of the site has been included as the majority of the site falls outside of the district boundary.. Erection of 64 affordable dwellings. The development would include 2, 3 and 4 bedroom houses and bungalows and 1 and 2 bedroom flats. Of the 64 dwellings proposed 8 houses and 13 flats would be wholly within Breckland and severeal others would straddle the District/County boundary.. http://planning.breckland.gov.uk/OcellaWeb/viewDocument?file=dv_pl_files%5C3PL_2014_1361_F%5C3PL_2014_1361_F-SD_3.pdf&module=pl",Breckland District Council,http://opendatacommunities.org/id/district-council/breckland,not owned by a public authority,2016-06-06,full planning permission,http://planning.breckland.gov.uk/OcellaWeb/planningDetails?reference=3PL/2014/1361/F&from=planningSearch,permissioned,,"Land off Fengate Drove, Brandon",https://www.breckland.gov.uk/media/6188/BLR-13/pdf/BLR_13.pdf,BLR_13
yes,,2017-08-10,0.867898,52.551157,yes,0.38,2017-11-20,5,5,5,Erection fo 5 dwellings and associated garages. Demolition and removal of the five existing residential static mobile homes.. http://planning.breckland.gov.uk/OcellaWeb/viewDocument?file=dv_pl_files%5C3PL_2016_0297_O%5COWQC15065_OnlineCommentsCC_46439.pdf&module=pl,Breckland District Council,http://opendatacommunities.org/id/district-council/breckland,not owned by a public authority,2016-07-29,outline planning permission,http://planning.breckland.gov.uk/OcellaWeb/planningDetails?reference=3PL/2016/0297/O&from=planningSearch,permissioned,,"Low Meadow Park, Thompson Road, Griston",http://planning.breckland.gov.uk/OcellaWeb/viewDocument?file=dv_pl_files%5C3PL_2016_0297_O%5CSITE+LOCATION+A4.pdf&module=pl,BLR_14
yes,,2017-08-10,0.826668,52.737327,yes,0.31,2017-11-20,10,10,10,Construction of 10 dwellings on brownfield land at Back Lane. Mix of single and two storey detached and semi-detached dwellings.. http://planning.breckland.gov.uk/OcellaWeb/viewDocument?file=dv_pl_files%5C3PL_2016_0534_O%5C3PL_2016_0534_O-SD_3.pdf&module=pl | http://planning.breckland.gov.uk/OcellaWeb/viewDocument?file=dv_pl_files%5C3PL_2016_0534_O%5C3PL_2016_0534_O-SD_4.pdf&module=pl,Breckland District Council,http://opendatacommunities.org/id/district-council/breckland,not owned by a public authority,2016-08-24,outline planning permission,http://planning.breckland.gov.uk/OcellaWeb/planningDetails?reference=3PL/2014/0328/O&from=planningSearch|http://planning.breckland.gov.uk/OcellaWeb/planningDetails?reference=3PL/2016/0534/O&from=planningSearch,permissioned,,"SPK engineering, The Old Sawmills, Mileham",https://www.breckland.gov.uk/media/6189/BLR-15/pdf/BLR_15.pdf,BLR_15
yes,,2017-08-10,0.732985,52.407589,yes,0.42,2017-11-20,29,29,29,"Erection of 29 dwelling on land off the corner of Kimms Belt/London Road, Thetford. The proposed dwellings would comprise a mix of two and one bedroom flats, within a single building arranges over three floors.. http://planning.breckland.gov.uk/OcellaWeb/viewDocument?file=dv_pl_files%5C3PL_2016_0379_F%5C3PL_2016_0379_F-CL.pdf&module=pl",Breckland District Council,http://opendatacommunities.org/id/district-council/breckland,not owned by a public authority,2016-11-23,full planning permission,http://planning.breckland.gov.uk/OcellaWeb/planningDetails?reference=3PL/2016/0379/F&from=planningSearch,permissioned,,"Land off Kimms Belt London Road, Thetford",http://planning.breckland.gov.uk/OcellaWeb/viewDocument?file=dv_pl_files%5C3PL_2016_0379_F%5C3PL_2016_0379_F-AM.pdf&module=pl,BLR_16
yes,,2017-08-10,0.69447,52.632991,yes,5.1,2017-11-20,136,136,136,Re-plan phases 2 and 3 of an approved housing development. Erection of 136 units on land formely used for industrial purposes including the former Redland tile factory.. http://planning.breckland.gov.uk/OcellaWeb/viewDocument?file=dv_pl_files%5C3PL_2014_1154_F%5C3PL_2014_1154_F-CL.pdf&module=pl | http://planning.breckland.gov.uk/OcellaWeb/viewDocument?file=dv_pl_files%5C3PL_2014_1154_F%5C3PL_2014_1154_F-CL_1.pdf&module=pl,Breckland District Council,http://opendatacommunities.org/id/district-council/breckland,not owned by a public authority,2015-07-08,full planning permission,http://planning.breckland.gov.uk/OcellaWeb/planningDetails?reference=3PL/2014/1154/F&from=planningSearch,permissioned,,"Land East of Brandon Road, Swaffham",http://planning.breckland.gov.uk/OcellaWeb/viewDocument?file=dv_pl_files%5C3PL_2014_1154_F%5C3PL_2014_1154_F-LP.pdf&module=pl,BLR_17
yes,,2017-08-10,0.662219,52.520181,yes,0.3,2017-11-20,1,1,1,http://planning.breckland.gov.uk/OcellaWeb/viewDocument?file=dv_pl_files%5C3PL_2017_0288_F%5COWQC26697_OnlineCommentsCC_62812.pdf&module=pl,Breckland District Council,http://opendatacommunities.org/id/district-council/breckland,not owned by a public authority,2017-05-09,full planning permission,http://planning.breckland.gov.uk/OcellaWeb/planningDetails?reference=3PL/2017/0288/F&from=planningSearch,permissioned,,"Iceni Brewery, Foulden Road, Ickburgh",http://planning.breckland.gov.uk/OcellaWeb/viewDocument?file=dv_pl_files%5C3PL_2017_0288_F%5C1616+03C+Proposed+Site+Plan.pdf&module=pl,BLR_18
yes,,2017-08-10,0.950765,52.676955,yes,4.8,2017-11-20,127,127,127,"Construction of 127 dwellings and associated works including, estate roads, public open space, lay areas, landscaping and amenity green space with sustainable drainage systems.. http://planning.breckland.gov.uk/OcellaWeb/viewDocument?file=dv_pl_files%5C3PL_2016_1454_H%5C3PL_2016_1454_H-CL.pdf&module=pl",Breckland District Council,http://opendatacommunities.org/id/district-council/breckland,not owned by a public authority,2017-08-29,other,http://planning.breckland.gov.uk/OcellaWeb/planningDetails?reference=3PL/2016/1454/H&from=planningSearch,permissioned,,"The Old Maltings, Norwich Road, Dereham",http://planning.breckland.gov.uk/OcellaWeb/viewDocument?file=dv_pl_files%5C3PL_2016_1454_H%5CPlanning+Application+Boundary.pdf&module=pl,BLR_19
yes,,2017-08-10,0.949567,52.677192,,2.01,2018-02-20,53,53,75,Please refer to the Technical Details Constent Key Development considerations set out in the decision notice: http://planning.breckland.gov.uk/OcellaWeb/planningDetails?reference=BLR/2017/0003/PIP&from=planningSearch,Breckland District Council,http://opendatacommunities.org/id/district-council/breckland,not owned by a public authority,,,,not permissioned,,"The Old Maltings, Norwich Road, Dereham",https://www.breckland.gov.uk/media/6190/BLR-20/pdf/BLR_20.pdf,BLR_20
yes,,2017-08-10,1.016868,52.513647,yes,2.5,2018-02-20,86,86,86,"Please refer to the Technical Details Constent Key Development considerations set out in the decision notice: http://planning.breckland.gov.uk/OcellaWeb/planningDetails?reference=BLR/2017/0004/PIP&from=planningSearch. Demolition of factory/buildings, erection of 86 dwellings, public open space and associated infrastructure.. http://planning.breckland.gov.uk/OcellaWeb/viewDocument?file=dv_pl_files%5C3PL_2011_0489_O%5C3PL_2011_0489_O-SD_1.pdf&module=pl",Breckland District Council,http://opendatacommunities.org/id/district-council/breckland,not owned by a public authority,2014-10-31,outline planning permission,http://planning.breckland.gov.uk/OcellaWeb/planningDetails?reference=3PL/2011/0489/O&from=planningSearch,permissioned,,"Hamilton Acorn Ltd. Halford Road, Attleborough",http://planning.breckland.gov.uk/OcellaWeb/viewDocument?file=dv_pl_files%5C3PL_2011_0489_O%5C3PL_2011_0489_O-LP.pdf&module=pl,BLR_21
yes,,2017-08-10,0.864404,52.553454,yes,1.8,2017-11-20,37,37,37,Redevelopment of site for 37 residential dwellings. http://planning.breckland.gov.uk/OcellaWeb/viewDocument?file=dv_pl_files%5C3PL_2012_1045_O%5C15551AppendixA.pdf&module=pl | http://planning.breckland.gov.uk/OcellaWeb/viewDocument?file=dv_pl_files%5C3PL_2012_1045_O%5C15551AppendixB.pdf&module=pl | http://planning.breckland.gov.uk/OcellaWeb/viewDocument?file=dv_pl_files%5C3PL_2012_1045_O%5C15551Drawings.pdf&module=pl | http://planning.breckland.gov.uk/OcellaWeb/viewDocument?file=dv_pl_files%5C3PL_2012_1045_O%5C15551Photographs.pdf&module=pl | http://planning.breckland.gov.uk/OcellaWeb/viewDocument?file=dv_pl_files%5C3PL_2012_1045_O%5C15551Report.pdf&module=pl,Breckland District Council,http://opendatacommunities.org/id/district-council/breckland,not owned by a public authority,2014-07-11,outline planning permission,http://planning.breckland.gov.uk/OcellaWeb/planningDetails?reference=3PL/2012/1045/O&from=planningSearch,permissioned,,"Former Quantrills Industrial Estate, Church Street, Griston",http://planning.breckland.gov.uk/OcellaWeb/viewDocument?file=dv_pl_files%5C3PL_2012_1045_O%5CChurch+Road+Griston+Location+Plan.pdf&module=pl,BLR_22
yes,,2017-08-10,0.95184,52.744024,yes,0.77,2017-11-20,19,19,19,Residential development for 19 dwellings. http://planning.breckland.gov.uk/OcellaWeb/viewDocument?file=dv_pl_files%5C3PL_2013_1045_O%5C3PL_2013_1045_O-CL.pdf&module=pl,Breckland District Council,http://opendatacommunities.org/id/district-council/breckland,not owned by a public authority,2014-07-03,outline planning permission,http://planning.breckland.gov.uk/OcellaWeb/planningDetails?reference=3PL/2013/1045/O&from=planningSearch,permissioned,,"Station Yard, North Elmham",http://planning.breckland.gov.uk/OcellaWeb/viewDocument?file=dv_pl_files%5C3PL_2013_1045_O%5C3PL_2013_1045_O-LP.pdf&module=pl,BLR_23
yes,,2017-08-10,1.004427,52.661442,yes,0.98,2017-11-20,11,11,11,Residential development of 11 dwellings including change of use from storage/distribution and light industrial. http://planning.breckland.gov.uk/OcellaWeb/viewDocument?file=dv_pl_files%5C3PL_2014_0495_F%5C3PL_2014_0495_F-CL.pdf&module=pl | | http://planning.breckland.gov.uk/OcellaWeb/viewDocument?file=dv_pl_files%5C3PL_2014_0495_F%5COWQC1273_OnlineCommentsCC_29711.pdf&module=pl,Breckland District Council,http://opendatacommunities.org/id/district-council/breckland,not owned by a public authority,2014-12-12,full planning permission,http://planning.breckland.gov.uk/OcellaWeb/planningDetails?reference=3PL/2014/0495/F&from=planningSearch,permissioned,,"Horningham Welding & Fabrication Services, Kensington Forge, Mattishall",http://planning.breckland.gov.uk/OcellaWeb/viewDocument?file=dv_pl_files%5C3PL_2014_0495_F%5C3PL_2014_0495_F-PLANS.pdf&module=pl,BLR_24
yes,,2017-08-10,0.89518,52.630493,yes,1.23,2017-11-20,90,90,90,"The outline permission is kept live by the reserved matters application, which is yet to be determined (3PL/2017/0757/D: http://planning.breckland.gov.uk/OcellaWeb/planningDetails?reference=3PL/2017/0757/D&from=planningSearch). Residential accommodation for up to 90 dwellings. http://planning.breckland.gov.uk/OcellaWeb/viewDocument?file=dv_pl_files%5C3PL_2013_0095_O%5C3PL_2013_0095_O-CL.pdf&module=pl",Breckland District Council,http://opendatacommunities.org/id/district-council/breckland,not owned by a public authority,2014-06-18,outline planning permission,http://planning.breckland.gov.uk/OcellaWeb/planningDetails?reference=3PL/2013/0095/O&from=planningSearch,permissioned,,"The Old Waggon & Horses, Chapel Street, Shipdham",https://www.breckland.gov.uk/media/6191/BLR-25/pdf/BLR_25.pdf,BLR_25
