Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2016-07-18,-0.589081,51.932646,,0.57,2017-12-18,5,5,5,Outline Planning Permission for the erection of 5 detached houses. Erection of 5 detached dwellings,,http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,not owned by a public authority,2016-01-06,outline planning permission,,permissioned,,"Brook Side, Watling Street, Hockliffe",https://centralbedfordshire.box.com/s/x2sz3mkybwvdw90ji5431n3vfoba2kuv,CB/16/02366/BRWN
yes,,2016-07-18,-0.676031,51.916365,,0.31,2017-12-18,25,25,25,Outline Planning Permission for 25 dwellings up to 3 storeys in height to include basement car parking. Erection of 25 x 3 storey dwellings,,http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,not owned by a public authority,2015-04-02,outline planning permission,,permissioned,,"Station Approach, Station Road, Linslade",https://centralbedfordshire.box.com/s/ech75n9blba5k3dsuej9z6dsuu5ode7j,CB/16/02393/BRWN
yes,,2016-07-18,-0.281551,52.099408,,0.17,2017-12-18,7,9,9,Full Planning Permission for conversion of office building and separate B8 storage unit to 9 flats. Conversion of office to 9 flats,,http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,not owned by a public authority,2015-12-09,full planning permission,,permissioned,,"Woodlands Nurseries, Biggleswade Road, Upper Caldecotte",https://centralbedfordshire.box.com/s/xc1xgs98zoj7v9ntkoc9626bcbpmwgws,CB/16/02714/BRWN
yes,,2016-07-18,-0.524563,51.908063,,0.75,2017-12-18,18,20,25,"Existing Gospel Hall. Promoted for redevelopment, will be subsumed within HRN development. 2015 pre-app for demolition/erection of 20-25 dwellings. Redevelopment to provide approx. 20-25 dwellings",,http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,not owned by a public authority,,,,Not Permissioned,,"Dell Mount, Bedford Road, Houghton Regis",https://centralbedfordshire.box.com/s/xxa8354gzmoun3pxde5v4j3r0wmoathk,CB/16/02727/BRWN
yes,,2016-07-18,-0.307983,52.008922,,2.85,2017-12-18,53,53,77,Greyhound Racing Stadium - commercial & leisure. Adjacent to Henlow Airfield and Lower Stondon. Erection of up to 77 dwellings,,http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,not owned by a public authority,,,,Not Permissioned,,"Henlow Greyhound Stadium, Bedford Road, Lower Stondon",https://centralbedfordshire.box.com/s/q7d3ldacyghgb7dlzy8c52jcpvx07w97,CB/16/02732/BRWN
yes,,2016-07-18,-0.334809,52.022998,,1.1,2017-12-18,34,30,40,Existing care home in operation adjacent to the village boundary. Narrow site access may be an issue. Erection of between 30-40 dwellings,,http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,not owned by a public authority,,,,Not Permissioned,,"Meppershall Nursing Home, Shefford Road, Meppershall",https://centralbedfordshire.box.com/s/r3v8jiqcjmr20e5yay5az027d4xnr6sz,CB/16/02756/BRWN
yes,,2016-07-18,-0.535667,51.89431,,1.19,2017-12-18,61,60,70,Part of larger redeveloped site in Dunstable. Erection of 61 dwellings (38 houses & 23 flats),,http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,not owned by a public authority,2017-09-29,full planning permission,,Not Permissioned,,"Former Trico Site, High Street North, Dunstable",https://centralbedfordshire.box.com/s/nj9toe9b9ilc1xbe9zdz1b04sphdrp0s,CB/16/02767/BRWN
yes,,2016-07-18,-0.514494,51.888524,,5.04,2017-12-18,170,170,170,Site benefits from planning permission for 170 dwellings. Erection of 170 dwellings,,http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,not owned by a public authority,2016-03-16,reserved matters approval,,permissioned,,"Dukeminster Estate, Church Street, Dunstable",https://centralbedfordshire.box.com/s/hb0ntrke3j2tg5an6fvwkuav6ydwxc9g,CB/16/02769/BRWN
yes,,2016-07-18,-0.505483,51.885937,,3.19,2017-12-18,100,100,100,Outline Planning Permission for 100 dwellings. Erection of 100 dwellings,,http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,not owned by a public authority,2016-08-31,outline planning permission,,permissioned,,"Former Interbrew, Eastern Avenue Industrial Estate, Eastern Avenue, Dunstable",https://centralbedfordshire.box.com/s/pgjihz0u96htke5optnsr273aqh8k7x8,CB/16/02794/BRWN
yes,,2016-07-18,-0.224024,52.021866,,1.39,2017-12-18,43,43,62,Extant planning permission for 43 dwellings. Erection of 62 dwellings,,http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,owned by a public authority,,full planning permission,,pending decision,,"Roker Park, The Green, Stotfold",https://centralbedfordshire.box.com/s/vwve6jdjte4xq97epi2czs6jc46hm956,CB/16/03020/BRWN
yes,,2016-07-18,-0.305035,52.00673,,0.38,2017-05-05,13,13,13,Site allocation HA29 (North CBC Site Allocation DPD). No planning application to date. Allocated site for 13 dwellings,,http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,not owned by a public authority,,,,Not Permissioned,,"Peckworth Industrial Estate, Bedford Road, Lower Stondon",https://centralbedfordshire.box.com/s/56lym1tbgbkootvfygc3ndr316zbwgc0,CB/16/03103/BRWN
yes,,2017-12-18,-0.30209,52.014088,,220,2017-12-18,700,700,1000,Site constraints exist which require significant mitigation. Large scale redevelopment of former miltary base/airfield,,http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,owned by a public authority,,,,Not Permissioned,,"RAF Henlow, Henlow",https://centralbedfordshire.box.com/s/ff6xgoz8sgp0y0ph9l5mpig2957ezpa3,CB/17/05977/BRWN
yes,,2017-12-18,-0.357088,51.995716,,2.3,2017-12-18,23,23,42,Site contains agricultural buildings which require demolition. Erection of 2/3 bed houses & 9 x 1/2 bed bungalows,,http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,not owned by a public authority,,,,Not Permissioned,,"Land North of Dawes Garage, 25 High Road, Shillington",https://centralbedfordshire.box.com/s/n7gyh9bwen40at0067qwtvs1idoruow9,CB/17/05982/BRWN
