Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-04-06,-1.086378,52.601328,,0.26,2017-12-01,32,32,32,Residential development has been deemed appropriate,Oadby and Wigston Borough Council,http://opendatacommunities.org/id/district-council/oadby-and-wigston,owned by a public authority,,,,not permissioned,"Former Oadby Swimming Pool Site, Leicester Road, Oadby",OWBCBFL/001,https://www.oadby-wigston.gov.uk/files/documents/brownfield_register_site_plans_2016_2017/2016.2017%20BFLR%20Site%20Plans.pdf,,,
yes,,2017-04-06,-1.117732,52.5855,,0.09,2017-12-01,15,15,15,Residential development has been deemed appropriate,Oadby and Wigston Borough Council,http://opendatacommunities.org/id/district-council/oadby-and-wigston,not owned by a public authority,,,,not permissioned,"53-59 Queens Drive, Wigston",OWBCBFL/002,https://www.oadby-wigston.gov.uk/files/documents/brownfield_register_site_plans_2016_2017/2016.2017%20BFLR%20Site%20Plans.pdf,,,
yes,,2017-04-06,-1.128604,52.58212,,0.13,2017-12-01,8,8,8,Residential development has been deemed appropriate,Oadby and Wigston Borough Council,http://opendatacommunities.org/id/district-council/oadby-and-wigston,owned by a public authority,,,,not permissioned,"Land At Bennett Way, South Wigston",OWBCBFL/003,https://www.oadby-wigston.gov.uk/files/documents/brownfield_register_site_plans_2016_2017/2016.2017%20BFLR%20Site%20Plans.pdf,,,
yes,,2017-04-06,-1.132767,52.579031,,0.02,2017-12-01,5,5,5,Application granted for 5 additional dwellings,Oadby and Wigston Borough Council,http://opendatacommunities.org/id/district-council/oadby-and-wigston,not owned by a public authority,2016-06-22,full planning permission,,permissioned,"14-18 Dunton Street, South Wigston",OWBCBFL/004,https://www.oadby-wigston.gov.uk/files/documents/brownfield_register_site_plans_2016_2017/2016.2017%20BFLR%20Site%20Plans.pdf,,,
yes,,2017-04-06,-1.109126,52.583395,,0.09,2017-12-01,27,27,27,Application granted for 27 additional dwellings,Oadby and Wigston Borough Council,http://opendatacommunities.org/id/district-council/oadby-and-wigston,not owned by a public authority,2016-09-30,full planning permission,,permissioned,"8-10 Long Street, Wigston",OWBCBFL/006,https://www.oadby-wigston.gov.uk/files/documents/brownfield_register_site_plans_2016_2017/2016.2017%20BFLR%20Site%20Plans.pdf,,,
yes,,2017-04-06,-1.110317,52.59528,,0.06,2017-12-01,6,6,6,Application granted for 6 additional dwellings,Oadby and Wigston Borough Council,http://opendatacommunities.org/id/district-council/oadby-and-wigston,not owned by a public authority,2016-10-06,full planning permission,,permissioned,"271 Leicester Road, Wigston",OWBCBFL/007,https://www.oadby-wigston.gov.uk/files/documents/brownfield_register_site_plans_2016_2017/2016.2017%20BFLR%20Site%20Plans.pdf,,,
yes,,2017-04-06,-1.107853,52.583583,,0.24,2017-12-01,18,18,18,Residential development has been deemed appropriate,Oadby and Wigston Borough Council,http://opendatacommunities.org/id/district-council/oadby-and-wigston,not owned by a public authority,,,,not permissioned,"39 Long Street, Wigston",OWBCBFL/008,https://www.oadby-wigston.gov.uk/files/documents/brownfield_register_site_plans_2016_2017/2016.2017%20BFLR%20Site%20Plans.pdf,,,
yes,,2017-04-06,-1.130078,52.581465,,1.11,2017-12-01,43,43,43,Residential development has been deemed appropriate,Oadby and Wigston Borough Council,http://opendatacommunities.org/id/district-council/oadby-and-wigston,not owned by a public authority,,,,not permissioned,"Arriva Bus Depot, Station Street, South Wigston",OWBCBFL/009,https://www.oadby-wigston.gov.uk/files/documents/brownfield_register_site_plans_2016_2017/2016.2017%20BFLR%20Site%20Plans.pdf,,,
yes,,2017-04-06,-1.083467,52.60002,,0,2017-12-01,18,18,18,Application granted for 18 additional dwellings,Oadby and Wigston Borough Council,http://opendatacommunities.org/id/district-council/oadby-and-wigston,not owned by a public authority,2015-07-21,other,,permissioned,"Lyn House, 37-41 The Parade, Oadby",OWBCBFL/011,https://www.oadby-wigston.gov.uk/files/documents/brownfield_register_site_plans_2016_2017/2016.2017%20BFLR%20Site%20Plans.pdf,,,
yes,,2017-04-06,-1.104103,52.585803,,0.03,2017-12-01,8,8,8,Application granted for 8 additional dwellings,Oadby and Wigston Borough Council,http://opendatacommunities.org/id/district-council/oadby-and-wigston,not owned by a public authority,2015-06-22,full planning permission,,permissioned,"34 Bell Street, Wigston",OWBCBFL/012,https://www.oadby-wigston.gov.uk/files/documents/brownfield_register_site_plans_2016_2017/2016.2017%20BFLR%20Site%20Plans.pdf,,,
