Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
,,2017-12-31,-2.918437,54.886287,yes,1.99,2018-12-06,50,50,50,,Carlisle City Council,http://opendatacommunities.org/id/district-council/carlisle,not owned by a public authority,,,,not permissioned,,"Former Goods Yard, London Road Carlisle",http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,CA51
,,2017-12-31,-2.934552,54.882067,yes,3.11,2018-12-06,90,90,90,Authority to issue permission on site for 7 years. Contamination issues. Not deliverable in 5 years,Carlisle City Council,http://opendatacommunities.org/id/district-council/carlisle,not owned by a public authority,,,http://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_CARLI_DCAPR_53082,not permissioned,,"South Western Terrace, Carlisle",http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,CA25
,,2017-12-31,-2.944281,54.888848,,2.84,2018-12-06,80,80,80,"Outline permission for residential development on site since 2004, regularly renewed.",Carlisle City Council,http://opendatacommunities.org/id/district-council/carlisle,not owned by a public authority,,outline planning permission,http://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_CARLI_DCAPR_56003,permissioned,,Nelson Street Carlisle,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,CA49
,,2017-12-31,-2.947993,54.890886,,1.12,2018-12-06,30,30,30,,Carlisle City Council,http://opendatacommunities.org/id/district-council/carlisle,not owned by a public authority,,,https://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_CARLI_DCAPR_74124,not permissioned,,Laings Site Dalston Rd,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,U21
yes,,2017-12-31,-2.966951,54.897396,,1.4,2018-12-06,40,40,40,outline permission for 63 dwellings. Reserved matters currently being considered.,Carlisle City Council,http://opendatacommunities.org/id/district-council/carlisle,not owned by a public authority,2016-08-11,outline planning permission,http://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activhttp://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_CARLI_DCAPR_71165,permissioned,,Caxton Rd Carlisle,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,CA75
,,2017-12-31,-2.954388,54.937828,,10.59,2018-12-06,300,300,300,,Carlisle City Council,http://opendatacommunities.org/id/district-council/carlisle,not owned by a public authority,,,http://publicaccess.carlisle.gov.uk/online-applications/simpleSearchResults.do;jsessionid=DEDBAF9DA529115979CC5176DAB07EF4?action=firstPage,not permissioned,,Harker Carlisle,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,R11
,,2017-12-31,-2.89453,54.882323,,3.46,2018-12-06,103,103,103,Land to be used for temporary relocation of school until 2021,Carlisle City Council,http://opendatacommunities.org/id/district-council/carlisle,not owned by a public authority,2016-07-14,other,http://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_CARLI_DCAPR_67551,permissioned,,Site of Pennine Way Primary School,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,U3
yes,,2017-12-31,-2.901627,54.891608,,0.28,2018-12-06,7,7,7,,Carlisle City Council,http://opendatacommunities.org/id/district-council/carlisle,not owned by a public authority,2017-10-17,full planning permission,http://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activeTab=dates&keyVal=_CARLI_DCAPR_70638,permissioned,,The Grange Wood St Carlisle,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,17/0429
,,2017-12-31,-2.914201,54.872004,,3.09,2018-12-06,132,132,132,,Carlisle City Council,http://opendatacommunities.org/id/district-council/carlisle,not owned by a public authority,2017-01-31,outline planning permission,http://publicaccess.carlisle.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,,St Ninians Road Carlisle,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,15/1003
,,2017-12-31,-2.936055,54.892453,,0.08,2018-12-06,10,10,10,"Former hotel falling into disrepair. Small site area, but potentially developable over several floors",Carlisle City Council,http://opendatacommunities.org/id/district-council/carlisle,not owned by a public authority,,,,not permissioned,,Central Plaza Hotel Carlisle,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,
,,2017-12-31,-2.934159,54.892054,,1.83,2018-12-06,36,36,36,,Carlisle City Council,http://opendatacommunities.org/id/district-council/carlisle,owned by a public authority,,,,not permissioned,,The Citadel Carlisle,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,
,,2017-12-31,-2.940023,54.892781,,5.46,2018-12-06,100,100,100,,Carlisle City Council,http://opendatacommunities.org/id/district-council/carlisle,owned by a public authority,,,,not permissioned,,Caldew Riverside Carlisle,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,
,,2017-12-31,-2.966123,55.011875,,3.56,2018-12-06,106,106,106,,Carlisle City Council,http://opendatacommunities.org/id/district-council/carlisle,owned by a public authority,,,,not permissioned,,Site of former Lochinvar School Longtown,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,R 4
