Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-11-01,-6.815807,52.446092,,0.03,2017-11-01,,8,8,started,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2015-01-26,full planning permission,,permissioned,,"5 George Street, Teignmouth TQ14 8AH",,BFR011
yes,,2017-11-01,-6.831063,52.371116,,0.04,2017-11-01,,7,7,started,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2015-05-07,full planning permission,,permissioned,,"17 Bank Street, Newton Abbot TQ12 2JL",,BFR012
yes,,2017-11-01,-6.758312,52.469768,,0.14,2017-12-06,,9,9,completed,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2016-01-26,full planning permission,,permissioned,,"Littlehayes, 9 East Cliff Road, Dawlish EX7 0BP",,BFR013
yes,,2017-11-01,-6.741951,52.336645,,0.51,2018-02-06,,14,14,completed,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2015-08-28,full planning permission,,permissioned,,"RMS Motors, Pottery Road, Bovey Tracey TQ13 9DS",,BFR014
yes,,2017-11-01,-6.776912,52.464392,,2.8,2017-11-01,,34,34,started 2 applications,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2016-03-24,full planning permission,,permissioned,,"Shell Cove House, 19 Old Teignmouth Road, Dawlish EX7 0NJ",,BFR015
yes,,2017-11-01,-6.732849,52.468506,,11.11,2017-11-01,,26,34,only approx 1.04 ha brownfield,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2016-09-13,outline planning permission,,permissioned,,"Langdon Hospital, Dawlish EX7 0NS",,BFR016
yes,,2017-11-01,-6.840898,52.371522,,2.73,2017-11-01,,27,27,started,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2016-07-18,full planning permission,,permissioned,,"Bishop Dunstan School, 16 South Road, Newton Abbot TQ12 1HH",,BFR017
yes,,2017-11-01,-6.853571,52.363092,,0.25,2018-12-18,,11,11,completed,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2015-12-15,full planning permission,,permissioned,,"Conitor House, Denbury Road, Ogwell, Newton Abbot TQ12 6AD",,BFR018
yes,,2017-11-01,-6.735149,52.482766,,0.47,2017-11-01,,21,21,superseded,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2017-01-08,full planning permission,,permissioned,,"Peppermint Club, Warren Road, Dawlish Warren, Dawlish EX7 0PQ",,BFR019
yes,,2017-11-01,-6.75933,52.46324,,0.15,2017-11-01,,9,9,started,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2016-07-13,full planning permission,,permissioned,,"2 Old Town Street, Dawlish EX7 9AL",,BFR020
yes,,2017-11-01,-6.809679,52.386297,,0.98,2018-11-21,,36,36,completed,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2016-10-28,full planning permission,,permissioned,,"Kingsteignton Community Resource Centre, Greenhill Road, Kingsteignton TQ12 3BD",,BFR021
yes,,2017-11-01,-6.755222,52.467625,,1.14,2018-09-19,,27,27,completed,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2017-07-28,full planning permission,,permissioned,,"Land At Former Treston House, Dawlish EX7 0BL",,BFR022
yes,,2017-11-01,-6.738056,52.329351,,0.32,2019-08-29,,5,5,completed,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2016-12-08,full planning permission,,permissioned,,"Blenheim, Brimley Road, Bovey Tracey TQ13 9DH",,BFR023
yes,,2017-11-01,-6.833835,52.375762,,0.06,2019-04-23,,9,9,completed,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2017-01-19,full planning permission,,permissioned,,"Prospect Chapel, 5 Torquay Road, Newton Abbot TQ12 2LJ",,BFR024
yes,,2017-11-01,-6.759858,52.465945,,0.02,2018-07-20,,6,6,completed,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2017-03-10,full planning permission,,permissioned,,"The Old Brewery, 45 High Street, Dawlish EX7 9HF",,BFR025
yes,,2017-11-01,-6.799694,52.452553,,0.23,2018-06-15,,9,9,completed,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2017-07-14,full planning permission,,permissioned,,"Charterhouse Residential Care Home, Second Drive, Teignmouth TQ14 8TL",,BFR026
yes,,2017-11-01,-6.831658,52.378839,,0.1,2019-03-28,,21,21,completed,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2017-03-30,full planning permission,,permissioned,,"former Queens Hotel, 142-148 Queen Street, Newton Abbot TQ12 2EZ",,BFR027
yes,,2017-11-01,-6.732267,52.333039,,0.42,2019-03-29,,10,10,completed,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2017-06-15,full planning permission,,permissioned,,"Tracey Vale Retirement Home, Brimley Vale, Bovey Tracey TQ13 9EA",,BFR028
yes,,2017-11-01,-6.785372,52.379395,,1.56,2017-11-01,,34,44,only approx 1.38ha brownfield,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,,other,,not permissioned,,"KS3 Land at Abbrook, Kingsteignton",,BFR029
yes,,2017-11-01,-6.831466,52.368211,,5.6,2017-11-01,,170,170,,,http://opendatacommunities.org/id/district-council/teignbridge,owned by a public authority,,other,,not permissioned,,"Bradley Lane, Newton Abbot",,BFR030
yes,,2017-11-01,-6.840136,52.365237,,0.19,2017-11-01,,5,5,application for 5 dwellings only,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,,other,,pending decision,,"NA3A Beverley Way, Newton Abbot",,BFR031
yes,,2017-11-01,-6.829455,52.37147,,4.5,2017-11-01,,120,120,,,http://opendatacommunities.org/id/district-council/teignbridge,owned by a public authority,,other,,not permissioned,,"Town Centre, Newton Abbot",,BFR032
yes,,2017-11-01,-6.816958,52.445703,,0.32,2017-11-01,,40,40,,,http://opendatacommunities.org/id/district-council/teignbridge,owned by a public authority,2016-04-12,full planning permission,,permissioned,,"TE4 Brunswick Street, Teignmouth",,BFR033
yes,,2019-12-17,-6.651249,52.42211,,0.35,2019-12-17,,3,3,completed,,http://opendatacommunities.org/id/district-council/teignbridge,owned by a public authority,2017-05-08,full planning permission,,permissioned,,"Haldon Ridge, Kennford",http://docimages.teignbridge.gov.uk/Planning/lg/GFPlanningDocuments.page,BFR034
yes,,2019-12-17,-6.793393,52.454608,,0.32,2019-12-17,,2,2,started,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2017-08-11,full planning permission,,permissioned,,"2 Alta Vista Close,",http://docimages.teignbridge.gov.uk/Planning/lg/GFPlanningDocuments.page,BFR035
yes,,2019-12-17,-6.735172,52.482702,,0.4,2019-12-17,,21,21,started,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2019-02-01,full planning permission,,permissioned,,"Peppermint Club, Warren Road, Dawlish Warren",http://docimages.teignbridge.gov.uk/Planning/lg/GFPlanningDocuments.page,BFR036
yes,,2019-12-17,-6.853571,52.363092,,0.25,2019-12-17,,2,2,completed,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2018-06-07,full planning permission,,permissioned,,"Conitor House, Denbury Road",http://docimages.teignbridge.gov.uk/Planning/lg/GFPlanningDocuments.page,BFR037
yes,,2019-12-17,-6.800184,52.377686,,0.29,2019-12-17,,6,9,,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2018-08-29,full planning permission,,permissioned,,Broadway Road,http://docimages.teignbridge.gov.uk/Planning/lg/GFPlanningDocuments.page,BFR038
