Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-07-09,-2.539509,53.718619,,2.7,2017-09-07,,81,162,Land allocated as development opportunity site in Local Plan Part 2.,,http://opendatacommunities.org/id/unitary-authority/blackburn,not owned by a public authority,2015-11-19,outline planning permission,http://planning.blackburn.gov.uk/northgate/documentexplorer/application/folderview.aspx?type=PLNP11_DC_PLANAPP&key=48456&iWgrnzsWW4I=aH8Pp24Bn4U=,permissioned,"Land at SAPPI, Preston Old Road,Blackburn",1,https://www.blackburn.gov.uk/sites/default/files/media/pdfs/01%20Land%20at%20SAPPI.pdf,,,
yes,,2017-09-07,-2.499306,53.751744,,0.31,2017-12-19,,9,19,,,http://opendatacommunities.org/id/unitary-authority/blackburn,not owned by a public authority,2017-12-19,permission in principle,,permissioned,"Garage site, Harcourt Road, Blackburn",2,"https://www.blackburn.gov.uk/sites/default/files/media/pdfs/02%20Garage%20Site,%20Harcourt%20Road.pdf",,,
yes,,2017-09-07,-2.506216,53.733667,,0.33,2020-06-30,,10,20,"Coal mining risk assessment required for technical details application. Canal & River Trust requires the following to be addressed at Technical Details Consent stage: proposed layout and potential canal access, land contamination assessment considering the canal.",,http://opendatacommunities.org/id/unitary-authority/blackburn,not owned by a public authority,2020-02-26,full planning permission,http://planningdms.blackburn.gov.uk/NorthgateIM.websearch/(S(id304hj5kn0ljoyugejpr0ir))/Results.aspx,permissioned,"Site off Shorrock Lane, Blackburn",3,https://www.blackburn.gov.uk/sites/default/files/media/pdfs/03%20Site%20off%20Shorrock%20Lane.pdf,,,
,,2017-09-07,-2.500487,53.726096,,0.62,2017-12-19,,19,37,,,http://opendatacommunities.org/id/unitary-authority/blackburn,not owned by a public authority,2017-12-19,permission in principle,,permissioned,"Mill at Scotland Bank Terrace, Blackburn",4,"https://www.blackburn.gov.uk/sites/default/files/media/pdfs/04%20Mill,%20Scotland%20Bank%20Terrace.pdf",,,
,,2017-09-07,-2.459714,53.704939,,4.73,2020-06-30,,142,284,,,http://opendatacommunities.org/id/unitary-authority/blackburn,owned by a public authority,,,,not permissioned,"Former Darwen Moorland High School, Holden Fold, Darwen",5,https://www.blackburn.gov.uk/sites/default/files/media/pdfs/05%20Darwen%20Moorland%20High%20School%20Holden%20Fold.pdf,,,
yes,,2017-09-07,-2.459714,53.704939,,1.9,2020-06-30,,57,114,"Pre determination assessment may be required at technical details stage due to potential issues with noise, odour and light. EA to be consulted at techical details stage due to potential contaminants. Planning permission for 87 homes now expired.",,http://opendatacommunities.org/id/unitary-authority/blackburn,not owned by a public authority,2017-12-19,permission in principle,http://planning.blackburn.gov.uk/northgate/documentexplorer/application/folderview.aspx?type=PLNP11_DC_PLANAPP&key=42863&iWgrnzsWW4I=aH8Pp24Bn4U=,permissioned,"Hoddlesden Mill, Johnson New Road, Hoddlesden",6,https://www.blackburn.gov.uk/sites/default/files/media/pdfs/06%20Hoddlesden%20Mill.pdf,,,
yes,,2017-09-07,-2.478262,53.768206,,0.62,2017-12-19,,19,37,Land allocated in Local Plan Part 2 for residential development. Technical details application to include asset protection measures to ensure safe operation and integrity of railway,,http://opendatacommunities.org/id/unitary-authority/blackburn,not owned by a public authority,2017-12-19,permission in principle,,permissioned,"Roe Lee Mill North,Campbell Street, Blackburn",7,https://www.blackburn.gov.uk/sites/default/files/media/pdfs/07%20Roe%20Lee%20Mill%20North.pdf,,,
yes,,2017-09-07,-2.477313,53.766152,,0.23,2017-12-19,,7,14,Land allocated in Local Plan Part 2 for residential development,,http://opendatacommunities.org/id/unitary-authority/blackburn,not owned by a public authority,2017-12-19,permission in principle,,permissioned,"Roe Lee site, off Rosewood Avenue, Blackburn",8,https://www.blackburn.gov.uk/sites/default/files/media/pdfs/08%20Roe%20Lee%20Site%20off%20Rosewood%20Avenue.pdf,,,
yes,,2017-09-07,-2.463388,53.727683,,2.7,2017-12-19,,81,162,Land allocated in Local Plan Part 2 for residential development,,http://opendatacommunities.org/id/unitary-authority/blackburn,owned by a public authority,2017-12-19,permission in principle,,permissioned,"Old Newfield School Site, Roman Road, Blackburn",9,https://www.blackburn.gov.uk/sites/default/files/media/pdfs/09%20Old%20Newfield%20School%20Site.pdf,,,
,,2017-09-07,-2.451173,53.736332,,4.52,2017-09-07,,135,271,,,http://opendatacommunities.org/id/unitary-authority/blackburn,owned by a public authority,,,,not permissioned,"Blakewater, Shadsworth Road, Blackburn",10,"https://www.blackburn.gov.uk/sites/default/files/media/pdfs/10%20Blakewater,%20Shadsworth%20Road.pdf",,,
yes,,2017-09-07,-2.492195,53.201405,,0.84,2017-12-19,,25,50,Land allocated in Local Plan Part 2 for residential development,,http://opendatacommunities.org/id/unitary-authority/blackburn,owned by a public authority,2017-12-19,permission in principle,,permissioned,"Clearance site, Redlam Brow, Blackburn",11,"https://www.blackburn.gov.uk/sites/default/files/media/pdfs/11%20Clearance%20Site,%20Redlam%20Brow.pdf",,,
yes,,2017-09-07,-2.497157,53.741839,,1.5,2017-12-19,,45,90,Land allocated in Local Plan Part 2 for residential development,,http://opendatacommunities.org/id/unitary-authority/blackburn,owned by a public authority,2017-12-19,permission in principle,,permissioned,"Clearance site, Stansfeld Street, Blackburn",12,"https://www.blackburn.gov.uk/sites/default/files/media/pdfs/12%20Clearance%20Site,%20Stansfeld%20St.pdf",,,
yes,,2017-09-07,-2.470166,53.717186,,2.29,2020-06-30,,69,137,Land allocated as development opportunity site in Local Plan Part 2. Pre determination assessment may be required at technical details stage due to potential issues with noise and air quality,,http://opendatacommunities.org/id/unitary-authority/blackburn,not owned by a public authority,2020-02-20,outline planning permission,http://planningdms.blackburn.gov.uk/NorthgateIM.websearch/(S(hzg4sbuse2id44553nbgjvzj))/Results.aspx,permissioned,"Former Lower Darwen Paper Mill, Greenbank Terrace, Lower Darwen",13,https://www.blackburn.gov.uk/sites/default/files/media/pdfs/13%20Lower%20Darwen%20Paper%20Mill.pdf,,,
