Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-18,-0.683,51.3569,,0.55,2017-12-18,10,10,10,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/4SLAA2017Ap2BagshotSiteAssmts.pdf,Surrey Heath Borough Council,http://opendatacommunities.org/id/district-council/surrey-heath,not owned by a public authority,2015-07-23,,,permissioned,"Land at Weston Paddocks, Whitmoor Road, Bagshot",SHBR3,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/4SLAA2017Ap2BagshotSiteAssmts.pdf,,,
yes,,2017-12-18,-0.6826,51.3588,,0.27,2017-12-18,6,6,6,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/4SLAA2017Ap2BagshotSiteAssmts.pdf,Surrey Heath Borough Council,http://opendatacommunities.org/id/district-council/surrey-heath,not owned by a public authority,2015-03-10,,,permissioned,"Kennels, 79 Guildford Road, Bagshot",SHBR4,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/4SLAA2017Ap2BagshotSiteAssmts.pdf,,,
yes,,2017-12-18,-0.6908,51.3635,,0.26,2017-12-18,9,9,9,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/4SLAA2017Ap2BagshotSiteAssmts.pdf,Surrey Heath Borough Council,http://opendatacommunities.org/id/district-council/surrey-heath,not owned by a public authority,,,,Not permissioned,"Queen Anne House, Station Road, Bagshot",SHBR5,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/4SLAA2017Ap2BagshotSiteAssmts.pdf,,,
yes,,2017-12-18,-0.6305,51.3218,,0.25,2017-12-18,9,9,9,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/6SLAA2017Ap2BisleySiteAssmts.pdf,Surrey Heath Borough Council,http://opendatacommunities.org/id/district-council/surrey-heath,not owned by a public authority,2017-05-02,,,permissioned,"325 Guildford Road, Bisley",SHBR13,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/6SLAA2017Ap2BisleySiteAssmts.pdf,,,
yes,,2017-12-18,-0.6325,51.3206,,4.181,2017-12-18,96,96,110,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/6SLAA2017Ap2BisleySiteAssmts.pdf,Surrey Heath Borough Council,http://opendatacommunities.org/id/district-council/surrey-heath,not owned by a public authority,2015-05-15,,,permissioned,"FC Brown Ltd, 17 Queens Road, Bisley",SHBR14,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/6SLAA2017Ap2BisleySiteAssmts.pdf,,,
yes,,2017-12-18,-0.6315,51.3224,,0.12,2017-12-18,6,6,6,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/6SLAA2017Ap2BisleySiteAssmts.pdf,Surrey Heath Borough Council,http://opendatacommunities.org/id/district-council/surrey-heath,not owned by a public authority,,,,Not permissioned,"land r/o 309-315 Guildford Road, Bisley",SHBR15,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/6SLAA2017Ap2BisleySiteAssmts.pdf,,,
yes,,2017-12-18,-0.631,51.322,,0.34,2017-12-18,17,17,17,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/6SLAA2017Ap2BisleySiteAssmts.pdf,Surrey Heath Borough Council,http://opendatacommunities.org/id/district-council/surrey-heath,not owned by a public authority,,,,Not permissioned,"317-319 Guildford Road, Bisley",SHBR16,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/6SLAA2017Ap2BisleySiteAssmts.pdf,,,
yes,,2017-12-18,-0.7442,51.3395,,0.2,2017-12-18,57,57,57,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,Surrey Heath Borough Council,http://opendatacommunities.org/id/district-council/surrey-heath,not owned by a public authority,2016-07-17,,,permissioned,"Norwich House, Knoll Road, Camberley",SHBR18,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,,,
yes,,2017-12-18,-0.7211,51.346,,0.17,2017-12-18,10,10,10,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,Surrey Heath Borough Council,http://opendatacommunities.org/id/district-council/surrey-heath,not owned by a public authority,,,,Not permissioned,"Burwood House Hotel, 15 London Road, Camberley",SHBR19,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,,,
yes,,2017-12-18,-0.7133,51.3494,,0.1,2017-12-18,9,9,10,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,Surrey Heath Borough Council,http://opendatacommunities.org/id/district-council/surrey-heath,not owned by a public authority,2017-08-30,,,permissioned,"Sparks Garage, 2 London Road, Camberley",SHBR20,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,,,
yes,,2017-12-18,-0.7481,51.3372,,,2017-12-18,8,8,8,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,Surrey Heath Borough Council,http://opendatacommunities.org/id/district-council/surrey-heath,not owned by a public authority,2016-09-23,,,permissioned,"52 Park Street, Camberley",SHBR21,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,,,
yes,,2017-12-18,-0.7472,51.3364,,,2017-12-18,6,6,6,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,Surrey Heath Borough Council,http://opendatacommunities.org/id/district-council/surrey-heath,not owned by a public authority,2017-04-20,,,permissioned,"Central House, 75-79 Park Street, Camberley",SHBR22,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,,,
yes,,2017-12-18,-0.7498,51.3385,,0.15,2017-12-18,41,41,45,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,Surrey Heath Borough Council,http://opendatacommunities.org/id/district-council/surrey-heath,not owned by a public authority,2017-07-20,,,permissioned,"Compass House 207-215 London Road, Camberley",SHBR24,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,,,
