Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,2018-07-20,2017-11-01,-3.470374,50.581986,,0.02,2018-07-20,,6,6,Site completed,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2017-03-10,full planning permission,,permissioned,,"The Old Brewery, 45 High Street, Dawlish EX7 9HF",http://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=16%2f02723%2fFUL,BFR025
yes,2018-06-15,2017-11-01,-3.488098,50.556353,,0.23,2018-06-15,,9,9,Site completed,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2017-07-14,full planning permission,,permissioned,,"Charterhouse Residential Care Home, Second Drive, Teignmouth TQ14 8TL",http://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=16%2f02794%2fFUL,BFR026
yes,2019-03-28,2017-11-01,-3.600775,50.530453,,0.1,2019-03-28,,21,21,Site completed,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2017-03-30,full planning permission,,permissioned,,"former Queens Hotel, 142-148 Queen Street, Newton Abbot TQ12 2EZ",http://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=16%2f02929%2fMAJ,BFR027
yes,2019-03-29,2017-11-01,-3.680963,50.587029,,0.42,2019-03-29,,10,10,Site completed,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2017-06-15,full planning permission,,permissioned,,"Tracey Vale Retirement Home, Brimley Vale, Bovey Tracey TQ13 9EA",http://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=17%2f00452%2fMAJ,BFR028
yes,,2017-11-01,-3.60293,50.559077,,1.56,2017-11-01,,34,44,Site completed,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,,other,,not permissioned,,"KS3 Land at Abbrook, Kingsteignton",http://www.teignbridge.gov.uk/planning/forms/teignbridge-local-plan-interactive-map/?uprn=010032958126&x=286574&y=74478,BFR029
yes,,2017-11-01,-3.618438,50.529094,,5.6,2017-11-01,,170,170,unimplemented,,http://opendatacommunities.org/id/district-council/teignbridge,owned by a public authority,,other,,not permissioned,,"Bradley Lane, Newton Abbot",http://www.teignbridge.gov.uk/planning/forms/teignbridge-local-plan-interactive-map/?uprn=010032978058&x=285429&y=71237,BFR030
yes,,2017-11-01,-3.621287,50.524122,,0.19,2017-11-01,,5,5,application for 5 dwellings only,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,,other,,pending decision,,"NA3A Beverley Way, Newton Abbot",http://www.teignbridge.gov.uk/planning/forms/teignbridge-local-plan-interactive-map/?uprn=100040315214&x=285188&y=70592,BFR031
yes,,2017-11-01,-3.612591,50.531072,,4.5,2017-11-01,,120,120,unimplemented,,http://opendatacommunities.org/id/district-council/teignbridge,owned by a public authority,,other,,not permissioned,,"Town Centre, Newton Abbot",http://www.teignbridge.gov.uk/planning/forms/teignbridge-local-plan-interactive-map/?uprn=010032979642&x=285615&y=71448,BFR032
yes,,2017-11-01,-3.497122,50.54553,,0.32,2017-11-01,,40,40,unimplemented,,http://opendatacommunities.org/id/district-council/teignbridge,owned by a public authority,2016-04-12,full planning permission,,permissioned,,"TE4 Brunswick Street, Teignmouth",http://www.teignbridge.gov.uk/planning/forms/teignbridge-local-plan-interactive-map/?uprn=010032978529&x=294050&y=72662,BFR033
yes,2018-11-12,2019-12-17,-3.546993,50.644171,,0.35,2019-12-17,,3,3,Site completed,,http://opendatacommunities.org/id/district-council/teignbridge,owned by a public authority,2017-05-08,full planning permission,,permissioned,,"Haldon Ridge, Kennford",https://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=17/00382/FUL,BFR034
yes,2020-01-08,2019-12-17,-3.484481,50.560095,,0.32,2019-12-17,,2,2,started - half near completion,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2017-08-11,full planning permission,,permissioned,,"2 Alta Vista Close, Dawlish TQ14 8UW",https://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=17/01138/FUL,BFR035
yes,,2019-12-17,-3.446217,50.598425,,0.4,2019-12-17,,21,21,started,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2019-02-01,full planning permission,,permissioned,,"Peppermint Club, Warren Road, Dawlish Warren EX7 0PQ",https://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=17/02565/MAJ,BFR036
yes,2018-09-20,2019-12-17,-3.623669,50.515793,,0.25,2019-12-17,,2,2,Site completed,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2018-06-07,full planning permission,,permissioned,,"Conitor House, Denbury Road TQ12 6TP",https://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=18/00409/FUL,BFR037
yes,,2019-12-17,-3.605561,50.549609,,0.29,2019-12-17,,6,9,unimplemented,,http://opendatacommunities.org/id/district-council/teignbridge,not owned by a public authority,2018-08-29,full planning permission,,permissioned,,Broadway Road,https://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=18/01494/PIP,BFR038
