Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-21,-1.0834,53.9577,,0.02,2018-12-20,8,8,8,See planning application: 16/02710/ORC. Proposed change of use from offices to flats (use class C3) under Class J Part 3 Schedule 2 of Article 3 of The Town and Country Planning (General Permitted Development) Order 2015,City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2017-03-06,other,https://www.york.gov.uk/SearchPlanningApplications,permissioned,Mack & Lawler Builders Ltd 2a Low Ousegate,BR-001,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,,
yes,,2017-12-21,-1.0798,53.9585,,0.03,2018-12-20,8,8,8,"See planning application: 17/00835/FUL. Change of use of first, second and third floors(use Class A3) to 8no. residential units (Use Class C3)",City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2017-06-09,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,Pizza Hut Ltd 10 Pavement,BR-002,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,,
yes,,2017-12-21,-1.0948,53.954,,0.03,2018-12-20,6,6,6,See planning application: 15/02295/FUL. Erection of 3 storey block of 6 no. Apartments,City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2016-03-01,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,Car Parking Area Holgate Road,BR-003,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,,
yes,,2017-12-21,-1.0757,53.9473,,0.04,2018-12-20,7,7,7,See planning application: 17/01763/FUL. Conversion of guest house (use class C1) to 7no. residential units (use class C3),City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2017-10-31,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,Alma House 15 Alma Terrace,BR-004,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,,
yes,,2017-12-21,-1.0894,53.9569,,0.04,2018-12-20,11,11,11,"See planning application: 17/01468/FULM. External alterations to retained ground floor public house and renovation of upper floors to form two flats, with construction of two residential blocks to rear forming 9no flats",City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2017-11-13,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,The Falcon Tap 94 Micklegate,BR-005,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,,
yes,,2017-12-21,-1.0858,53.9634,,0.04,2018-12-20,9,9,9,"See planning application: 18/00376/FUL. This supersedes previous application: 17/01445/FUL. Erection of three and four storey building to accommodate ground floor commercial space (use class A1, A2, A3 and B1) and 9no. residential units and single storey rear extension to 25/27 Bootham following demolition of existing extensions (revised scheme)",City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2018-04-17,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,Rear of 25 Bootham,BR-006,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,,
yes,,2017-12-21,-1.0861,53.9639,,0.05,2018-12-20,14,14,14,See planning application: 17/01546/FUL. This supersedes application: 15/02762/FUL. Erection of 14no. flats (use class C3) following demolition of car repair garage,City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2018-01-23,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,Colin Hicks Motors Garage & Yard to R/O 33 Bootham,BR-007,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,,
yes,,2017-12-21,-1.0812,53.9601,,0.06,2018-12-20,8,8,8,See planning application: 16/01532/FUL. Conversion of upper floors of 4-6 Church Street and 26-30 Swinegate (use Class B1a) to form 8no. Apartments,City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2016-10-07,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,26-30 Swinegate,BR-009,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,,
yes,,2017-12-21,-1.0876,53.9639,,0.12,2018-12-20,14,14,14,"See planning application: 18/00550/FULM. This supersedes application: 17/01541/ORC. Conversion of office buildings to 13no. residential units including erection of two storey extension, demolition of rear extension and erection of dwelling in rear car park",City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2018-10-09,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,Savilles (UK) Ltd 48 Bootham,BR-012,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,,
yes,,2017-12-21,-1.1181,53.9347,,0.12,2018-12-20,8,8,8,See planning application: 14/01191/FUL. Start to landscaping part of application now complete. Residential development to include 6no. apartments and 2no. houses with associated parking and landscaping,City of York Council,http://opendatacommunities.org/id/unitary-authority/york,owned by a public authority,2014-08-08,other,https://www.york.gov.uk/SearchPlanningApplications,permissioned,Garage Court Site at Challoner Road,BR-013,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,,
