Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2016-09-16,-3.196595,50.798131,,1.13,2019-09-19,100,100,100,"Reserved matters application for a residential development of 150 dwellings with appearance, landscaping, layout and scale to be assessed (pursuant to outline consent 14/0557/MOUT)",East Devon District Council,http://opendatacommunities.org/id/district-council/east-devon,not owned by a public authority,2019-07-31,reserved matters approval,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=N1QRDEGHFMC00,permissioned,"Land at Ottery Moor Lane, Honiton",BL1,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.196595&lat=50.798131,,,
yes,,2016-09-16,-3.199231,50.799265,,3.59,2019-09-19,50,50,50,Site in 2 parts (see above),East Devon District Council,http://opendatacommunities.org/id/district-council/east-devon,not owned by a public authority,2019-07-31,reserved matters approval,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=N1QRDEGHFMC00,permissioned,"Land at Ottery Moor Lane, Honiton",BL2,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.199231&lat=50.799265,,,
yes,,2016-09-16,-3.379149,50.622969,,1.27,2019-09-19,50,50,50,"Construction of 120 dwellings with associated access, landscaping and infrastructure works [this permission incorporates a larger area than the brownfield land in question; around 50 dwgs are planned for the brownfield land]",East Devon District Council,http://opendatacommunities.org/id/district-council/east-devon,not owned by a public authority,2019-06-20,full planning permission,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=MNWXK8GH0AH00,permissioned,"Land at Pankhurst Close Trading Estate, Pankhurst Close, Exmouth",BL3,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.379149&lat=50.622969,,,
yes,,2016-09-16,-3.44639,50.703212,,8,2018-04-09,150,150,150,Hybrid outline application for 150 dwellings including full permission for 67 dwellings (conversion of Winslade House and stables) and 0.7ha of employment land use),East Devon District Council,http://opendatacommunities.org/id/district-council/east-devon,not owned by a public authority,,,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=OEZTU3GHL3A00,pending decision,"Land and buildings at Winslade Park, Clyst St Mary",BL5,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.44639&lat=50.703212,,,
yes,,2016-05-16,-3.388332,50.620487,,0.37,2019-09-19,12,12,12,Demolition of existing dwelling and construction of 12 apartments,East Devon District Council,http://opendatacommunities.org/id/district-council/east-devon,not owned by a public authority,2014-02-18,full planning permission,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=MX872KGH0AH00,permissioned,"Land and buildings at 34 Cranford Avenue, Exmouth",BL6,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.388332&lat=50.620487,,,
yes,,2016-05-16,-3.28035,50.789126,,0.56,2018-04-09,32,32,32,Redevelopment of site and construction of 32 dwellings,East Devon District Council,http://opendatacommunities.org/id/district-council/east-devon,not owned by a public authority,2014-04-07,full planning permission,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=LKYVFQGH3A000,permissioned,"Land North Of Acland Park, Feniton",BL7,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.28035&lat=50.789126,,,
yes,,2016-05-17,-3.283934,50.749288,,1.73,2018-04-09,92,92,92,"Redevelopment of parcels of land making up the overall former Cuttler Hammer factory site and Tumbling Weir hotel car park; comprising conversion of building to 30 apartments, construction of 33 new dwellings and 29 retirement apartments",East Devon District Council,http://opendatacommunities.org/id/district-council/east-devon,not owned by a public authority,2014-08-19,full planning permission,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=MFA5GLGH09100|https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=MFA5IFGH09100|https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=O0WK5KGHHP100,permissioned,"Land and Buildings at Former Cuttler Hammer Factory and Tumbling Weir Hotel Car Park, Ottery St Mary",BL8,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.283934&lat=50.749288,,,
,,2016-05-17,-3.289625,50.741453,,2.12,2019-09-19,19,19,19,Construction of 16 dwellings within the grounds of Salston Manor and erection of two storey and single storey extension to form 3 no new flats - WITHDRAWN,East Devon District Council,http://opendatacommunities.org/id/district-council/east-devon,not owned by a public authority,,,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=MJ53Y2GH09100,not permissioned,"Land and buildings at Salston Manor Hotel, Ottery St Mary",BL9,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.289625&lat=50.741453,,,
yes,,2016-09-16,-3.059885,50.705171,,1.21,2019-09-19,90,90,90,"Erection of 90 apartments, new access, public quayside and flood protection (renewal of planning permission 08/2627/MOUT)",East Devon District Council,http://opendatacommunities.org/id/district-council/east-devon,not owned by a public authority,2016-08-22,reserved matters approval,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=NO8N1PGH02300,permissioned,"Land at Seaton Quay (Former Racal Site), Riverside Way Seaton",BL10,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.059885&lat=50.705171,,,
,,2016-09-16,-3.227314,50.704094,,0.3,2019-09-19,12,12,12,Appeal allowed on outline application for construction of 12 dwellings (now expired); reserved matters application withdrawn Apr 2018,East Devon District Council,http://opendatacommunities.org/id/district-council/east-devon,not owned by a public authority,,,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=OGHBXVGH01C00,not permissioned,"Land At Frys Lane, Sidford",BL12,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.227314&lat=50.704094,,,
