Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,,0.032183,51.400753,,1,2018-05-22,60,60,60,,London Borough of Bromley,http://opendatacommunities.org/id/london-borough-council/bromley,,,,,Not permissioned,Gas Holder Site Homesdale Road Bromley BR1 2UE,BLR1,http://bromley-consult.objective.co.uk/events/29806/images/web/4227628_0_1.jpg,,,
yes,,,0.042703,51.39968,,0.9,2018-05-22,30,30,30,,London Borough of Bromley,http://opendatacommunities.org/id/london-borough-council/bromley,,,,,Not permissioned,Land adjacent to Bickley StationBR1 2EB,BLR2,http://bromley-consult.objective.co.uk/events/29806/images/web/4227632_0_1.jpg,,,
yes,,,0.012023,51.408852,,0.37,2018-05-22,24,24,24,,London Borough of Bromley,http://opendatacommunities.org/id/london-borough-council/bromley,owned by a public authority,,,,Not permissioned,Opportunity Site B Corner of Tweedy Road/London Road,BLR3,http://www.bromley.gov.uk/download/downloads/id/516/btc_aap_appendices_5_to_7_and_glossary.pdf,,,
yes,,,0.017921,51.406628,,0.7,2018-05-22,53,53,53,,London Borough of Bromley,http://opendatacommunities.org/id/london-borough-council/bromley,owned by a public authority,2016-08-11,full planning permission,https://searchapplications.bromley.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O3RE2YBTM9W00,permissioned,Opportunity Site C Old Town Hall 30 Tweedy Road BR1 3FE,BLR4,https://searchapplications.bromley.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O3RE2YBTM9W00,,,
,,,0.013545,51.407153,,1.25,2018-05-22,20,20,20,,London Borough of Bromley,http://opendatacommunities.org/id/london-borough-council/bromley,,,,,Not permissioned,Opportunity Site P Sainsbury's West Street Bromley BR1 1TP,BLR5,http://www.bromley.gov.uk/download/downloads/id/516/btc_aap_appendices_5_to_7_and_glossary.pdf,,,
,,,0.021199,51.403676,,5.75,2018-05-22,70,70,70,,London Borough of Bromley,http://opendatacommunities.org/id/london-borough-council/bromley,owned by a public authority,,,,Not permissioned,Bromley Civic Centre Stockwell Close BR1 3UH,BLR6,http://bromley-consult.objective.co.uk/events/29806/images/web/4227630_1_1.jpg,,,
,,,0.015747,51.401324,,4.54,2018-05-22,1230,1230,1230,,London Borough of Bromley,http://opendatacommunities.org/id/london-borough-council/bromley,mixed ownership,,,,Not permissioned,West of Bromley High Street and Land at Bromley South BR1/BR2,BLR7,http://bromley-consult.objective.co.uk/events/29806/images/web/4227638_0_1.jpg,,,
yes,,,0.017434,51.409272,,3,2018-05-22,525,525,525,,London Borough of Bromley,http://opendatacommunities.org/id/london-borough-council/bromley,mixed ownership,,,,Not permissioned,Land adjacent to Bromley North Station Tweedy Road Bromley BR1,BLR8,http://bromley-consult.objective.co.uk/events/29806/images/web/4227637_0_1.jpg,,,
,,,0.011342,51.406427,,1.25,2018-05-22,150,150,150,,London Borough of Bromley,http://opendatacommunities.org/id/london-borough-council/bromley,mixed ownership,,,,Not permissioned,The Hill Car Park & Adjacent LandsBR2 0DA,BLR9,http://bromley-consult.objective.co.uk/events/29806/images/web/4227627_0_1.jpg,,,
yes,,,0.059481,51.423064,,0.27,2018-05-22,25,25,25,,London Borough of Bromley,http://opendatacommunities.org/id/london-borough-council/bromley,owned by a public authority,,,,Not permissioned,Banbury House Bushell Way Chislehurst BR7 6SF,BLR10,http://bromley-consult.objective.co.uk/events/29806/images/web/4227639_0_1.jpg,,,
,,,0.10348,51.405466,,2.8,2018-05-22,200,200,200,,London Borough of Bromley,http://opendatacommunities.org/id/london-borough-council/bromley,owned by a public authority,,,,Not permissioned,Bromley Valley Gym and Adjacent Lands Chipperfield Road St Paul’s Cray BR5 2QR,BLR11,http://bromley-consult.objective.co.uk/events/29806/images/web/4227635_0_1.jpg,,,
yes,,,0.086482,51.373486,,0.46,2018-05-22,35,35,35,,London Borough of Bromley,http://opendatacommunities.org/id/london-borough-council/bromley,owned by a public authority,,,https://searchapplications.bromley.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O8P3CNBTGCM00,Not permissioned,Small Halls York Rise Orpington BR6 8AD,BLR12,http://bromley-consult.objective.co.uk/events/29806/images/web/4227634_0_1.jpg,,,
yes,,,0.101426,51.374757,,0.75,2018-05-22,87,87,87,,London Borough of Bromley,http://opendatacommunities.org/id/london-borough-council/bromley,,,,,Not permissioned,18-44 Homefield Rise Orpington BR6 ORU,BLR13,http://bromley-consult.objective.co.uk/events/29806/images/web/4227626_0_1.jpg,,,
yes,,,,,,,2018-05-22,,,,,London Borough of Bromley,http://opendatacommunities.org/id/london-borough-council/bromley,Ownership Status,,Permission Type,,permissioned,SiteNameAddress,Site Reference,,,,
yes,,,0.045972,51.403678,,0.89,2018-05-22,3,3,3,,London Borough of Bromley,http://opendatacommunities.org/id/london-borough-council/bromley,,2015-03-02,Hybrid Full/Outline planning permission with All Matters Reserved.,https://searchapplications.bromley.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NFBT5BBTJX000,permissioned,6 Woodlands Road BR1 2AF Bickley,BLR14,https://searchapplications.bromley.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NFBT5BBTJX000,,,
yes,,,0.035323,51.401525,,0.006,2018-05-22,6,6,6,,London Borough of Bromley,http://opendatacommunities.org/id/london-borough-council/bromley,,2015-06-12,full planning permission,https://searchapplications.bromley.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NJPD85BTFGU00,permissioned,Bickley And Widmore Working Mens Club Tylney Road BR1 2SH,BLR15,https://searchapplications.bromley.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NJPD85BTFGU00,,,
yes,,,0.043936,51.396394,,0.1,2018-05-22,9,9,9,,London Borough of Bromley,http://opendatacommunities.org/id/london-borough-council/bromley,,2016-08-31,full planning permission,https://searchapplications.bromley.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O9KKPCBTGPK00,permissioned,248 Southlands Road BR1 2EQ,BLR16,https://searchapplications.bromley.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O9KKPCBTGPK00,,,
yes,,,0.034171,51.409576,,0.17,2018-05-22,8,8,8,,London Borough of Bromley,http://opendatacommunities.org/id/london-borough-council/bromley,,2017-08-07,full planning permission,https://searchapplications.bromley.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OMWA4GBTLLR00,permissioned,42 Orchard Road BR1 2PS,BLR17,https://searchapplications.bromley.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OMWA4GBTLLR00,,,
yes,,,0.051534,51.401378,,0.19,2018-05-22,9,9,9,,London Borough of Bromley,http://opendatacommunities.org/id/london-borough-council/bromley,,2017-02-20,full planning permission,https://searchapplications.bromley.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIMKU6BTK1300,permissioned,Merrywood Bickley Park Road BR1 2AY,BLR18,https://searchapplications.bromley.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIMKU6BTK1300,,,
yes,,,0.03006,51.317299,,0.3,2018-05-22,8,8,8,,London Borough of Bromley,http://opendatacommunities.org/id/london-borough-council/bromley,,2017-07-20,full planning permission,https://searchapplications.bromley.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OPGSOVBTMOL00,permissioned,Site of Former 41 Sunningvale Avenue Sunningvale Close TN16 3BX,BLR19,https://searchapplications.bromley.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OPGSOVBTMOL00,,,
