Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-19,,,,0.04,2017-12-19,11,11,11,"Erection of 2 x 2-bed houses and 9 flats with balconies comprising of 1 x 3-bed, 3 x 2-bed and 5 x 1-bed with parking under, involving demolition of existing building",Fenland District Council,http://opendatacommunities.org/id/district-council/fenland,not owned by a public authority,2007-09-12,full planning permission,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=JEJ0UJHEO1000,permissioned,"Land at, 35 North End, Wisbech, PE13",BLR0001,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14404&p=0,,,
yes,,2017-12-19,,,,0.32,2017-12-19,17,17,17,"Erection of 17 dwellings comprising; 3 x 1-bed and 3 x 2-bed flats, 6 x 3-bed semi-detached houses, 2 x 4-bed semi-detached houses with integral single garage, 1 x 3-bed detached house and 2 x 4-bed detached houses with integral single garages involving demolition of existing buildings (renewal of planning permission F/YR06/0706/F)",Fenland District Council,http://opendatacommunities.org/id/district-council/fenland,not owned by a public authority,2010-07-05,full planning permission,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=L07EF9HE01U00,permissioned,"PILGRIMS OF MARCH, DARTFORD ROAD, MARCH, PE15 8BD",BLR0002,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14405&p=0,,,
yes,,2017-12-19,,,,0.66,2017-12-19,18,18,18,Erection of 18 dwellings comprising 2 x 3-bed; 8 x 4-bed and 8 x 5-bed dwellings with associated parking involving the demolition of the existing building,Fenland District Council,http://opendatacommunities.org/id/district-council/fenland,not owned by a public authority,2015-05-18,full planning permission,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=N5VNDCHE06P00,permissioned,"Davern Workwear Ltd, Elliott Road, MARCH, PE15 8QU",BLR0003,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14403&p=0,,,
yes,,2017-12-19,,,,0.48,2017-12-19,14,14,14,"Erection of 14 x 3-storey dwellings comprising; 3 x 5-bed with attached single garages; 4 x 5-bed with associated parking (plot 1 with detached double garage); 3 x 4-bed and 4 x 3-bed all with associated parking, involving part demolition of existing warehouse",Fenland District Council,http://opendatacommunities.org/id/district-council/fenland,not owned by a public authority,2014-12-19,reserved matters approval,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=N1IC4EHE08000,permissioned,"Land East of Davern Workwear Ltd, Elliott Road, MARCH, PE15 8QU",BLR0004,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14406&p=0,,,
yes,,2017-12-19,,,,0.17,2017-12-19,6,6,6,Erection of 6 dwellings involving demolition of existing dwelling and replacement fence to No.16 (renewal of planning permission F/YR10/0254/O),Fenland District Council,http://opendatacommunities.org/id/district-council/fenland,not owned by a public authority,2014-05-08,outline planning permission,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=MNAPFYHE06P00,permissioned,"18, Westfield Road, Manea, MARCH, PE15 0LN",BLR0005,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14407&p=0,,,
yes,,2017-12-19,,,,0.49,2017-12-19,12,12,12,"Erection of 12 dwellings with garages comprising; 6 x 3-bed single-storey, 4 x 3-bed 2-storey and 2 x 4-bed 2-storey, involving demolition of existing dwelling and outbuilding",Fenland District Council,http://opendatacommunities.org/id/district-council/fenland,not owned by a public authority,2016-04-29,full planning permission,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=NQ1HMYHE08000,permissioned,"100, Mill Road, Whittlesey, Cambridgeshire, PE7 1SW",BLR0006,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14408&p=0,,,
yes,,2017-12-19,,,,0.04,2017-12-19,9,9,9,Permission type: prior approval. Change of use from Offices to 9 x flats,Fenland District Council,http://opendatacommunities.org/id/district-council/fenland,not owned by a public authority,2016-09-05,other,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=OAIBI1HE08000,permissioned,"4-6, Stermyn Street, WISBECH, PE13 1EQ",BLR0007,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14409&p=0,,,
yes,,2017-12-19,,,,0.21,2017-12-19,10,10,10,"Erection of 10 houses comprising; 4 x 2-bed semi-detached, 4 x 3-bed semi-detached and 2 x 3/4-bed semi-detached with integral car port, associated parking and landscaping including 1.8 metre high walls and close boarded fencing involving demolition of existing warehouse (renewal of planning permission F/YR08/1070/F)",Fenland District Council,http://opendatacommunities.org/id/district-council/fenland,not owned by a public authority,2012-08-28,full planning permission,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=LQ64KOHE01U00,permissioned,"AWARE HOUSE LEARNING DEVELOPMENT AIDS LIMITED, DUKE STREET, WISBECH, CAMBRIDGESHIRE, PE13 2AE",BLR0008,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14410&p=0,,,
yes,,2017-12-19,,,,0.49,2017-12-19,30,30,30,"Erection of 30no dwellings comprising of 15 x 2-storey 2-bed, 10 x 2-storey 3-bed, 1 x 2-storey 4-bed, 3 x 3-storey 3-bed and 1 x 2-bed flat with garage block below and associated parking involving demolition of existing dwelling and buildings",Fenland District Council,http://opendatacommunities.org/id/district-council/fenland,not owned by a public authority,2015-01-21,full planning permission,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=MSYJ73HE01U00,permissioned,"64, Whitmore Street, 17 and 11 Windmill Street, WHITTLESEY, PE7 1HP",BLR0009,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14411&p=0,,,
yes,,2017-12-19,,,,0.94,2017-12-19,22,22,22,"Erection of 22 dwellings: 2 x 2-storey block of flats comprising of 10 x 1-bed dwellings, and erection of 1 x single-storey 2-bed, 11 x 2-storey 2-bed dwellings, including sheds, refuse store and cycle store involving demolition of existing care home (retrospective) and works to western footpath of Kingswood Road",Fenland District Council,http://opendatacommunities.org/id/district-council/fenland,not owned by a public authority,2013-12-19,full planning permission,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=MTF4I5HE0B200,permissioned,"Site Of Former Kingswood Park Residential Home Kingswood Road March Cambridgeshire , PE15 9RT",BLR0010,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14412&p=0,,,
yes,,2017-12-19,,,,0.39,2017-12-19,14,14,14,"Erection 14 houses comprising; 2 x 4-bed detached, 4 x 3/4-bed semi-detached, 4 x 3-bed semi-detached, 2 x 3-bed semi-detached 2 and a half-storey and 2 x 2/3-bed semi-detached with associated garages, parking, bin store and landscaping, alterations to existing accesses and demolition of existing building",Fenland District Council,http://opendatacommunities.org/id/district-council/fenland,not owned by a public authority,2010-04-06,full planning permission,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=KS8EA5HE08000,permissioned,"The Bell 35, KIRKGATE STREET, WISBECH",BLR0011,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14413&p=0,,,
yes,,2017-12-19,,,,0.16,2017-12-19,6,6,6,"Erection of 6 x 3-storey, 3-bed dwellings with balcony to front and integral garage and 4 x 3-storey, 2-bed dwellings",Fenland District Council,http://opendatacommunities.org/id/district-council/fenland,not owned by a public authority,2015-01-15,reserved matters approval,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=NE3PAKHE08000,permissioned,"Land South West Of Queen Street Close March Cambridgeshire , PE15 8NB",BLR0012,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14414&p=0,,,
yes,,2017-12-19,,,,0.11,2017-12-19,5,5,5,Erection of 5 dwellings involving demolition of existing buildings,Fenland District Council,http://opendatacommunities.org/id/district-council/fenland,not owned by a public authority,2016-08-02,outline planning permission,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=map&keyVal=MXP7EGHE01K00,permissioned,"Service Master, 54, Bridge Street, CHATTERIS, PE16 6RN",BLR0013,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14415&p=0,,,
yes,,2017-12-19,,,,40.03,2017-12-19,300,300,300,"Local Plan (Policy LP8) identifies site as a broad location for growth. Local Plan allocation for mixed-use regeneration located east of the River Nene and north of the town centre to provide housing, leisure, retail and employment",Fenland District Council,http://opendatacommunities.org/id/district-council/fenland,mixed ownership,,,,not permissioned,"Nene Waterfront and Port, Wisbech",BLR0014,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14416&p=0,,,
