Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-12-22,-3.585176,54.531644,,3.38,2017-12-22,107,107,107,Residential Development (107 Dwellings),Copeland Borough Council,http://opendatacommunities.org/id/district-council/copeland,not owned by a public authority,2015-04-20,full planning permission,,permissioned,,"Old Welfare Home, Whitehaven",https://www.copeland.gov.uk/sites/default/files/attachments/cbr012_old_welfare_home_0.pdf,CBR012
yes,,2017-12-22,-3.285679,54.197401,,3,2017-12-22,81,81,81,New Housing Development of 81 Dwellings,Copeland Borough Council,http://opendatacommunities.org/id/district-council/copeland,not owned by a public authority,2016-04-13,full planning permission,,permissioned,,"Poolside, Haverigg",https://www.copeland.gov.uk/sites/default/files/attachments/cbr013_poolside_haverigg.pdf,CBR013
yes,,2017-12-22,-3.56278,54.53846,,0.91,2017-12-22,29,29,29,Demolition Of Factory And Outline Planning For Erection Of Dwellings,Copeland Borough Council,http://opendatacommunities.org/id/district-council/copeland,not owned by a public authority,2017-07-05,outline planning permission,,permissioned,,"Romar Site, Main Street",https://www.copeland.gov.uk/sites/default/files/attachments/cbr014_romar_site_whitehaven_0.pdf,CBR014
yes,,2017-12-22,-3.552059,54.558579,,0.1,2018-12-17,5,5,5,Construction of 5 No. Detached Dwellings,Copeland Borough Council,http://opendatacommunities.org/id/district-council/copeland,not owned by a public authority,,,,pending decision,,St Michaels Chapel Moresby Parks Road,https://www.copeland.gov.uk/sites/default/files/attachments/cbr015_st_michaels_chapel_moresby.pdf,CBR015
yes,,2017-12-22,-3.267311,54.212291,,0.62,2017-12-22,25,25,25,25 Residential Units,Copeland Borough Council,http://opendatacommunities.org/id/district-council/copeland,not owned by a public authority,1993-09-02,full planning permission,,permissioned,,"Station Yard, Millom",https://www.copeland.gov.uk/sites/default/files/attachments/cbr016_station_yard_millom.pdf,CBR016
yes,,2017-12-22,,,,1.19,2017-12-22,73,73,73,Outline Application For Residential Development,Copeland Borough Council,http://opendatacommunities.org/id/district-council/copeland,not owned by a public authority,2017-01-13,outline planning permission,,permissioned,,"Station Yard, Moor Row",https://www.copeland.gov.uk/sites/default/files/attachments/cbr017_station_yard_moor_row.pdf,CBR017
yes,,2017-12-22,-3.489359,54.54016,,0.31,2017-12-22,9,9,9,Outline Application For Erection Of Nine Detached Two Storey Dwellings,Copeland Borough Council,http://opendatacommunities.org/id/district-council/copeland,not owned by a public authority,2017-10-18,reserved matters approval,,permissioned,,Trafalgar Square Yeathouse Road,https://www.copeland.gov.uk/sites/default/files/attachments/cbr018_trafalgar_square_frizington.pdf,CBR018
yes,,2017-12-22,-3.582436,54.567874,,0.44,2017-12-22,7,7,7,Outline Application For Seven Dwellings,Copeland Borough Council,http://opendatacommunities.org/id/district-council/copeland,not owned by a public authority,2017-03-15,outline planning permission,,permissioned,,Whites Row,https://www.copeland.gov.uk/sites/default/files/attachments/cbr019_whites_row_parton.pdf,CBR019
yes,,2018-12-19,-3.568662,54.531419,,0.1,2018-12-19,7,7,7,Outline Application erection of Seven Dwellings,Copeland Borough Council,http://opendatacommunities.org/id/district-council/copeland,not owned by a public authority,2018-10-29,outline planning permission,,permissioned,,"Distressed Sailors Inn, Egremont Road",https://www.copeland.gov.uk/attachments/cbr020-distressed-sailors-inn-egremont-road,CBR020
yes,,2018-12-19,-3.511751,54.523695,,3.06,2018-12-19,9,9,9,Phase 1 Comprising Of Nine Dwellings,Copeland Borough Council,http://opendatacommunities.org/id/district-council/copeland,not owned by a public authority,2017-06-07,outline planning permission,,permissioned,,"Land to Rear of Ennerdale View, Birks Road",https://www.copeland.gov.uk/attachments/cbr021-land-rear-ennerdale-view,CBR021
yes,,2018-12-19,-3.593602,54.537672,,0.22,2018-12-19,10,10,10,Proposal Demolition of Existing Club and the Redevelopment of The Site with 10 No. Dwellings,Copeland Borough Council,http://opendatacommunities.org/id/district-council/copeland,not owned by a public authority,2018-06-06,full planning permission,,permissioned,,"Kells and District Royal British Legion Club, Hill Top Road, Kells",https://www.copeland.gov.uk/attachments/cbr022-kells-royal-british-legion,CBR022
