Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,2019-12-01,2018-12-30,,,,,2019-12-01,,35,35,Re-development of site to provide 35 residential apartments (Class C3- Under construction). Re-development of site to provide 35 residential apartments (Class C3- Under construction),Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2018-08-17,full planning permission,,permissioned,,"Former Partco Autoparts, Trafford Street, Chester",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,CHC/0005B
,,2017-12-21,,,,0.342,2017-12-21,,11,11,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,owned by a public authority,,,,not permissioned,,"St Anne Street car park, Black Diamond Street, Chester",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,CHC/0006
,,2017-12-21,,,,0.276,2017-12-21,,13,13,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,owned by a public authority,,,,not permissioned,,"Browns Yard car park, Chester",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,CHC/0008
,,2017-12-21,,,,5.675,2018-12-30,,70,70,"Hybrid application for part-demolition and part-retention of existing buildings and the construction of comprehensive mixed-use development comprising; retail stores, restaurants, cafes, drinking establishments (Use Classes A1, A2, A3 and A4), offices (Use Class B1), cinema and leisure uses (Use Class D2), 70-120 residential units (Use Class C3), public toilets, shopmobility, a relocated hotel and indoor market with associated new public squares, car and cycle parking, provision for buses and associated highway works and infrastructure, landscaping and public realm works. 16/02282/OUT Phase Two includes residential at upper floors. Hybrid application for part-demolition and part-retention of existing buildings and the construction of comprehensive mixed-use development comprising; retail stores, restaurants, cafes, drinking establishments (Use Classes A1, A2, A3 and A4), offices (Use Class B1), cinema and leisure uses (Use Class D2), 70-120 residential units (Use Class C3), public toilets, shopmobility, a relocated hotel and indoor market with associated new public squares, car and cycle parking, provision for buses and associated highway works and infrastructure, landscaping and public realm works. 16/02282/OUT Phase Two includes residential at upper floors",Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,mixed ownership,2016-09-21,outline planning permission,,permissioned,,"Northgate Redevelopment Site: Land Bounded By Hunter Street, Northgate Street, Watergate Street And St Martins Way Chester Cheshire",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,CHC/0018
,,2017-12-21,,,,0.326,2017-12-21,,15,15,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,owned by a public authority,,,,not permissioned,,"New Crane Street car park, Chester",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,CHC/0027
yes,,2017-12-21,,,,0.221,2018-12-30,,20,20,"Mixed use scheme including 43 apartments and 5 town houses, with ground floor retail/commercial. Mixed use scheme including 43 apartments and 5 town houses, with ground floor retail/commercial",Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,pending decision,,"Former car garage, Lower Bridge Street, Chester",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,CHC/0029
,,2017-12-21,,,,0.334,2017-12-21,,6,6,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,owned by a public authority,,,,not permissioned,,"Garden Lane car park, Chester",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,CHC/0030
,,2017-12-21,,,,0.322,2017-12-21,,29,29,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"BT Building and Newgate House, St John's Street, Chester",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,CHC/0032
,,2017-12-21,,,,0.136,2017-12-21,,6,6,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Loves Garage, Garden Lane, Chester",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,CHC/0034
,,2017-12-21,,,,0.302,2018-12-30,,15,15,24 town houses and apartments and ground floor shop on corner plot.. 24 town houses and apartments and ground floor shop on corner plot.,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Land at Bollands Court, Commonhall Street, Chester",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,CHC/0058
,,2018-12-30,,,,0.03,2018-12-30,,9,9,"Conversion of building to form nine (9) self contained flats. (2x1bed and 3x2bed flats, 4xbedsits). Conversion of building to form nine (9) self contained flats. (2x1bed and 3x2bed flats, 4xbedsits)",Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"104 Watergate Street, Chester, CH1 2LF",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,CHC/0072
yes,,2018-12-30,,,,0.017,2018-12-30,,5,5,change of use from offices to 5 apartments over three storeys. change of use from offices to 5 apartments over three storeys,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2017-06-16,full planning permission,,permissioned,,"35 Eastgate Street, Chester, CH1 1LG",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,CHC/0100
yes,,2017-12-21,,,,0.098,2018-12-30,,23,23,Change of use / conversion / extension to / part-demolition of for mixed-use development incorporating retail (Use Class A1) / residential (23 apartments) (Use Class C3) / food and beverage (Use Class A3). HELAA capacity = 25 dwellings. Change of use / conversion / extension to / part-demolition of for mixed-use development incorporating retail (Use Class A1) / residential (23 apartments) (Use Class C3) / food and beverage (Use Class A3). HELAA capacity = 25 dwellings,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,mixed ownership,2018-04-19,full planning permission,,permissioned,,"14 - 20 Watergate Street, Chester (within boundary of CHC/0008/H)",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,CHC/0120
yes,,2017-12-21,,,,0.032,2017-12-21,,8,8,Conversion of 2nd and 3rd floors into 8 apartments . Conversion of 2nd and 3rd floors into 8 apartments ,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2016-06-28,full planning permission,,permissioned,,Clemence House St Werburgh Street Chester Cheshire CH1 2DY ,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,CHC/0163
yes,2019-12-01,2017-12-21,,,,0.08,2019-12-01,,70,70,77 self contained student units-Under construction. 77 self contained student units-Under construction,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2016-09-20,full planning permission,,permissioned,,"Car park off Hunter Street, Chester",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,CHC/0176
yes,,2018-12-30,,,,0.056,2018-12-30,,8,8,demolition of warehouse and erection of four storey building for 8 apartments. demolition of warehouse and erection of four storey building for 8 apartments,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2017-08-10,full planning permission,,permissioned,,"Land at Volunteer Street, Chester",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,CHC/0183
yes,,2019-12-01,,,,0.087,2019-12-01,,32,32,Change of use to residential apartments. Change of use to residential apartments,,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2019-02-22,full planning permission,,permissioned,,"Concorde House, 6 Canal Street, Chester",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,CHC/0219
,,2017-12-21,,,,0.265,2017-12-21,,7,7,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"White Lane Depot, White Lane, Christleton",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,CHV/0013
yes,,2017-12-21,,,,0.231,2017-12-21,,5,5,Demolition of existing office buildings and erection of five (5) dwellings with associated parking and drive improvements. Demolition of existing office buildings and erection of five (5) dwellings with associated parking and drive improvements,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2013-08-02,full planning permission,,permissioned,,"The Moorings, Rowton Bridge Road, G716Christleton, CH3 7AE",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,CHV/0092
,2019-12-01,2018-12-30,,,,5.14,2019-12-01,,,,residential development of 42 dwellings. residential development of 42 dwellings,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Christleton Hall, Pepper Street, Christleton, CH3 7AB",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,CHV/0126
,,2017-12-21,,,,0.265,2018-12-30,,5,5,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Land at 44 Church Street, Shipbrook Road, Davenham",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,DAM/0038(a)
,,2017-12-21,,,,0.259,2017-12-21,,18,18,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,owned by a public authority,,,,not permissioned,,"Land to side and rear of The Salt Museum, London Road, Northwich",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,DAM/0054(a)
,,2017-12-21,,,,0.733,2017-12-21,,53,53,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Land at 618 London Road, Davenham",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,DAM/0072(a)
yes,,2018-12-30,,,,0.143,2018-12-30,,,,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,owned by a public authority,,,,not permissioned,,"Former Huntington Primary School, Butterbache Road, Huntington, Chester",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,DOH/0000
yes,,2017-12-21,,,,1.128,2017-12-21,,24,24,Mixed use development comprising up to 24 dwellings and 24 commercial units with associated access. . Mixed use development comprising up to 24 dwellings and 24 commercial units with associated access. ,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2016-09-20,outline planning permission,,permissioned,,"Land at Decoy Farm, Lache Lane, Marlston cum Lache, Chester",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,DOH/0016
,2019-12-01,2018-12-30,,,,1.67,2019-12-01,,,,Redevelopment of site for residential development of up to 25 dwellings-permission expired. Redevelopment of site for residential development of up to 25 dwellings-permission expired,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Balderton Saw Mills, Welsh Road, Dodleston, CH4 9LF",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,DOH/0022
yes,,2018-12-30,,,,1.35,2018-12-30,,24,24,Construction of mixed use development up to 24 dwellings and 24 commercial units. Construction of mixed use development up to 24 dwellings and 24 commercial units,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2017-11-24,outline planning permission,,permissioned,,"Lyndale Farm, Wrexham Road, Pulford, CH4 9DG",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,DOH/0052
yes,,2018-12-30,,,,3.23,2018-12-30,,102,102,"Residential development comprising up to 350 dwellings together with associated road infrastructure and open space (outline)-Phase 1a, 1b and 2 complete. Residential development comprising up to 350 dwellings together with associated road infrastructure and open space (outline)-Phase 1a, 1b and 2 complete",Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2015-03-20,outline planning permission,,permissioned,,"CROMWELL ROAD - Phase 3 - Land north of Cromwell Road, Ellesmere Port (HH Roberts)",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,EPT/0038C
,,2017-12-21,,,,0.821,2017-12-21,,26,26,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,owned by a public authority,,,,not permissioned,,"Wellington Road North car park, rear of 89 - 109 Cambridge Road, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,EPT/0041
,,2017-12-21,,,,0.242,2017-12-21,,9,9,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"The Knot PH, Whitby Road, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,EPT/0059
,,2017-12-21,,,,2.018,2017-12-21,,30,30,Demolition of Former Leisure Centre Building - permission granted Local Authority surplus land / site HELAA capacity = 85 for wider site. Demolition of Former Leisure Centre Building - permission granted Local Authority surplus land / site HELAA capacity = 85 for wider site,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,owned by a public authority,,,,not permissioned,,"Land at Coronation Road (site of former leisure centre and office building), Stanney Lane, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,EPT/0063B
,,2017-12-21,,,,1.535,2017-12-21,,71,71,Erection of 71 Dwellings (Outline) (Demolition Of Existing Buildings). Erection of 71 Dwellings (Outline) (Demolition Of Existing Buildings),Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2010-03-19,outline planning permission,,permissioned,,"Land south of Cromwell Road (former PZ Cussons), Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,EPT/0067
yes,2019-12-01,2017-12-21,,,,0.05,2019-12-01,,10,10,Conversion of first floor to mixed use drinking establishment (Use Class A4)/snooker hall (Use Class D2) (relocation from first floor) and one flat and conversion of first floor to form 9 flats (total 10 flats)-Complete. Conversion of first floor to mixed use drinking establishment (Use Class A4)/snooker hall (Use Class D2) (relocation from first floor) and one flat and conversion of first floor to form 9 flats (total 10 flats)-Complete,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2016-07-26,full planning permission,,permissioned,,"53 Whitby Road, Ellesmere Port CH65 8AB",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,EPT/0096
yes,,2018-12-30,,,,0.3,2018-12-30,,8,8,Conversion of building to provide residetial accommodtaion - 8no one-bed apartments. Conversion of building to provide residetial accommodtaion - 8no one-bed apartments,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2017-09-14,full planning permission,,permissioned,,"Agra Fort, 3 to 7 Cambridge Road, Ellesmere Port, CH65 8AB",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,EPT/0117
yes,2019-12-01,2018-12-30,,,,0.0162,2019-12-01,,20,20,Conversion of first floor to dwelling use to create 20 bedsits/flats-Complete. Conversion of first floor to dwelling use to create 20 bedsits/flats-Complete,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2017-12-08,full planning permission,,permissioned,,"Phoenix Social Club, Cromwell Road, Ellesmere Port, CH65 4AA",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,EPT/0118
yes,2019-12-01,2018-12-30,,,,0.4,2019-12-01,,,,2no three-storey apartment blocks to provide 42no social rented units-refused. 2no three-storey apartment blocks to provide 42no social rented units-refused,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Grace Arms, Stanney Lane, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,EPT/0126
,,2017-12-21,,,,0.661,2017-12-21,,8,8,"Re-organisation of existing estate yard, provision of new forestry building and conversion of existing storage barns into 8 affordable units with associated bins/cycle stores and parking areas . Re-organisation of existing estate yard, provision of new forestry building and conversion of existing storage barns into 8 affordable units with associated bins/cycle stores and parking areas ",Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Grosvenor Estate Yard, Middle Lane, Aldford, Chester CH3 6JA",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,FAR/0054
,,2019-12-01,,,,0.164,2019-12-01,,10,10,Residential development. Residential development,,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Land at Bridge Lane, Frodsham",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,FRO/0037A
,,2017-12-21,,,,0.371,2017-12-21,,11,11,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Land off Greenfield Lane, Frodsham",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,FRO/0038
,,2019-12-01,,,,0.083,2019-12-01,,8,8,6 new dwellings and conversion to create 2 dwellings. 6 new dwellings and conversion to create 2 dwellings,,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2018-11-20,outline planning permission,,permissioned,,"29 Main Street, Frodsham",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,FRO/0040
,,2018-12-30,,,,0.253,2018-12-30,,,,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,owned by a public authority,,,,not permissioned,,"Land off Queensway, Frodsham",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,FRO/0041
yes,,2017-12-21,,,,1.39,2017-12-21,,12,12,"12 Dwellings (4 affordable), Provision of Revised Car Parking Layout to existing Hotel, Revised Access, Provision of New Access and Open Space (demolition of existing buildings) . 12 Dwellings (4 affordable), Provision of Revised Car Parking Layout to existing Hotel, Revised Access, Provision of New Access and Open Space (demolition of existing buildings) ",Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2015-11-19,outline planning permission,,permissioned,,"Mersey View Club, Overton Hill, Bellemonte Road, Frodsham Cheshire WA6 6HH ",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,FRO/0054
,,2017-12-21,,,,0.184,2017-12-21,,12,12,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Land to rear of Crane Bank Garage, Chester",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,GAQ/0005
,,2017-12-21,,,,0.656,2017-12-21,,31,31,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Southern Tail development (remaining part of allocation), New Crane Street",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,GAQ/0006
yes,,2017-12-21,,,,0.049,2017-12-21,,10,10,Change of use of existing buildings to form 18 bedroom student accommodation with ancillary rooms. Change of use of existing buildings to form 18 bedroom student accommodation with ancillary rooms,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2015-10-14,full planning permission,,permissioned,,"Raymond House and Diocesan House, Raymond Street, Chester",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,GAQ/0024
,,2017-12-21,,,,0.377,2018-12-30,,,,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,owned by a public authority,,,,not permissioned,,"Council depot and garage court off Sutton Way, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,GRA/0010
,,2017-12-21,,,,0.455,2017-12-21,,59,59,Local Authority owned vacant site. Local Authority owned vacant site,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,owned by a public authority,,,,not permissioned,,"Former school site (The Acorns Primary and Nursery), Pooltown Road, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,GRA/0012(a)
,,2017-12-21,,,,0.929,2019-12-01,,111,111,Age restricted residential development. Age restricted residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2019-07-17,full planning permission,,permissioned,,"Beechmoor Garden Centre / Shed sales, Whitchurch Road, Chester, Cheshire, CH3 5QD",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,GRB/0034(a)
yes,,2017-12-21,,,,0.198,2017-12-21,,7,7,Demolition of existing bungalow and construction of 7no new two storey houses and associated garages and external works. Demolition of existing bungalow and construction of 7no new two storey houses and associated garages and external works,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2016-02-10,full planning permission,,permissioned,,"Foxwood, Caldy Valley Road, Great Boughton Chester Cheshire CH3 5PR",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,GRB/0042
