Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,,-1.0725,53.9534,,0.96,2020-12-17,187,187,187,"See planning application: 13/02135/FULM. N.B. Under normal circumstances this application would have expired in August 2020. However, Under section 93A of the Town and Country Planning Act 1990, unimplemented planning permissions with time limits for imp. Erection of 1 no. part 4/part 5 storey building comprising 175no. apartments and 1 no. 3 storey building comprising 12no. apartments with associated access, parking and landscaping",City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,York Barbican Paragon Street,BR-022,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,,
yes,,,-1.1181,53.9347,,0.12,2020-12-17,8,8,8,See planning application: 14/01191/FUL. Start to landscaping part of application now complete. There is potential for self build within this site.. Residential development to include 6no. apartments and 2no. houses with associated parking and landscaping,City of York Council,http://opendatacommunities.org/id/unitary-authority/york,owned by a public authority,,other,https://www.york.gov.uk/SearchPlanningApplications,permissioned,Garage Court Site at Challoner Road,BR-013,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,,
yes,,,-1.073,53.9491,,0.15,2020-12-17,6,6,6,"See planning application: 18/00262/FUL. This application supersedes application: 14/01857/FUL. Additional floor to accommodate 6no. roof top apartments with three new staircase pods and associated cycle stores, bin stores and parking to 1-12 Kensal Rise",City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,1-12 Kensal Rise,BR-014,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,,
yes,,,-1.0948,53.954,,0.032,2020-12-17,6,6,6,See planning application: 19/01183/FUL - this replaces original consent 15/02295/FUL for same scheme. Erection of 3 storey block of 6 no. Apartments.,City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,Car Parking Area Holgate Road,BR-003,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,,
yes,,,-1.0834,53.9577,,0.022,2020-12-17,8,8,8,See planning application: 16/02710/ORC. Proposed change of use from offices to flats (use class C3) under Class J Part 3 Schedule 2 of Article 3 of The Town and Country Planning (General Permitted Development) Order 2015,City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,,other,https://www.york.gov.uk/SearchPlanningApplications,permissioned,Mack & Lawler Builders Ltd 2a Low Ousegate,BR-001,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,,
yes,,,-1.0751,53.9591,,0.28,2020-12-17,196,196,196,See planning application: 17/03032/REMM. Reserved matters application for Block G comprising 196 residential units with commercial floorspace at ground floor (retail/leisure uses),City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,,reserved matters approval,https://www.york.gov.uk/SearchPlanningApplications,permissioned,Hungate Development Site (Block G),BR-025a,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,,
yes,,,-1.0822,53.9576,,0.041,2020-12-17,16,16,16,"See planning application: 19/00520/ORC (supersedes previous application 17/02451/ORC). Proposed change of use of first, second and third floor offices (use class B1) to 18no. residential units (use class C3), with single access from the ground floor of Ousegate House (Nos 2, 4 and 6 Nessgate), under Class O Part 3 Schedule 2 of Article 3 o",City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,,other,https://www.york.gov.uk/SearchPlanningApplications,,Bank of Scotland 6 Nessgate,BR-028,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,,
yes,,,-1.077,53.9564,,0.107,2020-12-17,24,24,24,See planning application: 17/02624/ORC. Proposed change of use of office (use class B1) to 24no. residential units (use class C3) under Class O Part 3 Schedule 2 of Article 3 of The Town and Country Planning (General Permitted Development) Order 2015 as amended,City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,,other,https://www.york.gov.uk/SearchPlanningApplications,,23 Piccadilly,BR-031,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,,
yes,,,-1.0981,53.9861,,0.113,2020-12-17,9,9,9,See planning application: 18/00739/FUL. Erection of three storey building forming 9no. apartments.,City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,,Nova 2 George Cayley Drive,BR-032,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,,
yes,,,-1.0707,53.9651,,3.54,2020-12-17,607,607,607,"See planning application: 19/00979/OUTM. Outline application with all matters reserved except for access, layout and scale, for the erection of a maximum of 607 residential apartments (use class C3) This is a draft housing allocation site (H1)",City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,,outline planning permission,https://www.york.gov.uk/SearchPlanningApplications,,Former Gas Works 24 Heworth Green (Phases I & II),BR-038,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,,
