Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-31,-0.473836,51.755599,,5.7,2018-08-16,,500,500,"Part permissioned as applications only received for parts of the site - i.e. West Herts College, Forum, Land around Forum. Outline planning permission granted for latter on 29/06/15. Full planning permission granted for Forum on 10/02/15",,http://opendatacommunities.org/id/district-council/dacorum,owned by a public authority,2017-03-17,full planning permission,http://www.dacorum.gov.uk/brownfield-land-register,permissioned,West Herts College site and Civic Zone Marlowes,BLR/001,http://bit.ly/Dacorum-BLR,,,
yes,,2017-12-31,-0.467756,51.750736,,11.71,2018-08-16,,400,400,Application has expired,,http://opendatacommunities.org/id/district-council/dacorum,owned by a public authority,,,http://www.dacorum.gov.uk/brownfield-land-register,not permissioned,Hemel Hempstead Hospital site Hillfield Road,BLR/002,http://bit.ly/Dacorum-BLR,,,
yes,,2017-12-31,-0.468341,51.748891,,3,2018-08-16,,75,75,4/00987/17/MFA withdrawn at last second,,http://opendatacommunities.org/id/district-council/dacorum,mixed ownership,,,,not permissioned,Paradise/Wood Lane Hemel Hempstead,BLR/003,http://bit.ly/Dacorum-BLR,,,
yes,,2017-12-31,-0.488751,51.742411,,4.32,2018-08-16,,140,140,,,http://opendatacommunities.org/id/district-council/dacorum,mixed ownership,,,,not permissioned,Hemel Hempstead Station Gateway Station Road,BLR/004,http://bit.ly/Dacorum-BLR,,,
yes,,2017-12-31,-0.579269,51.765696,,0.63,2019-10-14,,32,32,,,http://opendatacommunities.org/id/district-council/dacorum,not owned by a public authority,2018-06-25,full planning permission,http://www.dacorum.gov.uk/brownfield-land-register,permissioned,Gossoms End / Billet Lane Berkhamsted,BLR/005,http://bit.ly/Dacorum-BLR,,,
yes,,2017-12-31,-0.564729,51.759486,,0.4,2018-08-16,,23,23,Application has expired,,http://opendatacommunities.org/id/district-council/dacorum,owned by a public authority,,,http://www.dacorum.gov.uk/brownfield-land-register,not permissioned,Berkhamsted Civic Centre and land to rear of High Street Berkhamsted,BLR/006,http://bit.ly/Dacorum-BLR,,,
yes,,2017-12-31,-0.473184,51.752605,,0.5,2018-08-16,,5,5,,,http://opendatacommunities.org/id/district-council/dacorum,owned by a public authority,,,,not permissioned,Market Square Hemel Hempstead,BLR/007,http://bit.ly/Dacorum-BLR,,,
yes,,2017-12-31,-0.456081,51.732032,,0.32,2018-08-16,,10,10,,,http://opendatacommunities.org/id/district-council/dacorum,not owned by a public authority,,,,not permissioned,Land rear of 186-202 Belswains Lane,BLR/008,http://bit.ly/Dacorum-BLR,,,
yes,,2017-12-31,-0.480212,51.740916,,4.32,2018-08-16,,350,350,,,http://opendatacommunities.org/id/district-council/dacorum,not owned by a public authority,,,http://www.dacorum.gov.uk/brownfield-land-register,not permissioned,National Grid land 339-353 London Road Hemel Hempstead,BLR/009,http://bit.ly/Dacorum-BLR,,,
yes,,2017-12-31,-0.465289,51.738492,,1,2018-08-16,,30,30,Part permissioned as application not received for remaining part of site. Full Permission granted for Drew House and the Factory on 21/08/15,,http://opendatacommunities.org/id/district-council/dacorum,not owned by a public authority,2016-04-12,full planning permission,http://www.dacorum.gov.uk/brownfield-land-register,permissioned,Ebberns Road Hemel Hempstead,BLR/010,http://bit.ly/Dacorum-BLR,,,
yes,,2017-12-31,-0.473795,51.74095,,0.3,2019-10-14,,39,39,,,http://opendatacommunities.org/id/district-council/dacorum,not owned by a public authority,2019-08-27,full planning permission,http://www.dacorum.gov.uk/brownfield-land-register,permissioned,Former Hewden Hire site Two Waters Road Hemel Hempstead,BLR/011,http://bit.ly/Dacorum-BLR,,,
yes,,2017-12-31,-0.438129,51.745292,,1.16,2018-08-16,,25,25,4/00518/15/PRE,,http://opendatacommunities.org/id/district-council/dacorum,not owned by a public authority,,,,not permissioned,Leverstock Green Tennis Club Grasmere Close Hemel Hempstead,BLR/012,http://bit.ly/Dacorum-BLR,,,
yes,,2017-12-31,-0.472068,51.738886,,0.11,2018-12-31,,10,10,Application has expired,,http://opendatacommunities.org/id/district-council/dacorum,not owned by a public authority,,,http://www.dacorum.gov.uk/brownfield-land-register,not permissioned,233 London Road Hemel Hempstead,BLR/013,http://bit.ly/Dacorum-BLR,,,
yes,,2017-12-31,-0.462418,51.733896,,0.31,2018-08-16,,31,31,4/00675/14/PRE,,http://opendatacommunities.org/id/district-council/dacorum,owned by a public authority,,,,not permissioned,Apsley Paper Trail land London Road,BLR/014,http://bit.ly/Dacorum-BLR,,,
yes,,2017-12-31,-0.472857,51.745551,,0.15,2018-08-16,,25,25,4/02158/13/PRE,,http://opendatacommunities.org/id/district-council/dacorum,owned by a public authority,,,,not permissioned,The Point (former petrol filling station) Two Waters Road Hemel Hempstead,DBC/015,http://bit.ly/Dacorum-BLR,,,
yes,,2017-12-31,-0.498282,51.760751,,1.41,2019-10-14,,65,65,Full application resolved to be granted subject to s106,,http://opendatacommunities.org/id/district-council/dacorum,owned by a public authority,2017-10-16,full planning permission,http://www.dacorum.gov.uk/brownfield-land-register,permissioned,Former Martindale School Boxted Road Hemel Hempstead,BLR/016,http://bit.ly/Dacorum-BLR,,,
