Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-05,-1.47102,53.388162,,0.84,2018-12-18,98,98,98,Estimated to comprise of 62 Apartments and 36 Houses,Sheffield City Council,http://opendatacommunities.org/id/metropolitan-district-council/sheffield,not owned by a public authority,2015-03-19,full planning permission,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NGAZHANYFY000,permissioned,"Site of Richardsons Cutlery Works, 60 Russell Street, Cotton Street and Alma Street, Sheffield S3 8RW",S00023,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,,,
,,2017-12-05,-1.486797,53.349465,,0.47,2018-12-18,33,33,33,Estimated to comprise of 33 Apartments,Sheffield City Council,http://opendatacommunities.org/id/metropolitan-district-council/sheffield,not owned by a public authority,2006-10-17,full planning permission,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=J34EZJNYN9000,permissioned,"Site of Vernons the Bakers and Bankside Works, Archer Road, Sheffield S8 0JT",S00108,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,,,
,,2017-12-05,-1.474414,53.386505,,0.43,2018-12-18,36,36,36,Estimated to comprise of 20 Apartments and 16 Houses,Sheffield City Council,http://opendatacommunities.org/id/metropolitan-district-council/sheffield,not owned by a public authority,2013-07-03,full planning permission,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MDQY7YNYFY000,permissioned,"Site of 1-7 Allen Street, 7, 9, 11, 13 and 15 Smithfield and Snow Lane, Sheffield",S02156,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,,,
yes,,2017-12-05,-1.465021,53.378212,,0.03,2018-12-18,7,7,7,Estimated to comprise of 7 Apartments,Sheffield City Council,http://opendatacommunities.org/id/metropolitan-district-council/sheffield,not owned by a public authority,2011-06-10,full planning permission,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=LJW6Z3NY0IS00,permissioned,The Howard,S01801,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,,,
yes,,2017-12-05,-1.474262,53.362566,,0.21,2018-12-18,7,7,7,Estimated to comprise of 7 Houses,Sheffield City Council,http://opendatacommunities.org/id/metropolitan-district-council/sheffield,not owned by a public authority,2014-07-18,full planning permission,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MW9GNNNYFY000,permissioned,Partco Autoparts Markham Works 20 Broadfield Road Sheffield S8 0XJ,S02345,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,,,
,,2017-12-05,-1.477773,53.373863,,0.18,2018-12-18,281,281,281,Estimated to comprise of 240 Apartments and 41 Student Clusters,Sheffield City Council,http://opendatacommunities.org/id/metropolitan-district-council/sheffield,not owned by a public authority,2009-09-22,full planning permission,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=KMI89YNY09T00,permissioned,"Land at Young Street and St Marys Gate, Sheffield",S00009,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,,,
,,2017-12-05,-1.44864,53.401962,,1.05,2018-12-18,33,33,33,Estimated to comprise of 33 Houses,Sheffield City Council,http://opendatacommunities.org/id/metropolitan-district-council/sheffield,not owned by a public authority,2010-03-18,full planning permission,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=JZBIWUNY09I00,permissioned,Land adjoining 434-652 Grimesthorpe Road,S00215,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,,,
,,2017-12-05,-1.477343,53.348027,,0.19,2018-12-18,22,22,22,Estimated to comprise of 14 Apartments and 8 Houses,Sheffield City Council,http://opendatacommunities.org/id/metropolitan-district-council/sheffield,not owned by a public authority,2008-06-17,full planning permission,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=JEZMBUNYSF000,permissioned,"Scarsdale House, 136 Derbyshire Lane, Woodseats",S00202,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,,,
yes,,2018-12-18,-1.468037,53.384614,,0.06,2018-12-18,21,21,21,Estimated to comprise of 21 Student Clusters,Sheffield City Council,http://opendatacommunities.org/id/metropolitan-district-council/sheffield,not owned by a public authority,2018-08-09,full planning permission,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P6WX8MNYLRW00,permissioned,Old County Court House 56 Bank Street Sheffield S1 2DS,S03352,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,,,
yes,,2018-12-18,-1.579461,53.47987,,0.08,2018-12-18,7,7,7,Estimated to comprise of 7 Houses,Sheffield City Council,http://opendatacommunities.org/id/metropolitan-district-council/sheffield,not owned by a public authority,2016-10-12,full planning permission,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O3B8G6NYFY000,permissioned,Site Of 19 Haywood Lane And 8 Ash Lane Sheffield S36 2QE,S03346,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,,,
yes,,2017-12-05,-1.489321,53.396297,,0.08,2018-12-18,14,14,14,Estimated to comprise of 1 Houses and 13 Student Clusters,Sheffield City Council,http://opendatacommunities.org/id/metropolitan-district-council/sheffield,not owned by a public authority,2018-01-22,full planning permission,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OXRAIUNYH6Q00,permissioned,130 - 142 Langsett Road Sheffield S6 2UB,S03358,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,,,
yes,,2017-12-05,-1.45663,53.380771,,0.07,2018-12-18,16,16,16,Estimated to comprise of 16 Apartments,Sheffield City Council,http://opendatacommunities.org/id/metropolitan-district-council/sheffield,not owned by a public authority,2017-12-15,full planning permission,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQIJZ0NYN4V00,permissioned,"121 Duke Street, S2 5QL",S00164,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,,,
yes,,2017-12-05,-1.468803,53.36744,,0.02,2018-12-18,5,5,5,Estimated to comprise of 5 Apartments,Sheffield City Council,http://opendatacommunities.org/id/metropolitan-district-council/sheffield,not owned by a public authority,2016-05-27,full planning permission,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O3CUJUNYFY000,permissioned,250 Lancing Road Sheffield S2 4EX,S03291,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,,,
yes,,2017-12-05,-1.483098,53.351323,,0.24,2018-12-18,14,14,14,Estimated to comprise of 9 Apartments and 5 Houses,Sheffield City Council,http://opendatacommunities.org/id/metropolitan-district-council/sheffield,not owned by a public authority,2016-04-07,full planning permission,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O0J071NYFY000,permissioned,Land Between Athol Road And Smithy Wood Road Athol Road Sheffield,S03278,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,,,
yes,,2017-12-05,-1.477525,53.409436,,0.44,2018-12-18,19,19,19,Estimated to comprise of 19 Houses,Sheffield City Council,http://opendatacommunities.org/id/metropolitan-district-council/sheffield,owned by a public authority,2015-07-08,full planning permission,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NM6KLGNY0JJ00,permissioned,"Musgrave Road, Shirecliffe",S03262,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,,,
,,2017-12-05,-1.461618,53.360271,,0.2,2018-12-18,14,14,14,Estimated to comprise of 14 Apartments,Sheffield City Council,http://opendatacommunities.org/id/metropolitan-district-council/sheffield,not owned by a public authority,2016-08-26,full planning permission,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O4FI71NYFY000,permissioned,Ball Inn Myrtle Road Sheffield S2 3HR,S03325,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,,,
yes,,2017-12-05,-1.475964,53.408749,,0.17,2018-12-18,6,6,6,Estimated to comprise of 6 Houses,Sheffield City Council,http://opendatacommunities.org/id/metropolitan-district-council/sheffield,owned by a public authority,2015-07-08,full planning permission,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NM6KLGNY0JJ00,permissioned,"Musgrave Road Housing Clearance Site (E3 and E4), (Shirecliffe 2)",S00672,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,,,
yes,,2017-12-05,-1.465381,53.382681,,0.09,2018-12-18,22,22,22,Estimated to comprise of 22 Apartments,Sheffield City Council,http://opendatacommunities.org/id/metropolitan-district-council/sheffield,not owned by a public authority,2017-10-20,full planning permission,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OS95O1NY0M700,permissioned,40-50 Castle Square Sheffield S1 2GF,S03383,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,,,
