Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,,-1.778704,51.55303,,0.13,2019-12-15,12,12,12,,Swindon Borough Council,http://opendatacommunities.org/id/unitary-authority/swindon,,2015-02-03,full planning permission,,permissioned,"14 Bath Road And Land To Rear Of 12-24 Bath Road, Old Town",18HMR005,,,,
yes,,,-1.791156,51.606531,,6.4,2019-12-15,171,171,171,,Swindon Borough Council,http://opendatacommunities.org/id/unitary-authority/swindon,,2015-04-02,outline planning permission,,permissioned,"Abbey Stadium, Lady Lane, Swindon (Residual)",18HMR006,,,,
yes,,,-1.79315,51.609397,,2.2,2019-12-15,52,52,52,,Swindon Borough Council,http://opendatacommunities.org/id/unitary-authority/swindon,,2015-07-07,outline planning permission,,permissioned,"Land At Lady Lane, Swindon",18HMR007,,,,
yes,,,-1.786437,51.536253,,0.6,2019-12-15,10,10,10,,Swindon Borough Council,http://opendatacommunities.org/id/unitary-authority/swindon,,2015-08-04,outline planning permission,,permissioned,"Land At Clevedon House, 29 Woodland View, Wroughton",18HMR010,,,,
yes,,,-1.793776,51.522148,,0.08,2019-12-15,5,5,5,,Swindon Borough Council,http://opendatacommunities.org/id/unitary-authority/swindon,,2015-11-26,full planning permission,,permissioned,"Land At Nursery Close, Wroughton, Swindon",18HMR012,,,,
yes,,,-1.800982,51.609254,,23.6,2019-12-15,350,350,350,,Swindon Borough Council,http://opendatacommunities.org/id/unitary-authority/swindon,,2016-02-16,reserved matters approval,,permissioned,"Abbey Farm Site, Swindon",18HMR014,,,,
yes,,,-1.780443,51.564704,,0.12,2019-12-15,8,8,8,,Swindon Borough Council,http://opendatacommunities.org/id/unitary-authority/swindon,,2016-11-03,full planning permission,,permissioned,"3-5 Lagos Street, Swindon, SN1 2BU",18HMR015,,,,
yes,,,-1.778178,51.556112,,0.01,2019-12-15,5,5,5,,Swindon Borough Council,http://opendatacommunities.org/id/unitary-authority/swindon,,2017-09-12,full planning permission,,permissioned,44 Victoria Road Old Town Swindon SN1 3AY,18HMR016,,,,
yes,,,-1.79342,51.597808,,0.19,2019-12-15,7,7,7,,Swindon Borough Council,http://opendatacommunities.org/id/unitary-authority/swindon,,2016-06-21,full planning permission,,permissioned,"Abbeymeads Medical Practice, Elstree Way, Abbey Meads, Swindon",18HMR019,,,,
yes,,,-1.819241,51.562092,,0.62,2019-12-15,100,100,100,,Swindon Borough Council,http://opendatacommunities.org/id/unitary-authority/swindon,,2016-03-11,full planning permission,,permissioned,"The Quadrant, Stonehill Green, Swindon",18HMR023,,,,
