Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
,,2016-04-01,-2.490766,53.52592,,0.801296,2018-11-01,37,37,37,A/18/85712 refers,,http://opendatacommunities.org/id/metropolitan-district-council/wigan,not owned by a public authority,,,,,,Rosedale Avenue/Water Street Atherton,,SHLAA0035
,,2016-04-01,-2.620543,53.548882,,0.259402,2018-11-01,18,18,18,,,http://opendatacommunities.org/id/metropolitan-district-council/wigan,owned by a public authority,,,,,,Land at Coop Street Scholes Wigan,,SHLAA0056
,,2016-04-01,-2.701076,53.538914,,0.305648,2018-11-01,17,17,17,A/15/81816 refers,,http://opendatacommunities.org/id/metropolitan-district-council/wigan,owned by a public authority,,,,,,Corporation Yard Orrell Road Orrell,,SHLAA0195
,,2016-04-01,-2.63641,53.536244,,0.273252,2018-11-01,23,23,23,A/16/83089 refers,,http://opendatacommunities.org/id/metropolitan-district-council/wigan,not owned by a public authority,,,,,,Shanghai Palace Poolstock Wigan,,SHLAA0253
,,2016-04-01,-2.672208,53.548758,,0.148535,2018-11-01,8,8,8,,,http://opendatacommunities.org/id/metropolitan-district-council/wigan,not owned by a public authority,,,,,,Corner Kitt Green Road and Pembroke Road Wigan,,SHLAA0018
,,2016-04-01,-2.660248,53.556125,,0.113137,2018-11-01,14,14,14,,,http://opendatacommunities.org/id/metropolitan-district-council/wigan,not owned by a public authority,,,,,,Former Keepers Inn Woodhouse Lane Wigan,,SHLAA0287
,,2016-04-01,-2.641273,53.546952,,0.644896,2018-11-01,69,69,69,,,http://opendatacommunities.org/id/metropolitan-district-council/wigan,owned by a public authority,,,,,,Land at Frog Lane and Prescott Street Wigan,,SHLAA0322
,,2016-04-01,-2.705759,53.540282,,0.332294,2018-11-01,21,21,21,,,http://opendatacommunities.org/id/metropolitan-district-council/wigan,not owned by a public authority,,,,,,Land adjacent to 234 Orrell Road Orrell,,SHLAA0075
,,2016-04-01,-2.596622,53.47749,,0.127391,2018-11-01,18,18,18,A/14/79339 refers,,http://opendatacommunities.org/id/metropolitan-district-council/wigan,not owned by a public authority,,,,,,Site Of 86 To 94 High Street Golborne,,SHLAA0309
,,2016-04-01,-2.601398,53.54599,,0.739966,2018-11-01,22,22,22,,,http://opendatacommunities.org/id/metropolitan-district-council/wigan,not owned by a public authority,,,,,,Belle Green Industrial Estate and adjacent land Belle Green Lane Ince,,SHLAA0012A
,,2016-04-01,-2.610228,53.528271,,0.299116,2018-11-01,9,9,9,,,http://opendatacommunities.org/id/metropolitan-district-council/wigan,not owned by a public authority,,,,,,Former Ince St Marys CE Primary School Derby Street Ince,,SHLAA0064A
,,2016-04-01,-2.466919,53.522908,,0.22925,2018-11-01,41,41,41,A/17/84075 refers,,http://opendatacommunities.org/id/metropolitan-district-council/wigan,owned by a public authority,,,,,,Lancaster Avenue Tyldesley,,SHLAA0046
,,2016-04-01,-2.593761,53.525162,,0.388889,2018-11-01,18,18,18,A/15/81702 refers,,http://opendatacommunities.org/id/metropolitan-district-council/wigan,not owned by a public authority,,,,,,Land Off Liverpool Road Platt Bridge Wigan,,SHLAA0355
,,2016-04-01,-2.593262,53.524376,,0.649848,2018-11-01,20,20,20,,,http://opendatacommunities.org/id/metropolitan-district-council/wigan,not owned by a public authority,,,,,,Remaining land at Springbank Ind Est Liverpool Road Platt Bridge Wigan,,SHLAA0356
,,2016-04-01,-2.567739,53.523895,,109.017782,2018-11-01,2000,2000,2000,A/18/85784 refers,,http://opendatacommunities.org/id/metropolitan-district-council/wigan,not owned by a public authority,,,,,,South of Hindley Wigan,,SHLAA0002
,,2016-04-01,-2.657925,53.554792,,0.584642,2018-11-01,17,17,17,,,http://opendatacommunities.org/id/metropolitan-district-council/wigan,not owned by a public authority,,,,,,Land Corner of Whitworth Way Wigan,,SHLAA0237
