Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-11-08,0.596186,51.522268,,0.14,2018-09-12,10,10,10,https://publicaccess.castlepoint.gov.uk/online-applications/. Demolition of existing structures and construction of three storey building comprising of 10 No. apartments with associated works.. https://publicaccess.castlepoint.gov.uk/online-applications/,Castle Point Borough Council,http://opendatacommunities.org/id/district-council/castle-point,not owned by a public authority,2017-03-08,outline planning permission,https://publicaccess.castlepoint.gov.uk/online-applications/,permissioned,"Land at Foksville Road, Canvey Island.",CP0001,https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3926.pdf&ver=6630,,,
,,2017-11-08,0.570424,51.559444,,0.28,2018-09-12,5,5,5,,Castle Point Borough Council,http://opendatacommunities.org/id/district-council/castle-point,not owned by a public authority,,,,not permissioned,"Vallee Casa, 62 Hill Road, Benfleet.",CP0002,https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3928.pdf&ver=6632,,,
yes,,2017-11-08,0.588983,51.560489,,0.08,2018-09-12,2,2,2,,Castle Point Borough Council,http://opendatacommunities.org/id/district-council/castle-point,not owned by a public authority,,,https://publicaccess.castlepoint.gov.uk/online-applications/,not permissioned,"166-168 Kiln Road, Benfleet, SS7 1SU.",CP0003,https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3929.pdf&ver=6633,,,
yes,,2017-11-09,0.56414,51.555214,,0.11,2018-09-12,1,1,1,https://publicaccess.castlepoint.gov.uk/online-applications/. Demolition of existing bungalow and construction of two detached dormer bungalows.. https://publicaccess.castlepoint.gov.uk/online-applications/,Castle Point Borough Council,http://opendatacommunities.org/id/district-council/castle-point,not owned by a public authority,2017-08-11,full planning permission,https://publicaccess.castlepoint.gov.uk/online-applications/,permissioned,"1a Clarence Road, South Benfleet, Benfleet SS7 1DE.",CP0004,https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3927.pdf&ver=6631,,,
,,2017-11-09,0.592569,51.519425,,0.13,2018-09-12,15,15,15,,Castle Point Borough Council,http://opendatacommunities.org/id/district-council/castle-point,not owned by a public authority,,,,not permissioned,"Job Centre, 140 Furtherwick Road, Canvey Island.",CP0005,https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3931.pdf&ver=6635,,,
yes,,2017-11-09,0.569148,51.549178,,0.28,2018-09-12,2,2,2,https://publicaccess.castlepoint.gov.uk/online-applications/. Demolition of existing dwelling and construction of 3 No. four bed houses with associated parking and access.. https://publicaccess.castlepoint.gov.uk/online-applications/,Castle Point Borough Council,http://opendatacommunities.org/id/district-council/castle-point,not owned by a public authority,2016-04-24,full planning permission,https://publicaccess.castlepoint.gov.uk/online-applications/,permissioned,"84 Vicarage Hill, Benfleet SS7 1PE.",CP0006,https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3932.pdf&ver=6636,,,
yes,,2017-11-09,0.561664,51.553173,,0.19,2018-09-12,19,19,19,https://publicaccess.castlepoint.gov.uk/online-applications/. Construction of 18No self contained flats with 1No retail shop and 1No detached house with attached parking.. https://publicaccess.castlepoint.gov.uk/online-applications/,Castle Point Borough Council,http://opendatacommunities.org/id/district-council/castle-point,not owned by a public authority,2016-12-08,full planning permission,https://publicaccess.castlepoint.gov.uk/online-applications/,permissioned,"240-244 High Road, Benfleet.",CP0007,https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3930.pdf&ver=6634,,,
yes,,2017-11-09,0.585962,51.531522,,0.07,2018-09-12,5,5,5,https://publicaccess.castlepoint.gov.uk/online-applications/. Demolition of detached house and construction of three storey block of 6 self contained flats with parking.. https://publicaccess.castlepoint.gov.uk/online-applications/,Castle Point Borough Council,http://opendatacommunities.org/id/district-council/castle-point,not owned by a public authority,2015-06-11,full planning permission,https://publicaccess.castlepoint.gov.uk/online-applications/,permissioned,"Site adjacent to Pauls Court, Meppel Avenue, Canvey Island.",CP0008,https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3933.pdf&ver=6637,,,
,,2017-11-09,0.618843,51.565675,,0.56,2018-09-12,3,3,3,,Castle Point Borough Council,http://opendatacommunities.org/id/district-council/castle-point,not owned by a public authority,,,,not permissioned,"20 Haresland Close, Hadleigh, SS7 2UT.",CP0010,https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3936.pdf&ver=6640,,,
yes,,2017-11-14,0.585778,51.520163,,0.2,2018-09-12,7,7,7,"https://publicaccess.castlepoint.gov.uk/online-applications/. Demolition of existing house and erection of three storey block of eight self-contained flats with associated parking and landscaping, clossure of existing vehicular accesses and formation fo new vehicular access to Long Road.. https://publicaccess.castlepoint.gov.uk/online-applications/",Castle Point Borough Council,http://opendatacommunities.org/id/district-council/castle-point,not owned by a public authority,2016-12-07,full planning permission,https://publicaccess.castlepoint.gov.uk/online-applications/,permissioned,"109 Long Road, Canvey Island",CP0011,https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3934.pdf&ver=6638,,,
,,2017-11-14,0.607009,51.55394,,0.59,2018-09-12,54,54,54,,Castle Point Borough Council,http://opendatacommunities.org/id/district-council/castle-point,owned by a public authority,,,,not permissioned,"The Island Site, High Street / London Road, Hadleigh",CP0012,https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3938.pdf&ver=6642,,,
yes,,2017-11-14,0.953219,52.044769,,0.02,2018-09-12,4,4,4,"https://publicaccess.castlepoint.gov.uk/online-applications/. Conversion of ground floor, two storey side extension, loft conversion including rear dormer and alterations to fenestration to provide 5 No. flats.. https://publicaccess.castlepoint.gov.uk/online-applications/",Castle Point Borough Council,http://opendatacommunities.org/id/district-council/castle-point,not owned by a public authority,2016-12-15,full planning permission,https://publicaccess.castlepoint.gov.uk/online-applications/,permissioned,"88 High Street, Hadleigh",CP0013,https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3935.pdf&ver=6639,,,
yes,,2017-11-14,0.610645,51.518853,,0.33,2018-09-12,40,40,40,"https://publicaccess.castlepoint.gov.uk/online-applications/. Demolition of existing building, replacement with 40 Unit Residential Flats with parking and access and facilities.. https://publicaccess.castlepoint.gov.uk/online-applications/",Castle Point Borough Council,http://opendatacommunities.org/id/district-council/castle-point,not owned by a public authority,,,https://publicaccess.castlepoint.gov.uk/online-applications/,pending decision,"Admiral Jellico Public House, 283 High Street, Canvey Island",CP0014,https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3937.pdf&ver=6641,,,
,,2017-11-14,0.581945,51.520382,,0.3,2018-09-12,10,10,10,,Castle Point Borough Council,http://opendatacommunities.org/id/district-council/castle-point,owned by a public authority,,,,not permissioned,"Outpatients centre, Long Road, Canvey Island",CP0015,https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3939.pdf&ver=6643,,,
,,2017-11-14,0.59505,51.569153,,0.13,2018-09-12,10,10,10,,Castle Point Borough Council,http://opendatacommunities.org/id/district-council/castle-point,not owned by a public authority,,,,not permissioned,"343 Rayleigh Road, Thundersley",CP0016,https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3940.pdf&ver=6644,,,
yes,,2017-11-14,0.600961,51.522996,,0.19,2018-09-12,14,14,14,https://publicaccess.castlepoint.gov.uk/online-applications/. Erection of part two/part three storey building containing 14no. 2 bed flats with associated parking.. https://publicaccess.castlepoint.gov.uk/online-applications/,Castle Point Borough Council,http://opendatacommunities.org/id/district-council/castle-point,not owned by a public authority,2014-07-14,full planning permission,https://publicaccess.castlepoint.gov.uk/online-applications/,permissioned,"125-127 High Street, Canvey Island",CP0017,https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3941.pdf&ver=6645,,,
yes,,2017-11-15,0.614904,51.550297,,0.27,2018-09-12,21,21,21,https://publicaccess.castlepoint.gov.uk/online-applications/. Erection of part 3/part 4 storey block of 25 flats with parking and refuse storage.. https://publicaccess.castlepoint.gov.uk/online-applications/,Castle Point Borough Council,http://opendatacommunities.org/id/district-council/castle-point,not owned by a public authority,2015-11-23,full planning permission,https://publicaccess.castlepoint.gov.uk/online-applications/,permissioned,"4-12 Park Chase, Hadleigh, Benfleet, SS7 2BZ.",CP0018,https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3942.pdf&ver=6646,,,
,,2017-11-15,0.621824,51.519561,,0.76,2018-09-12,27,27,27,,Castle Point Borough Council,http://opendatacommunities.org/id/district-council/castle-point,not owned by a public authority,,,,not permissioned,"Prout Industrial Estate, Point Road, Canvey Island.",CP0019,https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3944.pdf&ver=6648,,,
,,2017-11-21,0.557424,51.554011,,0.25,2018-09-12,14,14,14,,Castle Point Borough Council,http://opendatacommunities.org/id/district-council/castle-point,not owned by a public authority,,,,not permissioned,"Benfleet Tavern Public House, High Road, Benfleet.",CP0020,https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3943.pdf&ver=6647,,,
yes,,2018-09-12,0.59736,51.522592,,0.26,2018-09-12,24,24,24,https://publicaccess.castlepoint.gov.uk/online-applications/. Demolish all buildings and construct two blocks of 24 No. self contained flats with 2 No. retail shops at ground floor.. https://publicaccess.castlepoint.gov.uk/online-applications/,Castle Point Borough Council,http://opendatacommunities.org/id/district-council/castle-point,not owned by a public authority,2018-03-09,outline planning permission,https://publicaccess.castlepoint.gov.uk/online-applications/,permissioned,"West of Venebles Close, Canvey Island",CP0021,https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3945.pdf&ver=6649,,,
yes,,2018-09-12,0.563118,51.566099,,0.22,2018-09-12,1,1,1,https://publicaccess.castlepoint.gov.uk/online-applications/. Construction of two storey building with children's nursery at ground floor and 1No. flat at first floor with associated parking and rear garden area for nursery (revised application).. https://publicaccess.castlepoint.gov.uk/online-applications/,Castle Point Borough Council,http://opendatacommunities.org/id/district-council/castle-point,not owned by a public authority,2016-09-23,full planning permission,https://publicaccess.castlepoint.gov.uk/online-applications/,permissioned,"316 London Road, Benfleet",CP0022,https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3946.pdf&ver=6650,,,
yes,,2018-09-12,0.562359,51.544224,,0.13,2018-09-12,14,14,14,https://publicaccess.castlepoint.gov.uk/online-applications/. https://publicaccess.castlepoint.gov.uk/online-applications/,Castle Point Borough Council,http://opendatacommunities.org/id/district-council/castle-point,not owned by a public authority,,,https://publicaccess.castlepoint.gov.uk/online-applications/,not permissioned,"87-97 High Street, Benfleet",CP0023,https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3947.pdf&ver=6651,,,
yes,,2018-10-10,0.584758,51.530915,,0.08,2018-10-10,11,11,11,https://publicaccess.castlepoint.gov.uk/online-applications/. https://publicaccess.castlepoint.gov.uk/online-applications/,Castle Point Borough Council,http://opendatacommunities.org/id/district-council/castle-point,not owned by a public authority,,,https://publicaccess.castlepoint.gov.uk/online-applications/,not permissioned,"Briar Cottage, Leige Avenue, Canvey Island",CP0025,https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3951.pdf&ver=6655,,,
yes,,2018-09-12,0.618916,51.550642,,0.15,2018-09-12,14,14,14,"https://publicaccess.castlepoint.gov.uk/online-applications/. Demolition of existing buildings and construction of part 2/part 4 storey block of 14 self-contained flats with car parking, refuse, cycle storage and alteration of vehicular access.. https://publicaccess.castlepoint.gov.uk/online-applications/",Castle Point Borough Council,http://opendatacommunities.org/id/district-council/castle-point,not owned by a public authority,2016-05-10,full planning permission,https://publicaccess.castlepoint.gov.uk/online-applications/,permissioned,"Tower Radio, 573-581 London Road, Hadleigh",CP0026,https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3948.pdf&ver=6652,,,
yes,,2018-09-12,0.607791,51.553311,,0.04,2018-09-12,6,6,6,https://publicaccess.castlepoint.gov.uk/online-applications/. Raise roof and erect roof extension to rear and roof lights to front to form self-contained flat.. https://publicaccess.castlepoint.gov.uk/online-applications/,Castle Point Borough Council,http://opendatacommunities.org/id/district-council/castle-point,not owned by a public authority,2016-04-26,full planning permission,https://publicaccess.castlepoint.gov.uk/online-applications/,permissioned,"82 High Street, Hadleigh",CP0027,https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3950.pdf&ver=6654,,,
yes,,2018-09-12,0.609426,51.55383,,0.04,2018-09-12,6,6,6,"https://publicaccess.castlepoint.gov.uk/online-applications/. Conversion of existing first floor to form 4 No. one bedroom flats and lowering of existing main roof and construction of second floor to form 2 No. one bedroom flats. Alterations to ground floor including access/egress from flats, cycle storage, plant room and bin storage together with associated alterations to shop front and rear elevation.. https://publicaccess.castlepoint.gov.uk/online-applications/",Castle Point Borough Council,http://opendatacommunities.org/id/district-council/castle-point,not owned by a public authority,2016-04-12,full planning permission,https://publicaccess.castlepoint.gov.uk/online-applications/,permissioned,"231 London Road, Hadleigh",CP0028,https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3952.pdf&ver=6656,,,
,,2018-09-12,0.556386,51.567219,,0.07,2018-09-12,10,10,10,"https://publicaccess.castlepoint.gov.uk/online-applications/. Demolish existing commercial building and construct three storey building with undercroft parking, comprising of 8 No. one bed flats and 2 No. two bedroom flats.. https://publicaccess.castlepoint.gov.uk/online-applications/",Castle Point Borough Council,http://opendatacommunities.org/id/district-council/castle-point,not owned by a public authority,2015-11-27,full planning permission,https://publicaccess.castlepoint.gov.uk/online-applications/,permissioned,"Beaver Doors, 211-213 London Road, Thundersley",CP0029,https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3953.pdf&ver=6657,,,
yes,,2018-09-12,0.560915,51.572058,,0.31,2018-09-12,40,40,40,https://publicaccess.castlepoint.gov.uk/online-applications/. https://publicaccess.castlepoint.gov.uk/online-applications/,Castle Point Borough Council,http://opendatacommunities.org/id/district-council/castle-point,not owned by a public authority,,,https://publicaccess.castlepoint.gov.uk/online-applications/,not permissioned,"Rear of 179-181 Church Road, Thundersley",CP0030,https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3954.pdf&ver=6658,,,
yes,,2018-09-12,0.563505,51.549123,,0.13,2018-09-12,13,13,13,https://publicaccess.castlepoint.gov.uk/online-applications/. Demolish existing buildings and erect three storey building comprising 13 No. flats.. https://publicaccess.castlepoint.gov.uk/online-applications/,Castle Point Borough Council,http://opendatacommunities.org/id/district-council/castle-point,not owned by a public authority,2018-10-05,,https://publicaccess.castlepoint.gov.uk/online-applications/,permissioned,"Benfleet Police Station, 90-92 High Road, Benfleet",CP0031,https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3955.pdf&ver=6659,,,
,,2018-09-12,0.613299,51.551516,,0.13,2018-09-12,20,20,20,https://publicaccess.castlepoint.gov.uk/online-applications/. Residential development comprising of 32 No two Bedroom flats. https://publicaccess.castlepoint.gov.uk/online-applications/,Castle Point Borough Council,http://opendatacommunities.org/id/district-council/castle-point,not owned by a public authority,2010-09-21,full planning permission,https://publicaccess.castlepoint.gov.uk/online-applications/,permissioned,"320 London Road, Hadleigh",CP0037,https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3961.pdf&ver=6665,,,
,,2018-09-12,0.549672,51.566398,,0.38,2018-09-12,17,17,17,https://publicaccess.castlepoint.gov.uk/online-applications/. https://publicaccess.castlepoint.gov.uk/online-applications/,Castle Point Borough Council,http://opendatacommunities.org/id/district-council/castle-point,not owned by a public authority,,,https://publicaccess.castlepoint.gov.uk/online-applications/,not permissioned,"High Road, Tarpots Town Centre, Benfleet",CP0038,https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3963.pdf&ver=6667,,,
,,2018-09-12,0.560938,51.566228,,0.13,2018-09-12,5,5,5,https://publicaccess.castlepoint.gov.uk/online-applications/. https://publicaccess.castlepoint.gov.uk/online-applications/,Castle Point Borough Council,http://opendatacommunities.org/id/district-council/castle-point,not owned by a public authority,,,https://publicaccess.castlepoint.gov.uk/online-applications/,not permissioned,"286 London Road, Benfleet",CP0039,https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3962.pdf&ver=6666,,,
yes,,2018-09-12,0.565625,51.565062,,0.12,2018-09-12,6,6,6,https://publicaccess.castlepoint.gov.uk/online-applications/. https://publicaccess.castlepoint.gov.uk/online-applications/,Castle Point Borough Council,http://opendatacommunities.org/id/district-council/castle-point,not owned by a public authority,,,https://publicaccess.castlepoint.gov.uk/online-applications/,not permissioned,"Maharaja Restaurant, 358 London Road, Benfleet",CP0040,https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3964.pdf&ver=6668,,,
,,2018-09-12,0.581429,51.569106,,0.11,2018-09-12,2,2,2,https://publicaccess.castlepoint.gov.uk/online-applications/. https://publicaccess.castlepoint.gov.uk/online-applications/,Castle Point Borough Council,http://opendatacommunities.org/id/district-council/castle-point,not owned by a public authority,,,https://publicaccess.castlepoint.gov.uk/online-applications/,not permissioned,"61-69 Hart Road, Thundersley",CP0041,https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3965.pdf&ver=6669,,,
yes,,2018-09-12,0.561969,51.552102,,0.04,2018-09-12,5,5,5,https://publicaccess.castlepoint.gov.uk/online-applications/. https://publicaccess.castlepoint.gov.uk/online-applications/,Castle Point Borough Council,http://opendatacommunities.org/id/district-council/castle-point,not owned by a public authority,,,https://publicaccess.castlepoint.gov.uk/online-applications/,not permissioned,"210 & 212 High Road, Benfleet",CP0042,https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3971.pdf&ver=6675,,,
